pair_id,pearson,rmsd
"[""Bmp7"",""Bmpr1a_Acvr2b""]",0.9996449065719711,0.00991375081517379
"[""Bmp7"",""Bmpr1a_Bmpr2""]",0.9994657418182092,0.012246011180612096
"[""Bmp7"",""Bmpr1b_Acvr2a""]",0.9997695560561768,0.008166569127705726
"[""Bmp7"",""Bmpr1b_Acvr2b""]",0.9996479575427937,0.00997099203598408
"[""Bmp7"",""Bmpr1b_Bmpr2""]",0.9999325532103311,0.00419881218870917
"[""Bmp8a"",""Acvr1_Acvr2a""]",0.9997669035053034,0.008098295215537045
"[""Bmp8a"",""Acvr1_Acvr2b""]",0.9999010396417308,0.006001502500768386
"[""Bmp8a"",""Acvr1_Bmpr2""]",0.9997520643183102,0.008315164682026756
"[""Bmp8a"",""Bmpr1a_Acvr2a""]",0.9998923677604771,0.0057189949682099304
"[""Bmp8a"",""Bmpr1a_Acvr2b""]",0.9998957663222321,0.006575816417326815
"[""Bmp8a"",""Bmpr1a_Bmpr2""]",0.9997549240061355,0.008366485136753277
"[""Bmp8a"",""Bmpr1b_Acvr2a""]",0.9999373994997652,0.00429474720846979
"[""Bmp8a"",""Bmpr1b_Acvr2b""]",0.9998895434521935,0.006272872600415192
"[""Bmp8a"",""Bmpr1b_Bmpr2""]",0.9999888274384789,0.0017100966014780207
"[""Bmp8b"",""Acvr1_Acvr2a""]",0.9999241382144626,0.0050674784626631025
"[""Bmp8b"",""Acvr1_Acvr2b""]",0.9999719087662007,0.004659330686108509
"[""Bmp8b"",""Acvr1_Bmpr2""]",0.9999177022388587,0.005154652681156517
"[""Bmp8b"",""Bmpr1a_Acvr2a""]",0.9999463248041901,0.006672426121515474
"[""Bmp8b"",""Bmpr1a_Acvr2b""]",0.9999716580889321,0.004567258477929197
"[""Bmp8b"",""Bmpr1a_Bmpr2""]",0.9999220175984617,0.005039939161293023
"[""Bmp8b"",""Bmpr1b_Acvr2a""]",0.9999800036386324,0.003254543839178565
"[""Bmp8b"",""Bmpr1b_Acvr2b""]",0.9999801294614347,0.0034442184319316872
"[""Bmp8b"",""Bmpr1b_Bmpr2""]",0.9999782827302963,0.0032913468425865844
"[""Btc"",""Egfr""]",0.9999309522112185,0.004315528139649928
"[""Btc"",""Egfr_Erbb2""]",0.9996604833445055,0.010380182368648893
"[""Btc"",""Erbb2_Erbb4""]",0.9988849805100566,0.018624867028459585
"[""Btc"",""Erbb4""]",0.9993875596442594,0.013275573478857073
"[""Btla"",""Tnfrsf14""]",0.999628771721583,0.010422021886811631
"[""C3"",""C3ar1""]",0.9908271372586065,0.07082211137887189
"[""C3"",""Cr2""]",0.9978986548574953,0.027750931641812394
"[""C3"",""Itgam_Itgb2""]",0.9943848985971018,0.05219624397972238
"[""C3"",""Itgax_Itgb2""]",0.9922090664472552,0.06947366452121624
"[""C4b"",""Cr2""]",0.9993009613551253,0.01624965278344225
"[""Cadm1"",""Cadm1""]",0.999965054119177,0.0031949755431638777
"[""Cadm3"",""Cadm3""]",0.9976277636409462,0.030870876712497414
"[""Calca"",""Calcr""]",0.9995776733167219,0.011814583203646381
"[""Calca"",""Calcrl""]",0.999693076129856,0.009368582624881822
"[""Calcb"",""Calcr""]",0.9988614230403632,0.015062380373096632
"[""Calcb"",""Calcrl""]",0.9998987776956619,0.0049084090171578176
"[""Cck"",""Cckar""]",0.9995377925918042,0.012389069447472544
"[""Cck"",""Cckbr""]",0.9995069423406299,0.01703984261293726
"[""Ccl1"",""Ackr1""]",0.9974600379564739,0.026122819435884726
"[""Ccl1"",""Ackr4""]",0.999909242111094,0.0075323435764633444
"[""Ccl11"",""Ackr1""]",0.9983230867778866,0.02050538654452401
"[""Ccl11"",""Ackr2""]",0.9997107590339819,0.008557701756520679
"[""Ccl12"",""Ccr2""]",0.9991974513730048,0.014426140611682287
"[""Ccl17"",""Ackr1""]",0.9927470818454056,0.06350999649730239
"[""Ccl17"",""Ackr2""]",0.9955613960097138,0.03954329918829369
"[""Ccl17"",""Ccr4""]",0.999035782458502,0.016942368249976726
"[""Ccl2"",""Ackr1""]",0.9996703359886242,0.011931695922153122
"[""Ccl2"",""Ackr2""]",0.9996966157046727,0.009590849309729583
"[""Ccl2"",""Ccr2""]",0.9999343579623612,0.004358513231642114
"[""Ccl20"",""Ccr6""]",0.9998219110876105,0.010169969999235041
"[""Ccl22"",""Ackr2""]",0.9965542664657013,0.030910283507465233
"[""Ccl22"",""Ccr4""]",0.9992181055030966,0.014429629548992648
"[""Ccl24"",""Ackr2""]",0.9951804002728658,0.04147339395791153
"[""Ccl25"",""Ackr4""]",0.9999630485689887,0.004600791628661262
"[""Ccl25"",""Ccr9""]",0.999983791728554,0.0021994665100116143
"[""Ccl27a"",""Ccr10""]",0.9986598544858093,0.022947409648878144
