time,pair_id,ligand,receptor,pair,sender_type,receiver_type,ligand_mean,receptor_mean,communication_weight,lr_score,sender_expression_supported,receiver_expression_supported,expression_supported_edge,expression_source
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesentery,Ovary,0.0013923296937718987,0.09168989211320877,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesentery,Pancreas,0.0013923296937718987,0.4485943019390106,0.0073010378960266,4.560163780130425e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesentery,Sympathetic nerve,0.0013923296937718987,0.09011421352624893,0.0015550805527029,1.9511392807057654e-07,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesentery,Urogenital ridge,0.0013923296937718987,0.22845786809921265,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Blood vessel,0.001302088494412601,0.17154569923877716,0.9011172635268562,0.00020128047368363184,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Brain,0.001302088494412601,0.05539463087916374,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Cartilage primordium,0.001302088494412601,0.2643163502216339,0.0785520499265646,2.7034731036307216e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Cavity,0.001302088494412601,0.09909687936306,0.3226413796596889,4.163135495879664e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Choroid plexus,0.001302088494412601,0.06811472028493881,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Connective tissue,0.001302088494412601,0.19814270734786987,0.0204179085130932,5.267806910133543e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Dorsal root ganglion,0.001302088494412601,0.1345275193452835,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Epidermis,0.001302088494412601,0.20572710037231445,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,GI tract,0.001302088494412601,0.21195538341999054,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Heart,0.001302088494412601,0.08417846262454987,0.0580657467811922,6.3644592048717464e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Jaw and tooth,0.001302088494412601,0.2186741679906845,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Kidney,0.001302088494412601,0.22017186880111694,0.051918496059466,1.4884163557137664e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Liver,0.001302088494412601,0.044163767248392105,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Lung primordium,0.001302088494412601,0.2471616268157959,1.2285603457425214,0.0003953830433425596,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Meninges,0.001302088494412601,0.09415308386087418,0.0719319312255593,8.818541663569788e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Mesentery,0.001302088494412601,0.1379539668560028,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Mesothelium,0.001302088494412601,0.20694556832313538,30.94517927164141,0.008338532675383866,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Mucosal epithelium,0.001302088494412601,0.16626812517642975,0.0127144659621806,2.7526286425431786e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Muscle,0.001302088494412601,0.183630108833313,7.779735348835776,0.0018601553532948097,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Ovary,0.001302088494412601,0.09168989211320877,0.0522163419783869,6.2340230984848456e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Pancreas,0.001302088494412601,0.4485943019390106,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Sympathetic nerve,0.001302088494412601,0.09011421352624893,0.1431470717998999,1.6796402244838796e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mesothelium,Urogenital ridge,0.001302088494412601,0.22845786809921265,1.6925816618000404,0.0005034962639842059,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Blood vessel,0.005671093240380287,0.17154569923877716,1.0843871827920275,0.0010549478658405179,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Brain,0.005671093240380287,0.05539463087916374,0.0197537768880526,6.205611807729519e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Cartilage primordium,0.005671093240380287,0.2643163502216339,3.282136140068372,0.00491979954218369,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Cavity,0.005671093240380287,0.09909687936306,0.4264993790785472,0.00023968738066078226,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Choroid plexus,0.005671093240380287,0.06811472028493881,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Connective tissue,0.005671093240380287,0.19814270734786987,0.6950286493698756,0.0007809938018376514,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Dorsal root ganglion,0.005671093240380287,0.1345275193452835,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Epidermis,0.005671093240380287,0.20572710037231445,0.3563099415103594,0.0004157059423157178,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,GI tract,0.005671093240380287,0.21195538341999054,0.1404848744471868,0.00016886545207766526,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Heart,0.005671093240380287,0.08417846262454987,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Jaw and tooth,0.005671093240380287,0.2186741679906845,0.7162416539589564,0.0008882267429846778,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Kidney,0.005671093240380287,0.22017186880111694,0.0318311520417531,3.974486017352789e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Liver,0.005671093240380287,0.044163767248392105,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Lung primordium,0.005671093240380287,0.2471616268157959,0.0375427931547164,5.26228558318048e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Meninges,0.005671093240380287,0.09415308386087418,0.4935104285677274,0.00026351034610209826,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Mesentery,0.005671093240380287,0.1379539668560028,0.1296983824173609,0.00010146950470154924,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Mesothelium,0.005671093240380287,0.20694556832313538,0.0167431620756785,1.9649902488491597e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Mucosal epithelium,0.005671093240380287,0.16626812517642975,16.050169576803842,0.015134058652204952,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Muscle,0.005671093240380287,0.183630108833313,2.881398030817509,0.0030006402767149207,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Ovary,0.005671093240380287,0.09168989211320877,0.0026009152332941,1.352428915945745e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Pancreas,0.005671093240380287,0.4485943019390106,0.00398805975914,1.0145704240691074e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Sympathetic nerve,0.005671093240380287,0.09011421352624893,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Mucosal epithelium,Urogenital ridge,0.005671093240380287,0.22845786809921265,0.3528781515359878,0.0004571910050502589,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Blood vessel,0.0017594293458387256,0.17154569923877716,0.3735532111198018,0.00011274677803152958,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Brain,0.0017594293458387256,0.05539463087916374,0.0012688802904621,1.236688025642138e-07,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Cartilage primordium,0.0017594293458387256,0.2643163502216339,5.266286060170462,0.0024490649678282897,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Cavity,0.0017594293458387256,0.09909687936306,0.229336566804871,3.998573805225833e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Choroid plexus,0.0017594293458387256,0.06811472028493881,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Connective tissue,0.0017594293458387256,0.19814270734786987,3.829269008747406,0.0013349524631347154,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Dorsal root ganglion,0.0017594293458387256,0.1345275193452835,0.0421599821962053,9.978916397524723e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Epidermis,0.0017594293458387256,0.20572710037231445,0.1249695542093746,4.523426697534197e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,GI tract,0.0017594293458387256,0.21195538341999054,0.003489688765175,1.3013765545224512e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Heart,0.0017594293458387256,0.08417846262454987,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Jaw and tooth,0.0017594293458387256,0.2186741679906845,0.3976123921540146,0.0001529780869188571,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Kidney,0.0017594293458387256,0.22017186880111694,0.0162483297035296,6.294226731143212e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Liver,0.0017594293458387256,0.044163767248392105,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Lung primordium,0.0017594293458387256,0.2471616268157959,0.0039189786511298,1.704220456726928e-06,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Meninges,0.0017594293458387256,0.09415308386087418,0.0769245938523129,1.274299734535996e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Mesentery,0.0017594293458387256,0.1379539668560028,0.103919164732957,2.5223286439931882e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Mesothelium,0.0017594293458387256,0.20694556832313538,0.9288131192304536,0.0003381865279509016,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Mucosal epithelium,0.0017594293458387256,0.16626812517642975,0.3219043230816744,9.416893098513845e-05,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Muscle,0.0017594293458387256,0.183630108833313,44.76331855252064,0.01446232106509122,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Ovary,0.0017594293458387256,0.09168989211320877,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Pancreas,0.0017594293458387256,0.4485943019390106,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Sympathetic nerve,0.0017594293458387256,0.09011421352624893,0.0043771989654579,6.940031090048938e-07,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Muscle,Urogenital ridge,0.0017594293458387256,0.22845786809921265,0.6307432985640347,0.000253530723704723,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Blood vessel,0.0,0.17154569923877716,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Brain,0.0,0.05539463087916374,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Cartilage primordium,0.0,0.2643163502216339,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Cavity,0.0,0.09909687936306,1.4586456233937442,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Choroid plexus,0.0,0.06811472028493881,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Connective tissue,0.0,0.19814270734786987,0.0095782739306808,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Dorsal root ganglion,0.0,0.1345275193452835,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Epidermis,0.0,0.20572710037231445,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,GI tract,0.0,0.21195538341999054,0.1738796183093243,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Heart,0.0,0.08417846262454987,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Jaw and tooth,0.0,0.2186741679906845,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Kidney,0.0,0.22017186880111694,0.3883447123959159,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Liver,0.0,0.044163767248392105,0.0937847690115645,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Lung primordium,0.0,0.2471616268157959,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Meninges,0.0,0.09415308386087418,0.0511917889300471,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Mesentery,0.0,0.1379539668560028,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Mesothelium,0.0,0.20694556832313538,0.1016006805116612,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Mucosal epithelium,0.0,0.16626812517642975,0.0037744836340621,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Muscle,0.0,0.183630108833313,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Ovary,0.0,0.09168989211320877,13.392276892968274,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Pancreas,0.0,0.4485943019390106,0.0062854461349114,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Sympathetic nerve,0.0,0.09011421352624893,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Ovary,Urogenital ridge,0.0,0.22845786809921265,3.188006933493716,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Blood vessel,0.0,0.17154569923877716,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Brain,0.0,0.05539463087916374,0.0622871050467857,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Cartilage primordium,0.0,0.2643163502216339,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Cavity,0.0,0.09909687936306,6.632586022523733,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Choroid plexus,0.0,0.06811472028493881,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Connective tissue,0.0,0.19814270734786987,0.8451074260931749,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Dorsal root ganglion,0.0,0.1345275193452835,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Epidermis,0.0,0.20572710037231445,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,GI tract,0.0,0.21195538341999054,4.640962445735932,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Heart,0.0,0.08417846262454987,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Jaw and tooth,0.0,0.2186741679906845,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Kidney,0.0,0.22017186880111694,0.4765516923024104,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Liver,0.0,0.044163767248392105,1.1406879315009484,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Lung primordium,0.0,0.2471616268157959,0.0557896100557767,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Meninges,0.0,0.09415308386087418,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Mesentery,0.0,0.1379539668560028,0.1031200188856858,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Mesothelium,0.0,0.20694556832313538,0.0,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Mucosal epithelium,0.0,0.16626812517642975,0.0313259445703946,0.0,True,True,True,observed
0.0,"[""Wnt3a"",""Fzd7_Lrp6""]",Wnt3a,Fzd7_Lrp6,Wnt3a_Fzd7_Lrp6,Pancreas,Muscle,0.0,0.183630108833313,0.0,0.0,True,True,True,observed
