pair_id,center_time,normalized_prominence
"[""Clec2h"",""Klrb1""]",0.5,-0.098633779371129
"[""Clec2i"",""Klrb1""]",0.5,-0.09073272939030463
"[""Clec2i"",""Klrb1f""]",0.5,-0.07497006405437545
"[""Cntf"",""Cntfr_Lifr_Il6st""]",0.5,-0.11462049557605486
"[""Cntn1"",""Nrcam""]",0.5,0.4181490574694733
"[""Cntn2"",""Cntn2""]",0.5,0.35871415443690924
"[""Cntn2"",""Cntn2_Cntnap2""]",0.5,0.35871415443690924
"[""Cntn2"",""L1cam""]",0.5,0.5106146473289791
"[""Col1a1"",""Cd44""]",0.5,0.25200705744959284
"[""Col1a1"",""Gp6""]",0.5,0.06873623585914324
"[""Col1a1"",""Itga10_Itgb1""]",0.5,0.24867825849424396
"[""Col1a1"",""Itga11_Itgb1""]",0.5,0.040631194745137766
"[""Col1a1"",""Itga1_Itgb1""]",0.5,0.04660636334486523
"[""Col1a1"",""Itga2_Itgb1""]",0.5,0.014418026141374773
"[""Col1a1"",""Itga3_Itgb1""]",0.5,0.060028383993514844
"[""Col1a1"",""Itga9_Itgb1""]",0.5,-0.00864875287114375
"[""Col1a1"",""Itgav_Itgb8""]",0.5,0.0055609355832132445
"[""Col1a1"",""Sdc1""]",0.5,0.037131747029516604
"[""Col1a1"",""Sdc4""]",0.5,0.29109690506446717
"[""Col1a2"",""Cd44""]",0.5,0.6430944025925291
"[""Col1a2"",""Gp6""]",0.5,0.0029858738197342527
"[""Col1a2"",""Itga10_Itgb1""]",0.5,0.09107249450181187
"[""Col1a2"",""Itga11_Itgb1""]",0.5,-0.03155172976391096
"[""Col1a2"",""Itga1_Itgb1""]",0.5,-0.02232589218574621
"[""Col1a2"",""Itga2_Itgb1""]",0.5,-0.04941973534643418
"[""Col1a2"",""Itga3_Itgb1""]",0.5,-0.012795478948808947
"[""Col1a2"",""Itga9_Itgb1""]",0.5,-0.07067515194368656
"[""Col1a2"",""Itgav_Itgb8""]",0.5,-0.05734799223484255
"[""Col1a2"",""Sdc1""]",0.5,-0.033876253200019524
"[""Col1a2"",""Sdc4""]",0.5,0.12079300715876018
"[""Col2a1"",""Cd44""]",0.5,0.149249953320447
"[""Col2a1"",""Gp6""]",0.5,-0.05116938196328247
"[""Col2a1"",""Itga10_Itgb1""]",0.5,-0.1320318762046493
"[""Col2a1"",""Itga11_Itgb1""]",0.5,-0.15859723760111577
"[""Col2a1"",""Itga1_Itgb1""]",0.5,-0.12451668146466188
"[""Col2a1"",""Itga2_Itgb1""]",0.5,-0.1435819402749724
"[""Col2a1"",""Itga3_Itgb1""]",0.5,-0.10830465891832347
"[""Col2a1"",""Itga9_Itgb1""]",0.5,-0.17939245098926093
"[""Col2a1"",""Itgav_Itgb8""]",0.5,-0.16990950689033002
"[""Col2a1"",""Sdc1""]",0.5,-0.15303014318368025
"[""Col2a1"",""Sdc4""]",0.5,-0.09120429487971082
"[""Col4a1"",""Cd44""]",0.5,0.290408172452542
"[""Col4a1"",""Gp6""]",0.5,-0.09914572607329342
"[""Col4a1"",""Itga10_Itgb1""]",0.5,0.024384057800184822
"[""Col4a1"",""Itga11_Itgb1""]",0.5,-0.08214105417642115
"[""Col4a1"",""Itga1_Itgb1""]",0.5,-0.09950585417694036
"[""Col4a1"",""Itga2_Itgb1""]",0.5,-0.10857311089542732
"[""Col4a1"",""Itga3_Itgb1""]",0.5,-0.089933521559313
"[""Col4a1"",""Itga9_Itgb1""]",0.5,-0.11975712607134897
"[""Col4a1"",""Itgav_Itgb8""]",0.5,-0.1075739576165069
"[""Col4a1"",""Sdc1""]",0.5,-0.08913504022325913
"[""Col4a1"",""Sdc4""]",0.5,0.020159802420785744
"[""Col4a2"",""Cd44""]",0.5,0.2696950934875707
"[""Col4a2"",""Gp6""]",0.5,-0.09480925449432254
"[""Col4a2"",""Itga10_Itgb1""]",0.5,0.0073935063116714606
"[""Col4a2"",""Itga11_Itgb1""]",0.5,-0.08898369921315297
"[""Col4a2"",""Itga1_Itgb1""]",0.5,-0.10197149401342698
"[""Col4a2"",""Itga2_Itgb1""]",0.5,-0.11275888317083871
"[""Col4a2"",""Itga3_Itgb1""]",0.5,-0.09451706252905623
"[""Col4a2"",""Itga9_Itgb1""]",0.5,-0.12900471061786023
"[""Col4a2"",""Itgav_Itgb8""]",0.5,-0.11891567640254308
"[""Col4a2"",""Sdc1""]",0.5,-0.0971254383488156
"[""Col4a2"",""Sdc4""]",0.5,0.005365796402787337
"[""Col4a3"",""Cd44""]",0.5,0.6034043099381512
"[""Col4a3"",""Gp6""]",0.5,-0.08457346876321403
"[""Col4a3"",""Itga10_Itgb1""]",0.5,0.010400821758168921
"[""Col4a3"",""Itga11_Itgb1""]",0.5,-0.08583817341445765
"[""Col4a3"",""Itga1_Itgb1""]",0.5,-0.09788675393509244
"[""Col4a3"",""Itga2_Itgb1""]",0.5,-0.11166895850530167
"[""Col4a3"",""Itga3_Itgb1""]",0.5,-0.09531115169955812
"[""Col4a3"",""Itga9_Itgb1""]",0.5,-0.13005527653814508
"[""Col4a3"",""Itgav_Itgb8""]",0.5,-0.12301573880014666
"[""Col4a3"",""Sdc1""]",0.5,-0.09649559839048072
"[""Col4a3"",""Sdc4""]",0.5,0.004366675012912435
"[""Col4a4"",""Cd44""]",0.5,0.7090544713216325
"[""Col4a4"",""Gp6""]",0.5,-0.074189981589462
"[""Col4a4"",""Itga10_Itgb1""]",0.5,0.02263629136704759
"[""Col4a4"",""Itga11_Itgb1""]",0.5,-0.07432271269552537
"[""Col4a4"",""Itga1_Itgb1""]",0.5,-0.08262006206287631
"[""Col4a4"",""Itga2_Itgb1""]",0.5,-0.0987216949917949
"[""Col4a4"",""Itga3_Itgb1""]",0.5,-0.0808639852213161
"[""Col4a4"",""Itga9_Itgb1""]",0.5,-0.11940786073705395
"[""Col4a4"",""Itgav_Itgb8""]",0.5,-0.11073702079200409
"[""Col4a4"",""Sdc1""]",0.5,-0.08572574839905178
"[""Col4a4"",""Sdc4""]",0.5,0.01739072146990428
"[""Col4a5"",""Cd44""]",0.5,0.18262358110782295
"[""Col4a5"",""Gp6""]",0.5,-0.11017154219590652
"[""Col4a5"",""Itga10_Itgb1""]",0.5,-0.0035289859190025252
"[""Col4a5"",""Itga11_Itgb1""]",0.5,-0.10060308085296638
"[""Col4a5"",""Itga1_Itgb1""]",0.5,-0.11710543089922792
"[""Col4a5"",""Itga2_Itgb1""]",0.5,-0.1275481613628302
"[""Col4a5"",""Itga3_Itgb1""]",0.5,-0.11502597900728018
"[""Col4a5"",""Itga9_Itgb1""]",0.5,-0.1450108390356727
"[""Col4a5"",""Itgav_Itgb8""]",0.5,-0.13918508224012077
"[""Col4a5"",""Sdc1""]",0.5,-0.11084688394582337
"[""Col4a5"",""Sdc4""]",0.5,-0.017734416225798855
"[""Col4a6"",""Cd44""]",0.5,0.4375260141750652
"[""Col4a6"",""Gp6""]",0.5,-0.07926235908521206
"[""Col4a6"",""Itga10_Itgb1""]",0.5,0.05789917109589504
"[""Col4a6"",""Itga11_Itgb1""]",0.5,-0.06346591679528268
"[""Col4a6"",""Itga1_Itgb1""]",0.5,-0.08412709561585963
"[""Col4a6"",""Itga2_Itgb1""]",0.5,-0.09527314971547518
"[""Col4a6"",""Itga3_Itgb1""]",0.5,-0.08002456699580096
"[""Col4a6"",""Itga9_Itgb1""]",0.5,-0.10865355775157709
"[""Col4a6"",""Itgav_Itgb8""]",0.5,-0.10235126711687997
"[""Col4a6"",""Sdc1""]",0.5,-0.07282264202609201
"[""Col4a6"",""Sdc4""]",0.5,0.03767636321802792
"[""Col6a1"",""Cd44""]",0.5,0.29559875367962896
"[""Col6a1"",""Gp6""]",0.5,0.06263731862657518
"[""Col6a1"",""Itga10_Itgb1""]",0.5,0.13697591987642888
"[""Col6a1"",""Itga11_Itgb1""]",0.5,0.0010709288440966525
"[""Col6a1"",""Itga1_Itgb1""]",0.5,0.01663174154916225
"[""Col6a1"",""Itga2_Itgb1""]",0.5,-0.02136694479470247
"[""Col6a1"",""Itga3_Itgb1""]",0.5,0.014502437608542196
"[""Col6a1"",""Itga9_Itgb1""]",0.5,-0.054275838071500604
"[""Col6a1"",""Itgav_Itgb8""]",0.5,-0.04193576600326554
"[""Col6a1"",""Sdc1""]",0.5,-0.013684851001566578
"[""Col6a1"",""Sdc4""]",0.5,0.16291893740033458
"[""Col6a2"",""Cd44""]",0.5,0.31970365163100595
"[""Col6a2"",""Gp6""]",0.5,0.051177411460642475
"[""Col6a2"",""Itga10_Itgb1""]",0.5,0.12894426547457583
"[""Col6a2"",""Itga11_Itgb1""]",0.5,-0.005596622029934273
"[""Col6a2"",""Itga1_Itgb1""]",0.5,0.00760237032135902
"[""Col6a2"",""Itga2_Itgb1""]",0.5,-0.02826349149640328
"[""Col6a2"",""Itga3_Itgb1""]",0.5,0.00717116617043867
"[""Col6a2"",""Itga9_Itgb1""]",0.5,-0.058775730281665384
"[""Col6a2"",""Itgav_Itgb8""]",0.5,-0.04717900739519687
"[""Col6a2"",""Sdc1""]",0.5,-0.018244028082140207
"[""Col6a2"",""Sdc4""]",0.5,0.15086421363267088
"[""Col6a3"",""Cd44""]",0.5,0.3061170997367142
"[""Col6a3"",""Gp6""]",0.5,-0.020006410109961403
"[""Col6a3"",""Itga10_Itgb1""]",0.5,0.014831137033372577
"[""Col6a3"",""Itga11_Itgb1""]",0.5,-0.07185605146025154
"[""Col6a3"",""Itga1_Itgb1""]",0.5,-0.05917586162399069
"[""Col6a3"",""Itga2_Itgb1""]",0.5,-0.08839139937028484
"[""Col6a3"",""Itga3_Itgb1""]",0.5,-0.05825339875355784
"[""Col6a3"",""Itga9_Itgb1""]",0.5,-0.11746348964603881
"[""Col6a3"",""Itgav_Itgb8""]",0.5,-0.10620234741219292
"[""Col6a3"",""Sdc1""]",0.5,-0.08207709488405623
"[""Col6a3"",""Sdc4""]",0.5,0.03263771392118664
"[""Col6a4"",""Cd44""]",0.5,0.2831609165999723
"[""Col6a4"",""Gp6""]",0.5,-0.02111006821313699
"[""Col6a4"",""Itga10_Itgb1""]",0.5,0.09806614938419367
"[""Col6a4"",""Itga11_Itgb1""]",0.5,-0.03734056172428912
"[""Col6a4"",""Itga1_Itgb1""]",0.5,-0.03961837099638721
"[""Col6a4"",""Itga2_Itgb1""]",0.5,-0.07256228380691587
"[""Col6a4"",""Itga3_Itgb1""]",0.5,-0.04668516775993958
"[""Col6a4"",""Itga9_Itgb1""]",0.5,-0.08935109109094452
"[""Col6a4"",""Itgav_Itgb8""]",0.5,-0.08362207639543273
"[""Col6a4"",""Sdc1""]",0.5,-0.053307099050002305
"[""Col6a4"",""Sdc4""]",0.5,0.07840960211908288
"[""Col6a5"",""Cd44""]",0.5,0.27362758357995376
"[""Col6a5"",""Gp6""]",0.5,-0.028140775425127273
"[""Col6a5"",""Itga10_Itgb1""]",0.5,0.03352654517405751
"[""Col6a5"",""Itga11_Itgb1""]",0.5,-0.06819829139665634
"[""Col6a5"",""Itga1_Itgb1""]",0.5,-0.06135126483881981
"[""Col6a5"",""Itga2_Itgb1""]",0.5,-0.0891080357238816
"[""Col6a5"",""Itga3_Itgb1""]",0.5,-0.06515412551438249
"[""Col6a5"",""Itga9_Itgb1""]",0.5,-0.11754699055220169
"[""Col6a5"",""Itgav_Itgb8""]",0.5,-0.10806098043317758
"[""Col6a5"",""Sdc1""]",0.5,-0.08351308299099425
"[""Col6a5"",""Sdc4""]",0.5,0.03235560446842356
"[""Col6a6"",""Cd44""]",0.5,0.30519947364867983
"[""Col6a6"",""Gp6""]",0.5,-0.06133395386287954
"[""Col6a6"",""Itga10_Itgb1""]",0.5,0.024404124794867643
"[""Col6a6"",""Itga11_Itgb1""]",0.5,-0.07993782076422651
"[""Col6a6"",""Itga1_Itgb1""]",0.5,-0.08323047068618616
"[""Col6a6"",""Itga2_Itgb1""]",0.5,-0.10387083243381368
"[""Col6a6"",""Itga3_Itgb1""]",0.5,-0.08542712018208831
"[""Col6a6"",""Itga9_Itgb1""]",0.5,-0.13090733376280406
"[""Col6a6"",""Itgav_Itgb8""]",0.5,-0.1224621914353195
"[""Col6a6"",""Sdc1""]",0.5,-0.09679827921346196
"[""Col6a6"",""Sdc4""]",0.5,0.015384558730746178
"[""Col9a1"",""Cd44""]",0.5,0.2058870352937885
"[""Col9a1"",""Gp6""]",0.5,-0.03182541619663526
"[""Col9a1"",""Itga10_Itgb1""]",0.5,-0.09463865173983899
"[""Col9a1"",""Itga11_Itgb1""]",0.5,-0.12843703531787204
"[""Col9a1"",""Itga1_Itgb1""]",0.5,-0.0976303275427175
"[""Col9a1"",""Itga2_Itgb1""]",0.5,-0.1198552669495101
"[""Col9a1"",""Itga3_Itgb1""]",0.5,-0.08058159555261091
"[""Col9a1"",""Itga9_Itgb1""]",0.5,-0.1525258678195449
"[""Col9a1"",""Itgav_Itgb8""]",0.5,-0.14274138134099507
"[""Col9a1"",""Sdc1""]",0.5,-0.12176002145590575
"[""Col9a1"",""Sdc4""]",0.5,-0.050068633762070824
"[""Col9a2"",""Cd44""]",0.5,0.42510106157763583
"[""Col9a2"",""Gp6""]",0.5,0.08292581537857113
"[""Col9a2"",""Itga10_Itgb1""]",0.5,-0.02452339981071383
"[""Col9a2"",""Itga11_Itgb1""]",0.5,-0.06291641159046368
"[""Col9a2"",""Itga1_Itgb1""]",0.5,-0.015172290400598532
"[""Col9a2"",""Itga2_Itgb1""]",0.5,-0.048965883232904184
"[""Col9a2"",""Itga3_Itgb1""]",0.5,0.004117392293788491
"[""Col9a2"",""Itga9_Itgb1""]",0.5,-0.08850876314083034
"[""Col9a2"",""Itgav_Itgb8""]",0.5,-0.07630686699585176
"[""Col9a2"",""Sdc1""]",0.5,-0.05431450303851937
"[""Col9a2"",""Sdc4""]",0.5,0.03841609958307812
"[""Col9a3"",""Cd44""]",0.5,0.3143239015651602
"[""Col9a3"",""Gp6""]",0.5,0.04605731921110634
"[""Col9a3"",""Itga10_Itgb1""]",0.5,-0.057727851299715804
