time,pair_id,ligand,receptor,pair,score,max_edge,nonzero_edges,n_cell_types,n_expression_supported_cell_types,n_expression_unsupported_cell_types,n_expression_supported_type_edges,peak_sender,peak_receiver
2.0,"[""Cxcl1"",""Cxcr2""]",Cxcl1,Cxcr2,Cxcl1_Cxcr2,0.010891298409837515,0.005023118055002556,236,27,27,0,729,Liver,Liver
2.5,"[""Cxcl1"",""Cxcr2""]",Cxcl1,Cxcr2,Cxcl1_Cxcr2,0.010425279014839715,0.004977155140644811,242,26,26,0,676,Liver,Liver
3.0,"[""Cxcl1"",""Cxcr2""]",Cxcl1,Cxcr2,Cxcl1_Cxcr2,0.00979029212241667,0.004667983075465623,246,26,26,0,676,Liver,Liver
0.0,"[""Cxcl10"",""Ackr1""]",Cxcl10,Ackr1,Cxcl10_Ackr1,4.888366309802363,2.1523799967649495,179,23,23,0,529,Liver,Liver
0.5,"[""Cxcl10"",""Ackr1""]",Cxcl10,Ackr1,Cxcl10_Ackr1,7.340383353650763,2.766811177047472,230,24,24,0,576,Liver,Liver
1.0,"[""Cxcl10"",""Ackr1""]",Cxcl10,Ackr1,Cxcl10_Ackr1,6.8441424252706815,2.5604549929123848,223,23,23,0,529,Liver,Liver
1.5,"[""Cxcl10"",""Ackr1""]",Cxcl10,Ackr1,Cxcl10_Ackr1,6.737286181997426,2.759988061049199,248,25,25,0,625,Liver,Liver
2.0,"[""Cxcl10"",""Ackr1""]",Cxcl10,Ackr1,Cxcl10_Ackr1,5.854649924956798,2.2611540162446384,236,27,27,0,729,Liver,Liver
2.5,"[""Cxcl10"",""Ackr1""]",Cxcl10,Ackr1,Cxcl10_Ackr1,5.259233418285657,2.2443853603822337,242,26,26,0,676,Liver,Liver
3.0,"[""Cxcl10"",""Ackr1""]",Cxcl10,Ackr1,Cxcl10_Ackr1,4.363245541812317,2.046598969195429,246,26,26,0,676,Liver,Liver
0.0,"[""Cxcl12"",""Ackr3""]",Cxcl12,Ackr3,Cxcl12_Ackr3,13507.279487863652,1945.7132932124632,179,23,23,0,529,Muscle,Muscle
0.5,"[""Cxcl12"",""Ackr3""]",Cxcl12,Ackr3,Cxcl12_Ackr3,7171.648286937405,1200.084266395266,230,24,24,0,576,Muscle,Muscle
1.0,"[""Cxcl12"",""Ackr3""]",Cxcl12,Ackr3,Cxcl12_Ackr3,3554.130365630056,489.9584958956823,223,23,23,0,529,Muscle,Muscle
1.5,"[""Cxcl12"",""Ackr3""]",Cxcl12,Ackr3,Cxcl12_Ackr3,2212.275415705882,299.8371328789821,248,25,25,0,625,Jaw and tooth,Jaw and tooth
2.0,"[""Cxcl12"",""Ackr3""]",Cxcl12,Ackr3,Cxcl12_Ackr3,1587.4291675286588,260.07863248924394,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Cxcl12"",""Ackr3""]",Cxcl12,Ackr3,Cxcl12_Ackr3,1213.8170983094126,231.2206293291219,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Cxcl12"",""Ackr3""]",Cxcl12,Ackr3,Cxcl12_Ackr3,984.7095909744638,165.4368698268236,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Cxcl12"",""Cxcr4""]",Cxcl12,Cxcr4,Cxcl12_Cxcr4,957.6246781941675,179.68548380337714,179,23,23,0,529,Meninges,Meninges
0.5,"[""Cxcl12"",""Cxcr4""]",Cxcl12,Cxcr4,Cxcl12_Cxcr4,644.0855300256223,111.82584577706956,230,24,24,0,576,Muscle,Muscle
1.0,"[""Cxcl12"",""Cxcr4""]",Cxcl12,Cxcr4,Cxcl12_Cxcr4,371.3612666010491,52.771617676707315,223,23,23,0,529,Muscle,Muscle
1.5,"[""Cxcl12"",""Cxcr4""]",Cxcl12,Cxcr4,Cxcl12_Cxcr4,258.9368882542351,45.9069142153048,248,25,25,0,625,Brain,Brain
2.0,"[""Cxcl12"",""Cxcr4""]",Cxcl12,Cxcr4,Cxcl12_Cxcr4,198.66887436914266,44.565961202991566,236,27,27,0,729,Brain,Brain
2.5,"[""Cxcl12"",""Cxcr4""]",Cxcl12,Cxcr4,Cxcl12_Cxcr4,154.45184453499502,35.583261766599435,242,26,26,0,676,Brain,Brain
3.0,"[""Cxcl12"",""Cxcr4""]",Cxcl12,Cxcr4,Cxcl12_Cxcr4,124.4704680406441,28.920304175282308,246,26,26,0,676,Brain,Brain
0.0,"[""Cxcl13"",""Ackr1""]",Cxcl13,Ackr1,Cxcl13_Ackr1,32.5620987765372,4.050631096214655,179,23,23,0,529,Muscle,Muscle
0.5,"[""Cxcl13"",""Ackr1""]",Cxcl13,Ackr1,Cxcl13_Ackr1,46.29773795507688,9.275368827813974,230,24,24,0,576,Muscle,Muscle
1.0,"[""Cxcl13"",""Ackr1""]",Cxcl13,Ackr1,Cxcl13_Ackr1,38.789630677725505,6.577826857293689,223,23,23,0,529,Muscle,Muscle
1.5,"[""Cxcl13"",""Ackr1""]",Cxcl13,Ackr1,Cxcl13_Ackr1,34.2262674466985,4.344630234777028,248,25,25,0,625,Cavity,Cavity
2.0,"[""Cxcl13"",""Ackr1""]",Cxcl13,Ackr1,Cxcl13_Ackr1,29.53173020126275,4.596487014074257,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Cxcl13"",""Ackr1""]",Cxcl13,Ackr1,Cxcl13_Ackr1,25.014037342300163,4.31060682069626,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Cxcl13"",""Ackr1""]",Cxcl13,Ackr1,Cxcl13_Ackr1,20.416286926268192,3.1851318466828236,246,26,26,0,676,Connective tissue,Liver
0.0,"[""Cxcl13"",""Cxcr5""]",Cxcl13,Cxcr5,Cxcl13_Cxcr5,41.267324480513054,8.310993084552791,179,23,23,0,529,Muscle,Muscle
0.5,"[""Cxcl13"",""Cxcr5""]",Cxcl13,Cxcr5,Cxcl13_Cxcr5,29.030831646605915,6.454641811607293,230,24,24,0,576,Muscle,Muscle
1.0,"[""Cxcl13"",""Cxcr5""]",Cxcl13,Cxcr5,Cxcl13_Cxcr5,17.932878651913256,3.2876815468563607,223,23,23,0,529,Muscle,Muscle
1.5,"[""Cxcl13"",""Cxcr5""]",Cxcl13,Cxcr5,Cxcl13_Cxcr5,13.310354129169202,1.4342913231533692,248,25,25,0,625,Cavity,Cavity
2.0,"[""Cxcl13"",""Cxcr5""]",Cxcl13,Cxcr5,Cxcl13_Cxcr5,10.618254760611926,2.012283419603563,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Cxcl13"",""Cxcr5""]",Cxcl13,Cxcr5,Cxcl13_Cxcr5,8.594716002030914,1.8568321735049518,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Cxcl13"",""Cxcr5""]",Cxcl13,Cxcr5,Cxcl13_Cxcr5,6.956576797298512,1.2782012657177506,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Cxcl16"",""Cxcr6""]",Cxcl16,Cxcr6,Cxcl16_Cxcr6,1.8342045638550948,0.3254345396671184,179,23,23,0,529,Meninges,Meninges
0.5,"[""Cxcl16"",""Cxcr6""]",Cxcl16,Cxcr6,Cxcl16_Cxcr6,1.2148467957646787,0.16646790231083677,230,24,24,0,576,Muscle,Muscle
1.0,"[""Cxcl16"",""Cxcr6""]",Cxcl16,Cxcr6,Cxcl16_Cxcr6,0.6762533996108446,0.08466599390689404,223,23,23,0,529,Muscle,Muscle
1.5,"[""Cxcl16"",""Cxcr6""]",Cxcl16,Cxcr6,Cxcl16_Cxcr6,0.4625115671200488,0.051907828719784756,248,25,25,0,625,Cavity,Jaw and tooth
2.0,"[""Cxcl16"",""Cxcr6""]",Cxcl16,Cxcr6,Cxcl16_Cxcr6,0.35722594775614536,0.05162595430928913,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Cxcl16"",""Cxcr6""]",Cxcl16,Cxcr6,Cxcl16_Cxcr6,0.28612952599817626,0.04752562676858603,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Cxcl16"",""Cxcr6""]",Cxcl16,Cxcr6,Cxcl16_Cxcr6,0.23334893718350125,0.040904978962503495,246,26,26,0,676,Brain,Brain
0.0,"[""Cxcl2"",""Ackr1""]",Cxcl2,Ackr1,Cxcl2_Ackr1,0.3522291522417504,0.05174688715750031,179,23,23,0,529,Meninges,Meninges
0.5,"[""Cxcl2"",""Ackr1""]",Cxcl2,Ackr1,Cxcl2_Ackr1,0.47556515634596264,0.0718031678345769,230,24,24,0,576,Muscle,Muscle
1.0,"[""Cxcl2"",""Ackr1""]",Cxcl2,Ackr1,Cxcl2_Ackr1,0.4075422064332193,0.055642854225821055,223,23,23,0,529,Muscle,Muscle
1.5,"[""Cxcl2"",""Ackr1""]",Cxcl2,Ackr1,Cxcl2_Ackr1,0.376080944651491,0.05245551325192886,248,25,25,0,625,Cavity,Liver
2.0,"[""Cxcl2"",""Ackr1""]",Cxcl2,Ackr1,Cxcl2_Ackr1,0.3507880047356436,0.060330657122345005,236,27,27,0,729,Brain,Brain
2.5,"[""Cxcl2"",""Ackr1""]",Cxcl2,Ackr1,Cxcl2_Ackr1,0.3398148711773561,0.06090151163633677,242,26,26,0,676,Brain,Brain
3.0,"[""Cxcl2"",""Ackr1""]",Cxcl2,Ackr1,Cxcl2_Ackr1,0.33701433690905247,0.0615531716319511,246,26,26,0,676,Brain,Brain
0.0,"[""Cxcl2"",""Cxcr2""]",Cxcl2,Cxcr2,Cxcl2_Cxcr2,0.007762692468922601,0.0009675478871086817,179,23,23,0,529,Cavity,Meninges
0.5,"[""Cxcl2"",""Cxcr2""]",Cxcl2,Cxcr2,Cxcl2_Cxcr2,0.005744174484502122,0.0007624649880973237,230,24,24,0,576,Muscle,Muscle
1.0,"[""Cxcl2"",""Cxcr2""]",Cxcl2,Cxcr2,Cxcl2_Cxcr2,0.0037745006842413746,0.0005174304327737885,223,23,23,0,529,Cavity,Cavity
1.5,"[""Cxcl2"",""Cxcr2""]",Cxcl2,Cxcr2,Cxcl2_Cxcr2,0.0030663230784479857,0.0005743600617828873,248,25,25,0,625,Liver,Liver
2.0,"[""Cxcl2"",""Cxcr2""]",Cxcl2,Cxcr2,Cxcl2_Cxcr2,0.002658241872960103,0.000487914791169461,236,27,27,0,729,Liver,Liver
2.5,"[""Cxcl2"",""Cxcr2""]",Cxcl2,Cxcr2,Cxcl2_Cxcr2,0.002500404980608654,0.0005269779974041153,242,26,26,0,676,Liver,Liver
3.0,"[""Cxcl2"",""Cxcr2""]",Cxcl2,Cxcr2,Cxcl2_Cxcr2,0.0023943988291316495,0.0005288352927237815,246,26,26,0,676,Liver,Liver
0.0,"[""Cxcl3"",""Ackr1""]",Cxcl3,Ackr1,Cxcl3_Ackr1,1.0399767496497607,0.13617643291143458,179,23,23,0,529,Muscle,Muscle
0.5,"[""Cxcl3"",""Ackr1""]",Cxcl3,Ackr1,Cxcl3_Ackr1,1.1836906523578774,0.23873572380192895,230,24,24,0,576,Muscle,Muscle
1.0,"[""Cxcl3"",""Ackr1""]",Cxcl3,Ackr1,Cxcl3_Ackr1,0.8029924037282252,0.13548677347244348,223,23,23,0,529,Muscle,Muscle
1.5,"[""Cxcl3"",""Ackr1""]",Cxcl3,Ackr1,Cxcl3_Ackr1,0.5888248287894517,0.07205479807494922,248,25,25,0,625,Connective tissue,Brain
2.0,"[""Cxcl3"",""Ackr1""]",Cxcl3,Ackr1,Cxcl3_Ackr1,0.4596488734193786,0.07974036245210672,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Cxcl3"",""Ackr1""]",Cxcl3,Ackr1,Cxcl3_Ackr1,0.3783687902428353,0.07476963157216729,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Cxcl3"",""Ackr1""]",Cxcl3,Ackr1,Cxcl3_Ackr1,0.3322838991136121,0.07129405335323838,246,26,26,0,676,Brain,Brain
0.0,"[""Cxcl3"",""Cxcr2""]",Cxcl3,Cxcr2,Cxcl3_Cxcr2,0.02496161499419374,0.003905385623116124,179,23,23,0,529,Muscle,Muscle
0.5,"[""Cxcl3"",""Cxcr2""]",Cxcl3,Cxcr2,Cxcl3_Cxcr2,0.014256340059740299,0.002535091922774306,230,24,24,0,576,Muscle,Muscle
1.0,"[""Cxcl3"",""Cxcr2""]",Cxcl3,Cxcr2,Cxcl3_Cxcr2,0.007318863273713875,0.00107107587181709,223,23,23,0,529,Muscle,Muscle
1.5,"[""Cxcl3"",""Cxcr2""]",Cxcl3,Cxcr2,Cxcl3_Cxcr2,0.004655902522903873,0.0006188442376847425,248,25,25,0,625,Cavity,Cavity
2.0,"[""Cxcl3"",""Cxcr2""]",Cxcl3,Cxcr2,Cxcl3_Cxcr2,0.003365022896982964,0.0005284408313256634,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Cxcl3"",""Cxcr2""]",Cxcl3,Cxcr2,Cxcl3_Cxcr2,0.0026656768875922155,0.0004739180195229874,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Cxcl3"",""Cxcr2""]",Cxcl3,Cxcr2,Cxcl3_Cxcr2,0.0022676842440604726,0.00036457004462411835,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Cxcl5"",""Ackr1""]",Cxcl5,Ackr1,Cxcl5_Ackr1,4.638169888678572,0.6575135824158189,179,23,23,0,529,Meninges,Meninges
0.5,"[""Cxcl5"",""Ackr1""]",Cxcl5,Ackr1,Cxcl5_Ackr1,5.931303221692706,0.9358249178248453,230,24,24,0,576,Muscle,Muscle
1.0,"[""Cxcl5"",""Ackr1""]",Cxcl5,Ackr1,Cxcl5_Ackr1,4.5097625465607365,0.7259952405088227,223,23,23,0,529,Jaw and tooth,Muscle
1.5,"[""Cxcl5"",""Ackr1""]",Cxcl5,Ackr1,Cxcl5_Ackr1,3.658457788241691,0.5525372244872403,248,25,25,0,625,Jaw and tooth,Jaw and tooth
2.0,"[""Cxcl5"",""Ackr1""]",Cxcl5,Ackr1,Cxcl5_Ackr1,3.067095834583923,0.49129976217430155,236,27,27,0,729,Connective tissue,Brain
2.5,"[""Cxcl5"",""Ackr1""]",Cxcl5,Ackr1,Cxcl5_Ackr1,2.637091724081581,0.46868468518121764,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Cxcl5"",""Ackr1""]",Cxcl5,Ackr1,Cxcl5_Ackr1,2.356409901281326,0.43890973314358306,246,26,26,0,676,Connective tissue,Brain
0.0,"[""Cxcl5"",""Cxcr2""]",Cxcl5,Cxcr2,Cxcl5_Cxcr2,0.11445083250550289,0.016132557935939137,179,23,23,0,529,Cartilage primordium,Cartilage primordium
0.5,"[""Cxcl5"",""Cxcr2""]",Cxcl5,Cxcr2,Cxcl5_Cxcr2,0.07332053104981173,0.012209740789476986,230,24,24,0,576,Jaw and tooth,Jaw and tooth
1.0,"[""Cxcl5"",""Cxcr2""]",Cxcl5,Cxcr2,Cxcl5_Cxcr2,0.04220073660288859,0.007979514945596894,223,23,23,0,529,Jaw and tooth,Jaw and tooth
1.5,"[""Cxcl5"",""Cxcr2""]",Cxcl5,Cxcr2,Cxcl5_Cxcr2,0.02983734533416699,0.005331934052044674,248,25,25,0,625,Jaw and tooth,Jaw and tooth
2.0,"[""Cxcl5"",""Cxcr2""]",Cxcl5,Cxcr2,Cxcl5_Cxcr2,0.023239821671470116,0.003740144883105679,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Cxcl5"",""Cxcr2""]",Cxcl5,Cxcr2,Cxcl5_Cxcr2,0.019317058872569393,0.003120619970151693,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Cxcl5"",""Cxcr2""]",Cxcl5,Cxcr2,Cxcl5_Cxcr2,0.016755796301954097,0.0024509522348088414,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Dhh"",""Ptch1_Smo""]",Dhh,Ptch1_Smo,Dhh_Ptch1_Smo,309.6913470926741,53.791943483094194,179,23,23,0,529,Cartilage primordium,Cartilage primordium
0.5,"[""Dhh"",""Ptch1_Smo""]",Dhh,Ptch1_Smo,Dhh_Ptch1_Smo,169.869230693928,26.09702651956488,230,24,24,0,576,Muscle,Muscle
1.0,"[""Dhh"",""Ptch1_Smo""]",Dhh,Ptch1_Smo,Dhh_Ptch1_Smo,87.16074820446414,11.185128648161001,223,23,23,0,529,Muscle,Muscle
1.5,"[""Dhh"",""Ptch1_Smo""]",Dhh,Ptch1_Smo,Dhh_Ptch1_Smo,57.48539913187143,5.775732059281847,248,25,25,0,625,Connective tissue,Connective tissue
2.0,"[""Dhh"",""Ptch1_Smo""]",Dhh,Ptch1_Smo,Dhh_Ptch1_Smo,43.90300099277563,7.573121195804946,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Dhh"",""Ptch1_Smo""]",Dhh,Ptch1_Smo,Dhh_Ptch1_Smo,36.92132818700392,7.034531038768715,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Dhh"",""Ptch1_Smo""]",Dhh,Ptch1_Smo,Dhh_Ptch1_Smo,32.83117389305269,5.443502649836835,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Dhh"",""Ptch2_Smo""]",Dhh,Ptch2_Smo,Dhh_Ptch2_Smo,20.60709838837269,3.1660871405975093,179,23,23,0,529,Cartilage primordium,Cartilage primordium
0.5,"[""Dhh"",""Ptch2_Smo""]",Dhh,Ptch2_Smo,Dhh_Ptch2_Smo,12.542206080977408,2.040624918669331,230,24,24,0,576,Muscle,Muscle
1.0,"[""Dhh"",""Ptch2_Smo""]",Dhh,Ptch2_Smo,Dhh_Ptch2_Smo,7.097519067124551,0.9804750084918852,223,23,23,0,529,Muscle,Muscle
1.5,"[""Dhh"",""Ptch2_Smo""]",Dhh,Ptch2_Smo,Dhh_Ptch2_Smo,5.028991595407337,0.5040036708521745,248,25,25,0,625,Cavity,Connective tissue
2.0,"[""Dhh"",""Ptch2_Smo""]",Dhh,Ptch2_Smo,Dhh_Ptch2_Smo,4.072587870949214,0.664676547664345,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Dhh"",""Ptch2_Smo""]",Dhh,Ptch2_Smo,Dhh_Ptch2_Smo,3.566455574668659,0.640678298766885,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Dhh"",""Ptch2_Smo""]",Dhh,Ptch2_Smo,Dhh_Ptch2_Smo,3.2599515563708934,0.4940367172553823,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Dlk1"",""Notch1""]",Dlk1,Notch1,Dlk1_Notch1,44543.47965828861,16063.201113214373,179,23,23,0,529,Muscle,Muscle
0.5,"[""Dlk1"",""Notch1""]",Dlk1,Notch1,Dlk1_Notch1,26414.635840212628,7055.340674500673,230,24,24,0,576,Muscle,Muscle
1.0,"[""Dlk1"",""Notch1""]",Dlk1,Notch1,Dlk1_Notch1,15837.343441684905,3124.5460076742015,223,23,23,0,529,Muscle,Muscle
1.5,"[""Dlk1"",""Notch1""]",Dlk1,Notch1,Dlk1_Notch1,11845.20696488773,1772.6642469446567,248,25,25,0,625,Brain,Brain
2.0,"[""Dlk1"",""Notch1""]",Dlk1,Notch1,Dlk1_Notch1,9422.867045021581,1553.3774528576562,236,27,27,0,729,Brain,Brain
2.5,"[""Dlk1"",""Notch1""]",Dlk1,Notch1,Dlk1_Notch1,7734.46128398794,1304.6944539765636,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Dlk1"",""Notch1""]",Dlk1,Notch1,Dlk1_Notch1,6397.27162759583,987.8365829614249,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Dlk1"",""Notch2""]",Dlk1,Notch2,Dlk1_Notch2,98174.93924088521,36674.845662232176,179,23,23,0,529,Muscle,Muscle
0.5,"[""Dlk1"",""Notch2""]",Dlk1,Notch2,Dlk1_Notch2,43468.84309717042,13030.035320428224,230,24,24,0,576,Muscle,Muscle
1.0,"[""Dlk1"",""Notch2""]",Dlk1,Notch2,Dlk1_Notch2,20713.46288241571,4629.693271980673,223,23,23,0,529,Muscle,Muscle
1.5,"[""Dlk1"",""Notch2""]",Dlk1,Notch2,Dlk1_Notch2,13330.322420812727,1677.9973784560027,248,25,25,0,625,Muscle,Muscle
2.0,"[""Dlk1"",""Notch2""]",Dlk1,Notch2,Dlk1_Notch2,9718.099693662467,1526.5281906587115,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Dlk1"",""Notch2""]",Dlk1,Notch2,Dlk1_Notch2,7804.67571854345,1551.4292753455093,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Dlk1"",""Notch2""]",Dlk1,Notch2,Dlk1_Notch2,6632.300054368948,1194.5342340257068,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Dlk1"",""Notch3""]",Dlk1,Notch3,Dlk1_Notch3,62311.17401032457,27095.53564006453,179,23,23,0,529,Muscle,Muscle
0.5,"[""Dlk1"",""Notch3""]",Dlk1,Notch3,Dlk1_Notch3,28935.617370667926,9808.588875641284,230,24,24,0,576,Muscle,Muscle
1.0,"[""Dlk1"",""Notch3""]",Dlk1,Notch3,Dlk1_Notch3,14409.084068046595,3679.521586660295,223,23,23,0,529,Muscle,Muscle
1.5,"[""Dlk1"",""Notch3""]",Dlk1,Notch3,Dlk1_Notch3,9408.246961122262,1394.9262510060435,248,25,25,0,625,Muscle,Muscle
2.0,"[""Dlk1"",""Notch3""]",Dlk1,Notch3,Dlk1_Notch3,6877.253338468506,1122.6625786481204,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Dlk1"",""Notch3""]",Dlk1,Notch3,Dlk1_Notch3,5397.8492235451085,1129.2097236367308,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Dlk1"",""Notch3""]",Dlk1,Notch3,Dlk1_Notch3,4429.586101288325,841.9313731623819,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Dlk1"",""Notch4""]",Dlk1,Notch4,Dlk1_Notch4,10731.718602047644,3682.5798539420307,179,23,23,0,529,Muscle,Muscle
0.5,"[""Dlk1"",""Notch4""]",Dlk1,Notch4,Dlk1_Notch4,6795.752485662033,1878.9092822277082,230,24,24,0,576,Muscle,Muscle
1.0,"[""Dlk1"",""Notch4""]",Dlk1,Notch4,Dlk1_Notch4,4145.295738900518,880.8107755965218,223,23,23,0,529,Muscle,Muscle
1.5,"[""Dlk1"",""Notch4""]",Dlk1,Notch4,Dlk1_Notch4,3066.739899736628,381.59835080176015,248,25,25,0,625,Muscle,Muscle
2.0,"[""Dlk1"",""Notch4""]",Dlk1,Notch4,Dlk1_Notch4,2343.942354533886,344.64606658392654,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Dlk1"",""Notch4""]",Dlk1,Notch4,Dlk1_Notch4,1824.2902905165158,325.9495714732484,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Dlk1"",""Notch4""]",Dlk1,Notch4,Dlk1_Notch4,1411.4956616130908,225.19043684960013,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Dll1"",""Notch1""]",Dll1,Notch1,Dll1_Notch1,1170.0098846965286,442.7297347354138,179,23,23,0,529,Brain,Brain
0.5,"[""Dll1"",""Notch1""]",Dll1,Notch1,Dll1_Notch1,685.1971384827245,238.68437393980156,230,24,24,0,576,Brain,Brain
1.0,"[""Dll1"",""Notch1""]",Dll1,Notch1,Dll1_Notch1,382.5284801838087,158.72778981778106,223,23,23,0,529,Brain,Brain
1.5,"[""Dll1"",""Notch1""]",Dll1,Notch1,Dll1_Notch1,255.45165941531968,114.69553772242581,248,25,25,0,625,Brain,Brain
2.0,"[""Dll1"",""Notch1""]",Dll1,Notch1,Dll1_Notch1,188.95273960188362,87.79034278995833,236,27,27,0,729,Brain,Brain
2.5,"[""Dll1"",""Notch1""]",Dll1,Notch1,Dll1_Notch1,142.73520023127492,61.82480252770575,242,26,26,0,676,Brain,Brain
3.0,"[""Dll1"",""Notch1""]",Dll1,Notch1,Dll1_Notch1,119.08955410939707,48.854550188656546,246,26,26,0,676,Brain,Brain
0.0,"[""Dll1"",""Notch2""]",Dll1,Notch2,Dll1_Notch2,1823.314550965258,423.5381880965323,179,23,23,0,529,Muscle,Muscle
0.5,"[""Dll1"",""Notch2""]",Dll1,Notch2,Dll1_Notch2,891.4154339663339,177.65767471644594,230,24,24,0,576,Muscle,Muscle
1.0,"[""Dll1"",""Notch2""]",Dll1,Notch2,Dll1_Notch2,403.551256860982,79.3166154227853,223,23,23,0,529,Brain,Brain
1.5,"[""Dll1"",""Notch2""]",Dll1,Notch2,Dll1_Notch2,237.31893489487766,62.576190668662285,248,25,25,0,625,Brain,Brain
2.0,"[""Dll1"",""Notch2""]",Dll1,Notch2,Dll1_Notch2,165.2611788283923,52.757779755448055,236,27,27,0,729,Brain,Brain
2.5,"[""Dll1"",""Notch2""]",Dll1,Notch2,Dll1_Notch2,126.8476727416192,41.42067592933463,242,26,26,0,676,Brain,Brain
3.0,"[""Dll1"",""Notch2""]",Dll1,Notch2,Dll1_Notch2,111.50029414966674,36.65509797383416,246,26,26,0,676,Brain,Brain
0.0,"[""Dll1"",""Notch3""]",Dll1,Notch3,Dll1_Notch3,1174.5577256764645,312.9118572492302,179,23,23,0,529,Muscle,Muscle
0.5,"[""Dll1"",""Notch3""]",Dll1,Notch3,Dll1_Notch3,595.6834743964936,133.734947683838,230,24,24,0,576,Muscle,Muscle
1.0,"[""Dll1"",""Notch3""]",Dll1,Notch3,Dll1_Notch3,283.100524645629,70.08607578793494,223,23,23,0,529,Brain,Brain
1.5,"[""Dll1"",""Notch3""]",Dll1,Notch3,Dll1_Notch3,168.70576212880673,50.38520886040718,248,25,25,0,625,Brain,Brain
2.0,"[""Dll1"",""Notch3""]",Dll1,Notch3,Dll1_Notch3,116.42546869239396,38.91186891535813,236,27,27,0,729,Brain,Brain
2.5,"[""Dll1"",""Notch3""]",Dll1,Notch3,Dll1_Notch3,86.71402170869803,28.023946805352125,242,26,26,0,676,Brain,Brain
3.0,"[""Dll1"",""Notch3""]",Dll1,Notch3,Dll1_Notch3,73.06810653290154,22.87328224590504,246,26,26,0,676,Brain,Brain
0.0,"[""Dll1"",""Notch4""]",Dll1,Notch4,Dll1_Notch4,252.18696324867912,71.29751761823715,179,23,23,0,529,Brain,Brain
0.5,"[""Dll1"",""Notch4""]",Dll1,Notch4,Dll1_Notch4,160.18820547546252,44.93746391828102,230,24,24,0,576,Brain,Brain
1.0,"[""Dll1"",""Notch4""]",Dll1,Notch4,Dll1_Notch4,91.90273627612115,32.3539679308291,223,23,23,0,529,Brain,Brain
1.5,"[""Dll1"",""Notch4""]",Dll1,Notch4,Dll1_Notch4,61.60974615783272,24.690309016293487,248,25,25,0,625,Brain,Brain
2.0,"[""Dll1"",""Notch4""]",Dll1,Notch4,Dll1_Notch4,44.67570073463786,19.477942254763935,236,27,27,0,729,Brain,Brain
2.5,"[""Dll1"",""Notch4""]",Dll1,Notch4,Dll1_Notch4,32.638248624141326,13.726926657384638,242,26,26,0,676,Brain,Brain
3.0,"[""Dll1"",""Notch4""]",Dll1,Notch4,Dll1_Notch4,25.87035511562942,10.560137685248241,246,26,26,0,676,Brain,Brain
0.0,"[""Dll3"",""Notch1""]",Dll3,Notch1,Dll3_Notch1,1042.5137385154408,461.6810017784745,179,23,23,0,529,Brain,Brain
0.5,"[""Dll3"",""Notch1""]",Dll3,Notch1,Dll3_Notch1,737.9417704752741,271.49437483677474,230,24,24,0,576,Brain,Brain
1.0,"[""Dll3"",""Notch1""]",Dll3,Notch1,Dll3_Notch1,463.36454703209506,189.44756296856374,223,23,23,0,529,Brain,Brain
1.5,"[""Dll3"",""Notch1""]",Dll3,Notch1,Dll3_Notch1,328.08523091965674,141.9323971430504,248,25,25,0,625,Brain,Brain
