dataset,arm,target,space,projection_repeat,projection_seed,projection_sha256,n_projections,sliced_w2,n_predicted,n_observed,predicted_mass,observed_mass_relative,tmv_absolute,tmv,weights_semantics,inference_seed
arista,interaction_on,4.0,state,4,992215775,792aef1078c8b83ef6300269ff44ee1772e54080c92c4858338d8e537696e5f7,1024,0.0110105008674559,5000,11316,1.483055139076896,1.4757433489827856,0.0073117900941104,0.0049546488548637,native_unnormalised_growth_mass,42
arista,interaction_on,4.0,spatial,0,718863200,33187230c4870c624540ee5df530b9298f1c9f0ea9a8e7446059675898589c46,1024,0.0381012732049685,5000,11316,1.483055139076896,1.4757433489827856,0.0073117900941104,0.0049546488548637,native_unnormalised_growth_mass,42
arista,interaction_on,4.0,spatial,1,2194885311,aa41178f0081b9ccdbf8dbf5280caf9afff098207847d482782b1fb64c244e0c,1024,0.0376607065816531,5000,11316,1.483055139076896,1.4757433489827856,0.0073117900941104,0.0049546488548637,native_unnormalised_growth_mass,42
arista,interaction_on,4.0,spatial,2,2871148257,952fe730328cf10f21d6bf62bf4c65e86d27574a04bd6924db7c309da63150d0,1024,0.0381707740479822,5000,11316,1.483055139076896,1.4757433489827856,0.0073117900941104,0.0049546488548637,native_unnormalised_growth_mass,42
arista,interaction_on,4.0,spatial,3,3178027580,489a6edc43ae162447c71625d63153d1410002fcd306493af63bdbee1362fd5b,1024,0.0380586049374295,5000,11316,1.483055139076896,1.4757433489827856,0.0073117900941104,0.0049546488548637,native_unnormalised_growth_mass,42
arista,interaction_on,4.0,spatial,4,3382539787,bd7a5691aa906471fc14e768d873f81f838272b693855615ddad2b340dd4e6a1,1024,0.0385033997464348,5000,11316,1.483055139076896,1.4757433489827856,0.0073117900941104,0.0049546488548637,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,joint,0,3730832314,d57bb748e6c502b21d119a09946d3e937dc7667b950803bb2daf20669ecb5c6e,1024,0.0179315591849822,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,joint,1,864968285,e15fab5e5f56d6d4371977343e6a947feea8d09798535470907b2a0f183d83d1,1024,0.0179319518881271,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,joint,2,3494447966,b0055a3cb65089df573eb9ad2c274bf42407f15d8eea35260d2cdab32432faf5,1024,0.0180194705092256,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,joint,3,2062640817,179ebd86438f626bc1353f51fb6179c95655b04c11cbdd1ffae51c1c06861a1e,1024,0.0179177053224345,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,joint,4,475407683,344c08fb8094df9931f9c1218a4b4c052cfe531d14fb11ddd51f332390096442,1024,0.0179453699561434,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,state,0,2095099678,1bc18f999415507cc36a12fd5efe75fa41fc84efab76c46c686829b502f3fd9a,1024,0.0179962518337575,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,state,1,2095666253,99bfa268764302aece21c03ea8f083b3ccbc2929b3489d6f6117119582fc3500,1024,0.0181954686835365,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,state,2,3135723778,b5635d4b2d50e4641e8c6810eeb883a53f9ff687bfb04ab7e76aafbec1f83de9,1024,0.0180771308624537,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,state,3,2651756387,88f16d1c9bf2ffbdac4a3cfbc036aa9fae662d845abdcaa030d54930c48d046f,1024,0.0182470027882713,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,state,4,992215775,792aef1078c8b83ef6300269ff44ee1772e54080c92c4858338d8e537696e5f7,1024,0.0179667078981022,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,spatial,0,718863200,33187230c4870c624540ee5df530b9298f1c9f0ea9a8e7446059675898589c46,1024,0.0240524244963355,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,spatial,1,2194885311,aa41178f0081b9ccdbf8dbf5280caf9afff098207847d482782b1fb64c244e0c,1024,0.0239458347316023,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,spatial,2,2871148257,952fe730328cf10f21d6bf62bf4c65e86d27574a04bd6924db7c309da63150d0,1024,0.0240180855504946,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,spatial,3,3178027580,489a6edc43ae162447c71625d63153d1410002fcd306493af63bdbee1362fd5b,1024,0.0240027064222563,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,1.0,spatial,4,3382539787,bd7a5691aa906471fc14e768d873f81f838272b693855615ddad2b340dd4e6a1,1024,0.0242479526144784,5000,8106,1.0560567396169065,1.0571205007824729,0.0010637611655663,0.0010062818427785,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,joint,0,3730832314,d57bb748e6c502b21d119a09946d3e937dc7667b950803bb2daf20669ecb5c6e,1024,0.0260097505117141,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,joint,1,864968285,e15fab5e5f56d6d4371977343e6a947feea8d09798535470907b2a0f183d83d1,1024,0.0257672265571807,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,joint,2,3494447966,b0055a3cb65089df573eb9ad2c274bf42407f15d8eea35260d2cdab32432faf5,1024,0.0259909925576124,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,joint,3,2062640817,179ebd86438f626bc1353f51fb6179c95655b04c11cbdd1ffae51c1c06861a1e,1024,0.0261885108317035,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,joint,4,475407683,344c08fb8094df9931f9c1218a4b4c052cfe531d14fb11ddd51f332390096442,1024,0.0256999069611462,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,state,0,2095099678,1bc18f999415507cc36a12fd5efe75fa41fc84efab76c46c686829b502f3fd9a,1024,0.0262674155488679,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,state,1,2095666253,99bfa268764302aece21c03ea8f083b3ccbc2929b3489d6f6117119582fc3500,1024,0.0258834866489611,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,state,2,3135723778,b5635d4b2d50e4641e8c6810eeb883a53f9ff687bfb04ab7e76aafbec1f83de9,1024,0.0257260841101965,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,state,3,2651756387,88f16d1c9bf2ffbdac4a3cfbc036aa9fae662d845abdcaa030d54930c48d046f,1024,0.0254911456695799,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,state,4,992215775,792aef1078c8b83ef6300269ff44ee1772e54080c92c4858338d8e537696e5f7,1024,0.025443134846559,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,spatial,0,718863200,33187230c4870c624540ee5df530b9298f1c9f0ea9a8e7446059675898589c46,1024,0.0323098934248725,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,spatial,1,2194885311,aa41178f0081b9ccdbf8dbf5280caf9afff098207847d482782b1fb64c244e0c,1024,0.0322399947789211,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,spatial,2,2871148257,952fe730328cf10f21d6bf62bf4c65e86d27574a04bd6924db7c309da63150d0,1024,0.0327105877254857,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,spatial,3,3178027580,489a6edc43ae162447c71625d63153d1410002fcd306493af63bdbee1362fd5b,1024,0.032303276807837,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,2.0,spatial,4,3382539787,bd7a5691aa906471fc14e768d873f81f838272b693855615ddad2b340dd4e6a1,1024,0.0324883933774825,5000,9436,1.215625343611464,1.2305685967657798,0.0149432531543158,0.012143372741341,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,joint,0,3730832314,d57bb748e6c502b21d119a09946d3e937dc7667b950803bb2daf20669ecb5c6e,1024,0.0270390935341769,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,joint,1,864968285,e15fab5e5f56d6d4371977343e6a947feea8d09798535470907b2a0f183d83d1,1024,0.0260280725878629,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,joint,2,3494447966,b0055a3cb65089df573eb9ad2c274bf42407f15d8eea35260d2cdab32432faf5,1024,0.0264732533904446,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,joint,3,2062640817,179ebd86438f626bc1353f51fb6179c95655b04c11cbdd1ffae51c1c06861a1e,1024,0.0267783843414669,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,joint,4,475407683,344c08fb8094df9931f9c1218a4b4c052cfe531d14fb11ddd51f332390096442,1024,0.0268197099923465,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,state,0,2095099678,1bc18f999415507cc36a12fd5efe75fa41fc84efab76c46c686829b502f3fd9a,1024,0.0260374323786524,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,state,1,2095666253,99bfa268764302aece21c03ea8f083b3ccbc2929b3489d6f6117119582fc3500,1024,0.0260872679215147,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,state,2,3135723778,b5635d4b2d50e4641e8c6810eeb883a53f9ff687bfb04ab7e76aafbec1f83de9,1024,0.0257858640121339,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,state,3,2651756387,88f16d1c9bf2ffbdac4a3cfbc036aa9fae662d845abdcaa030d54930c48d046f,1024,0.0261178451341862,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,state,4,992215775,792aef1078c8b83ef6300269ff44ee1772e54080c92c4858338d8e537696e5f7,1024,0.025533360436119,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,spatial,0,718863200,33187230c4870c624540ee5df530b9298f1c9f0ea9a8e7446059675898589c46,1024,0.0325215981991656,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,spatial,1,2194885311,aa41178f0081b9ccdbf8dbf5280caf9afff098207847d482782b1fb64c244e0c,1024,0.0321849679472485,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,spatial,2,2871148257,952fe730328cf10f21d6bf62bf4c65e86d27574a04bd6924db7c309da63150d0,1024,0.0326209547059595,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,spatial,3,3178027580,489a6edc43ae162447c71625d63153d1410002fcd306493af63bdbee1362fd5b,1024,0.0325662305737481,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,3.0,spatial,4,3382539787,bd7a5691aa906471fc14e768d873f81f838272b693855615ddad2b340dd4e6a1,1024,0.0327631338554742,5000,9673,1.2914101342612412,1.2614762649973918,0.0299338692638493,0.0237292370014676,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,joint,0,3730832314,d57bb748e6c502b21d119a09946d3e937dc7667b950803bb2daf20669ecb5c6e,1024,0.0300070829700263,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,joint,1,864968285,e15fab5e5f56d6d4371977343e6a947feea8d09798535470907b2a0f183d83d1,1024,0.0288168093977813,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,joint,2,3494447966,b0055a3cb65089df573eb9ad2c274bf42407f15d8eea35260d2cdab32432faf5,1024,0.0283015897387712,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,joint,3,2062640817,179ebd86438f626bc1353f51fb6179c95655b04c11cbdd1ffae51c1c06861a1e,1024,0.0292998140598048,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,joint,4,475407683,344c08fb8094df9931f9c1218a4b4c052cfe531d14fb11ddd51f332390096442,1024,0.0294384834922579,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,state,0,2095099678,1bc18f999415507cc36a12fd5efe75fa41fc84efab76c46c686829b502f3fd9a,1024,0.0290684864296928,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,state,1,2095666253,99bfa268764302aece21c03ea8f083b3ccbc2929b3489d6f6117119582fc3500,1024,0.0288611636540303,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,state,2,3135723778,b5635d4b2d50e4641e8c6810eeb883a53f9ff687bfb04ab7e76aafbec1f83de9,1024,0.0288302254722549,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,state,3,2651756387,88f16d1c9bf2ffbdac4a3cfbc036aa9fae662d845abdcaa030d54930c48d046f,1024,0.0284457581036698,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,state,4,992215775,792aef1078c8b83ef6300269ff44ee1772e54080c92c4858338d8e537696e5f7,1024,0.0283670411767216,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,spatial,0,718863200,33187230c4870c624540ee5df530b9298f1c9f0ea9a8e7446059675898589c46,1024,0.0337293673240332,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,spatial,1,2194885311,aa41178f0081b9ccdbf8dbf5280caf9afff098207847d482782b1fb64c244e0c,1024,0.0333544786282437,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,spatial,2,2871148257,952fe730328cf10f21d6bf62bf4c65e86d27574a04bd6924db7c309da63150d0,1024,0.0338366335876324,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,spatial,3,3178027580,489a6edc43ae162447c71625d63153d1410002fcd306493af63bdbee1362fd5b,1024,0.0337053029132602,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_off,4.0,spatial,4,3382539787,bd7a5691aa906471fc14e768d873f81f838272b693855615ddad2b340dd4e6a1,1024,0.0340549944432977,5000,11316,1.4827046162972692,1.4757433489827856,0.0069612673144836,0.0047171259957105,native_unnormalised_growth_mass,42
arista,interaction_on,1.0,joint,0,3730832314,d57bb748e6c502b21d119a09946d3e937dc7667b950803bb2daf20669ecb5c6e,1024,0.0172386637456957,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,joint,1,864968285,e15fab5e5f56d6d4371977343e6a947feea8d09798535470907b2a0f183d83d1,1024,0.0173427639285846,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,joint,2,3494447966,b0055a3cb65089df573eb9ad2c274bf42407f15d8eea35260d2cdab32432faf5,1024,0.0174340623249516,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,joint,3,2062640817,179ebd86438f626bc1353f51fb6179c95655b04c11cbdd1ffae51c1c06861a1e,1024,0.0172976548688583,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,joint,4,475407683,344c08fb8094df9931f9c1218a4b4c052cfe531d14fb11ddd51f332390096442,1024,0.0174332852390355,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,state,0,2095099678,1bc18f999415507cc36a12fd5efe75fa41fc84efab76c46c686829b502f3fd9a,1024,0.017354885853815,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,state,1,2095666253,99bfa268764302aece21c03ea8f083b3ccbc2929b3489d6f6117119582fc3500,1024,0.0175569443795502,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,state,2,3135723778,b5635d4b2d50e4641e8c6810eeb883a53f9ff687bfb04ab7e76aafbec1f83de9,1024,0.017629286086303,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,state,3,2651756387,88f16d1c9bf2ffbdac4a3cfbc036aa9fae662d845abdcaa030d54930c48d046f,1024,0.0178024782242484,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,state,4,992215775,792aef1078c8b83ef6300269ff44ee1772e54080c92c4858338d8e537696e5f7,1024,0.0175227760055022,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,spatial,0,718863200,33187230c4870c624540ee5df530b9298f1c9f0ea9a8e7446059675898589c46,1024,0.0252150025379077,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,spatial,1,2194885311,aa41178f0081b9ccdbf8dbf5280caf9afff098207847d482782b1fb64c244e0c,1024,0.025066765206394,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,spatial,2,2871148257,952fe730328cf10f21d6bf62bf4c65e86d27574a04bd6924db7c309da63150d0,1024,0.0252340614067372,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,spatial,3,3178027580,489a6edc43ae162447c71625d63153d1410002fcd306493af63bdbee1362fd5b,1024,0.025188088651566,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,1.0,spatial,4,3382539787,bd7a5691aa906471fc14e768d873f81f838272b693855615ddad2b340dd4e6a1,1024,0.0254748317689987,5000,8106,1.0553650455112802,1.0571205007824729,0.0017554552711924,0.0016606009153101,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,joint,0,3730832314,d57bb748e6c502b21d119a09946d3e937dc7667b950803bb2daf20669ecb5c6e,1024,0.0246646686239169,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,joint,1,864968285,e15fab5e5f56d6d4371977343e6a947feea8d09798535470907b2a0f183d83d1,1024,0.0244871352887394,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,joint,2,3494447966,b0055a3cb65089df573eb9ad2c274bf42407f15d8eea35260d2cdab32432faf5,1024,0.0251319724714289,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,joint,3,2062640817,179ebd86438f626bc1353f51fb6179c95655b04c11cbdd1ffae51c1c06861a1e,1024,0.0253971906962108,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,joint,4,475407683,344c08fb8094df9931f9c1218a4b4c052cfe531d14fb11ddd51f332390096442,1024,0.0248492131730426,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,state,0,2095099678,1bc18f999415507cc36a12fd5efe75fa41fc84efab76c46c686829b502f3fd9a,1024,0.0246762641785017,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,state,1,2095666253,99bfa268764302aece21c03ea8f083b3ccbc2929b3489d6f6117119582fc3500,1024,0.0245381724711314,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,state,2,3135723778,b5635d4b2d50e4641e8c6810eeb883a53f9ff687bfb04ab7e76aafbec1f83de9,1024,0.0247699123346326,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,state,3,2651756387,88f16d1c9bf2ffbdac4a3cfbc036aa9fae662d845abdcaa030d54930c48d046f,1024,0.0248800905357369,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,state,4,992215775,792aef1078c8b83ef6300269ff44ee1772e54080c92c4858338d8e537696e5f7,1024,0.0246562285703331,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,spatial,0,718863200,33187230c4870c624540ee5df530b9298f1c9f0ea9a8e7446059675898589c46,1024,0.034218881502578,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,spatial,1,2194885311,aa41178f0081b9ccdbf8dbf5280caf9afff098207847d482782b1fb64c244e0c,1024,0.0341244115589927,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,spatial,2,2871148257,952fe730328cf10f21d6bf62bf4c65e86d27574a04bd6924db7c309da63150d0,1024,0.0346542567565082,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,spatial,3,3178027580,489a6edc43ae162447c71625d63153d1410002fcd306493af63bdbee1362fd5b,1024,0.0342540902704438,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,2.0,spatial,4,3382539787,bd7a5691aa906471fc14e768d873f81f838272b693855615ddad2b340dd4e6a1,1024,0.0344290108710809,5000,9436,1.2087461144838016,1.2305685967657798,0.0218224822819781,0.017733657708585,native_unnormalised_growth_mass,43
arista,interaction_on,3.0,joint,0,3730832314,d57bb748e6c502b21d119a09946d3e937dc7667b950803bb2daf20669ecb5c6e,1024,0.0186849338779632,5000,9673,1.267790913436329,1.2614762649973918,0.0063146484389371,0.0050057608011754,native_unnormalised_growth_mass,43
arista,interaction_on,3.0,joint,1,864968285,e15fab5e5f56d6d4371977343e6a947feea8d09798535470907b2a0f183d83d1,1024,0.0185514595122271,5000,9673,1.267790913436329,1.2614762649973918,0.0063146484389371,0.0050057608011754,native_unnormalised_growth_mass,43
arista,interaction_on,3.0,joint,2,3494447966,b0055a3cb65089df573eb9ad2c274bf42407f15d8eea35260d2cdab32432faf5,1024,0.0193363786747399,5000,9673,1.267790913436329,1.2614762649973918,0.0063146484389371,0.0050057608011754,native_unnormalised_growth_mass,43
arista,interaction_on,3.0,joint,3,2062640817,179ebd86438f626bc1353f51fb6179c95655b04c11cbdd1ffae51c1c06861a1e,1024,0.0186207755836444,5000,9673,1.267790913436329,1.2614762649973918,0.0063146484389371,0.0050057608011754,native_unnormalised_growth_mass,43
arista,interaction_on,3.0,joint,4,475407683,344c08fb8094df9931f9c1218a4b4c052cfe531d14fb11ddd51f332390096442,1024,0.0188097344335033,5000,9673,1.267790913436329,1.2614762649973918,0.0063146484389371,0.0050057608011754,native_unnormalised_growth_mass,43
arista,interaction_on,3.0,state,0,2095099678,1bc18f999415507cc36a12fd5efe75fa41fc84efab76c46c686829b502f3fd9a,1024,0.0175265850288963,5000,9673,1.267790913436329,1.2614762649973918,0.0063146484389371,0.0050057608011754,native_unnormalised_growth_mass,43
arista,interaction_on,3.0,state,1,2095666253,99bfa268764302aece21c03ea8f083b3ccbc2929b3489d6f6117119582fc3500,1024,0.0175942446710242,5000,9673,1.267790913436329,1.2614762649973918,0.0063146484389371,0.0050057608011754,native_unnormalised_growth_mass,43
arista,interaction_on,3.0,state,2,3135723778,b5635d4b2d50e4641e8c6810eeb883a53f9ff687bfb04ab7e76aafbec1f83de9,1024,0.0174305715446655,5000,9673,1.267790913436329,1.2614762649973918,0.0063146484389371,0.0050057608011754,native_unnormalised_growth_mass,43
