pair_id,ligand,receptor,pair,auc,peak_time,peak_score,start_score,end_score,delta_end_start,score_range,cluster
"[""LAMC1"",""SV2A""]",LAMC1,SV2A,LAMC1_SV2A,6.254099683837882,3.5,2.7622272258549883,1.2657394005837679,1.9149775731579834,0.6492381725742156,1.8313189468460975,2
"[""LAMC1"",""SV2B""]",LAMC1,SV2B,LAMC1_SV2B,6.036792727143943,3.5,2.5187404145741734,1.3106162616666857,1.695781361931693,0.3851651002650074,1.6120721560359614,2
"[""LAMC3"",""CD44""]",LAMC3,CD44,LAMC3_CD44,0.01593355481464522,3.5,0.009203347525550036,0.0004467255308963079,0.0024131448560411207,0.0019664193251448126,0.008756621994653728,2
"[""LAMC3"",""DAG1""]",LAMC3,DAG1,LAMC3_DAG1,1.0253397881693664,3.0,0.5905344924745883,0.06352027218089039,0.048110033836492296,-0.015410238344398093,0.5552345544419632,2
"[""LAMC3"",""ITGA1_ITGB1""]",LAMC3,ITGA1_ITGB1,LAMC3_ITGA1_ITGB1,0.031411267406295344,3.0,0.018621449577490616,0.0020910356962579087,0.00031084609474822406,-0.0017801896015096847,0.018310603482742393,2
"[""LAMC3"",""ITGA3_ITGB1""]",LAMC3,ITGA3_ITGB1,LAMC3_ITGA3_ITGB1,0.11865587406234909,3.5,0.07643296509893589,0.008072226860248336,0.007836879358878631,-0.00023534750136970477,0.07164556507101748,2
"[""LAMC3"",""ITGA6_ITGB1""]",LAMC3,ITGA6_ITGB1,LAMC3_ITGA6_ITGB1,0.3237614692776548,3.5,0.1650285073560781,0.03359890844382889,0.02356127049922386,-0.010037637944605028,0.14988079983617592,2
"[""LAMC3"",""ITGA6_ITGB4""]",LAMC3,ITGA6_ITGB4,LAMC3_ITGA6_ITGB4,0.2804472219848014,3.5,0.14132004350035918,0.023730707491890053,0.010201625105880307,-0.013529082386009746,0.13111841839447888,2
"[""LAMC3"",""ITGA7_ITGB1""]",LAMC3,ITGA7_ITGB1,LAMC3_ITGA7_ITGB1,0.042829383401744595,3.0,0.024119450506645258,0.0019454615025354723,0.0011842095810711802,-0.0007612519214642921,0.02303938825500377,2
"[""LAMC3"",""ITGA9_ITGB1""]",LAMC3,ITGA9_ITGB1,LAMC3_ITGA9_ITGB1,0.028829085555043966,2.5,0.016105968031354296,0.0021287543181570338,0.001207977352144528,-0.0009207769660125058,0.014897990679209768,2
"[""LAMC3"",""SV2A""]",LAMC3,SV2A,LAMC3_SV2A,0.7559290828619708,3.5,0.4136324168243131,0.07182054859552256,0.037493663551247315,-0.034326885044275245,0.38875920357756893,2
"[""LAMC3"",""SV2B""]",LAMC3,SV2B,LAMC3_SV2B,0.7403303030053467,3.0,0.39390911371538406,0.07922508039005281,0.031525000703923695,-0.04770007968612912,0.36651105242869825,2
"[""LRRC4C"",""NTNG1""]",LRRC4C,NTNG1,LRRC4C_NTNG1,4.680891527338071,3.5,2.71199425127477,0.34086138901489493,1.5096454403191317,1.168784051304237,2.3711328622598753,2
"[""MAG"",""MAG""]",MAG,MAG,MAG_MAG,0.0009620671606724074,2.0,0.0005078976306116022,7.019840582424357e-06,0.00033168320879801175,0.0003246633682155874,0.0005008777900291779,2
"[""MPZ"",""MPZ""]",MPZ,MPZ,MPZ_MPZ,0.19479030701965994,3.5,0.09836369255036226,0.042883306448081755,0.055136264504684306,0.01225295805660255,0.0682055008819772,2
"[""MSTN"",""ACVR1B_ACVR2A""]",MSTN,ACVR1B_ACVR2A,MSTN_ACVR1B_ACVR2A,0.06673018536285169,3.5,0.029985840183019766,0.013121871231010131,0.029350105858439862,0.01622823462742973,0.022839061885376582,2
"[""MSTN"",""TGFBR1_ACVR2A""]",MSTN,TGFBR1_ACVR2A,MSTN_TGFBR1_ACVR2A,0.11649395677562743,4.0,0.05754967399066192,0.02503291520822567,0.05754967399066192,0.032516758782436254,0.0465656294798121,2
"[""NCAM1"",""FGFR1""]",NCAM1,FGFR1,NCAM1_FGFR1,1.4034897223629512,2.5,0.6882223259664295,0.25805295291118535,0.31280825970473985,0.054755306793554503,0.5298346341210286,2
"[""NCAM1"",""L1CAM""]",NCAM1,L1CAM,NCAM1_L1CAM,1.892295845105831,2.5,1.0315821057416905,0.25344967688166614,0.27099723637981116,0.017547559498145016,0.8948283770614923,2
"[""NCAM1"",""NCAM1""]",NCAM1,NCAM1,NCAM1_NCAM1,0.06998024217977422,3.0,0.044844088732341046,0.012936216758114231,0.004143109012443147,-0.008793107745671085,0.042097994211889436,2
"[""NCAM1"",""NCAM2""]",NCAM1,NCAM2,NCAM1_NCAM2,1.0610722205495247,2.5,0.5848938345010377,0.15202977205181267,0.17863713697720804,0.026607364925395366,0.47787456675532075,2
"[""NCAM2"",""L1CAM""]",NCAM2,L1CAM,NCAM2_L1CAM,47.460865526248014,3.5,31.277746822854468,6.172932423710496,12.413503437106442,6.240571013395946,25.448491275516385,2
"[""NEGR1"",""NEGR1""]",NEGR1,NEGR1,NEGR1_NEGR1,9.383478175610964,2.5,4.140628310418007,1.5237637936362216,1.9993457162701533,0.47558192263393173,3.0945553340346725,2
"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,0.1210199646183443,3.5,0.08974621097968677,0.013223224262336,0.019861834974217812,0.006638610711881812,0.08932447320836037,2
"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,1.0332111760940639,3.5,0.5219846634733059,0.16666540671741714,0.15981666304749892,-0.0068487436699182225,0.41786595860442405,2
"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,0.05589073297250369,3.5,0.03432569149459337,0.005765510224732196,0.007006040288687766,0.0012405300639555701,0.03190690471232614,2
"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,0.0024765800529323694,3.5,0.0018228082073662943,0.0001469548853599365,8.075024989933499e-05,-6.62046354606015e-05,0.0017420579574669592,2
"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,0.057854471359845845,3.5,0.05276694604088656,0.004095021593276103,0.0031628377974614284,-0.0009321837958146742,0.051605175287863674,2
"[""NPPC"",""NPR2""]",NPPC,NPR2,NPPC_NPR2,0.05482118174441231,2.5,0.02396269382686045,0.014274572580280523,0.003308515096544032,-0.01096605748373649,0.020654178730316417,2
"[""NPW"",""NPBWR1""]",NPW,NPBWR1,NPW_NPBWR1,0.01365201285438383,3.5,0.01082807778267451,0.001072872347549752,0.0014501795770702152,0.0003773072295204631,0.010223770962463246,2
"[""NPY"",""GPR83""]",NPY,GPR83,NPY_GPR83,0.08693584937802909,3.5,0.052847497157241075,0.0014339751763472852,0.03507673011820388,0.03364275494185659,0.05141352198089379,2
"[""NPY"",""NPY1R""]",NPY,NPY1R,NPY_NPY1R,2.7543087743469377,3.5,1.9652551729832664,0.231234420746876,0.5619139659569573,0.3306795452100813,1.7340207522363904,2
"[""NPY"",""NPY2R""]",NPY,NPY2R,NPY_NPY2R,0.6414418867374098,3.5,0.4968433557126295,0.07079877606235026,0.1433982939023733,0.07259951784002304,0.42604457965027925,2
"[""NRG1"",""ERBB2_ERBB3""]",NRG1,ERBB2_ERBB3,NRG1_ERBB2_ERBB3,0.1767739679488906,3.5,0.06355568544905661,0.040579175237834136,0.008490099193812701,-0.03208907604402143,0.05506558625524391,2
"[""NRG1"",""ERBB2_ERBB4""]",NRG1,ERBB2_ERBB4,NRG1_ERBB2_ERBB4,1.2388949251520178,3.5,0.43948008971948505,0.36179777967863846,0.3001455189903465,-0.06165226068829194,0.3005160886455038,2
"[""NRG1"",""ERBB3""]",NRG1,ERBB3,NRG1_ERBB3,0.1767739679488906,3.5,0.06355568544905661,0.040579175237834136,0.008490099193812701,-0.03208907604402143,0.05506558625524391,2
"[""NRG1"",""ERBB4""]",NRG1,ERBB4,NRG1_ERBB4,4.0699822796165765,1.5,1.8067135171095998,1.040980887856528,0.876753160599898,-0.16422772725663004,1.5103102577967633,2
"[""NRG3"",""ERBB2_ERBB4""]",NRG3,ERBB2_ERBB4,NRG3_ERBB2_ERBB4,1.5474576772434143,3.5,0.7151219657483385,0.28781079330119475,0.4819282228786615,0.19411742957746675,0.506352577120847,2
"[""NRG3"",""ERBB4""]",NRG3,ERBB4,NRG3_ERBB4,4.827577150587086,1.5,1.9960284389983989,0.8199025532052755,1.4278200617715306,0.6079175085662551,1.5523487737962773,2
"[""NRG4"",""ERBB2_ERBB4""]",NRG4,ERBB2_ERBB4,NRG4_ERBB2_ERBB4,0.06954667685511556,0.0,0.031962708478137196,0.031962708478137196,0.010862713070850818,-0.021099995407286378,0.02359967133535512,2
"[""NRG4"",""ERBB4""]",NRG4,ERBB4,NRG4_ERBB4,0.21802075143156163,1.5,0.08954441621519918,0.07812511363065629,0.033745146583378884,-0.044379967047277404,0.07334317298142858,2
"[""NRTN"",""GFRA2_RET""]",NRTN,GFRA2_RET,NRTN_GFRA2_RET,0.002553387539239427,2.5,0.0012649659813176208,4.312563852247647e-05,0.0006793620135324058,0.0006362363750099292,0.0012218403427951443,2
"[""NRXN1"",""NLGN1""]",NRXN1,NLGN1,NRXN1_NLGN1,9.412454939972896,1.5,4.020176406516514,1.2886244932664388,2.4582243440087557,1.1695998507423169,2.857930685081159,2
"[""NRXN1"",""NLGN2""]",NRXN1,NLGN2,NRXN1_NLGN2,7.552451909470443,3.5,3.303555517106516,1.3056969812423134,2.4455772792456836,1.1398802980033702,2.3732708945522054,2
"[""NRXN1"",""NLGN3""]",NRXN1,NLGN3,NRXN1_NLGN3,11.253771521605724,3.5,4.475134098768073,1.8836460398094415,4.00366291324501,2.120016873435568,3.051334732470691,2
"[""NRXN2"",""NLGN1""]",NRXN2,NLGN1,NRXN2_NLGN1,19.98278056172498,1.5,9.198112241114377,2.322686265920121,4.720736564060925,2.3980502981408036,6.875425975194256,2
"[""NRXN2"",""NLGN2""]",NRXN2,NLGN2,NRXN2_NLGN2,15.893948478070053,3.5,6.462802268695032,2.325803404780705,4.672025081148215,2.34622167636751,4.4291651833522625,2
"[""NRXN2"",""NLGN3""]",NRXN2,NLGN3,NRXN2_NLGN3,23.6785642673873,1.5,8.875836055766765,3.354086375102707,7.701133533597947,4.34704715849524,5.868042091342332,2
"[""NRXN3"",""NLGN1""]",NRXN3,NLGN1,NRXN3_NLGN1,20.776021032482923,1.5,7.759273714461259,3.228162916249523,4.586741876651823,1.3585789604023,5.119530183684482,2
"[""NRXN3"",""NLGN2""]",NRXN3,NLGN2,NRXN3_NLGN2,16.47816412157802,3.5,6.643179983122893,3.2567922551034116,4.525927283825785,1.2691350287223737,4.19088026104376,2
"[""NRXN3"",""NLGN3""]",NRXN3,NLGN3,NRXN3_NLGN3,24.530550209193585,3.5,9.027865243388062,4.6345215616790085,7.459585862699522,2.8250643010205136,5.435037523954042,2
"[""NTS"",""NTSR1""]",NTS,NTSR1,NTS_NTSR1,4.972223893368201,3.5,2.083326396367194,0.7166336586765479,0.9256279337366401,0.20899427506009216,1.5989223109853563,2
"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,PDGFA_PDGFRA,0.19684977875113047,3.5,0.14885720557581225,0.02831724592108497,0.02255019704981586,-0.005767048871269109,0.13978042394364656,2
"[""PDGFA"",""PDGFRB""]",PDGFA,PDGFRB,PDGFA_PDGFRB,0.1820108147827027,3.5,0.12351264674628692,0.025565786957107317,0.03279555894779601,0.007229771990688694,0.11553582963766512,2
"[""PDGFC"",""PDGFRA""]",PDGFC,PDGFRA,PDGFC_PDGFRA,0.16757932731429515,3.5,0.08991508274830917,0.0251604941509393,0.021987956911349915,-0.003172537239589386,0.07524865833185472,2
"[""PDGFD"",""PDGFRB""]",PDGFD,PDGFRB,PDGFD_PDGFRB,0.9537244636294241,2.5,0.43846651653929564,0.17210789539048088,0.2733578318938815,0.10124993650340064,0.36983311311484696,2
"[""PECAM1"",""PECAM1""]",PECAM1,PECAM1,PECAM1_PECAM1,0.22730419531216592,3.5,0.1636876296806108,0.009612914412862347,0.015130214061719379,0.005517299648857032,0.16081159636634848,2
"[""PLG"",""F2R""]",PLG,F2R,PLG_F2R,0.06613610025357353,3.5,0.028147496925350797,0.00047393732542904657,0.025518772676120918,0.025044835350691873,0.02767355959992175,2
"[""PLG"",""F2RL2""]",PLG,F2RL2,PLG_F2RL2,0.008555632382555252,3.5,0.0038370921572546115,7.716815450616116e-05,0.002712040655605758,0.0026348725010995966,0.0037599240027484503,2
"[""PROS1"",""AXL""]",PROS1,AXL,PROS1_AXL,3.486241624700884,2.5,1.4652962758554773,0.8593442123761015,0.5346981653200675,-0.32464604705603395,1.0739636073487682,2
"[""PROS1"",""TYRO3""]",PROS1,TYRO3,PROS1_TYRO3,2.611613336517569,3.5,1.2017741748501076,0.36647962897300024,0.5196174007529465,0.15313777177994625,0.8352945458771074,2
"[""PRSS1"",""F2R""]",PRSS1,F2R,PRSS1_F2R,0.2161437856318491,2.5,0.09075680496498321,0.06836752577124436,0.03509252715147807,-0.03327499861976629,0.06751930875715076,2
"[""PRSS1"",""F2RL2""]",PRSS1,F2RL2,PRSS1_F2RL2,0.03094372004290519,2.5,0.014771076595965577,0.01431618476702591,0.0037010411267376503,-0.01061514364028826,0.012176583772809647,2
"[""PSAP"",""GPR37L1""]",PSAP,GPR37L1,PSAP_GPR37L1,147.9626853771893,3.5,72.05703348881991,24.09064086392019,59.700817529017584,35.6101766650974,49.62780043698144,2
"[""PTHLH"",""PTH1R""]",PTHLH,PTH1R,PTHLH_PTH1R,0.010286824807665542,2.5,0.005344111449652446,0.0007667473451807052,0.00012693861973157243,-0.0006398087254491328,0.005217172829920873,2
"[""PTPRC"",""MRC1""]",PTPRC,MRC1,PTPRC_MRC1,0.0122050171969441,2.5,0.0057034651694064355,0.0008638522994933366,0.0016438909382317658,0.0007800386387384292,0.004992690901999141,2
"[""PTPRM"",""PTPRM""]",PTPRM,PTPRM,PTPRM_PTPRM,0.27536536208774026,1.5,0.10000761068488166,0.03191796723501277,0.08238149538945685,0.05046352815444408,0.0680896434498689,2
"[""RELN"",""ITGA3_ITGB1""]",RELN,ITGA3_ITGB1,RELN_ITGA3_ITGB1,0.5829913333653323,3.5,0.26669744695483294,0.11143503387305834,0.17287875128236455,0.06144371740930621,0.1885415506218004,2
"[""SEMA3A"",""NRP1_PLXNA1""]",SEMA3A,NRP1_PLXNA1,SEMA3A_NRP1_PLXNA1,3.953546076720442,2.5,1.7126777456426725,0.7848494871781844,1.111779931804606,0.3269304446264216,1.1284544922279436,2
"[""SEMA3A"",""NRP1_PLXNA3""]",SEMA3A,NRP1_PLXNA3,SEMA3A_NRP1_PLXNA3,3.4647380897968487,2.5,1.4714057433355068,0.7185277667466401,1.0503387383662983,0.3318109716196582,0.9866996118864941,2
"[""SEMA3A"",""NRP1_PLXNA4""]",SEMA3A,NRP1_PLXNA4,SEMA3A_NRP1_PLXNA4,3.824317583694083,2.5,1.5249699718725345,0.6839743363726034,1.0917528744991307,0.4077785381265273,0.9977102173523797,2
"[""SEMA3C"",""NRP1_NRP2_PLXND1""]",SEMA3C,NRP1_NRP2_PLXND1,SEMA3C_NRP1_NRP2_PLXND1,0.12754994119841245,3.5,0.06696137022719614,0.013865247660060507,0.013073310077250601,-0.0007919375828099057,0.054550012731478,2
"[""SEMA3C"",""NRP1_PLXNA1""]",SEMA3C,NRP1_PLXNA1,SEMA3C_NRP1_PLXNA1,1.8897123753729645,3.5,1.12048781586252,0.3137198464445238,0.413317437443837,0.0995975909993132,0.8730306383042432,2
"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,1.5453785135319427,3.5,0.8101762754652444,0.27773396969481856,0.3719568014552432,0.09422283176042462,0.594570866365349,2
"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,1.8142003699991138,3.5,1.0285851953094376,0.26985507944085585,0.39957170548218457,0.12971662604132872,0.7587301158685817,2
"[""SEMA3C"",""NRP2_PLXNA1""]",SEMA3C,NRP2_PLXNA1,SEMA3C_NRP2_PLXNA1,2.054796602816128,3.5,1.190063663680578,0.39285572251053313,0.4980040583123336,0.10514833580180044,0.8648865598874811,2
"[""SEMA3C"",""NRP2_PLXNA3""]",SEMA3C,NRP2_PLXNA3,SEMA3C_NRP2_PLXNA3,1.7249826958349228,3.5,0.8674115833215541,0.35960827472264023,0.44898999814199175,0.08938172341935152,0.5671771416008726,2
"[""SEMA3C"",""NRP2_PLXNA4""]",SEMA3C,NRP2_PLXNA4,SEMA3C_NRP2_PLXNA4,1.952931689186799,3.5,1.0959981917082344,0.2982899809724284,0.46852732881594006,0.17023734784351163,0.797708210735806,2
"[""SEMA3C"",""PLXND1""]",SEMA3C,PLXND1,SEMA3C_PLXND1,0.12754994119841245,3.5,0.06696137022719614,0.013865247660060507,0.013073310077250601,-0.0007919375828099057,0.054550012731478,2
"[""SEMA3E"",""PLXND1""]",SEMA3E,PLXND1,SEMA3E_PLXND1,0.055758931506643294,2.0,0.031356054522170905,0.002259403072656253,0.00630153459459399,0.004042131521937737,0.029096651449514652,2
"[""SEMA3F"",""NRP2_PLXNA1""]",SEMA3F,NRP2_PLXNA1,SEMA3F_NRP2_PLXNA1,1.6834108755774042,3.5,0.7446524009640136,0.21270690116510702,0.36141000203501117,0.14870310086990415,0.5468387759866848,2
"[""SEMA3F"",""NRP2_PLXNA3""]",SEMA3F,NRP2_PLXNA3,SEMA3F_NRP2_PLXNA3,1.5017383864701317,3.5,0.5650147292874944,0.19832752091838038,0.3312887680406691,0.1329612471222887,0.4038374507892222,2
"[""SEMA3F"",""NRP2_PLXNA4""]",SEMA3F,NRP2_PLXNA4,SEMA3F_NRP2_PLXNA4,1.6173741136810285,3.5,0.6750148545998826,0.1622383583516426,0.3365984648063591,0.17436010645471647,0.5127764962482401,2
"[""SEMA3G"",""NRP2_PLXNA1""]",SEMA3G,NRP2_PLXNA1,SEMA3G_NRP2_PLXNA1,1.3404915897435716,3.5,0.6744556766854859,0.1641996761692346,0.2830403318201896,0.11884065565095503,0.5794169440557451,2
"[""SEMA3G"",""NRP2_PLXNA3""]",SEMA3G,NRP2_PLXNA3,SEMA3G_NRP2_PLXNA3,1.1568309167133375,2.5,0.583641328155087,0.15508049727333068,0.2643633561724571,0.10928285889912642,0.49378394363398836,2
"[""SEMA3G"",""NRP2_PLXNA4""]",SEMA3G,NRP2_PLXNA4,SEMA3G_NRP2_PLXNA4,1.2807238237182341,2.5,0.6335725289630005,0.1279842803920159,0.2683696497657554,0.1403853693737395,0.5429144668822157,2
"[""SEMA4A"",""NRP1_PLXNA1""]",SEMA4A,NRP1_PLXNA1,SEMA4A_NRP1_PLXNA1,4.966518790251719,3.5,2.6699072802692245,0.6814266034371942,1.2648033054634698,0.5833767020262756,2.0149977443143667,2
"[""SEMA4A"",""NRP1_PLXNA3""]",SEMA4A,NRP1_PLXNA3,SEMA4A_NRP1_PLXNA3,4.1238679921277885,3.5,1.95750232188326,0.6034665338093853,1.1606017703389238,0.5571352365295384,1.3944701422122767,2
"[""SEMA4A"",""NRP1_PLXNA4""]",SEMA4A,NRP1_PLXNA4,SEMA4A_NRP1_PLXNA4,4.775037216286166,3.5,2.4414777576667595,0.5835171278458144,1.230394157470142,0.6468770296243276,1.857960629820945,2
"[""SEMA4A"",""PLXNB2""]",SEMA4A,PLXNB2,SEMA4A_PLXNB2,3.710374808605528,1.5,1.365006912481503,0.668476659012483,1.1225503761562914,0.4540737171438084,1.041057168852014,2
"[""SEMA4A"",""PLXNB3""]",SEMA4A,PLXNB3,SEMA4A_PLXNB3,2.5932120117515685,3.5,1.080159469422995,0.5816428481266377,0.880688875283558,0.2990460271569203,0.7217039437318502,2
"[""SEMA4C"",""PLXNB2""]",SEMA4C,PLXNB2,SEMA4C_PLXNB2,2.9573675218753652,1.5,1.007310339266708,0.8880569172173243,0.7184200304449673,-0.169636886772357,0.671909189026547,2
"[""SEMA4G"",""PLXNB2""]",SEMA4G,PLXNB2,SEMA4G_PLXNB2,0.3903284998760409,1.5,0.16493254919034508,0.04257663974417267,0.1273011440559662,0.08472450431179354,0.12235590944617242,2
"[""SEMA5A"",""PLXNA1""]",SEMA5A,PLXNA1,SEMA5A_PLXNA1,7.077661531550436,1.5,2.777324739348257,1.2814114649506037,1.7353336251913327,0.45392216024072907,2.0632205114383355,2
"[""SEMA5A"",""PLXNA3""]",SEMA5A,PLXNA3,SEMA5A_PLXNA3,5.988559474026118,1.5,2.5231930993621567,1.1339100959135324,1.5582296139157872,0.42431951800225476,1.989778646398543,2
"[""SEMA5A"",""PLXNB3""]",SEMA5A,PLXNB3,SEMA5A_PLXNB3,3.0656739685484236,1.5,1.2519716708022226,0.8117779795817057,0.9148711915299059,0.1030932119482002,0.9807000647466062,2
"[""SEMA5B"",""PLXNA1""]",SEMA5B,PLXNA1,SEMA5B_PLXNA1,38.16214487178694,3.5,17.009975733993027,7.798769793757995,10.262393817213876,2.463624023455881,11.231032086245277,2
"[""SEMA5B"",""PLXNA3""]",SEMA5B,PLXNA3,SEMA5B_PLXNA3,31.855924874592237,3.5,11.39523657662391,7.116832420685957,9.220252396331572,2.1034199756456156,6.5899674000274,2
"[""SEMA6A"",""PLXNA4""]",SEMA6A,PLXNA4,SEMA6A_PLXNA4,20.88279851496377,3.5,8.408507991967472,2.9366881947497907,5.353406558538279,2.4167183637884886,5.471819797217681,2
"[""SEMA6D"",""PLXNA1""]",SEMA6D,PLXNA1,SEMA6D_PLXNA1,18.391994437632476,3.5,9.458076779681223,3.3811393235691987,4.661533688403445,1.2803943648342462,6.439161867480257,2
"[""SEMA6D"",""PLXNA1_KDR""]",SEMA6D,PLXNA1_KDR,SEMA6D_PLXNA1_KDR,0.5813890770272138,3.5,0.23493507130415184,0.12748241206583316,0.13670601474877744,0.009223602682944282,0.1886556772007334,2
"[""SST"",""SSTR2""]",SST,SSTR2,SST_SSTR2,2.2651325910596163,3.5,1.5666204135780837,0.3385272273608001,0.4712929068640621,0.132765679503262,1.4004178192256218,2
"[""SST"",""SSTR4""]",SST,SSTR4,SST_SSTR4,0.39298458945388637,3.5,0.27076495885224156,0.026437601677852557,0.07493721975466777,0.048499618076815215,0.2591539617521368,2
"[""SST"",""SSTR5""]",SST,SSTR5,SST_SSTR5,6.216010163512555,3.5,3.5500723351238443,0.6909890366609985,1.0625655236721265,0.371576487011128,2.967287854610741,2
"[""TAC1"",""TACR1""]",TAC1,TACR1,TAC1_TACR1,1.5278027261487719,3.5,1.5162135929593292,0.007559116205520383,0.18280127165240165,0.17524215544688126,1.5086544767538088,2
"[""TGFB2"",""ACVR1B_TGFBR2""]",TGFB2,ACVR1B_TGFBR2,TGFB2_ACVR1B_TGFBR2,0.1652491412859336,4.0,0.07893872594044374,0.04282234442668353,0.07893872594044374,0.03611638151376021,0.05863115308353839,2
"[""TGFB2"",""ACVR1C_TGFBR2""]",TGFB2,ACVR1C_TGFBR2,TGFB2_ACVR1C_TGFBR2,0.022514339235919764,4.0,0.011307605464119817,0.004462039155646205,0.011307605464119817,0.006845566308473612,0.009141637941248452,2
"[""TGFB2"",""TGFBR1_TGFBR2""]",TGFB2,TGFBR1_TGFBR2,TGFB2_TGFBR1_TGFBR2,0.16830086675153555,4.0,0.07885565101226383,0.048750578867622324,0.07885565101226383,0.030105072144641504,0.058549272689206774,2
"[""TGFB3"",""ACVR1B_TGFBR2""]",TGFB3,ACVR1B_TGFBR2,TGFB3_ACVR1B_TGFBR2,0.04077203306581868,3.5,0.018327774282582577,0.005256522388100512,0.01662027885509276,0.011363756466992246,0.013071251894482064,2
"[""TGFB3"",""ACVR1C_TGFBR2""]",TGFB3,ACVR1C_TGFBR2,TGFB3_ACVR1C_TGFBR2,0.006095536814691097,4.0,0.003055657634944619,0.00048695816737417605,0.003055657634944619,0.0025686994675704427,0.0025686994675704427,2
"[""TGFB3"",""TGFBR1_TGFBR2""]",TGFB3,TGFBR1_TGFBR2,TGFB3_TGFBR1_TGFBR2,0.041234892862833876,3.5,0.018327774282582577,0.006037733993970501,0.016600709746064108,0.010562975752093607,0.013010349462180706,2
"[""THBS1"",""ITGA3_ITGB1""]",THBS1,ITGA3_ITGB1,THBS1_ITGA3_ITGB1,4.473186627862214,3.5,2.1293967648473338,0.7420593240975986,1.5612982822743124,0.8192389581767139,1.3873374407497352,2
"[""THBS1"",""SDC4""]",THBS1,SDC4,THBS1_SDC4,25.565292454750832,3.5,10.543072706432607,6.35763176430114,5.794814269903632,-0.5628174943975086,6.583715769290155,2
"[""THBS2"",""ITGA3_ITGB1""]",THBS2,ITGA3_ITGB1,THBS2_ITGA3_ITGB1,0.26956897082287024,3.5,0.18999724464508783,0.016076034508499537,0.03496519201782579,0.01888915750932625,0.1822682962234285,2
"[""THBS2"",""SDC4""]",THBS2,SDC4,THBS2_SDC4,1.410119518054565,3.5,0.9068006456444718,0.15471632581251415,0.1323248147458344,-0.022391511066679748,0.869057366023755,2
"[""THBS3"",""ITGA3_ITGB1""]",THBS3,ITGA3_ITGB1,THBS3_ITGA3_ITGB1,0.5939631510337152,4.0,0.3141489710729656,0.10776640043017935,0.3141489710729656,0.20638257064278623,0.2341688776900429,2
"[""THBS3"",""SDC4""]",THBS3,SDC4,THBS3_SDC4,3.3297275852479515,3.5,1.4775108387498088,0.8677138494504054,1.1554171481981563,0.2877032987477509,0.9946027968695641,2
"[""THY1"",""ITGAM_ITGB2""]",THY1,ITGAM_ITGB2,THY1_ITGAM_ITGB2,0.018879229206130763,2.5,0.01045145538244934,0.003422096412597497,0.002701489262867331,-0.000720607149730166,0.009389551183578293,2
"[""TNC"",""ITGA8_ITGB1""]",TNC,ITGA8_ITGB1,TNC_ITGA8_ITGB1,0.9317182371823465,3.5,0.5498688600278033,0.06442115842313018,0.09260657226452891,0.028185413841398735,0.4898193990979433,2
"[""TNC"",""ITGA9_ITGB1""]",TNC,ITGA9_ITGB1,TNC_ITGA9_ITGB1,1.127591955436491,3.5,0.4571585115884593,0.12634347593997902,0.26121259106243305,0.13486911512245403,0.3308150356484803,2
"[""TNC"",""SDC4""]",TNC,SDC4,TNC_SDC4,24.759701681645453,3.5,11.784024005686762,5.777035328587972,6.102576774765057,0.3255414461770858,7.925145067368062,2
"[""TNN"",""ITGA8_ITGB1""]",TNN,ITGA8_ITGB1,TNN_ITGA8_ITGB1,0.003843131071533306,2.5,0.0021204101121182956,0.00024017483806660186,0.00017276535483086452,-6.740948323573733e-05,0.0019476447572874312,2
"[""TNN"",""ITGA9_ITGB1""]",TNN,ITGA9_ITGB1,TNN_ITGA9_ITGB1,0.004170135975125295,1.5,0.0020838745270555193,0.0005007309153886033,0.00038597274885314524,-0.00011475816653545802,0.0017746019692208106,2
"[""TNN"",""SDC4""]",TNN,SDC4,TNN_SDC4,0.0784340545696877,1.5,0.03189722471820006,0.015418348006574586,0.009395368443433779,-0.006022979563140808,0.02444914646117083,2
"[""TNR"",""ITGA8_ITGB1""]",TNR,ITGA8_ITGB1,TNR_ITGA8_ITGB1,0.1234679020261022,2.5,0.07819542790948031,0.009045257280098161,0.011410634144237989,0.002365376864139828,0.0700214304187105,2
"[""TNR"",""ITGA9_ITGB1""]",TNR,ITGA9_ITGB1,TNR_ITGA9_ITGB1,0.14322231848408756,3.5,0.06464816959126514,0.016274082054410728,0.026350305248141748,0.01007622319373102,0.049498312889803255,2
"[""TNR"",""SDC4""]",TNR,SDC4,TNR_SDC4,2.942398688065637,3.5,1.5942222769900454,0.6451093579330928,0.5746032776472244,-0.07050608028586836,1.201809123375064,2
