trajectory_kind,pair_id,ligand,receptor,pair,cell_type,expected_n_times,observed_n_times,requested_times,observed_times,missing_times,complete_time_grid,total_score,nonzero_n_times,requested_subunits,missing_pca_subunits,inactive_pca_subunits,retained,drop_reason,expression_unavailable_times,n_expression_unavailable_times
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,0.0002582809463152693,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,nptxEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.008334591920722874,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,0.00041276114896179005,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,3.492848014143266e-05,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,0.00022400490426167257,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.00857188969618407,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0032844858849355903,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.017329564308706177,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,0.1095684692933289,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,0.10749676721770549,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,5.996965023391018e-05,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,sfrpEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.3317516230226153,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,sstIN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.00056112280391206,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,tlNBL,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.5,4.0]",[3.0],False,0.07335089682971653,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,wntEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.3009535381264071,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,CMPN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.2254831495553597,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,CP,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.0,2.5,3.0]","[0.0,0.5,1.0,1.5,3.5,4.0]",False,0.40345956138872613,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,IMN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0]",False,0.3740252052848845,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,MCG,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.6150441499839515,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,MSN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.48664776825583833,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,Oligo,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5]","[1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.12444664553661519,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,Unknown,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5]",False,0.02571838198186457,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,VLMC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.4667355708624402,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,WSN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5]","[2.0,2.5,3.0,3.5,4.0]",False,0.07749450372222685,4,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,0.02562062252136184,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,dpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.10717273954624791,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,mpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.30216012054022856,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,0.018756265555739185,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,nptxEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.40202902583926864,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,0.017052521050343293,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,0.0022494127664414816,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,0.012823738083734987,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.15050686069694239,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.11388254642735195,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.4531805192331009,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,2.3659684057856354,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,2.315566818384532,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,0.002836601885658992,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,sfrpEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,7.898298512478183,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,sstIN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.028528766122744086,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,tlNBL,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.5,4.0]",[3.0],False,2.0094094282919945,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,wntEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,8.138819121074894,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,CMPN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.11445314181111453,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,CP,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.0,2.5,3.0]","[0.0,0.5,1.0,1.5,3.5,4.0]",False,0.44116920359141,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,IMN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0]",False,0.30021511448572474,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,MCG,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.5777710956701972,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,MSN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.2503695329170499,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,Oligo,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5]","[1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.10897720547590892,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,Unknown,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5]",False,0.02557961354750283,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,VLMC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.35374762943493404,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,WSN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5]","[2.0,2.5,3.0,3.5,4.0]",False,0.08629936389686982,4,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,0.012961364451025834,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,dpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.11314605255581306,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,mpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.6295936319951271,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,0.022123781158904322,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,nptxEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.37462736331639834,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,0.013079756926649387,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,0.0011874958051150278,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,0.010622342421843173,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.15554146873325275,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.12920273994185058,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.4555993675302339,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,2.8641697099092305,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,1.661261232725407,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,0.0017700667921862975,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,sfrpEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,5.0838013159413595,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,sstIN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.035019509162706165,9,,,,True,,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,tlNBL,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.5,4.0]",[3.0],False,1.2597505351428788,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,wntEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,11.397824723097674,9,,,,True,,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,CMPN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,9.00035411197323e-05,8,,,,True,,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,CP,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.0,2.5,3.0]","[0.0,0.5,1.0,1.5,3.5,4.0]",False,0.0005819053549368222,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,IMN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0]",False,0.00019189059212930664,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,MCG,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0004624162364106197,6,,,,True,,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,MSN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.00026021095544490763,9,,,,True,,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,Oligo,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5]","[1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,8.177162859542532e-05,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,Unknown,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5]",False,5.011375219803068e-06,1,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,VLMC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.00014366345594366678,9,,,,True,,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,WSN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5]","[2.0,2.5,3.0,3.5,4.0]",False,4.149452732946836e-05,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,1.3550272679311997e-05,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,dpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,6.083335112830479e-05,8,,,,True,,[],0.0
