pattern,term,term_name,term_id,query_size,background_size,set_size_in_background,overlap_count,gene_ratio,p_value,fold_enrichment,overlap_genes,adjusted_p_value,significant
2,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),Regulation Of Canonical Wnt Signaling Pathway,GO:0060828,1076,1538,34,23,0.02137546468401487,0.6930301458638229,0.9669254318827903,AXIN2;CAV1;COL1A1;CSNK1G3;DAB2;DKK3;EGF;FZD7;IGFBP1;IGFBP4;LRP4;LYPD6;MRPS12;NKD1;RUVBL2;SDHAF2;SFRP1;SFRP4;SHISA6;SNAI2;TLE3;TPBGL;WNT11,0.9997662475896321,False
2,Positive Regulation Of Kinase Activity (GO:0033674),Positive Regulation Of Kinase Activity,GO:0033674,1076,1538,37,25,0.023234200743494422,0.6982973207482516,0.9657892092836331,AXIN2;AXL;CAMKK1;CD74;CDKN1A;CSF1R;EPHA2;ERBB3;FGFR1;FGFR3;FGFR4;FLT1;GAS6;IQGAP1;KDR;MAP3K5;MET;NTRK1;NTRK3;PDGFRA;PDGFRB;PTPRC;TEK;TREM2;TYRO3,0.9997662475896321,False
2,Positive Regulation Of Signal Transduction (GO:0009967),Positive Regulation Of Signal Transduction,GO:0009967,1076,1538,62,42,0.03903345724907063,0.7062622802432973,0.9682815685333973,AXL;BDNF;CCBE1;CD74;CHRNA7;CRBN;CTSS;CTSV;DLL1;FGFBP3;FLNA;GAS6;GAS8;ITGB3;JAG1;JCAD;LAMA1;LAMA2;LAMC1;LMO3;LOXL3;NLGN1;NLGN2;NLGN3;PDCL;PKD2;PRKD2;PTGIS;PTPRC;RBPJ;RPS3;RSPO2;SFRP1;SNW1;SULF1;SULF2;TEK;TGFBR1;TREM2;TRIM39;VWF;WNT7A,0.9997662475896321,False
2,Positive Regulation Of Protein Modification Process (GO:0031401),Positive Regulation Of Protein Modification Process,GO:0031401,1076,1538,46,31,0.028810408921933085,0.7132860228105711,0.9632697591724583,ANGPT1;AXIN2;CCND1;CD74;CDH5;CDKN1A;CHRNA7;CIB1;CSF1R;DAB2;EFNA1;EFNA5;ENG;FGF2;GAS6;GPNMB;HDAC3;ITGB3;KDR;LYN;MARCO;MOB3A;NNMT;NTRK1;NTRK3;PECAM1;PELI2;ROCK2;TEK;TREM2;VEGFD,0.9997662475896321,False
2,Mesenchymal Cell Differentiation (GO:0048762),Mesenchymal Cell Differentiation,GO:0048762,1076,1538,15,10,0.00929368029739777,0.7212393851004675,0.952912019826518,BMP7;FGFR1;FOXC1;ISL1;LOXL2;LOXL3;RBPJ;ROCK2;SNAI2;TGFBR1,0.9997662475896321,False
2,Positive Regulation Of Endocytosis (GO:0045807),Positive Regulation Of Endocytosis,GO:0045807,1076,1538,15,10,0.00929368029739777,0.7212393851004675,0.952912019826518,AXL;B2M;CD151;CLU;DAB2;DLL1;GAS6;NLGN1;SNCA;TREM2,0.9997662475896321,False
2,Positive Regulation Of Intracellular Protein Transport (GO:0090316),Positive Regulation Of Intracellular Protein Transport,GO:0090316,1076,1538,15,10,0.00929368029739777,0.7212393851004675,0.952912019826518,CIB1;FLNA;FZD5;GAS6;HDAC3;ITGAM;ITGB2;PCNT;RAC2;ZIC1,0.9997662475896321,False
2,Regulation Of Macromolecule Metabolic Process (GO:0060255),Regulation Of Macromolecule Metabolic Process,GO:0060255,1076,1538,15,10,0.00929368029739777,0.7212393851004675,0.952912019826518,AIF1;APLNR;FOXP1;LDLR;PTHLH;PTPRC;ROCK2;SORT1;TREM2;TSKU,0.9997662475896321,False
2,Calcium Ion Homeostasis (GO:0055074),Calcium Ion Homeostasis,GO:0055074,1076,1538,18,12,0.011152416356877323,0.7213852841779836,0.952912019826518,ATP13A1;CALCB;CASR;CAV1;CCL5;CDH5;CHRNA7;CXCL12;EDN2;EDNRA;ITPR3;SNCA,0.9997662475896321,False
2,Regulation Of Protein Secretion (GO:0050708),Regulation Of Protein Secretion,GO:0050708,1076,1538,18,12,0.011152416356877323,0.7213852841779836,0.952912019826518,ADAM9;ALOX5;ARF6;CCL5;DNAJC1;DRD2;P3H1;SLC12A2;SSTR5;STXBP5L;TFAP2B;TREM2,0.9997662475896321,False
2,Response To Retinoic Acid (GO:0032526),Response To Retinoic Acid,GO:0032526,1076,1538,18,12,0.011152416356877323,0.7213852841779836,0.952912019826518,ACER2;ALDH1A2;FZD10;FZD4;FZD7;HSD17B2;LYN;SNW1;WNT10B;WNT11;WNT7B;WNT8B,0.9997662475896321,False
2,Cell Chemotaxis (GO:0060326),Cell Chemotaxis,GO:0060326,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,CXCL12;DOCK4;EPHA2;EPHB1;HBEGF;PDGFRA;PDGFRB;RHOG,0.9997662475896321,False
2,Double-Strand Break Repair (GO:0006302),Double-Strand Break Repair,GO:0006302,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,AP5Z1;CIB1;NABP2;NSMCE1;RMI1;RPA2;RPA3;TRIP13,0.9997662475896321,False
2,Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283),Negative Regulation Of Sequestering Of Calcium Ion,GO:0051283,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,CLU;DRD2;F2R;FGF2;FLNA;GP1BB;PKD2;PTPRC,0.9997662475896321,False
2,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),Positive Regulation Of Apoptotic Signaling Pathway,GO:2001235,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,CAV1;CTSS;CTSV;LTB;RPS3;TGFBR1;TNFRSF12A;TRIM39,0.9997662475896321,False
2,Positive Regulation Of Autophagy (GO:0010508),Positive Regulation Of Autophagy,GO:0010508,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,BAD;DCN;KDR;PLK2;TRIM32;TRIM38;TRIM65;USP20,0.9997662475896321,False
2,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),Positive Regulation Of Protein Localization To Cell Periphery,GO:1904377,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,ARF6;CIB1;EPHA2;EPHB2;ITGA3;ITGB1;RHOG;TREM2,0.9997662475896321,False
2,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),Positive Regulation Of Protein Localization To Plasma Membrane,GO:1903078,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,ARF6;CIB1;EPHA2;EPHB2;ITGA3;ITGB1;RHOG;TREM2,0.9997662475896321,False
2,Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),Positive Regulation Of Receptor-Mediated Endocytosis,GO:0048260,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,ANGPT1;ANXA2;B2M;CLU;DAB2;EGF;SFRP4;WASL,0.9997662475896321,False
2,Positive Regulation Of Synapse Assembly (GO:0051965),Positive Regulation Of Synapse Assembly,GO:0051965,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,BDNF;EPHB1;EPHB2;NLGN1;NLGN2;NLGN3;SEMA4A;WNT7A,0.9997662475896321,False
2,Positive Regulation Of Translation (GO:0045727),Positive Regulation Of Translation,GO:0045727,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,CCL5;MRPS27;NSUN5;POLR2G;RPL26;RPS4X;THBS1;VIM,0.9997662475896321,False
2,Protein Catabolic Process (GO:0030163),Protein Catabolic Process,GO:0030163,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,BAG6;CEACAM1;CTSC;CTSS;CTSV;CTSZ;RNF5;TCIRG1,0.9997662475896321,False
2,Regulation Of Protein Catabolic Process (GO:0042176),Regulation Of Protein Catabolic Process,GO:0042176,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,FLNA;GFAP;NKD1;PLK2;RDX;TNFSF13B;TRIM32;VIP,0.9997662475896321,False
2,Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),Regulation Of Receptor Signaling Pathway Via JAK-STAT,GO:0046425,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,CAV1;CCL5;CRLF3;EGF;F2R;IL10RA;PTPRC;SOCS3,0.9997662475896321,False
2,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),Regulation Of Small GTPase Mediated Signal Transduction,GO:0051056,1076,1538,12,8,0.007434944237918215,0.7232262056245761,0.952912019826518,ARHGAP29;ARHGAP44;ARHGEF28;GNA13;PLEKHG1;SLIT2;SYDE2;TGM2,0.9997662475896321,False
2,External Encapsulating Structure Organization (GO:0045229),External Encapsulating Structure Organization,GO:0045229,1076,1538,24,16,0.01486988847583643,0.7249238323883638,0.952912019826518,CCDC80;COL11A1;COL1A1;COL1A2;COL3A1;COL4A1;COL4A2;MIA;MMP19;MMP2;NDNF;NPNT;PXDN;RECK;TGFBI;THSD4,0.9997662475896321,False
2,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway,GO:0090100,1076,1538,24,16,0.01486988847583643,0.7249238323883638,0.952912019826518,ACVR1B;BMP7;BMPR1A;BMPR2;CDH5;DAB2;ENG;GDF10;INHBB;KCP;RBPJ;SNW1;SULF1;TGFBR1;TGFBR2;THBS1,0.9997662475896321,False
2,Potassium Ion Transmembrane Transport (GO:0071805),Potassium Ion Transmembrane Transport,GO:0071805,1076,1538,24,16,0.01486988847583643,0.7249238323883638,0.952912019826518,ABCC9;ATP12A;ATP1A2;ATP1A3;KCNA2;KCNC1;KCNG3;KCNJ10;KCNJ13;KCNJ6;KCNK13;KCNK6;KCNQ1;PKD2;SLC12A2;SLC1A3,0.9997662475896321,False
2,Regulation Of Cytoskeleton Organization (GO:0051493),Regulation Of Cytoskeleton Organization,GO:0051493,1076,1538,24,16,0.01486988847583643,0.7249238323883638,0.952912019826518,ARHGAP44;CDK2AP2;CELSR1;CLIC4;CORO1A;EFNA5;ESAM;FZD10;HCK;KATNBL1;NEXN;PDGFA;PDGFRB;RHOG;ROCK2;SLC4A2,0.9997662475896321,False
2,Peptidyl-Tyrosine Phosphorylation (GO:0018108),Peptidyl-Tyrosine Phosphorylation,GO:0018108,1076,1538,27,18,0.016728624535315983,0.7275612625985595,0.952912019826518,BTK;CSF1R;EFEMP1;EPHA4;EPHB2;FES;FGFR1;FGFR3;FGFR4;FLT1;HCK;KDR;LYN;NTRK1;PDGFRA;PDGFRB;PKDCC;TEK,0.9997662475896321,False
2,Actomyosin Structure Organization (GO:0031032),Actomyosin Structure Organization,GO:0031032,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,ITGB1;ITGB5;KRT19;MYH11;MYL9;ROCK2,0.9997662475896321,False
2,Adherens Junction Organization (GO:0034332),Adherens Junction Organization,GO:0034332,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,CDH13;CDH5;CDH8;JAM3;RAMP2;VCL,0.9997662475896321,False
2,Cardiac Muscle Tissue Development (GO:0048738),Cardiac Muscle Tissue Development,GO:0048738,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,BMP7;BMPR1A;BMPR2;GJA1;SMAD5;TBX2,0.9997662475896321,False
2,Cellular Response To Amyloid-Beta (GO:1904646),Cellular Response To Amyloid-Beta,GO:1904646,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,ATP1A3;EPHA4;GJA1;NTRK1;SNX6;TREM2,0.9997662475896321,False
2,Cellular Response To Reactive Oxygen Species (GO:0034614),Cellular Response To Reactive Oxygen Species,GO:0034614,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,CLU;MAP3K5;PDGFRA;PKD2;PXN;RPS3,0.9997662475896321,False
2,Leukocyte Cell-Cell Adhesion (GO:0007159),Leukocyte Cell-Cell Adhesion,GO:0007159,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,CCL5;ITGAL;ITGB1;ITGB2;JAM2;PECAM1,0.9997662475896321,False
2,Mitochondrion Organization (GO:0007005),Mitochondrion Organization,GO:0007005,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,ATPAF2;BCS1L;CHCHD4;MUL1;TIMM10;TSPO,0.9997662475896321,False
2,Modulation Of Excitatory Postsynaptic Potential (GO:0098815),Modulation Of Excitatory Postsynaptic Potential,GO:0098815,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,CBLN1;CHRNA7;NLGN1;NLGN2;NLGN3;WNT7A,0.9997662475896321,False
2,Monoatomic Cation Homeostasis (GO:0055080),Monoatomic Cation Homeostasis,GO:0055080,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,CAV1;HMOX1;ITPR3;SLC12A2;SLC40A1;SNCA,0.9997662475896321,False
2,Mononuclear Cell Differentiation (GO:1903131),Mononuclear Cell Differentiation,GO:1903131,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,CLU;CSF1R;GAS6;IRF8;LYN;TREM2,0.9997662475896321,False
2,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),Negative Regulation Of Extrinsic Apoptotic Signaling Pathway,GO:2001237,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,EYA4;HMOX1;ITGA6;SNAI2;TGFBR1;THBS1,0.9997662475896321,False
2,Positive Regulation Of Binding (GO:0051099),Positive Regulation Of Binding,GO:0051099,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,B2M;CAV1;EGF;FOXC1;MET;PON1,0.9997662475896321,False
2,Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),Positive Regulation Of Cell-Matrix Adhesion,GO:0001954,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,CDH13;CIB1;KDR;S100A10;SFRP1;TEK,0.9997662475896321,False
2,Positive Regulation Of Signaling Receptor Activity (GO:2000273),Positive Regulation Of Signaling Receptor Activity,GO:2000273,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,EGF;EPHB2;HBEGF;ITGB1;NLGN3;TGFA,0.9997662475896321,False
2,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),Positive Regulation Of Supramolecular Fiber Organization,GO:1902905,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,ARF6;CLU;FES;HCK;MET;RPS3,0.9997662475896321,False
2,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process,GO:2000060,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,AXIN2;CLU;DAB2;DDRGK1;LAPTM5;RNF139,0.9997662475896321,False
2,Protein Localization To Cell Surface (GO:0034394),Protein Localization To Cell Surface,GO:0034394,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,ARF6;FBLN5;FLNA;JAM3;VCL;WNT11,0.9997662475896321,False
2,Protein N-linked Glycosylation (GO:0006487),Protein N-linked Glycosylation,GO:0006487,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,DAD1;KRTCAP2;MOGS;SRD5A3;ST3GAL1;ST6GAL1,0.9997662475896321,False
2,Pulmonary Valve Development (GO:0003177),Pulmonary Valve Development,GO:0003177,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,BMPR2;JAG1;NFATC1;RBPJ;SLIT2;TNFRSF1B,0.9997662475896321,False
2,Regulation Of Cell-Cell Adhesion (GO:0022407),Regulation Of Cell-Cell Adhesion,GO:0022407,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,CEACAM1;EFNA5;JAG1;MDGA1;PLPP3;PTPRR,0.9997662475896321,False
2,Regulation Of Chemotaxis (GO:0050920),Regulation Of Chemotaxis,GO:0050920,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,AIF1;CXCR4;PDGFRA;PDGFRB;THBS1;TREM2,0.9997662475896321,False
2,Regulation Of Cytokinesis (GO:0032465),Regulation Of Cytokinesis,GO:0032465,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,DCDC1;DRD2;E2F8;FSD1;SSTR5;ZFYVE19,0.9997662475896321,False
2,Regulation Of Phagocytosis (GO:0050764),Regulation Of Phagocytosis,GO:0050764,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,GAS6;HCK;PIP4P2;PTPRC;TGM2;TREM2,0.9997662475896321,False
2,Regulation Of Platelet Activation (GO:0010543),Regulation Of Platelet Activation,GO:0010543,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,C1QTNF1;FLNA;GP1BB;LYN;PDGFA;PDGFRA,0.9997662475896321,False
2,Regulation Of T Cell Proliferation (GO:0042129),Regulation Of T Cell Proliferation,GO:0042129,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,CCL5;CD86;GPNMB;PTPRC;SDC4;TNFRSF1B,0.9997662475896321,False
2,Response To Metal Ion (GO:0010038),Response To Metal Ion,GO:0010038,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,AHCYL1;CAV1;ITPR3;LOXL2;SNCA;THBS1,0.9997662475896321,False
2,"Wound Healing, Spreading Of Cells (GO:0044319)","Wound Healing, Spreading Of Cells",GO:0044319,1076,1538,9,6,0.0055762081784386614,0.729212743190649,0.952912019826518,CD151;CEACAM1;FLNA;ITGB1;LCP1;WNT7A,0.9997662475896321,False
2,Circulatory System Development (GO:0072359),Circulatory System Development,GO:0072359,1076,1538,30,20,0.01858736059479554,0.7305139599975345,0.952912019826518,APLNR;CDH5;CDKN1A;COL3A1;ERBB3;FN1;FOXC1;GJA1;HEG1;HSPG2;ISL1;NTRK3;PDLIM2;PKD2;RAMP2;SLC2A12;TEK;TGFBR1;TGFBR2;ZDHHC16,0.9997662475896321,False
2,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),Negative Regulation Of Macromolecule Metabolic Process,GO:0010605,1076,1538,30,20,0.01858736059479554,0.7305139599975345,0.952912019826518,APLNR;BMPR1A;CCDC3;CD34;DDRGK1;EDNRB;EMILIN1;ENG;FGF2;FOXP1;ITGB8;KDR;LDLR;MYADM;ROCK2;SFRP1;SLC7A5;SMAD5;SMO;SPI1,0.9997662475896321,False
2,Regulation Of Endothelial Cell Proliferation (GO:0001936),Regulation Of Endothelial Cell Proliferation,GO:0001936,1076,1538,33,22,0.020446096654275093,0.7336717468084792,0.952912019826518,ALOX5;ANGPT1;APOH;BMPR2;CAV1;CDH13;ECM1;EGF;EGFL7;FGF2;ITGB3;KDR;NELL2;PRKD2;SPARC;STAT1;SULF1;TEK;TGFBR1;THBS1;VEGFD;VIP,0.9997662475896321,False
2,Synapse Organization (GO:0050808),Synapse Organization,GO:0050808,1076,1538,39,26,0.024163568773234202,0.7403317580799242,0.952912019826518,AGRN;BDNF;C1QB;CBLN1;CHRNA1;CHRNA7;CNTN2;CYFIP1;DRD2;F2R;FZD5;GPC4;L1CAM;LRP4;LRRC4C;NLGN1;NLGN2;NLGN3;NTNG1;PLXND1;PTPRF;SEMA3E;SNCA;SNCG;TNC;WNT7B,0.9997662475896321,False
2,Activation Of Phospholipase C Activity (GO:0007202),Activation Of Phospholipase C Activity,GO:0007202,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,AVPR1A;CD86;EDNRA;NMUR1,0.9997662475896321,False
2,Amide Transport (GO:0042886),Amide Transport,GO:0042886,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,ABCG2;GJA1;PLTP;SLC1A3,0.9997662475896321,False
2,Autonomic Nervous System Development (GO:0048483),Autonomic Nervous System Development,GO:0048483,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,EDNRB;FN1;NTRK1;TFAP2B,0.9997662475896321,False
2,Branching Involved In Blood Vessel Morphogenesis (GO:0001569),Branching Involved In Blood Vessel Morphogenesis,GO:0001569,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,ENG;KDR;SEMA3E;TGFBR2,0.9997662475896321,False
2,Cardiac Muscle Contraction (GO:0060048),Cardiac Muscle Contraction,GO:0060048,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,GAA;KCNQ1;MYL4;SCN4B,0.9997662475896321,False
2,Cell Cycle G1/S Phase Transition (GO:0044843),Cell Cycle G1/S Phase Transition,GO:0044843,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CCND1;CDKN1A;EIF4EBP1;PLK2,0.9997662475896321,False
2,Cell Surface Receptor Signaling Pathway Involved In Heart Development (GO:0061311),Cell Surface Receptor Signaling Pathway Involved In Heart Development,GO:0061311,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,BMPR1A;JAG1;RBPJ;SNAI2,0.9997662475896321,False
2,Cellular Response To Alcohol (GO:0097306),Cellular Response To Alcohol,GO:0097306,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,OSBPL7;PTCH1;SFRP1;SMO,0.9997662475896321,False
2,Cellular Response To Estradiol Stimulus (GO:0071392),Cellular Response To Estradiol Stimulus,GO:0071392,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CRHBP;RUVBL2;SFRP1;SSTR2,0.9997662475896321,False
2,Cellular Response To Hydrogen Peroxide (GO:0070301),Cellular Response To Hydrogen Peroxide,GO:0070301,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CAT;CLU;MAP3K5;RPS3,0.9997662475896321,False
2,Cellular Response To Interleukin-6 (GO:0071354),Cellular Response To Interleukin-6,GO:0071354,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,IL6R;PTGIS;SPI1;ST3GAL6,0.9997662475896321,False
2,Ceramide Biosynthetic Process (GO:0046513),Ceramide Biosynthetic Process,GO:0046513,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,ASAH1;CERS2;ST6GALNAC6;ST8SIA2,0.9997662475896321,False
2,Dendritic Spine Morphogenesis (GO:0060997),Dendritic Spine Morphogenesis,GO:0060997,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,EPHB1;EPHB2;WASL;WNT7A,0.9997662475896321,False
2,G1/S Transition Of Mitotic Cell Cycle (GO:0000082),G1/S Transition Of Mitotic Cell Cycle,GO:0000082,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CCND1;CDKN1A;EIF4EBP1;PLK2,0.9997662475896321,False
2,I-kappaB kinase/NF-kappaB Signaling (GO:0007249),I-kappaB kinase/NF-kappaB Signaling,GO:0007249,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,NFKBIA;ROCK2;TBKBP1;TIFA,0.9997662475896321,False
2,Intracellular Iron Ion Homeostasis (GO:0006879),Intracellular Iron Ion Homeostasis,GO:0006879,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,B2M;FTH1;HMOX1;SLC40A1,0.9997662475896321,False
2,Lysosome Localization (GO:0032418),Lysosome Localization,GO:0032418,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,HPS6;NR4A3;PIK3CG;PLEKHM1,0.9997662475896321,False
2,Monocyte Chemotaxis (GO:0002548),Monocyte Chemotaxis,GO:0002548,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CCL5;FLT1;IL6R;MSMP,0.9997662475896321,False
2,Muscle Cell Development (GO:0055001),Muscle Cell Development,GO:0055001,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,ENG;KDM1A;MYH11;RAMP2,0.9997662475896321,False
2,Negative Regulation Of Axonogenesis (GO:0050771),Negative Regulation Of Axonogenesis,GO:0050771,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,DCC;EFNB3;LRP4;SEMA3G,0.9997662475896321,False
2,Negative Regulation Of Cell Development (GO:0010721),Negative Regulation Of Cell Development,GO:0010721,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,B2M;IL17D;PTHLH;WNT7A,0.9997662475896321,False
2,Negative Regulation Of DNA Binding (GO:0043392),Negative Regulation Of DNA Binding,GO:0043392,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,ILRUN;KDM1A;NFKBIA;SMO,0.9997662475896321,False
2,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway,GO:0045744,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CCL5;MET;RGS2;SNCA,0.9997662475896321,False
2,Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling,GO:0043124,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,STAT1;TREM2;TRIM39;USP20,0.9997662475896321,False
2,Negative Regulation Of Kinase Activity (GO:0033673),Negative Regulation Of Kinase Activity,GO:0033673,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CEACAM1;EPHB2;PTPRC;SNCA,0.9997662475896321,False
2,Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732),Negative Regulation Of Peptidyl-Tyrosine Phosphorylation,GO:0050732,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CAV1;PTPRC;SFRP1;SOCS3,0.9997662475896321,False
2,Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023),Positive Regulation Of Cardiac Muscle Tissue Growth,GO:0055023,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,BMPR1A;FGF2;RBPJ;TBX2,0.9997662475896321,False
2,Positive Regulation Of Cartilage Development (GO:0061036),Positive Regulation Of Cartilage Development,GO:0061036,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,BMPR2;LOXL2;PKDCC;SOX5,0.9997662475896321,False
2,Positive Regulation Of Cation Transmembrane Transport (GO:1904064),Positive Regulation Of Cation Transmembrane Transport,GO:1904064,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CTSS;EDNRA;FLNA;KCNQ1,0.9997662475896321,False
2,Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway,GO:0045742,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,AGT;EGF;HBEGF;TGFA,0.9997662475896321,False
2,Positive Regulation Of Growth (GO:0045927),Positive Regulation Of Growth,GO:0045927,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CIB1;SFRP1;TGFBR1;TRIM32,0.9997662475896321,False
2,Positive Regulation Of Interleukin-8 Production (GO:0032757),Positive Regulation Of Interleukin-8 Production,GO:0032757,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CD74;F2R;IL17D;PRKD2,0.9997662475896321,False
2,Positive Regulation Of Lamellipodium Organization (GO:1902745),Positive Regulation Of Lamellipodium Organization,GO:1902745,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,CORO1C;CYFIP1;ENPP2;RAC2,0.9997662475896321,False
2,Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179),Positive Regulation Of Neural Precursor Cell Proliferation,GO:2000179,1076,1538,6,4,0.0037174721189591076,0.7438882115798251,0.952912019826518,BCAN;DRD2;FZD3;KDM1A,0.9997662475896321,False
