raw_gene,variance,rank
VWA7,7.84857395423506e-06,1404
PIGF,7.83036707998026e-06,1405
TMEM109,7.825551330659273e-06,1406
AOAH,7.760708885500913e-06,1407
ZFYVE19,7.748886799483433e-06,1408
AMEX60DD012674,7.715866896595876e-06,1409
TAT,7.707546048904722e-06,1410
MED7,7.656856123737113e-06,1411
PCDH12,7.640260477117218e-06,1412
PINLYP,7.607394131147331e-06,1413
KNL1,7.5896158435855786e-06,1414
B3GALT5,7.462377304144986e-06,1415
DMRT3,7.456511367280765e-06,1416
CRISPLD2,7.425790561139358e-06,1417
SLC15A3,7.406870319704377e-06,1418
SEMA3E,7.391769196253572e-06,1419
TUBB3,7.38475397314634e-06,1420
MORN4,7.370508750277584e-06,1421
SNX33,7.3198964163090075e-06,1422
ACTA2,7.305992333724766e-06,1423
INHBB,7.258894956311657e-06,1424
SLC4A11,7.247787592141557e-06,1425
IGSF6,7.219254311734523e-06,1426
SEMA3F,7.192334999602218e-06,1427
BMPR1A,7.175533900986396e-06,1428
NMU,7.156820777687113e-06,1429
TLN2,7.130449178930987e-06,1430
TRMT61B[nr] | AMEX60DD036314,7.103805719474839e-06,1431
FCN1,7.089074504272913e-06,1432
GULP1,7.0475536459819504e-06,1433
SMAD5,7.044484093619779e-06,1434
ZNF268__3,7.039871431891111e-06,1435
AMEX60DD003993,7.030584239454175e-06,1436
DOCK10,7.00338917742799e-06,1437
ALKBH6,6.914561014564693e-06,1438
PRSS1,6.902763697780565e-06,1439
SEMA3C,6.882736581284986e-06,1440
SHC2,6.878689399340667e-06,1441
SKIDA1,6.865927654516666e-06,1442
CPZ,6.8564835512010234e-06,1443
AMEX60DD033879,6.802641327743619e-06,1444
MTRF1,6.768998576914889e-06,1445
CTSO,6.728947338940398e-06,1446
LOXHD1,6.6943613166840245e-06,1447
CNTNAP5__4,6.684101789564986e-06,1448
ATP1A3,6.623364993968002e-06,1449
NABP2,6.604054415691554e-06,1450
PTPRB,6.5910422652270594e-06,1451
INF2,6.583380468805944e-06,1452
ZNF182,6.582864361998553e-06,1453
STXBP5L,6.559930780121333e-06,1454
ANKDD1A,6.495284835353432e-06,1455
AMEX60DD003843,6.487598431946891e-06,1456
AMEX60DD047022,6.414148927086485e-06,1457
FLT1,6.40941708348139e-06,1458
EPAS1,6.400576714022669e-06,1459
AMEX60DD021776,6.372982006623559e-06,1460
ZNF570,6.359020275204026e-06,1461
MAD1L1,6.349631316394691e-06,1462
GOLGA3,6.3008830576015805e-06,1463
IL4R,6.28871462148088e-06,1464
PRSS23,6.2678279083552104e-06,1465
TINAGL1,6.257974597632888e-06,1466
AMEX60DD045145,6.244879935018445e-06,1467
MCHR1,6.23622743246221e-06,1468
CCDC83,6.216749828400246e-06,1469
DNAAF2,6.2022496095669305e-06,1470
WDFY4,6.184855133614099e-06,1471
MSTN,6.170233364961976e-06,1472
SLC30A6,6.168698826527505e-06,1473
TRAF3IP3,6.1657766438438875e-06,1474
EMILIN1,6.145059438317442e-06,1475
INSYN2A,6.136651701053062e-06,1476
SYDE2,6.1135070785104446e-06,1477
ARHGAP29,6.086755426351799e-06,1478
ST6GAL1,6.084247346606247e-06,1479
EDAR,6.027697063513815e-06,1480
IFNAR1,5.959906645241332e-06,1481
RBPJ,5.949936491628391e-06,1482
POLH,5.938720012022987e-06,1483
AUTS2,5.933616368291655e-06,1484
ZNF432,5.897607693171778e-06,1485
CA8,5.8910350592880185e-06,1486
AMEX60DD005661,5.8836739263225795e-06,1487
GPR143,5.881218018470766e-06,1488
LRP10,5.864433920534442e-06,1489
OLFML1,5.854731571954901e-06,1490
DNAJC4,5.843316426806891e-06,1491
AMEX60DD037699,5.815672960598395e-06,1492
EDN2,5.806302230486614e-06,1493
RET,5.782785676172986e-06,1494
PTH1R,5.744684303097446e-06,1495
ZNF624,5.734228973872279e-06,1496
VAMP8,5.719232975085064e-06,1497
MYO10,5.6667441810092246e-06,1498
RELL2,5.665322629620097e-06,1499
P2RX7,5.64443619520869e-06,1500
IMMP2L,5.640045980840728e-06,1501
SPIB,5.610628888957422e-06,1502
TNS1,5.581901481720837e-06,1503
IPPK,5.53661741907203e-06,1504
TNFRSF11B,5.536089446258544e-06,1505
COL24A1,5.5248384105148895e-06,1506
PLEK2,5.524083913140766e-06,1507
LHX9,5.48798478868047e-06,1508
ETS1,5.455731166706838e-06,1509
TRIQK,5.437335503880887e-06,1510
AMEX60DD030431,5.4310163079138394e-06,1511
ZNF850,5.384478276102463e-06,1512
ITGB4,5.3640421531761716e-06,1513
C9ORF85,5.363622260330667e-06,1514
MTMR8,5.2954017602791115e-06,1515
NSMCE1,5.292812847378915e-06,1516
AMEX60DD041631,5.284279369722471e-06,1517
TNFRSF12A,5.283968035318917e-06,1518
DDC,5.278292742628234e-06,1519
MYLK,5.274197103146334e-06,1520
APBB1IP,5.271228053699802e-06,1521
GMEB2,5.262951510312322e-06,1522
TDRP,5.25725293951489e-06,1523
TMEM120A,5.165114866529804e-06,1524
ABCC10,5.154614341277728e-06,1525
RSPO2,5.142209631187655e-06,1526
nan | AMEX60DD050364,5.138915096653545e-06,1527
MPZ,5.132400146999172e-06,1528
EGFLAM,5.119354546612544e-06,1529
MON1A,5.115050051568394e-06,1530
PRKD2,5.080509878277998e-06,1531
CHAC2,5.063195103876468e-06,1532
VAV3,5.050552619018025e-06,1533
PIK3CG,5.048786774473558e-06,1534
HEMK1,5.030620433607778e-06,1535
IL13RA1,4.944146528731505e-06,1536
STARD3,4.928262870432541e-06,1537
CSPG4,4.923698143686888e-06,1538
TNFRSF1B,4.898065685366247e-06,1539
AMEX60DD049871,4.84357458996259e-06,1540
BLOC1S3,4.840130833705801e-06,1541
WARS2,4.819878036133333e-06,1542
AMIGO2,4.8126602581500275e-06,1543
AMEX60DD032448,4.7980274680257555e-06,1544
LAPTM5,4.789281902387574e-06,1545
PLN[nr] | AMEX60DD034157,4.785990381062618e-06,1546
ACKR3,4.771170420824335e-06,1547
BCL2L14,4.770723473032112e-06,1548
TMEM208,4.763234267144396e-06,1549
OLIG1,4.7443478183128026e-06,1550
NPR2,4.736707681586258e-06,1551
KBTBD3,4.704344431912778e-06,1552
C1QTNF12,4.690375873934557e-06,1553
LRP4,4.6767260763927656e-06,1554
MXRA5,4.64848281554132e-06,1555
RXFP1,4.636399321498356e-06,1556
HMCN1,4.619659506399229e-06,1557
ROCK2,4.617983276461802e-06,1558
CSKMT,4.5929625276646685e-06,1559
AMEX60DD002896,4.554239202885135e-06,1560
PCNT,4.520375090333654e-06,1561
KLRF1,4.517740569400651e-06,1562
CHRNA4,4.516185046289874e-06,1563
AMEX60DD046600,4.437430216055821e-06,1564
CD247,4.437389589242727e-06,1565
CCBE1,4.435341743664096e-06,1566
OTOR,4.4138136866741585e-06,1567
RTTN,4.401186694118221e-06,1568
AMEX60DD004194,4.400577536157692e-06,1569
WNT11,4.387219353792766e-06,1570
LOC115466453[nr] | AMEX60DD017406,4.35662586953775e-06,1571
DLC1,4.332161071677208e-06,1572
S1PR2,4.305749616760358e-06,1573
AMEX60DD017301,4.291156842240174e-06,1574
SLC7A2,4.279546641000592e-06,1575
TREM2,4.249879465846321e-06,1576
ST3GAL1,4.199574777086987e-06,1577
CD40LG,4.196971404136396e-06,1578
RCSD1,4.187429424966315e-06,1579
ARSA,4.14435848022545e-06,1580
SLC33A1,4.13286859741111e-06,1581
ZNF268,4.126807958302395e-06,1582
NAAA,4.123378507986913e-06,1583
STAB1,4.112512451603853e-06,1584
AMEX60DD000156,4.097895644565333e-06,1585
SNAI2,4.092156307046716e-06,1586
ITGB5,4.086107234958098e-06,1587
PRIMPOL,4.057124411735109e-06,1588
CCDC138,4.055944745559247e-06,1589
ABCC9,4.053801272818889e-06,1590
EGFL7,4.050137739935913e-06,1591
SMTNL2,4.001579021032889e-06,1592
PSTPIP2,3.978706520020889e-06,1593
IL7R,3.94509960579391e-06,1594
SHB,3.9394807052819975e-06,1595
GAS8,3.925985742825877e-06,1596
AMEX60DD046618,3.918959776073696e-06,1597
BTK,3.9032916392113875e-06,1598
AMEX60DD055288,3.899129821041254e-06,1599
LTB4R,3.89693801540563e-06,1600
HCK,3.883629956659945e-06,1601
ERV3-2,3.8699095475457205e-06,1602
RIPOR3,3.866014421736742e-06,1603
SLC5A7,3.862418529368206e-06,1604
VEGFD,3.824956396446989e-06,1605
RNF14,3.817129845910765e-06,1606
ENOSF1[nr] | AMEX60DD039458,3.8052975423181735e-06,1607
HCG29790,3.789939630217108e-06,1608
CAVIN2__2,3.788645260736666e-06,1609
INAFM2,3.730141246676913e-06,1610
ENDOU,3.7143055556910964e-06,1611
AMEX60DD002030,3.711211482227393e-06,1612
PCGF1,3.6827606328560996e-06,1613
EFEMP1,3.6683319149202463e-06,1614
DNAI1,3.6651486875393215e-06,1615
LOC102934530[nr] | AMEX60DD007864,3.6491579092466677e-06,1616
RBM41,3.6317272890801747e-06,1617
THY1,3.587356200683779e-06,1618
SMO,3.5705743792906544e-06,1619
LAMA1,3.56000985083121e-06,1620
MLPH,3.536995021494172e-06,1621
MYCT1,3.517923963430099e-06,1622
JMJD8,3.480476242524691e-06,1623
TTC36,3.4673446288153577e-06,1624
GUCD1,3.461556653919778e-06,1625
ZNF420__4,3.4455163799665663e-06,1626
CD93,3.4241367134323595e-06,1627
nan | AMEX60DD009348,3.40864500611152e-06,1628
AMEX60DD053708,3.401952710280869e-06,1629
AMEX60DD025230,3.3946833611117295e-06,1630
AMEX60DD046815,3.3896299823874327e-06,1631
ZNF658,3.380460955608839e-06,1632
HERC6,3.3767260827368595e-06,1633
KRTCAP3,3.3491342180666633e-06,1634
KCNJ6,3.3240599278083948e-06,1635
ITGAM,3.3194403339155008e-06,1636
PLEKHG2,3.3175612439200242e-06,1637
AMEX60DD010269,3.3146615900575466e-06,1638
NCR3,3.308607986586156e-06,1639
CSF2RB,3.283351609072329e-06,1640
ZNF84,3.280033165242388e-06,1641
MET,3.2720010039701717e-06,1642
ITPR3,3.2604610338055075e-06,1643
AMEX60DD046185,3.254576450742124e-06,1644
AMEX60DD020664,3.2445465355895057e-06,1645
MYH11,3.233943722271671e-06,1646
GPR156,3.215959973271054e-06,1647
BANK1,3.202590584163507e-06,1648
TCAF2,3.1947917837828916e-06,1649
IHH,3.187669604985635e-06,1650
COCH,3.184717604256913e-06,1651
CHRNA1,3.1673663209206094e-06,1652
ERBB2,3.1661746569467633e-06,1653
ADRB1,3.1643777694774097e-06,1654
TRIM39,3.1602610517864323e-06,1655
MSANTD2,3.157971971470766e-06,1656
SLC13A4,3.150293762771678e-06,1657
CHST10,3.1429624778855564e-06,1658
CMTM3,3.1261308579769865e-06,1659
CCDC65,3.1260160373357286e-06,1660
ANGPT2,3.1238377125436724e-06,1661
BMP6,3.1167869160649623e-06,1662
BCDIN3D,3.116071161736227e-06,1663
ZNF420,3.0957803301873557e-06,1664
LOC115080749[nr] | AMEX60DD031955,3.084890297345e-06,1665
MRPS10,3.077519083373137e-06,1666
GNG8,3.074544360579567e-06,1667
SNTB2,3.0451293700592088e-06,1668
ERAL1,3.030467163014616e-06,1669
IGFALS,3.0099912030185965e-06,1670
SUSD3,3.002324211270099e-06,1671
PRLHR,2.9762068921646183e-06,1672
ITGA7,2.975271556966988e-06,1673
WWC2,2.9741764736345534e-06,1674
ICAM5[nr] | AMEX60DD031895,2.9653241968386904e-06,1675
MAN2B1,2.9642617367269883e-06,1676
RMI1,2.963547954990925e-06,1677
ANTXR1,2.9601009301873578e-06,1678
SELP,2.9528319757957785e-06,1679
AMEX60DD035277,2.949738321255285e-06,1680
TRIM65,2.9437443223524444e-06,1681
TRIM2,2.9273484619396546e-06,1682
PAK1IP1,2.9116323837561735e-06,1683
CFP,2.900545886942458e-06,1684
SGSH,2.8977747264309873e-06,1685
PLPP2,2.886431205388443e-06,1686
ZNF22,2.8826040965120007e-06,1687
NGFR,2.8820258166766185e-06,1688
CCDC3,2.8700263757129156e-06,1689
SIGLEC1,2.8481869330595033e-06,1690
AMEX60DD023968,2.8310302160971094e-06,1691
AMEX60DD044227,2.8080493626418025e-06,1692
E2F8,2.7696738166309877e-06,1693
LOC220021,2.7569095458756233e-06,1694
TCF7L1,2.74747774482647e-06,1695
SAMD15,2.7235418576085423e-06,1696
ADIPOR1,2.716833370747099e-06,1697
LYRM2,2.7154988043408393e-06,1698
HBEGF,2.7071862789174426e-06,1699
IRF8,2.6906437455459706e-06,1700
HBE1,2.6742541586242746e-06,1701
GPR146,2.668148419739726e-06,1702
SPATA6,2.666388571551506e-06,1703
RHBDD1,2.660748556634221e-06,1704
FZD10,2.637498704182395e-06,1705
GP1BB[nr] | AMEX60DD000145,2.595471038393048e-06,1706
WNT3A,2.589530699692166e-06,1707
AMEX60DD024392,2.5838763396773775e-06,1708
SULT6B1,2.5763885362707324e-06,1709
AMEX60DD016812,2.569149096391654e-06,1710
TNFRSF4,2.5626134846795813e-06,1711
ADGRV1,2.560905819292057e-06,1712
AMEX60DD012393,2.5322093963140013e-06,1713
TBX2,2.5295147390911355e-06,1714
DPT,2.527778513285051e-06,1715
FAM180A,2.5083764713669748e-06,1716
PTCH2,2.501710445133283e-06,1717
ANGPTL7,2.5011572085924937e-06,1718
BCAS1,2.495199424801028e-06,1719
NCF2,2.490825006957511e-06,1720
COL26A1,2.4755526215309106e-06,1721
POT1,2.474175622777099e-06,1722
SETX,2.471144122771773e-06,1723
GNGT1,2.4693435653701955e-06,1724
AMEX60DD017116,2.461067052204072e-06,1725
WNT10B,2.440502121010333e-06,1726
MUC5B,2.383337117827616e-06,1727
AMEX60DD006701,2.364671363968975e-06,1728
LRRC15,2.3342147510678536e-06,1729
ALKBH3,2.33141956058689e-06,1730
AMEX60DD037622,2.3280864171861727e-06,1731
SEMA4G,2.319392697616758e-06,1732
ITGB6,2.31697178637612e-06,1733
MIS18BP1,2.299021774040555e-06,1734
RXFP3,2.294601384944867e-06,1735
TDRD10,2.277344235509803e-06,1736
FGD2,2.272599819716814e-06,1737
SDSL[nr] | AMEX60DD001033,2.270102325242545e-06,1738
ID1,2.2691488701877788e-06,1739
CLDN11,2.266816357881554e-06,1740
ST14,2.2613433186350626e-06,1741
AADAC__2,2.256052112892622e-06,1742
ABCG2,2.2526233190227774e-06,1743
ITGB3,2.2427434582424857e-06,1744
EFNA1,2.242428898638444e-06,1745
TMEM204,2.238003835634088e-06,1746
DNASE2B,2.22915585777432e-06,1747
AMEX60DD037430,2.225794381831005e-06,1748
AMEX60DD029461,2.220972448195712e-06,1749
ESAM,2.214847288548839e-06,1750
NR1H3,2.2083029341464447e-06,1751
AMEX60DD009351,2.190354047974203e-06,1752
PLK2,2.1867289916527706e-06,1753
TATDN3,2.177078373482223e-06,1754
MITD1,2.1662036921395787e-06,1755
TRPC3[nr] | AMEX60DD044894,2.1584605902755167e-06,1756
POLR2L,2.1497392155586254e-06,1757
AMEX60DD025427,2.148308243810704e-06,1758
BCO1,2.128218080244023e-06,1759
ERICH6,2.1192255280148894e-06,1760
AMEX60DD005182,2.112510149859784e-06,1761
AMEX60DD053949,2.079971315574833e-06,1762
FRAS1,2.079328722478221e-06,1763
TFAP2B,2.077262960173389e-06,1764
ZNF180,2.069176622413876e-06,1765
CXORF21,2.046432388759466e-06,1766
SH3GLB1,2.0381260848169076e-06,1767
LMOD1,2.0259964911114274e-06,1768
ARSI,2.0223522371368354e-06,1769
LRP2BP,2.013788114293408e-06,1770
TNFSF13B,2.0100783437532113e-06,1771
SAMD9L,2.00953884342206e-06,1772
F2RL2,1.980916352862576e-06,1773
FZD5,1.9801604497819005e-06,1774
IL18R1,1.9786027659733334e-06,1775
ADM,1.97789645892106e-06,1776
BDNF,1.9565500138483665e-06,1777
LMX1A,1.9549188432245658e-06,1778
KDR,1.946303964027834e-06,1779
ITGA5,1.945552109471655e-06,1780
P3H4,1.9449856905625756e-06,1781
AADAC,1.928962008091582e-06,1782
AMEX60DD043693,1.9281621834095796e-06,1783
nan | AMEX60DD039206,1.926462163134127e-06,1784
FBXO15,1.921845976688024e-06,1785
MUL1,1.9100589563222832e-06,1786
CEACAM1,1.907865000821857e-06,1787
NMUR1,1.8981556923140005e-06,1788
COL9A2,1.8966216529902465e-06,1789
C3AR1,1.8947523651439352e-06,1790
GUCY2C,1.8926616689366306e-06,1791
AMEX60DD025524,1.886801606351852e-06,1792
FGF7,1.8789466583824334e-06,1793
CFB,1.864264311293136e-06,1794
AMEX60DD050257,1.8624908410308012e-06,1795
AMEX60DD020362,1.8618639856916537e-06,1796
AMEX60DD004679,1.8549011245339008e-06,1797
FZD4,1.8518773212209685e-06,1798
ITGA1,1.848557872792842e-06,1799
COL11A1__2,1.8391445220673675e-06,1800
GMNC,1.8379227633867645e-06,1801
AMEX60DD013512,1.826604030510329e-06,1802
MAN2B2,1.8093812418086662e-06,1803
FBLN7,1.7879832734133583e-06,1804
EYA4,1.7849028861976e-06,1805
MYL2,1.7822982945635048e-06,1806
ALS2CL,1.7762290863366133e-06,1807
ZNF595,1.765071943644223e-06,1808
AMEX60DD030346,1.7600799027239453e-06,1809
CCL19,1.7557980648724687e-06,1810
SLC35F6,1.752242089636322e-06,1811
CETP,1.7407540806667282e-06,1812
C2ORF80,1.7218721157178885e-06,1813
AMEX60DD018157,1.7155135351955805e-06,1814
ZNF536,1.7140790460200989e-06,1815
FAM47C[nr] | AMEX60DDU001008890,1.713010693654658e-06,1816
SOCS3,1.702651783257778e-06,1817
BHLHE40,1.6973073639755566e-06,1818
TLCD1,1.6880828842017672e-06,1819
FASLG,1.6789289384146996e-06,1820
AMEX60DD017947,1.6481791062610847e-06,1821
AMEX60DD051981,1.634696321100222e-06,1822
CIB1,1.6278454325433883e-06,1823
AMEX60DD016298,1.6044033333857866e-06,1824
AMEX60DD031452,1.5910755496189118e-06,1825
AMEX60DD054837,1.5847528694310767e-06,1826
RXFP2,1.5826407369478386e-06,1827
PTGIS,1.5788954201359233e-06,1828
CST7,1.5698772403727866e-06,1829
EFCAB6,1.5601886252399405e-06,1830
SLC22A3,1.556468269320514e-06,1831
ITGA9,1.5483194729290247e-06,1832
SNCG,1.5428029793517653e-06,1833
EPHB3,1.5338582775155796e-06,1834
LPXN,1.5183597780473847e-06,1835
ALOX5,1.5165086154774691e-06,1836
C1QTNF1,1.516471261026665e-06,1837
INMT,1.5100386641669688e-06,1838
PTAFR,1.5098434818741905e-06,1839
AMEX60DD051346,1.4924333223946386e-06,1840
SHROOM4,1.4912707784424448e-06,1841
LOC115082035[nr] | AMEX60DD045391,1.476587054025487e-06,1842
ST3GAL6,1.4615926587118778e-06,1843
AMEX60DDU001007986,1.4572932218347915e-06,1844
ADRA1D,1.450950976446507e-06,1845
EBF2,1.4486070474176491e-06,1846
TMEM131,1.4348497534801817e-06,1847
ZNF783,1.4265340877962892e-06,1848
PTHLH,1.3949654975896587e-06,1849
ADRB3[nr] | AMEX60DD002540,1.3846937072154824e-06,1850
AMEX60DD022128,1.3815145536198735e-06,1851
FGL1,1.38119135591108e-06,1852
ACKR4,1.3772018669954417e-06,1853
ACVR1C,1.3704899796155048e-06,1854
CORO2A,1.358089977833059e-06,1855
TMEM40,1.3575774167864171e-06,1856
HDAC7,1.3562890162490614e-06,1857
MMRN2,1.349299484799311e-06,1858
TNFRSF8,1.3383311534711189e-06,1859
PCK2,1.3279457419469443e-06,1860
AMEX60DD012613,1.324850444238891e-06,1861
FST,1.3195193326541854e-06,1862
AMEX60DD008729,1.2892948583094697e-06,1863
GNRHR,1.2881443714817594e-06,1864
AMEX60DD037259,1.2798680941286915e-06,1865
KCNK3,1.276655025598765e-06,1866
HEG1__2,1.2683051745700988e-06,1867
LOC107716806[nr] | AMEX60DD043485,1.264299885983282e-06,1868
KCP,1.2614414241355065e-06,1869
OGN,1.2299154099507656e-06,1870
AMEX60DD020568,1.2282611753453822e-06,1871
EPHA2,1.206957861201556e-06,1872
CALCB,1.2044299504271268e-06,1873
AMEX60DD029761,1.1913192145546644e-06,1874
KCNQ1,1.1816628507462229e-06,1875
IG100492381[nr] | AMEX60DD046415,1.164032927701195e-06,1876
AMEX60DD014758,1.1587495564915925e-06,1877
SVEP1,1.1496990314781736e-06,1878
HEG1,1.145891295186373e-06,1879
AMEX60DD014507,1.1377377668257783e-06,1880
MUSTN1,1.1359802648864447e-06,1881
WNT4,1.114652224349802e-06,1882
ADAMTS12,1.114583871959423e-06,1883
AMEX60DDU001038374,1.1131581328461012e-06,1884
PPP1R3C,1.111174136470469e-06,1885
ALK,1.1091457248119492e-06,1886
MAP3K2,1.095797030983802e-06,1887
TIE1,1.0945710546813579e-06,1888
KLRD1,1.0916199594098004e-06,1889
CYSLTR1,1.0899521838633206e-06,1890
IL17RA,1.0875204525497894e-06,1891
TRIM39__3,1.0853083538520223e-06,1892
PHYH,1.085148054105105e-06,1893
NSUN5,1.073071611012246e-06,1894
ITPRID2,1.0651095196845624e-06,1895
AMEX60DD014023,1.063245119837169e-06,1896
SYNE3,1.051613360481729e-06,1897
ANGPTL1,1.0434297350433304e-06,1898
ENPP3,1.0419628331092043e-06,1899
CD86,1.0371511379381738e-06,1900
TBC1D8,1.0269345233093267e-06,1901
SLC50A1,1.0269146437833557e-06,1902
LKAAEAR1,1.0205774010664706e-06,1903
TEAD4,1.0197205451498143e-06,1904
FES,1.019139539772531e-06,1905
AMEX60DD022358,1.0106089043544666e-06,1906
SLC16A12,1.0105485999471329e-06,1907
AMEX60DD044440,1.0104513861896294e-06,1908
AMEX60DD005752,9.910378382261423e-07,1909
DYNLT3,9.89095881954025e-07,1910
ENV,9.878734135186625e-07,1911
GLDN,9.872762056847017e-07,1912
ZFP1,9.802335039299994e-07,1913
PIEZO2,9.658215942617365e-07,1914
NEXN,9.572404830462267e-07,1915
TBXA2R,9.568717377817049e-07,1916
TGFA,9.503881481925644e-07,1917
TBX18,9.479280557113322e-07,1918
ZNF774,9.434835305175956e-07,1919
PRRX2,9.4001854692391e-07,1920
AMEX60DD008511,9.332573990773737e-07,1921
ZNF875,9.172708112050234e-07,1922
SOX7,9.165207317973119e-07,1923
FZD6,9.103402169671357e-07,1924
BEND3,9.10109506640395e-07,1925
NEMF,9.022593612363818e-07,1926
FGF11,9.015346172373277e-07,1927
AMEX60DD048311,9.011060637883735e-07,1928
NTRK1,8.961638964469699e-07,1929
SLC16A6,8.922553247749044e-07,1930
ARHGEF28,8.790519536415801e-07,1931
ZNF135__2,8.78123221317569e-07,1932
OMG,8.737764267465757e-07,1933
ARMC3,8.661778114173689e-07,1934
LOC115572840[nr] | AMEX60DD025962,8.618527260310288e-07,1935
ZNF436,8.574795450428851e-07,1936
RAMP2,8.525171832510819e-07,1937
CCL3L1,8.489519503714983e-07,1938
ZNF662,8.475230383666394e-07,1939
RAMP3,8.404423802462788e-07,1940
LOC111196626[nr] | AMEX60DDU001001414,8.291958489994264e-07,1941
DCDC1,8.248192435317221e-07,1942
KCNK13,8.219642332708886e-07,1943
AMEX60DD005066,8.187924873706001e-07,1944
AMEX60DD028606,7.992949247847177e-07,1945
AMEX60DD011672,7.978172275676e-07,1946
UNC13D,7.904489838657187e-07,1947
MSMP,7.895024023125956e-07,1948
FLJ45337,7.873692039890253e-07,1949
ARSK,7.817135837249398e-07,1950
MSH5,7.814215793285023e-07,1951
ITGB7,7.808061303898106e-07,1952
AMEX60DD053086,7.807536537486975e-07,1953
AMEX60DD028475,7.665596348678114e-07,1954
AMEX60DD033987,7.66476951717881e-07,1955
IFNGR2,7.4716346019689e-07,1956
S1PR3,7.467002360049801e-07,1957
AMEX60DD049884,7.442908583706165e-07,1958
TEK,7.391277538877132e-07,1959
HSA6077,7.390113003061884e-07,1960
KMO,7.380540149866826e-07,1961
AMEX60DD019792,7.31588051102338e-07,1962
C1QTNF5,7.315613451618767e-07,1963
HHIPL2,7.280702230594542e-07,1964
KAT5,7.244822012909198e-07,1965
SCTR,7.20663086747329e-07,1966
AMEX60DD005571,7.180235804429532e-07,1967
GPR157,7.084368780246617e-07,1968
ALAD,7.079635434890615e-07,1969
TEX55,7.026941779747958e-07,1970
P2RX3,6.959657557512468e-07,1971
LOC107984745,6.932091174212755e-07,1972
TYR,6.869439365766489e-07,1973
AMEX60DD018097,6.849220329359488e-07,1974
AMEX60DD045048,6.740844662485798e-07,1975
CCDC170,6.659290684184639e-07,1976
AMEX60DD056470,6.484737059350131e-07,1977
FDXACB1,6.454305463511351e-07,1978
TEX26,6.453296759838027e-07,1979
GALR2,6.447109683717751e-07,1980
RNF207,6.410879056898469e-07,1981
IL10RA,6.397762000948144e-07,1982
NPB,6.34081360366871e-07,1983
ERBB3,6.237809473978699e-07,1984
SLC13A2,6.235269698102396e-07,1985
AMEX60DD026975,6.205126747342802e-07,1986
LYPD6,6.183831098785464e-07,1987
HSBP1L1,6.108528875554776e-07,1988
DNAJC6,6.014797254851268e-07,1989
MMP25,5.941269090744996e-07,1990
AMEX60DD038777,5.901451127165436e-07,1991
AMEX60DD038969,5.84675796999302e-07,1992
LTB,5.76428086259966e-07,1993
AMEX60DD052617,5.755646084055055e-07,1994
HGFAC,5.74325893083675e-07,1995
OSMR,5.710922822150414e-07,1996
NPBWR1,5.694957149346129e-07,1997
KBTBD13,5.655145543600454e-07,1998
NPSR1,5.654399730249442e-07,1999
TWIST2,5.635748112025611e-07,2000
MGST2,5.625367996585241e-07,2001
GRPR,5.562272378177201e-07,2002
IL10RB,5.556280215931261e-07,2003
LRRC39,5.546671922876017e-07,2004
AMEX60DD036121,5.533810803550532e-07,2005
LYVE1,5.514353872026112e-07,2006
AMEX60DD021420,5.508256363870719e-07,2007
VWC2__2,5.504491381929446e-07,2008
TST,5.491407997857261e-07,2009
AMEX60DD050059,5.415991734553025e-07,2010
PHETA1,5.374153779696211e-07,2011
EBI3,5.326135859271402e-07,2012
SLC25A37,5.319073635453327e-07,2013
BDKRB2,5.183434543037016e-07,2014
DNASE1L3,5.176576071977076e-07,2015
TTLL3,5.149827344002556e-07,2016
PLEKHF1,5.129627557324444e-07,2017
TGM1,5.072445902570987e-07,2018
PRICKLE1,5.052739766164445e-07,2019
CCDC166,5.042811976289336e-07,2020
AMEX60DD009085,5.035845886160399e-07,2021
nan | AMEX60DD023546,4.973911549298441e-07,2022
AMEX60DD004379,4.963441415509978e-07,2023
VIPR2,4.960726934523167e-07,2024
LAMA3,4.933611690539216e-07,2025
CD44,4.865378757757986e-07,2026
AGTR1,4.865339867604632e-07,2027
ITGA4,4.862239289481098e-07,2028
MAN2C1,4.822783393613778e-07,2029
VIP__2,4.817008221604086e-07,2030
NRG4,4.795215639809256e-07,2031
CNTNAP1,4.7580841650031335e-07,2032
A2ML1,4.7488228599903116e-07,2033
THSD1,4.717525827317156e-07,2034
IL16,4.6746384810638973e-07,2035
CETP__2,4.643252613040911e-07,2036
CRY1,4.6212291263905776e-07,2037
AMEX60DD003647,4.5946587309666635e-07,2038
GIPR,4.588111094101957e-07,2039
ADAMTS7,4.4826381198996544e-07,2040
ARMH1,4.4353358670628385e-07,2041
AMEX60DD014850,4.4320926148927273e-07,2042
AMEX60DD017480,4.4091372159994226e-07,2043
AMEX60DD044269,4.352027032407648e-07,2044
AMEX60DD043977,4.3457138886638464e-07,2045
CARD9,4.2459736170632e-07,2046
GYPC,4.2329626923845566e-07,2047
CEP135,4.206207915940803e-07,2048
AMEX60DD016240,4.1964124276166767e-07,2049
SSTR4,4.183216002713572e-07,2050
IGFBP5,4.1823722349432615e-07,2051
C5AR1,4.1604170497722106e-07,2052
LMNTD1,4.1601897002595787e-07,2053
ADIPOQ,4.1588950377655774e-07,2054
AMEX60DD034111,4.1088553326048464e-07,2055
AMEX60DD016469,4.038820738281572e-07,2056
PDLIM3,3.9964050630268985e-07,2057
AMEX60DD025436,3.9797562571443516e-07,2058
