time,celltype,growth,interaction
2.0,CP,0.117983796,0.2319152
2.0,CMPN,0.1391652,0.2319152
2.0,CP,0.17380494,0.2319152
2.0,MSN,0.23746917,0.2319152
2.0,CP,0.12925103,0.2319152
2.0,MSN,0.07946228,0.2319152
2.0,CMPN,0.16640952,0.2319152
2.0,nptxEX,0.09988908,0.2319152
2.0,CMPN,0.07404094,0.2319152
2.0,MSN,0.17288348,0.2319152
2.0,MSN,0.13004816,0.2319152
2.0,CP,0.04635968,0.2319152
2.0,tlNBL,0.09755678,2.6636643
2.0,nptxEX,0.11093096,0.2319152
2.0,nptxEX,0.11688035,0.2319152
2.0,MSN,0.07801841,0.2319152
2.0,CP,0.10232259,0.2319152
2.0,nptxEX,0.10369832,0.2319152
2.0,tlNBL,0.06701958,1.4599108
2.0,CMPN,0.12154395,0.2319152
2.0,CMPN,0.14363202,0.2319152
2.0,tlNBL,0.026526928,0.2319152
2.0,tlNBL,0.06409099,0.2319152
2.0,nptxEX,0.05269716,0.2319152
2.0,nptxEX,0.09440765,0.2319152
2.0,CMPN,0.24901691,0.2319152
2.0,CMPN,0.18718907,0.2319152
2.0,CMPN,0.18247753,0.2319152
2.0,MSN,0.17533085,0.2319152
2.0,tlNBL,0.1546531,0.2319152
2.0,tlNBL,0.059609428,0.3392487
2.0,tlNBL,0.16382143,4.555141
2.0,VLMC,0.008076647,0.2319152
2.0,CP,0.13954848,0.2319152
2.0,CP,0.0682969,0.2319152
2.0,tlNBL,0.089741245,1.5184155
2.0,tlNBL,0.10696115,0.61893845
2.0,tlNBL,0.23124883,0.4947715
2.0,CP,0.2479822,0.2319152
2.0,nptxEX,0.031460337,0.2319152
2.0,cckIN,0.12357002,0.2319152
2.0,MSN,0.10473143,0.2319152
2.0,tlNBL,0.1824604,1.4383768
2.0,tlNBL,0.11080956,0.2319152
2.0,CP,0.095161796,0.2319152
2.0,nptxEX,0.09178689,0.2319152
2.0,nptxEX,0.026004255,0.2319152
2.0,VLMC,0.06550966,0.2319152
2.0,nptxEX,0.073010184,0.2319152
2.0,CMPN,0.22266388,0.2319152
2.0,CMPN,0.14254946,0.2319152
2.0,tlNBL,0.09145001,0.7030245
2.0,MSN,0.09696425,0.2319152
2.0,CP,0.13376355,0.2319152
2.0,MSN,0.045762822,0.2319152
2.0,MSN,0.08555526,0.2319152
2.0,nptxEX,0.09615157,0.2319152
2.0,CP,0.15344718,0.2319152
2.0,sstIN,0.11835524,0.2319152
2.0,tlNBL,0.11882607,1.2357136
2.0,CMPN,0.06151683,0.2319152
2.0,nptxEX,-0.0031735525,0.2319152
2.0,CMPN,0.06926753,0.2319152
2.0,CMPN,0.14286819,0.2319152
2.0,MSN,0.2646701,0.2319152
2.0,tlNBL,0.17501843,1.9946414
2.0,tlNBL,0.1768992,0.67466736
2.0,VLMC,0.16563761,0.2319152
2.0,tlNBL,0.08213046,3.1261966
2.0,nptxEX,0.15927598,0.2319152
2.0,tlNBL,0.12137207,2.175942
2.0,nptxEX,0.056463443,0.2319152
2.0,CMPN,0.07534431,0.2319152
2.0,cckIN,0.16593704,0.2319152
2.0,CP,0.07821865,0.2319152
2.0,MSN,0.27953315,0.2319152
2.0,nptxEX,0.10943552,0.2319152
2.0,CMPN,0.2797572,0.2319152
2.0,CMPN,0.16303468,0.2319152
2.0,MSN,0.21349248,0.2319152
2.0,MCG,0.12430101,0.2319152
2.0,MSN,0.1935336,0.2319152
2.0,CP,0.18567222,0.2319152
2.0,nptxEX,0.14509058,0.2319152
2.0,nptxEX,0.057575174,0.2319152
2.0,tlNBL,0.1638768,2.0158854
2.0,CP,0.06983049,0.2319152
2.0,CP,0.1200471,0.2319152
2.0,CP,0.058850378,0.2319152
2.0,CP,0.1830422,0.2319152
2.0,nptxEX,0.069243446,0.2319152
2.0,CMPN,0.23297712,0.2319152
2.0,CP,0.1759614,0.2319152
2.0,CP,0.16844556,0.2319152
2.0,nptxEX,0.0008135624,0.2319152
2.0,tlNBL,0.11603256,0.8284394
2.0,nptxEX,0.14384145,0.2319152
2.0,CMPN,0.15217766,0.2319152
2.0,VLMC,0.119717516,0.2319152
2.0,tlNBL,0.09445585,1.076692
2.0,tlNBL,0.10176014,0.2319152
2.0,CP,0.08651697,0.2319152
2.0,tlNBL,0.063678056,1.6029011
2.0,tlNBL,0.14816311,0.83923656
2.0,nptxEX,0.14670452,0.2319152
2.0,VLMC,0.1441603,0.2319152
2.0,VLMC,0.28136453,0.2319152
2.0,CP,0.052989177,1.8594002
2.0,MSN,0.09735051,0.2319152
2.0,tlNBL,0.10462124,0.2319152
2.0,nptxEX,0.11851021,0.2319152
2.0,nptxEX,0.064574,0.2319152
2.0,nptxEX,0.03730269,0.2319152
2.0,MSN,0.06362218,0.2319152
2.0,CMPN,0.11776712,0.2319152
2.0,nptxEX,0.14853197,0.2319152
2.0,scgnIN,0.16466385,0.2319152
2.0,CMPN,0.1876117,0.2319152
2.0,MSN,0.16882852,0.2319152
2.0,tlNBL,0.0010273792,0.2319152
2.0,MSN,0.17699486,0.2319152
2.0,tlNBL,0.004437672,0.2319152
2.0,CP,0.14338702,0.2319152
2.0,tlNBL,0.22336227,1.8769852
2.0,CMPN,0.10779583,0.2319152
2.0,MSN,0.14042494,0.2319152
2.0,MSN,0.04521309,0.2319152
2.0,tlNBL,0.19109389,3.0191934
2.0,tlNBL,0.12879896,1.1337463
2.0,tlNBL,0.19536778,1.854982
2.0,CP,0.118500195,0.2319152
2.0,CMPN,0.15223092,0.2319152
2.0,MSN,0.27035606,0.2319152
2.0,CP,0.123036586,0.2319152
2.0,VLMC,0.1533092,0.2319152
2.0,CP,0.16494855,0.2319152
2.0,nptxEX,0.051896423,0.2319152
2.0,MSN,0.13787386,0.2319152
2.0,CP,0.12136873,0.2319152
2.0,nptxEX,0.052043363,0.2319152
2.0,CMPN,0.10358641,0.2319152
2.0,CP,0.13955066,0.2319152
2.0,nptxEX,0.08957786,0.2319152
2.0,CP,0.07071163,0.2319152
2.0,nptxEX,0.06393339,0.7596489
2.0,CMPN,0.026813839,0.2319152
2.0,tlNBL,0.09084447,0.9529315
2.0,tlNBL,0.18175757,2.6825302
2.0,CMPN,0.11040511,0.2319152
2.0,CP,0.17486027,0.2319152
2.0,MSN,0.061089747,0.2319152
2.0,CMPN,0.27621633,0.2319152
2.0,MSN,0.13508224,0.2319152
2.0,nptxEX,0.21796727,0.2319152
2.0,nptxEX,-0.0059641507,0.2319152
2.0,nptxEX,0.16732925,0.2319152
2.0,tlNBL,0.06345382,0.2319152
2.0,tlNBL,0.17353296,2.3173673
2.0,nptxEX,0.15978599,0.2319152
2.0,MSN,0.24822757,0.2319152
2.0,CP,0.13936165,0.2319152
2.0,CP,0.14729452,0.2319152
2.0,CP,0.095188186,0.5928406
2.0,nptxEX,0.05732546,0.2319152
2.0,VLMC,0.0943311,0.2319152
2.0,CMPN,0.27165753,0.2319152
2.0,MSN,0.17260298,0.2319152
2.0,nptxEX,0.13511035,0.2319152
2.0,tlNBL,0.14838114,3.5920122
2.0,VLMC,0.08166326,0.2319152
2.0,CP,0.16645136,0.2319152
2.0,CMPN,0.06747573,0.2319152
2.0,cckIN,0.14298108,0.2319152
2.0,cckIN,0.11412848,0.2319152
2.0,VLMC,0.11706837,0.2319152
2.0,VLMC,0.05677908,0.2319152
2.0,VLMC,0.02800925,0.2319152
2.0,VLMC,0.16728002,0.2319152
2.0,tlNBL,0.0651233,0.8133987
2.0,CP,0.06260109,0.2319152
2.0,MSN,0.09989395,0.2319152
2.0,nptxEX,0.056626603,0.2319152
2.0,nptxEX,0.16871193,0.2319152
2.0,CMPN,0.1587969,0.2319152
2.0,CP,0.1355694,0.2319152
2.0,tlNBL,0.07273978,0.54861563
2.0,CP,0.18124565,0.2319152
2.0,cckIN,0.17450592,0.2319152
2.0,CMPN,0.056785703,0.2319152
2.0,CP,0.19930375,0.2319152
2.0,CMPN,0.116448246,0.2319152
2.0,MSN,0.20944786,0.2319152
2.0,CP,0.14107585,0.2319152
2.0,tlNBL,0.17329931,1.1033053
2.0,CMPN,0.30490986,0.2319152
2.0,CP,0.19459349,0.2319152
2.0,tlNBL,0.19516101,2.4676766
2.0,MSN,0.04089827,0.2319152
2.0,tlNBL,0.10419435,0.2319152
2.0,CMPN,0.08926957,0.2319152
2.0,CP,0.09410068,0.2319152
2.0,wntEGC,0.117176734,0.8600833
2.0,tlNBL,0.13658288,0.2319152
2.0,VLMC,0.092820406,0.2319152
2.0,CMPN,0.35106564,0.2319152
2.0,MSN,0.18158475,0.2319152
2.0,VLMC,0.04629752,0.2319152
2.0,VLMC,0.16648346,0.2319152
2.0,CMPN,0.08126262,0.2319152
2.0,CP,0.12994894,0.2319152
2.0,CP,0.2532347,0.2319152
2.0,CP,0.09653447,0.2319152
2.0,VLMC,0.10551158,0.2319152
2.0,sstIN,0.19069931,0.2319152
2.0,MSN,0.079224244,0.2319152
2.0,MSN,0.11681945,0.2319152
2.0,nptxEX,0.118391566,0.2319152
2.0,CMPN,0.21276289,0.2319152
2.0,tlNBL,0.14216173,2.328761
2.0,CP,0.08860701,0.2319152
2.0,nptxEX,0.10076277,0.2319152
2.0,VLMC,0.12048335,1.2109911
2.0,VLMC,0.1863094,0.2319152
2.0,cckIN,0.12008294,0.2319152
2.0,MSN,0.20172104,0.2319152
2.0,VLMC,0.02775696,0.2319152
2.0,tlNBL,0.09363544,0.2319152
2.0,tlNBL,0.12924612,1.4448054
2.0,CMPN,0.17923456,0.2319152
2.0,tlNBL,0.15349618,0.39707205
2.0,CP,0.13537842,0.2319152
2.0,nptxEX,0.083789416,0.2319152
2.0,CMPN,0.31631136,0.2319152
2.0,nptxEX,0.10957108,0.2319152
2.0,nptxEX,0.08005825,0.2319152
2.0,nptxEX,0.08167968,0.2319152
2.0,CMPN,0.24306998,0.2319152
2.0,CMPN,0.17021924,0.2319152
2.0,MSN,0.1301701,0.2319152
2.0,tlNBL,0.08692267,0.2319152
2.0,nptxEX,0.096245505,0.2319152
2.0,tlNBL,0.08038195,0.2319152
2.0,CP,0.09539123,0.2319152
2.0,tlNBL,0.07520794,0.4361153
2.0,CMPN,0.3228594,0.2319152
2.0,tlNBL,0.11370652,0.2319152
2.0,CMPN,0.17840067,0.2319152
2.0,CP,0.08727658,0.2319152
2.0,tlNBL,0.1598827,3.497473
2.0,tlNBL,0.089759804,1.5257573
2.0,VLMC,0.19627637,0.2319152
2.0,MSN,0.21391061,0.2319152
2.0,tlNBL,0.07863538,0.2319152
2.0,nptxEX,0.12697873,0.2319152
2.0,sstIN,0.19803461,0.2319152
2.0,CP,0.20453629,0.2319152
2.0,CMPN,0.2999054,0.2319152
2.0,CP,0.21927077,0.2319152
2.0,tlNBL,0.07909198,0.2319152
2.0,CMPN,0.10470971,0.2319152
2.0,CMPN,0.019789055,0.2319152
2.0,tlNBL,0.13244683,0.74749416
2.0,CMPN,0.25092962,0.2319152
2.0,tlNBL,0.07652808,0.8956861
2.0,VLMC,0.11912965,0.2319152
2.0,CMPN,0.0018118378,0.2319152
2.0,tlNBL,0.07060483,0.85245866
2.0,VLMC,0.111939795,0.2319152
2.0,CMPN,0.0701201,0.2319152
2.0,MSN,0.16913876,0.2319152
2.0,sfrpEGC,0.12787843,0.56613064
2.0,nptxEX,0.057414256,0.2319152
2.0,VLMC,0.063267976,0.2319152
2.0,CP,0.12906918,0.2319152
2.0,CMPN,0.3057606,0.2319152
2.0,nptxEX,0.07015147,0.2319152
2.0,nptxEX,0.08649727,0.2319152
2.0,tlNBL,0.19295153,2.8567367
2.0,CMPN,0.19420052,0.2319152
2.0,tlNBL,0.11669188,2.825408
2.0,tlNBL,0.12581196,0.9345115
2.0,nptxEX,0.053856753,0.2319152
2.0,VLMC,0.1134515,0.2319152
2.0,MSN,0.15989012,0.2319152
2.0,MSN,0.07194342,0.2319152
2.0,CMPN,0.06762946,0.2319152
2.0,nptxEX,0.08760365,0.2319152
2.0,nptxEX,0.1154682,0.2319152
2.0,tlNBL,0.056471124,1.6260405
2.0,CMPN,0.10764488,0.2319152
2.0,CMPN,0.15577519,0.2319152
2.0,CMPN,0.13686982,0.2319152
2.0,cckIN,0.024032634,0.2319152
2.0,VLMC,0.16838384,0.2319152
2.0,wntEGC,0.10105372,0.2319152
2.0,tlNBL,0.196488,1.8524456
2.0,CMPN,0.12592232,0.2319152
2.0,CMPN,0.12781954,0.2319152
2.0,MSN,0.065441415,0.2319152
2.0,CMPN,0.21520638,0.2319152
2.0,VLMC,0.12706593,0.2319152
2.0,CP,0.033825435,0.2319152
2.0,tlNBL,0.12606522,0.2319152
2.0,tlNBL,0.12688777,0.7235558
2.0,nptxEX,0.09114033,0.2319152
2.0,sstIN,0.06471731,0.2319152
2.0,CMPN,0.17976248,0.2319152
2.0,tlNBL,0.13114476,0.974241
2.0,nptxEX,0.16441193,0.2319152
2.0,nptxEX,0.044898145,0.2319152
2.0,CMPN,0.20134443,0.2319152
2.0,MSN,0.24672893,0.2319152
2.0,CP,0.20865831,0.2319152
2.0,CP,0.11685585,0.2319152
2.0,CMPN,0.19782668,0.2319152
2.0,nptxEX,0.13741931,0.2319152
2.0,VLMC,0.14181796,0.76583624
2.0,MSN,0.13938233,0.2319152
2.0,nptxEX,0.059073463,0.2319152
2.0,VLMC,0.14827278,0.2319152
2.0,CP,0.07092927,2.082418
2.0,tlNBL,0.11085168,0.2319152
2.0,tlNBL,0.12554032,2.2635968
2.0,CP,0.11918194,0.2319152
2.0,MSN,0.12660694,0.2319152
2.0,sfrpEGC,0.14262453,1.0237209
2.0,VLMC,0.093971044,0.2319152
2.0,VLMC,0.15265188,0.45635384
2.0,MSN,0.18126601,0.2319152
2.0,CMPN,0.10221273,0.2319152
2.0,dpEX,0.10547858,0.2319152
2.0,dpEX,0.18818799,0.2319152
2.0,CMPN,0.18189472,0.2319152
2.0,CP,0.14635965,0.2319152
2.0,MSN,0.06867557,0.2319152
2.0,VLMC,0.19391006,0.2319152
2.0,VLMC,0.18089417,0.2319152
2.0,CP,0.1915673,0.2319152
2.0,CMPN,0.2135925,0.2319152
2.0,wntEGC,0.17060983,0.7501687
2.0,dpEX,0.14348808,0.2319152
2.0,VLMC,0.090781726,0.2319152
2.0,CMPN,0.2135545,0.2319152
2.0,CMPN,0.15875745,0.2319152
2.0,MSN,0.111045666,0.2319152
2.0,tlNBL,0.07833962,1.8254117
2.0,dpEX,0.113253646,0.2319152
2.0,IMN,0.18222877,0.2319152
2.0,CP,0.120786585,0.2319152
2.0,wntEGC,0.16412091,4.1816835
2.0,sfrpEGC,0.20329487,1.8706526
2.0,VLMC,0.15666568,0.2319152
2.0,CMPN,0.08168109,0.2319152
2.0,nptxEX,0.069395214,0.2319152
2.0,nptxEX,0.120701574,0.2319152
2.0,nptxEX,0.1299957,0.2319152
2.0,CMPN,0.18866399,0.2319152
2.0,tlNBL,0.10203829,0.2319152
2.0,VLMC,0.13001245,0.2319152
2.0,tlNBL,0.13383815,0.8616967
2.0,VLMC,0.101401486,0.2319152
2.0,MSN,0.22585058,0.2319152
2.0,MSN,0.14177614,0.2319152
2.0,VLMC,0.189843,0.2319152
2.0,dpEX,0.06530329,0.2319152
2.0,CMPN,0.054141134,0.2319152
2.0,sfrpEGC,0.18941733,1.8578157
2.0,nptxEX,0.15844727,0.2319152
2.0,MSN,0.093788,0.2319152
2.0,VLMC,0.15533167,0.7977113
2.0,CMPN,0.15138498,0.2319152
2.0,MSN,0.12396786,0.2319152
2.0,npyIN,0.16507533,0.2319152
2.0,CMPN,0.19304845,0.2319152
2.0,tlNBL,0.097419925,0.2319152
2.0,wntEGC,0.09594928,1.4580368
2.0,CP,0.10830822,0.2319152
2.0,CMPN,0.13591814,0.2319152
2.0,VLMC,0.1080888,0.7746013
2.0,VLMC,0.026552476,0.2319152
2.0,CP,0.13709998,0.2319152
2.0,VLMC,0.19092578,0.2319152
2.0,CMPN,0.10016739,0.2319152
2.0,nptxEX,0.13850969,0.2319152
2.0,VLMC,0.11748513,0.98898876
2.0,VLMC,0.063507,0.2319152
2.0,cckIN,0.05687581,0.2319152
2.0,CP,0.15628487,0.2319152
2.0,nptxEX,0.10388639,0.2319152
2.0,VLMC,0.21865803,1.0168351
2.0,tlNBL,0.10062696,1.2497873
2.0,VLMC,0.05818905,0.2319152
2.0,wntEGC,0.13836947,1.0122652
2.0,tlNBL,0.16784865,1.82598
2.0,dpEX,0.07842541,0.2319152
2.0,VLMC,0.095974214,0.2319152
2.0,sfrpEGC,0.10180604,1.3220056
2.0,dpEX,0.098503,0.2319152
2.0,nptxEX,0.099851415,0.2319152
2.0,MSN,0.087711565,0.2319152
2.0,tlNBL,0.21127626,1.0750072
2.0,tlNBL,0.08352949,1.4943758
2.0,npyIN,0.17497972,0.2319152
2.0,MSN,0.052896813,0.2319152
2.0,CMPN,0.15379101,0.2319152
2.0,MSN,0.18970627,0.2319152
2.0,CMPN,0.15461153,0.2319152
2.0,CMPN,0.11590076,0.2319152
2.0,VLMC,0.08115092,0.37016302
2.0,VLMC,0.15680143,0.8064291
2.0,tlNBL,0.12372836,2.0047352
2.0,dpEX,0.12077884,0.2319152
2.0,tlNBL,0.08857927,1.4335729
2.0,CMPN,0.17814746,0.2319152
2.0,CP,0.16617817,0.2319152
2.0,tlNBL,0.09965412,2.0615754
2.0,CMPN,0.20399746,0.2319152
2.0,VLMC,0.08215884,0.2319152
2.0,VLMC,0.23509973,0.5469162
2.0,CMPN,0.05538726,0.2319152
2.0,MSN,0.18357548,0.2319152
2.0,CMPN,0.28086376,0.2319152
2.0,dpEX,0.098361984,0.2319152
2.0,CP,0.103862576,0.2319152
2.0,MSN,0.19765174,0.2319152
2.0,tlNBL,0.11010868,2.7501848
2.0,CMPN,0.16604888,0.2319152
2.0,VLMC,0.2260072,0.2319152
2.0,MSN,0.1227802,0.2319152
2.0,CP,0.14060974,0.2319152
2.0,wntEGC,0.145329,4.7816486
2.0,dpEX,0.11871422,0.2319152
2.0,dpEX,0.17061308,0.2319152
2.0,npyIN,0.22428837,0.2319152
2.0,tlNBL,0.16457736,0.2319152
2.0,VLMC,0.16887763,1.2067136
2.0,CMPN,0.339688,0.2319152
2.0,tlNBL,0.1975942,0.2319152
2.0,VLMC,0.15369815,0.2319152
2.0,tlNBL,0.033332825,0.2319152
2.0,CMPN,0.11021971,0.2319152
2.0,CMPN,0.22207996,0.2319152
2.0,VLMC,0.14908665,0.2319152
2.0,CMPN,0.28511694,0.2319152
2.0,CP,0.15685949,0.2319152
2.0,tlNBL,0.21538782,0.2319152
2.0,wntEGC,0.15753073,0.2319152
2.0,nptxEX,0.07939025,0.2319152
2.0,CMPN,0.21064329,0.2319152
2.0,nptxEX,0.23275694,0.2319152
2.0,VLMC,0.026734933,0.2319152
2.0,nptxEX,0.14653188,0.2319152
2.0,CMPN,0.1368365,0.2319152
2.0,dpEX,0.15373972,0.2319152
2.0,nptxEX,0.1230998,0.2319152
2.0,CMPN,0.06706836,0.2319152
2.0,CMPN,0.16613913,0.2319152
2.0,CMPN,0.14522389,0.2319152
2.0,tlNBL,0.17944986,1.3981793
2.0,wntEGC,0.19884348,4.8001156
2.0,VLMC,0.10311526,0.2319152
2.0,VLMC,0.073033296,0.2319152
2.0,CMPN,0.09881528,0.2319152
2.0,wntEGC,0.11833026,2.7746654
2.0,dpEX,0.1120444,0.2319152
2.0,CMPN,0.32049975,0.2319152
2.0,MSN,0.2499921,0.2319152
2.0,wntEGC,0.12344072,0.2319152
2.0,CMPN,0.1553505,0.2319152
2.0,wntEGC,0.1985065,0.2319152
2.0,nptxEX,0.009561952,0.2319152
2.0,CP,0.115986355,0.2319152
2.0,wntEGC,0.13105512,1.3812064
2.0,nptxEX,0.13738647,0.2319152
2.0,CMPN,0.24104568,0.2319152
2.0,wntEGC,0.18484879,0.2319152
2.0,CMPN,0.23864639,0.2319152
2.0,VLMC,0.17910543,0.2319152
2.0,tlNBL,0.071966395,1.6087258
2.0,sstIN,0.17195988,0.2319152
2.0,MSN,0.25392702,0.2319152
2.0,CMPN,0.11838376,0.2319152
2.0,wntEGC,0.1506173,0.2319152
2.0,CMPN,0.08290109,0.2319152
2.0,tlNBL,0.15248793,1.5264516
2.0,wntEGC,0.15925702,4.1363196
2.0,VLMC,0.06596394,0.2319152
2.0,tlNBL,0.10087578,0.2319152
2.0,wntEGC,0.25572026,0.2319152
2.0,CMPN,0.21534184,0.2319152
2.0,CP,0.19262394,0.2319152
2.0,dpEX,0.112216614,0.2319152
2.0,CP,0.1985549,0.2319152
2.0,VLMC,0.10314445,0.2319152
2.0,wntEGC,0.17477661,0.2319152
2.0,mpEX,0.054359227,0.2319152
2.0,VLMC,0.15628067,0.2319152
2.0,CMPN,0.25094414,0.2319152
2.0,VLMC,0.13103318,0.2319152
2.0,CMPN,0.055848718,0.2319152
2.0,wntEGC,0.15292734,0.5390869
2.0,dpEX,0.053998925,0.2319152
2.0,dpEX,0.11447834,0.2319152
2.0,nptxEX,0.056004435,0.2319152
2.0,tlNBL,0.17940235,0.2319152
2.0,CP,0.1696938,0.2319152
2.0,tlNBL,0.051766515,1.1999689
2.0,CMPN,0.0964625,0.2319152
2.0,wntEGC,0.08162448,0.8161481
2.0,VLMC,0.076625906,0.2319152
2.0,CMPN,0.13296372,0.2319152
2.0,wntEGC,0.07016643,1.5306844
2.0,wntEGC,0.14565343,0.2319152
2.0,nptxEX,0.0845515,0.2319152
2.0,CMPN,0.26981917,0.2319152
2.0,mpEX,0.14267436,0.2319152
2.0,tlNBL,0.23407245,4.667647
2.0,CP,0.049717702,0.5712984
2.0,tlNBL,0.07173164,0.2319152
2.0,VLMC,0.08676252,0.2319152
2.0,wntEGC,0.117209114,0.2319152
2.0,wntEGC,0.18719369,0.2319152
2.0,wntEGC,0.14157894,1.7820051
2.0,tlNBL,0.12990853,2.7563787
2.0,dpEX,0.14134538,0.2319152
2.0,CMPN,0.1351107,0.2319152
2.0,mpEX,0.12479102,0.2319152
2.0,wntEGC,0.059883952,0.2319152
2.0,CMPN,0.17379966,0.2319152
2.0,CMPN,0.081241764,0.2319152
2.0,VLMC,0.12632886,0.2319152
2.0,VLMC,0.12730786,0.2319152
2.0,CMPN,0.118222035,0.2319152
2.0,dpEX,0.074585915,0.2319152
2.0,wntEGC,0.078075975,2.1103232
2.0,CMPN,0.12167638,0.2319152
2.0,VLMC,0.1009671,0.2319152
2.0,wntEGC,0.09520684,0.2319152
2.0,wntEGC,0.06394115,0.2319152
2.0,wntEGC,0.1336917,0.2319152
2.0,CMPN,0.20109329,0.2319152
2.0,wntEGC,0.16091487,1.1647646
2.0,wntEGC,0.06973821,0.2319152
2.0,wntEGC,0.16431159,0.2319152
2.0,wntEGC,0.108429246,0.8190726
2.0,wntEGC,0.07345666,0.2319152
2.0,CMPN,0.18806204,0.2319152
2.0,wntEGC,0.17467189,1.5252819
2.0,wntEGC,0.08962206,1.7436004
2.0,VLMC,0.08128978,0.8223669
2.0,wntEGC,0.1611669,0.8340093
2.0,nptxEX,0.09438383,0.2319152
2.0,CMPN,0.072361924,0.2319152
2.0,cckIN,0.07553246,0.5100561
2.0,MSN,0.10288426,1.7521482
2.0,nptxEX,0.10462157,0.2319152
2.0,wntEGC,0.10264127,0.98235756
2.0,CMPN,0.20540127,0.2319152
2.0,CMPN,0.19158551,0.2319152
2.0,wntEGC,0.120422654,2.3133168
2.0,wntEGC,0.13389763,2.8147614
2.0,VLMC,0.10904566,0.2319152
2.0,tlNBL,0.09714164,4.373212
2.0,wntEGC,0.09134203,0.76744735
2.0,VLMC,0.12048166,0.2319152
2.0,tlNBL,0.06905821,3.833895
2.0,wntEGC,0.1299389,2.2088213
2.0,CMPN,0.15376702,0.2319152
2.0,wntEGC,0.13377249,0.2319152
2.0,VLMC,0.14856896,0.2319152
2.0,MSN,0.24638587,0.2319152
2.0,VLMC,0.104636945,0.2319152
2.0,sfrpEGC,0.004535714,1.3068726
2.0,sstIN,0.014870379,0.2319152
2.0,dpEX,0.08827334,0.2319152
2.0,dpEX,0.1316725,0.2319152
2.0,CMPN,0.10323146,0.2319152
2.0,tlNBL,0.19172937,0.91962945
2.0,wntEGC,0.086554594,0.9215082
2.0,nptxEX,0.15695408,0.2319152
2.0,MSN,0.07422371,0.2319152
2.0,tlNBL,0.0969516,2.4317834
2.0,wntEGC,0.18935642,2.8429325
2.0,wntEGC,0.13809803,0.2319152
2.0,wntEGC,0.096438445,2.1107826
2.0,MSN,0.1286704,0.2319152
2.0,wntEGC,0.113659985,2.4431896
2.0,tlNBL,0.19008407,0.2319152
2.0,CMPN,0.20863947,0.2319152
2.0,wntEGC,0.15470225,0.2319152
2.0,wntEGC,0.08955049,0.8811165
2.0,VLMC,0.15324712,1.7268444
2.0,nptxEX,0.16185582,0.2319152
2.0,VLMC,0.03383034,0.2319152
2.0,VLMC,0.057707176,0.2319152
2.0,VLMC,0.10516942,1.6446078
2.0,wntEGC,0.12626845,0.7742354
2.0,wntEGC,0.13280839,0.67069185
2.0,wntEGC,0.098575816,0.2319152
2.0,wntEGC,0.12162704,0.2319152
2.0,wntEGC,0.04482138,0.2319152
2.0,dpEX,0.109560065,0.2319152
2.0,VLMC,0.111194335,0.2319152
2.0,wntEGC,0.08329355,0.2319152
2.0,sstIN,0.13114879,0.2319152
2.0,dpEX,0.106422134,0.2319152
2.0,dpEX,0.094327785,0.2319152
2.0,VLMC,0.16726169,0.2319152
2.0,sfrpEGC,0.09449479,1.7299892
2.0,VLMC,0.15196595,3.6704729
2.0,wntEGC,0.05821476,2.417068
2.0,wntEGC,0.13959956,3.250941
2.0,wntEGC,0.118132286,2.4476714
2.0,wntEGC,0.12923566,2.35791
2.0,sstIN,0.09387042,0.2319152
2.0,CMPN,0.11192887,0.2319152
2.0,mpEX,0.05234541,0.2319152
2.0,wntEGC,0.088302106,0.2319152
2.0,wntEGC,0.13948321,3.2787814
2.0,wntEGC,0.018129092,0.36313984
2.0,nptxEX,0.06383508,0.2319152
2.0,tlNBL,0.09656125,0.9641272
2.0,tlNBL,0.10839281,0.8851309
2.0,wntEGC,0.1614697,2.018099
2.0,wntEGC,0.05794218,2.830648
2.0,wntEGC,0.18570367,3.318329
2.0,tlNBL,0.11839973,2.3141315
2.0,wntEGC,0.14611372,0.6145904
2.0,wntEGC,0.12654963,3.4452085
2.0,nptxEX,0.08889006,0.2319152
2.0,MSN,0.27606577,0.2319152
2.0,wntEGC,0.1356923,2.9459522
2.0,mpEX,0.14834663,0.2319152
2.0,mpEX,0.02771812,0.2319152
2.0,tlNBL,0.23778784,2.4302945
2.0,wntEGC,0.06363027,0.2319152
2.0,mpEX,0.14702824,0.2319152
2.0,VLMC,0.1359208,0.2319152
2.0,dpEX,0.08932543,0.2319152
2.0,VLMC,0.08321817,0.2319152
2.0,tlNBL,0.062077552,0.2319152
2.0,wntEGC,0.11812619,0.2319152
2.0,wntEGC,0.11957205,0.5634884
2.0,wntEGC,0.0618769,1.1871551
2.0,CMPN,0.27254817,0.2319152
2.0,npyIN,0.12318849,0.2319152
2.0,VLMC,0.051706105,0.2319152
2.0,wntEGC,0.15447101,1.1594349
2.0,VLMC,0.13099113,0.2319152
2.0,CMPN,0.09550139,0.2319152
2.0,CMPN,0.14628723,0.2319152
2.0,wntEGC,0.0949096,1.3254491
2.0,wntEGC,0.17808858,2.8512917
2.0,mpEX,0.17134315,0.2319152
2.0,mpEX,0.054648288,0.2319152
2.0,CMPN,0.095770076,0.2319152
2.0,CMPN,0.069140255,0.2319152
2.0,tlNBL,0.123066776,4.009538
2.0,wntEGC,0.102479294,0.2319152
2.0,MSN,0.22233227,0.2319152
2.0,wntEGC,0.1121143,0.2319152
2.0,wntEGC,0.05675634,0.2319152
2.0,wntEGC,0.14715558,4.7431684
