time,cell_index,celltype,current_x,current_y,paper_x,paper_y,direct_spatial_vx,direct_spatial_vy,direct_embedded_vx,direct_embedded_vy,display_direct_embedded_vx_paper_basis,display_direct_embedded_vy_paper_basis,full_embedded_vx,full_embedded_vy,interaction_embedded_vx,interaction_embedded_vy,cosine_full_vs_interaction,in_roi,in_nested_red_display_annotation
1.0,0,VLMC,-0.41264218,0.7823957,-0.2985028028488159,0.7224721908569336,-0.008055781,0.0080251265,-0.002414872,0.00075827795,-0.002334618644942481,0.0009872035936788893,0.001268176,0.00042928263,-0.0006066,-9.050674e-05,-0.9841491,False,False
1.0,1,VLMC,-0.44190973,0.77668864,-0.3265253603458404,0.7332492470741272,-0.006697379,0.012839181,-0.0020969224,0.00054016756,-0.002038564730508875,0.0007393252779055252,0.0011880351,0.0012253093,-0.0029426974,0.00019715399,-0.64655244,False,False
1.0,2,VLMC,-0.3395889,0.76960415,-0.2341739386320114,0.7231895923614502,-0.007396724,0.02135032,-0.0022839846,0.0012633944,-0.0021557596576924003,0.0014781888624360586,0.00044755012,0.00018333581,0.005653006,0.00022902798,0.93995446,False,False
1.0,3,MCG,-0.3867244,0.77514267,-0.2979617118835449,0.7211084961891174,-0.004800032,0.0077341096,-0.0022454376,0.0011456963,-0.0021286084659777513,0.0013571697134423261,0.0017552469,-0.0008354052,-0.00012631823,0.0005700778,-0.6149154,False,False
1.0,4,VLMC,-0.30137575,0.76692724,-0.1974765509366989,0.7011865973472595,-0.024301002,0.0008962443,-0.0029637725,0.001576892,-0.0028033733487091354,0.0018558135646222964,-0.00010137504,-0.0012855005,0.004935218,-0.00054420496,0.031123456,False,False
1.0,5,VLMC,-0.3881678,0.7797049,-0.2846496105194092,0.7259218692779541,-0.018390372,-0.0024538566,-0.002392421,0.00095242244,-0.002293641659657,0.0011785850308441656,0.00070855266,0.0005413452,0.0004875602,0.0004892785,0.9909353,False,False
1.0,6,VLMC,-0.46311727,0.74625057,-0.3832517564296722,0.7275233864784241,-0.0134010855,0.02925393,-0.002380047,0.0012222524,-0.002255459967465832,0.0014463783865847986,0.00020278372,-0.0007459555,-0.0035177963,0.0003378758,-0.35338193,False,False
1.0,7,VLMC,-0.32029045,0.7665603,-0.2155981510877609,0.7040652632713318,-0.010969838,0.03006257,-0.0027327656,0.0013982966,-0.002590202730839547,0.00165565369684699,-0.0009001811,-0.0019870677,0.0058032335,-2.6176342e-05,-0.40853804,False,False
1.0,8,VLMC,-0.2677789,0.75338244,-0.1890617609024047,0.7019160985946655,0.0074642934,0.0020128512,0.002718094,-0.0016939188,0.002547260094662921,-0.001948937936771524,-0.0031947554,-0.0015327644,0.0055688,-0.00045564133,-0.8633244,False,False
1.0,9,VLMC,-0.36031294,0.7798184,-0.2415600270032882,0.7014126181602478,-0.011522467,0.02642173,-0.002154812,0.0011535762,-0.0020375139690510624,0.0013563438462968317,0.0015550106,-0.0016188133,0.00013301482,0.0014289846,-0.6538655,False,False
1.0,10,VLMC,-0.49779004,0.7423047,-0.4145027995109558,0.725170373916626,-0.03129442,0.020858444,-0.0016039589,0.0009572217,-0.001507207345876777,0.001107843248222323,0.0001479701,-0.0006766408,-0.0014189213,-0.002979114,0.79011834,False,False
1.0,11,VLMC,-0.48123908,0.7595888,-0.3947318792343139,0.7299367785453796,-0.00707337,0.01739998,-0.0016080318,0.00051249255,-0.001553867522316314,0.0006649072915371249,0.00072013383,-0.0019434176,-0.0014393252,-0.002067864,0.5711173,False,False
1.0,12,VLMC,-0.5104848,0.73361146,-0.4164468348026275,0.7380647659301758,-0.017890772,0.005295354,-0.0013792353,0.00085319375,-0.0012931574549925405,0.000982617444358227,-4.4220305e-05,-0.0006751186,0.0001198667,-0.0020496969,0.99234396,False,False
1.0,13,VLMC,-0.28888905,0.74790823,-0.1952214688062667,0.6930119395256042,-0.031569097,-0.0028519672,-0.002943812,0.0018623362,-0.002756133364496103,0.0021384452145086453,0.00038415854,-3.6384547e-05,0.005781646,-0.00121384,0.9936773,False,False
1.0,14,VLMC,-0.4964465,0.76104176,-0.3962018191814422,0.731149435043335,-0.020379934,0.013934937,-0.0013895064,0.00030250318,-0.0013561461876779011,0.0004346481020866077,0.0004330562,0.00080869003,-0.0034456437,0.00022474097,-0.41369855,False,False
1.0,15,VLMC,-0.54828364,0.7479576,-0.4515102505683899,0.7259625792503357,-0.01605175,0.017513664,-0.000773802,0.00011667316,-0.0007601847299673233,0.00019042671183458923,-0.0018549471,0.0007433672,-0.00029793932,0.0004534724,0.820591,False,False
1.0,16,VLMC,-0.25231904,0.7355931,-0.143687441945076,0.6817014217376709,-0.014283608,0.003489221,-0.00341162,0.0017219257,-0.0032359152304121384,0.0020432885107809873,-0.00044030393,-0.0013388045,0.006571618,-0.0015547913,-0.085311994,False,False
1.0,17,VLMC,-0.5447086,0.7455022,-0.4363455474376678,0.718178927898407,-0.02336289,0.0048673954,-0.001048581,0.0002997324,-0.0010165617694161742,0.0003992292002370508,-0.0003252074,-0.0005874971,0.00061791105,-0.0010970098,0.5246132,False,False
1.0,18,VLMC,-0.5285482,0.7461339,-0.4303202033042907,0.7235036492347717,-0.016730975,-0.013884495,-0.0013215167,0.00033803895,-0.0012849670641188941,0.00046355910929567494,-0.002660551,0.00031223596,0.0001362189,-0.0013604588,-0.21492773,False,False
1.0,19,VLMC,-0.5470101,0.7252209,-0.4735168814659118,0.707919180393219,-0.022820864,0.0066252262,-0.0011476025,0.00079494,-0.0010678354510467003,0.0009023596114978624,-0.0017172247,-0.0018257718,0.00017605242,-0.0008139347,0.5671235,False,False
1.0,20,MCG,-0.20553465,0.7229994,-0.1138263791799545,0.6457746624946594,-0.018942814,-0.015777634,-0.0035402165,0.0017361202,-0.0033627463990127697,0.00206975637167012,-0.00077476073,-0.0006882702,0.0043509803,-0.00222906,-0.3625458,False,False
1.0,21,MCG,-0.20222823,0.7549153,-0.1081908792257309,0.671789824962616,-0.02745405,-0.008340204,-0.0031382204,0.0015961789,-0.0029754234084185386,0.001891749764498207,-0.0003668241,-0.0013621335,0.005474986,-0.0025045534,0.1652139,False,False
1.0,22,VLMC,-0.16575828,0.6851126,-0.0873094946146011,0.6313441395759583,-0.011709734,-0.0077222674,-0.003682425,0.001989571,-0.0034802285133394353,0.002336029466900811,-0.0052217813,-0.00018558958,0.0021742953,0.00041104903,-0.9885732,False,False
1.0,23,VLMC,-0.124351144,0.6900993,-0.0548296682536602,0.6502276062965393,-0.011612791,0.023510775,-0.0046493257,0.002564391,-0.00438901738959385,0.0030016543036875307,-0.0013830432,0.00038820205,0.0014470281,-0.0019120969,-0.7964906,False,False
1.0,24,VLMC,-0.17646153,0.7198027,-0.0757901519536972,0.6217983961105347,-0.0056528724,0.024901858,-0.004289574,0.001742803,-0.004109099620933675,0.0021481982435749896,-0.002298999,-0.00026392814,0.0072162123,-0.0020262827,-0.9256495,False,False
1.0,25,cckIN,-0.21985388,0.6720437,-0.1122987270355224,0.6389172673225403,-0.031930648,-0.008338242,-0.0038552168,0.0016393916,-0.003686018430154533,0.0020035065145835606,-0.0038329063,-0.00042854965,0.0041503385,0.0019512516,-0.9466459,False,False
1.0,26,VLMC,-0.13736326,0.71338797,-0.0455779023468494,0.6420570015907288,0.0072697834,-0.014023798,0.0041085277,-0.0022953455,0.003875697048725198,-0.0026816553067678544,-0.0030565853,0.0011975253,0.0031083552,-0.0026999942,-0.94215196,False,False
1.0,27,VLMC,-0.13249099,0.6769814,-0.059164498001337,0.6292804479598999,-0.0067584626,-0.0049793315,-0.004606313,0.0030342948,-0.004301128841041099,0.0034659555946704164,-0.0025052098,0.00059410353,0.0008040138,0.0007770398,-0.5393048,False,False
1.0,28,MCG,-0.16107732,0.6947522,-0.086055189371109,0.6432538628578186,-0.018399023,-0.010365473,-0.004654871,0.0018638824,-0.0044616459286638075,0.0023038870195095595,-0.005531314,0.00064766983,0.005756603,-0.0021434312,-0.9713667,False,False
1.0,29,MCG,-0.18266022,0.67698115,-0.0491988249123096,0.6506631970405579,-0.019372983,6.9810776e-05,-0.0038452796,0.0018131845,-0.0036594651451053862,0.0021757991659892744,-0.0022231874,0.0004933714,0.002808674,0.00027566517,-0.9504189,False,False
1.0,30,VLMC,-0.56386507,0.7013402,-0.5048713684082031,0.7005528807640076,-0.018192388,-0.026692638,0.0011676735,-0.0010324334,0.0010650939488466942,-0.0011410262957023613,-0.00107392,-0.0002819082,0.0009508652,0.00023789359,-0.99993324,False,False
1.0,31,VLMC,-0.3208632,0.6737648,-0.2185683101415634,0.6519328951835632,-0.00233536,0.008490819,-0.002449174,0.002086986,-0.0022415369377447665,0.002315005541856684,0.000803278,-0.0012619061,0.00023606633,-2.2072198e-05,0.6131938,False,False
1.0,32,VLMC,-0.13788539,0.6806796,-0.0601599402725696,0.6180024743080139,-0.006120554,-0.011640282,0.0049542137,-0.0025581352,0.004693542726935681,-0.0030246232333974764,-0.0010799937,1.5053831e-05,0.00031999522,-0.0010842163,-0.29640833,False,False
1.0,33,VLMC,-0.15257853,0.71043754,-0.0722469389438629,0.614741861820221,-0.0020181593,0.026887594,-0.0041879346,0.002368743,-0.003947822749818043,0.002762427575965629,-0.0028835733,0.00039203712,0.0045083966,-0.0030217513,-0.8981062,False,False
1.0,34,VLMC,-0.14774084,0.6697532,-0.0488449074327945,0.6288328766822815,-0.0034173548,0.0018398525,-0.0048863213,0.0026322468,-0.004618765365448626,0.003091997695687303,-0.003509785,0.002328029,0.0026316573,4.9268798e-05,-0.8228515,False,False
1.0,35,MCG,-0.22835076,0.67622536,-0.1249979585409164,0.6388055682182312,-0.010802856,0.0018537939,-0.0035911135,0.0016933363,-0.0034175810594854715,0.0020319828082170253,-0.0019012183,-0.0005057205,0.0033593008,0.0011567043,-0.9974353,False,False
1.0,36,VLMC,-0.099411786,0.6956666,-0.0412214286625385,0.6215877532958984,-0.06872998,-0.0028422724,-0.0043584155,0.0029573753,-0.00406138139334806,0.003365532869661511,0.00047137254,-0.00018943413,0.0014499648,-0.0011685677,0.9564464,False,False
1.0,37,VLMC,-0.12035555,0.69005823,-0.0536184646189212,0.6119319200515747,0.040097848,0.021794245,0.0045155,-0.0027283612,0.004239907131885544,-0.0031522882368719314,0.00019437601,-0.0004516369,-0.0011879362,-0.0009978362,0.28808388,False,False
1.0,38,VLMC,-0.5809244,0.6951966,-0.5115764141082764,0.6870865225791931,0.009939582,0.0073808944,0.001333439,-0.000522114,0.0012792194307245208,-0.000648195431185155,-0.0006777873,8.932659e-06,0.0007415755,0.0037125708,-0.182938,False,False
1.0,39,VLMC,-0.14657852,0.68228054,-0.0621215142309665,0.6260510087013245,0.005767796,5.368737e-05,0.004940321,-0.0025408112,0.004681353464324846,-0.0030060231409518895,-0.0033508788,0.0019498961,0.0025971502,-0.0008260786,-0.9761029,False,False
1.0,40,cckIN,-0.1840274,0.6652985,-0.1023737043142318,0.633385956287384,-0.005944561,0.012660456,-0.0036043443,0.0021155872,-0.0033903231967868457,0.002454168960764393,-0.0036838918,0.0015668642,0.003785934,0.00259925,-0.5371059,False,False
1.0,41,VLMC,0.43836853,0.6141168,0.5068731904029846,0.5203129649162292,-0.0072002993,0.02700127,-0.0029313734,0.0017662675,-0.002752936412365751,0.002041488112831175,-0.0025022372,0.00032764123,-0.0036368868,0.0017656791,0.94867545,False,False
1.0,42,VLMC,0.41097206,0.62547374,0.4661291837692261,0.5355218648910522,-0.017971594,0.029091887,-0.0028450657,0.0017768805,-0.002665884338381132,0.0020438003071613963,-0.0020410786,-0.0012287165,-0.003511057,-0.0005554523,0.9268045,False,False
1.0,43,VLMC,-0.62968916,0.6812098,-0.5570275187492371,0.6732227206230164,-0.024453342,-0.0053192303,-0.0010990552,3.6234043e-05,-0.001092116938456538,0.00014139701755329622,-0.0065410784,-0.00021333176,-0.00086099503,0.00039968814,0.8928257,False,False
1.0,44,VLMC,-0.12696965,0.64486,-0.0428956933319568,0.6109491586685181,-0.0020887202,0.0040533654,-0.004613307,0.0037544635,-0.00423911637372909,0.004184522156152834,-0.0034348646,0.0015940852,-9.7896176e-05,0.0015065942,0.47889557,False,False
1.0,45,VLMC,0.34381604,0.6246831,0.4017348885536194,0.5587419271469116,-0.0016490263,0.016606266,-0.0033196297,0.0014101099,-0.003174083717073426,0.0017236448539071322,-0.004621491,-0.0006247068,-0.0052764122,0.0012712481,0.9320434,False,False
1.0,46,VLMC,-0.20742422,0.6501599,-0.1403968185186386,0.628125786781311,-0.040723078,-0.029374441,-0.0038179161,0.001713192,-0.0036417662240907475,0.0020735010242687014,-0.001668275,0.00044402396,0.00081975106,0.0012895609,-0.30135858,False,False
1.0,47,VLMC,0.31338292,0.65528667,0.3742635846138,0.5172621011734009,-0.0221279,0.022720287,-0.0020689324,0.0005340272,-0.0020112512480965896,0.0007305231374518458,0.0022092971,-0.0016503368,-0.0018832831,-0.00015078977,-0.7508337,False,False
1.0,48,VLMC,0.40993765,0.64050317,0.4723740220069885,0.5403493046760559,-0.020600274,0.029559001,-0.00301219,0.0014210545,-0.0028665656979747324,0.0017051055771230132,-0.001491639,-0.00028627858,-0.003962732,0.001708157,0.82724786,False,False
1.0,49,VLMC,0.34572232,0.6542799,0.427811324596405,0.5343724489212036,-0.020222103,0.009904714,-0.0026181447,0.0007607495,-0.002537013385382604,0.0010091386295835905,0.002206803,-0.0006856685,-0.0046546883,-1.8232504e-05,-0.9537967,False,False
1.0,50,cckIN,0.39799172,0.6114279,0.4982599020004272,0.5299233794212341,-0.02148924,0.006369994,-0.0030390767,0.0020054278,-0.002837390973854806,0.0022902107408006504,-0.0026254507,0.0019506833,-0.0040413723,0.0016769213,0.9699718,False,False
1.0,51,VLMC,0.47450623,0.63156927,0.5202668905258179,0.5415462851524353,-0.008939254,0.023914574,-0.0023109661,0.0018947865,-0.002122175754141317,0.002110173537596481,0.00046477257,-0.0010136621,0.0008546251,0.0027396614,-0.7436476,False,False
1.0,52,VLMC,0.30939263,0.61667573,0.3709976375102997,0.5635913014411926,-0.015948426,0.022169104,-0.0030231108,0.0011977523,-0.0028988418023525534,0.0014835539880068067,-0.0028122712,0.00011624922,-0.0037808444,0.0005475369,0.99475086,False,False
1.0,53,VLMC,0.37064004,0.64847094,0.4465771317481994,0.5351484417915344,0.0024509397,0.016668763,-0.0031353233,0.00102906,-0.0030268591313457978,0.0013261425867881337,-0.00113836,0.0002690387,-0.0044381344,0.00020414659,0.9827306,False,False
1.0,54,VLMC,0.4731217,0.6351956,0.5305378437042236,0.5226721167564392,-0.0028962938,0.064513534,-0.0024279489,0.0014882569,-0.0022777304435121237,0.0017161321075245812,0.00035802764,0.00084423437,-0.0005855236,-0.0013991591,-0.9999886,False,False
1.0,55,VLMC,0.3446877,0.6511152,0.4221645891666412,0.5415276885032654,-0.005115445,0.020312397,-0.002846611,0.00093864003,-0.002747718891857131,0.0012083524605743618,0.0019265914,-0.00072894356,-0.005975247,0.0011152741,-0.98434347,False,False
1.0,56,VLMC,0.48579118,0.6563741,0.5275396704673767,0.5063410401344299,-0.027028976,0.027245369,-0.0025809621,0.0014674489,-0.0024322541455868325,0.0017100467698656736,0.0011654448,0.00043402307,0.002782717,0.0021612868,0.9541879,False,False
1.0,57,VLMC,0.340457,0.595088,0.4025688171386719,0.5352208018302917,-0.011802114,0.032532614,-0.002818011,0.0020170321,-0.0026159111417360173,0.0022806027677303776,-0.0013591981,0.00053140323,-0.0025847245,0.0011159659,0.9993917,False,False
1.0,58,VLMC,0.48585698,0.64330214,0.5468453764915466,0.5229849219322205,-0.018390412,0.03377974,-0.0025167246,0.001595719,-0.002355932444843148,0.001831758976751986,-0.00014848178,-0.00028419174,-6.981813e-05,0.0025717579,-0.8734256,False,False
1.0,59,VLMC,-0.7118325,0.68809193,-0.614173173904419,0.6531351208686829,-0.040427603,0.0059925783,4.3586154e-10,-4.3586154e-10,3.9273574259226237e-10,-4.762371405341117e-10,-0.005529603,-0.0015755624,-0.0004338412,0.00085474754,0.1909265,False,False
1.0,60,CMPN,-0.5181387,0.6882373,-0.417235404253006,0.6514556407928467,-0.0074202055,0.00061902666,-0.0018240551,0.0026264484,-0.0015667157759113534,0.002792886458305514,0.0014245758,0.0011224371,0.0002505747,-6.3892553e-06,0.76944923,False,False
1.0,61,VLMC,-0.57038546,0.6648903,-0.4948245286941528,0.661249041557312,-0.006811081,-0.025070444,0.0012038497,-0.0023487648,0.0009750660491276418,-0.002456670120893765,-0.0013217382,-0.00020927671,0.0009287744,-0.00018358446,-0.9386235,False,False
1.0,62,VLMC,0.49182048,0.60069346,0.5402357578277588,0.5071312189102173,-0.011264065,0.019885436,-0.0029536732,0.0025239422,-0.0027025890520284996,0.002798908486640268,0.0013369033,-0.0006321393,0.002704341,0.0039042088,0.16337289,False,False
1.0,63,VLMC,-0.10987356,0.66700935,-0.0280482061207294,0.5888202786445618,-0.015795669,0.009483756,-0.0046568178,0.0038905751,-0.004269452042363015,0.004324372231430226,0.001938089,-0.0051910477,-0.0012672095,0.0018820459,-0.97245246,False,False
1.0,64,VLMC,0.5264932,0.6151515,0.5926772356033325,0.4955797791481018,-0.0018110927,0.026772518,-0.0030544568,0.0021581324,-0.0028380951447418675,0.002443906754289623,0.0019665074,0.00060736557,0.0031959831,0.002670989,0.9223827,False,False
1.0,65,CMPN,-0.4297511,0.67022777,-0.3657582700252533,0.6533681154251099,0.021311413,-0.016297266,0.00243052,-0.000923104,0.002334428852032483,-0.0011530085478413017,0.0027754165,0.00058433233,0.0003261763,0.000923939,0.520023,False,False
1.0,66,VLMC,-0.20854364,0.6348561,-0.1471060067415237,0.5957823395729065,-0.0071384036,-0.030389478,0.002882689,-0.0023472176,0.0026487570049361577,-0.002615942020010804,-0.0026500877,-0.0012919364,0.00029665444,0.002370053,-0.5464534,False,False
1.0,67,VLMC,0.2992425,0.6227673,0.3597177863121032,0.524002730846405,-0.0075763506,0.028807297,-0.002878267,0.0008599285,-0.0027868148322278065,0.0011329215503583095,-0.004303391,0.00049914385,-0.00494525,0.00013082696,0.9960401,False,False
1.0,68,MCG,-0.5451425,0.6796948,-0.4381360411643982,0.6411135792732239,-0.028673917,-0.004442063,-0.0018986422,0.0021711502,-0.0016846800429081885,0.002346169263704746,-0.0013574836,-0.00012544068,0.00030680993,0.002120758,-0.23363866,False,False
1.0,69,VLMC,0.27877644,0.61905813,0.3418661653995514,0.5303032994270325,-0.0054382216,0.026661312,-0.002607433,0.0008810939,-0.0025148076829421963,0.0011280772767969652,-0.0032636118,0.00040685758,-0.0016323009,0.00074498774,0.9541045,False,False
1.0,70,cckIN,-0.47083545,0.6568489,-0.3844668865203857,0.6247805953025818,-0.0064772996,0.012810798,-0.0026637756,0.0026050839,-0.0024058335074369558,0.0028520252251923207,0.0016219256,0.0023235218,0.00038333522,0.002988133,0.8861509,False,False
1.0,71,VLMC,-0.67349017,0.6590769,-0.5958279967308044,0.643432080745697,-0.027646583,0.0042004115,-0.00042860772,0.00011486913,-0.0004162523138520102,0.0001555625922863793,-0.006084096,-0.0020058888,-0.0005936824,7.590052e-05,0.9023399,False,False
1.0,72,VLMC,0.5383378,0.57600164,0.5949184894561768,0.4809953570365906,-0.026169155,0.021918772,-0.002519844,0.0027118335,-0.0022521306906076633,0.002944650992744206,0.0023916946,-0.000834794,0.003381433,0.0035902564,0.40742797,False,False
1.0,73,VLMC,-0.34351683,0.66476965,-0.2509790062904358,0.6126213669776917,0.030432671,-0.012770734,0.0028330695,-0.001412685,0.0026888119333741815,-0.0016796047720091572,0.0028884362,-0.0010338725,0.00058024604,0.00081589335,0.2710299,False,False
1.0,74,VLMC,-0.4768118,0.6608669,-0.3668698370456695,0.6237978339195251,0.00082587264,0.016661571,-0.002500991,0.0025534013,-0.0022485132182619573,0.0027849127500735454,0.0018986592,-0.00059882674,0.0017005026,-0.0004742796,0.999438,False,False
1.0,75,VLMC,0.5315707,0.6413473,0.5978536009788513,0.5029755234718323,-0.010641174,0.022080503,-0.0025992633,0.0016576471,-0.002432278718374454,0.0019013979528136927,0.0022058354,0.0011751633,0.0013937359,0.0022563294,0.86383724,False,False
1.0,76,VLMC,0.58970106,0.63178223,0.6444326043128967,0.4783459901809692,0.0035034113,0.027249012,-0.002452217,0.0018036384,-0.0022717119966473172,0.002032843294845153,0.0016837238,-0.0012396299,0.0024312276,0.00021223731,0.75067437,False,False
1.0,77,VLMC,-0.58165413,0.65050906,-0.5093194842338562,0.6323208808898926,-0.023549866,0.019101007,-0.0010416147,0.00240402,-0.0008080500600362653,0.0024962106196928387,-0.0016551126,-0.0004962118,0.0017818402,0.0070917844,-0.511936,False,False
1.0,78,VLMC,-0.43339294,0.6709708,-0.3903488516807556,0.6280131936073303,0.002012952,-0.010745288,0.0021446277,-0.00075660704,0.00206538709323862,-0.0009596515606340789,0.0032175677,0.0015417798,8.242079e-06,0.0016265818,0.43669066,False,False
1.0,79,VLMC,-0.42804605,0.6598377,-0.3506437540054321,0.6391404867172241,0.006187182,-0.026512088,0.0028824997,-0.0014189992,0.002737481340572051,-0.0016906338483493927,0.00076339126,0.001734712,-6.509593e-05,0.0023561483,0.9038187,False,False
1.0,80,CMPN,-0.5420272,0.6714267,-0.445056676864624,0.6364771723747253,-0.02622901,-0.0075803446,-0.0016885129,0.002667234,-0.0014276943434517848,0.0028205599832395157,-0.0015354311,0.003765605,0.0009854544,0.0007928465,0.28627592,False,False
1.0,81,VLMC,0.22822542,0.64290136,0.3013894557952881,0.5562887191772461,-0.0096665565,0.030308831,-0.00069384265,4.7368998e-05,-0.0006871162234558107,0.00011368198006712315,0.001684845,0.0003584123,-0.0013862791,-0.0003154116,-0.9999006,False,False
1.0,82,VLMC,0.2418721,0.6519425,0.3128260970115661,0.5325712561607361,0.0008312917,0.018553378,-0.0009707478,8.5873005e-05,-0.0009594594939431915,0.00017858895047865434,-0.0018000143,0.00013884895,-0.0008095072,0.00031188325,0.95802534,False,False
1.0,83,CMPN,-0.41196883,0.65956986,-0.3507930040359497,0.6118026375770569,0.022174481,0.0039581214,0.0033207308,-0.0011782335,0.0031973924842692465,-0.001492605482505023,0.0034033067,0.0024896534,0.0003894982,0.0019412119,0.7376606,False,False
1.0,84,cckIN,-0.39774325,0.61982787,-0.3340203762054443,0.625224232673645,-0.0069069993,-0.007816174,0.0040149586,-0.0017782693,0.003831953366979887,-0.002157247523700564,0.0058369664,0.0034201483,0.0015619893,0.0028538106,0.8577189,False,False
1.0,85,VLMC,0.22400728,0.6126422,0.2974872291088104,0.531053364276886,-0.02963929,0.0072455327,-0.0015292899,0.00060425274,-0.0014665844109340695,0.0007488353809775712,-0.0037098906,-0.0011736611,-0.0003595314,0.00016046935,0.74770665,False,False
1.0,86,cckIN,-0.4696518,0.6534911,-0.4034527540206909,0.6065776944160461,0.023395762,-0.018618044,0.002902294,-0.0026999123,0.00263451595772113,-0.0029694019016445216,-0.0011658603,0.0015624539,0.00032294917,0.0038668185,0.74891585,False,False
1.0,87,VLMC,0.55345154,0.60028577,0.6165266036987305,0.4794067144393921,-0.024039159,0.022519141,-0.002718499,0.0022802465,-0.002491500029088572,0.002533454546742076,0.0051894104,-0.0017566205,0.0019010601,0.0033939977,0.18314897,False,False
1.0,88,MCG,-0.29574642,0.65129256,-0.186661422252655,0.5859436392784119,0.004192757,-0.039790407,0.0029514784,-0.0015935007,0.0027895270459750406,-0.0018711922630688664,0.0012059237,-0.00037963237,0.0018667005,0.0023908897,0.3503187,False,False
1.0,89,CMPN,-0.39551082,0.6420899,-0.3304489552974701,0.6033353805541992,0.004723813,-0.009080471,0.0032197111,-0.0015046782,0.003065421789955332,-0.0018083436505466825,0.0040491847,0.00205881,0.00072927796,0.0018311288,0.750882,False,False
1.0,90,cckIN,-0.46041608,0.64295924,-0.3995321393013,0.6120407581329346,0.015071256,0.0051125702,0.0027513953,-0.0013119755,0.0026170422638435603,-0.0015713895208787686,0.0019894494,0.004928427,0.00015116543,0.0023637658,0.94929814,False,False
1.0,91,CMPN,-0.35011163,0.6565623,-0.2778443098068237,0.6089833378791809,0.021563122,-0.007684436,0.0030223406,-0.0015798213,0.0028614760549317423,-0.0018643438539371966,0.0039714654,-0.00023239254,0.0019287225,0.00034371816,0.97255903,False,False
1.0,92,VLMC,0.5533116,0.5799796,0.6283199787139893,0.4568482041358948,-0.013593677,0.027139839,-0.0024619398,0.0026670045,-0.0021987032090225235,0.002894416856692324,0.0035853444,-0.0016202623,0.0010600729,0.0021154562,0.040079925,False,False
1.0,93,VLMC,0.578591,0.60148054,0.6594606637954712,0.4703693389892578,-0.007552527,0.034608386,-0.0027259463,0.00237444,-0.0024899011624955124,0.0026280642458773205,-0.0005753522,-0.0017564024,0.0020104118,0.0007515319,-0.6243461,False,False
1.0,94,CMPN,-0.36043638,0.63715106,-0.2924781441688537,0.6034265160560608,0.00015048368,-0.014683391,0.0036505081,-0.0016649727,0.003479505219780944,-0.002009398093560195,0.005999009,0.0006742022,0.00078538054,0.0008757818,0.7466071,False,False
1.0,95,cckIN,-0.4058043,0.62373996,-0.3043022155761719,0.5987690091133118,-0.007144194,-0.010323836,0.0037477869,-0.0020497465,0.0035396200018195443,-0.0024022761043013736,0.004323478,0.0022275774,0.001346185,0.002750645,0.8021536,False,False
1.0,96,cckIN,-0.37706828,0.62049747,-0.3339570760726928,0.6086485385894775,0.03781489,-0.041875612,0.003705177,-0.001984053,0.003503437259911034,-0.002332708408740152,0.0064069317,0.0025740732,0.0021585396,0.0025477486,0.8842623,False,False
1.0,97,CMPN,-0.31966302,0.62108624,-0.2111052125692367,0.5939553380012512,0.011173544,-0.011631402,0.0032049415,-0.003185738,0.002889671886148602,-0.003482685257131246,0.00040409874,0.00025164225,-0.001148906,0.0010309371,-0.27875936,False,False
1.0,98,cckIN,-0.47010797,0.6293205,-0.4128203392028808,0.616067111492157,0.007826368,-0.010440533,0.0029171612,-0.0017341931,0.002741841406786864,-0.002008153531627798,-0.0011879469,0.0019703272,0.0015794631,0.0032924986,0.54881394,False,False
1.0,99,CMPN,-0.3619147,0.64707834,-0.2840678095817566,0.5859558582305908,0.014998563,-0.019947218,0.0032014179,-0.001338162,0.0030631366337455315,-0.0016406005311473144,0.004291632,0.0012989368,0.0017467526,0.0010105142,0.97353727,False,False
1.0,100,npyIN,-0.29908714,0.64284915,-0.2368455082178115,0.5801125168800354,0.042338423,-0.04997099,0.0030734262,-0.00219138,0.0028538199659436745,-0.0024788664381824466,0.0023021628,-0.0002876416,-7.072292e-05,0.001792488,-0.16300404,False,False
1.0,101,CMPN,-0.31618273,0.62866014,-0.2643247842788696,0.5727762579917908,0.030001616,-0.032529637,0.0035178524,-0.0026090262,0.003256838170308499,-0.0029377661576983154,0.0030830873,0.00021873173,-0.0010376567,0.0019396299,-0.40813372,False,False
1.0,102,CMPN,-0.49223134,0.6429959,-0.460768461227417,0.616824746131897,0.051396854,-0.03746509,0.0023716663,-0.0029995574,0.002076859568969109,-0.003217273419384752,0.0006538633,0.0031977135,0.0009923663,0.0036177824,0.9978215,False,False
1.0,103,sstIN,-0.080028355,0.63843024,0.0056234449148178,0.5518667101860046,0.0050458875,0.012148797,-0.0039429087,0.004816429,-0.003469108762482648,0.005178920770966286,-0.0020820096,0.0041728555,-0.002965601,0.0043553244,0.9909011,False,False
1.0,104,MCG,-0.26827782,0.62664986,-0.1819106191396713,0.571296751499176,0.003288364,-0.010073174,0.003318909,-0.0019417987,0.003122435492883092,-0.0022535872004146758,0.00027841693,0.002182935,0.0016663179,0.0042260867,0.96922845,False,False
1.0,105,sstIN,-0.45963785,0.6107411,-0.3846281170845032,0.6096728444099426,0.014079107,-0.018132431,0.0035659971,-0.0027787406,0.003288574238267379,-0.003111556902605374,-0.0014068029,0.0025841019,-0.0010681343,0.0024538536,0.9961318,False,False
