pair_id,center_time,normalized_prominence
"[""Col6a3"",""Itga3_Itgb1""]",0.5,-0.04215703975744289
"[""Col6a3"",""Itga9_Itgb1""]",0.5,-0.09409726124099826
"[""Col6a3"",""Itgav_Itgb8""]",0.5,-0.08797458962733007
"[""Col6a3"",""Sdc1""]",0.5,-0.059668696426774304
"[""Col6a3"",""Sdc4""]",0.5,0.06662292402385506
"[""Col6a4"",""Cd44""]",0.5,0.2382015110836867
"[""Col6a4"",""Gp6""]",0.5,-0.054047798676499115
"[""Col6a4"",""Itga10_Itgb1""]",0.5,0.13412944651713543
"[""Col6a4"",""Itga11_Itgb1""]",0.5,-0.02551962426357879
"[""Col6a4"",""Itga1_Itgb1""]",0.5,-0.029203668920638526
"[""Col6a4"",""Itga2_Itgb1""]",0.5,-0.06292714843259672
"[""Col6a4"",""Itga3_Itgb1""]",0.5,-0.042474927779521
"[""Col6a4"",""Itga9_Itgb1""]",0.5,-0.07470044337194048
"[""Col6a4"",""Itgav_Itgb8""]",0.5,-0.07908020903106916
"[""Col6a4"",""Sdc1""]",0.5,-0.040477926040969336
"[""Col6a4"",""Sdc4""]",0.5,0.09290010069942356
"[""Col6a5"",""Cd44""]",0.5,0.34861472685698613
"[""Col6a5"",""Gp6""]",0.5,-0.034099156403057385
"[""Col6a5"",""Itga10_Itgb1""]",0.5,0.09023165494178143
"[""Col6a5"",""Itga11_Itgb1""]",0.5,-0.03700497916871193
"[""Col6a5"",""Itga1_Itgb1""]",0.5,-0.03628617823606639
"[""Col6a5"",""Itga2_Itgb1""]",0.5,-0.061396613746165785
"[""Col6a5"",""Itga3_Itgb1""]",0.5,-0.042852560306656406
"[""Col6a5"",""Itga9_Itgb1""]",0.5,-0.08670074882166157
"[""Col6a5"",""Itgav_Itgb8""]",0.5,-0.08162755782192377
"[""Col6a5"",""Sdc1""]",0.5,-0.05229124101970739
"[""Col6a5"",""Sdc4""]",0.5,0.07606904486369481
"[""Col6a6"",""Cd44""]",0.5,0.39822490070556515
"[""Col6a6"",""Gp6""]",0.5,-0.06674383798238648
"[""Col6a6"",""Itga10_Itgb1""]",0.5,0.07758774694923953
"[""Col6a6"",""Itga11_Itgb1""]",0.5,-0.0518012111793793
"[""Col6a6"",""Itga1_Itgb1""]",0.5,-0.06035744199822535
"[""Col6a6"",""Itga2_Itgb1""]",0.5,-0.07908317942755727
"[""Col6a6"",""Itga3_Itgb1""]",0.5,-0.06537561055876573
"[""Col6a6"",""Itga9_Itgb1""]",0.5,-0.10262556601848344
"[""Col6a6"",""Itgav_Itgb8""]",0.5,-0.09897154745501568
"[""Col6a6"",""Sdc1""]",0.5,-0.06813343345171552
"[""Col6a6"",""Sdc4""]",0.5,0.055862298893631035
"[""Col9a1"",""Cd44""]",0.5,0.2743321633078677
"[""Col9a1"",""Gp6""]",0.5,-0.015582139584315646
"[""Col9a1"",""Itga10_Itgb1""]",0.5,-0.06144948907532255
"[""Col9a1"",""Itga11_Itgb1""]",0.5,-0.10384107619188465
"[""Col9a1"",""Itga1_Itgb1""]",0.5,-0.06475416759748254
"[""Col9a1"",""Itga2_Itgb1""]",0.5,-0.08994545572148738
"[""Col9a1"",""Itga3_Itgb1""]",0.5,-0.05398204340655455
"[""Col9a1"",""Itga9_Itgb1""]",0.5,-0.12458793028174042
