time,pair_id,ligand,receptor,pair,score,max_edge,nonzero_edges,n_cell_types,n_expression_supported_cell_types,n_expression_unsupported_cell_types,n_expression_supported_type_edges,peak_sender,peak_receiver
1.5,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.04597487325823264,0.006100847466053674,206,24,24,0,576,Jaw and tooth,Jaw and tooth
2.0,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.030658792686284318,0.0042869784371956455,218,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.0227972927187956,0.0036115449096654675,235,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.02130771393897578,0.00322379620275342,254,27,27,0,729,Connective tissue,Connective tissue
0.0,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,1503.0320814292495,282.4670850176495,193,23,23,0,529,Heart,Heart
0.5,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,807.5200345011757,159.05912533181456,229,25,25,0,625,Heart,Heart
1.0,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,381.3440427292996,52.9233698181178,205,23,23,0,529,Muscle,Muscle
1.5,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,261.4209648711939,39.944133161709885,206,24,24,0,576,Heart,Heart
2.0,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,197.63659615201482,30.579000100340263,218,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,153.89594998436507,27.04002020737459,235,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,140.0825665695302,20.90058945544478,254,27,27,0,729,Connective tissue,Connective tissue
0.0,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,226.36041926410786,33.48247515379784,193,23,23,0,529,Muscle,Muscle
0.5,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,123.77602364770168,23.000206392762948,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,60.966491731785254,9.453414177978171,205,23,23,0,529,Muscle,Muscle
1.5,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,41.58258600673595,3.9928797444893656,206,24,24,0,576,Cavity,Cavity
2.0,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,30.94777887000852,4.847278240830818,218,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,22.68559685086442,4.481995184697976,235,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,18.64063621833328,3.1626067786110736,254,27,27,0,729,Connective tissue,Connective tissue
0.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,217.41216934669325,51.6736182610524,193,23,23,0,529,Meninges,Meninges
0.5,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,129.69532666462078,20.472987038110904,229,25,25,0,625,Meninges,Meninges
1.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,70.51314967356149,8.901182244975413,205,23,23,0,529,Muscle,Muscle
1.5,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,52.56107175198417,5.823948699306895,206,24,24,0,576,Cavity,Cavity
2.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,41.84462027271237,5.963457916118133,218,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,32.636270497176795,5.639875767768334,235,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,28.181906351958766,4.80048634327503,254,27,27,0,729,Brain,Brain
0.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,1269.3847035928015,292.5646944192186,193,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,686.238991133197,180.58958521332136,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,324.90110375043173,72.76959158287718,205,23,23,0,529,Muscle,Muscle
1.5,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,221.0047724796216,22.82346779245769,206,24,24,0,576,Connective tissue,Connective tissue
2.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,161.94089597753504,29.6912977902426,218,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,112.8288117309628,26.83247682960961,235,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,84.3078830185587,17.73060904874123,254,27,27,0,729,Connective tissue,Connective tissue
0.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,46.03881917129569,13.511569689738737,193,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,28.79176010681551,9.274403624398268,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,15.236984834286453,3.974580486222546,205,23,23,0,529,Muscle,Muscle
1.5,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,10.93112831423162,1.2354713784745088,206,24,24,0,576,Muscle,Muscle
2.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,8.213158953233624,1.4868306699249891,218,27,27,0,729,Connective tissue,Connective tissue
