variant,reference,timepoint,velocity_key,celltype,n_cells,mean_cosine_rigid_adjusted,median_cosine_rigid_adjusted
translate_rotate_moderate,baseline_repeat,D14,full,Mural cells,46,0.9309761335019814,0.9911334739245561
translate_rotate_moderate,baseline_repeat,D14,full,TMSB4X high cells,101,0.9878443905852052,0.9902490054220269
translate_rotate_moderate,baseline_repeat,D14,full,Valve cells,20,0.9843862592413372,0.9895624946427012
translate_rotate_moderate,baseline_repeat,D14,full,Vascular endothelial cells,77,0.9798087248191171,0.9915566520554939
translate_rotate_moderate,baseline_repeat,D14,interaction,Cardiomyocytes-1,977,0.8303344583623149,0.9726234192585784
translate_rotate_moderate,baseline_repeat,D14,interaction,Endocardial cells,28,0.6331541669456098,0.9796053994038472
translate_rotate_moderate,baseline_repeat,D14,interaction,Epi-epithelial cells,6,0.8927588821218461,0.9505184963029893
translate_rotate_moderate,baseline_repeat,D14,interaction,Erythrocytes,241,0.8226604919344445,0.9806221851985348
translate_rotate_moderate,baseline_repeat,D14,interaction,Fibroblast cells,264,0.7917533076316177,0.957195910704043
translate_rotate_moderate,baseline_repeat,D14,interaction,Immature myocardial cells,203,0.8382019125869085,0.973601435732929
translate_rotate_moderate,baseline_repeat,D14,interaction,Mural cells,46,0.8300420688340135,0.978399040359269
translate_rotate_moderate,baseline_repeat,D14,interaction,TMSB4X high cells,101,0.8528235055613592,0.9658913502078864
translate_rotate_moderate,baseline_repeat,D14,interaction,Valve cells,20,0.7219967599638439,0.9507616566902444
translate_rotate_moderate,baseline_repeat,D14,interaction,Vascular endothelial cells,77,0.8412664989745923,0.9858313624619164
