time,pair_id,ligand,receptor,pair,score,max_edge,nonzero_edges,n_cell_types,n_expression_supported_cell_types,n_expression_unsupported_cell_types,n_expression_supported_type_edges,peak_sender,peak_receiver
2.0,"[""NRG1"",""ERBB4""]",NRG1,ERBB4,NRG1_ERBB4,0.7748631294212207,0.12179404004906269,190,18,18,0,324,sfrpEGC,tlNBL
2.5,"[""NRG1"",""ERBB4""]",NRG1,ERBB4,NRG1_ERBB4,1.0802312629085575,0.23511112420858984,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRG1"",""ERBB4""]",NRG1,ERBB4,NRG1_ERBB4,0.29640325931283645,0.0643102043852111,224,21,21,0,441,wntEGC,wntEGC
3.5,"[""NRG1"",""ERBB4""]",NRG1,ERBB4,NRG1_ERBB4,0.9529465567154403,0.1750667132261768,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRG1"",""ERBB4""]",NRG1,ERBB4,NRG1_ERBB4,0.876753160599898,0.188602498980053,163,20,20,0,400,sfrpEGC,tlNBL
0.0,"[""NRG3"",""ERBB2_ERBB4""]",NRG3,ERBB2_ERBB4,NRG3_ERBB2_ERBB4,0.28781079330119475,0.06874193828300193,164,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRG3"",""ERBB2_ERBB4""]",NRG3,ERBB2_ERBB4,NRG3_ERBB2_ERBB4,0.33265018192658835,0.11411862735986586,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRG3"",""ERBB2_ERBB4""]",NRG3,ERBB2_ERBB4,NRG3_ERBB2_ERBB4,0.2522416101395146,0.10822194247189476,140,19,19,0,361,wntEGC,wntEGC
1.5,"[""NRG3"",""ERBB2_ERBB4""]",NRG3,ERBB2_ERBB4,NRG3_ERBB2_ERBB4,0.45663724208622974,0.157239958285927,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRG3"",""ERBB2_ERBB4""]",NRG3,ERBB2_ERBB4,NRG3_ERBB2_ERBB4,0.31555014962187883,0.09426379544815325,190,18,18,0,324,sfrpEGC,sfrpEGC
2.5,"[""NRG3"",""ERBB2_ERBB4""]",NRG3,ERBB2_ERBB4,NRG3_ERBB2_ERBB4,0.4290753082468591,0.10693700090014809,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRG3"",""ERBB2_ERBB4""]",NRG3,ERBB2_ERBB4,NRG3_ERBB2_ERBB4,0.20876938862749145,0.03935590533513776,224,21,21,0,441,sfrpEGC,sfrpEGC
3.5,"[""NRG3"",""ERBB2_ERBB4""]",NRG3,ERBB2_ERBB4,NRG3_ERBB2_ERBB4,0.7151219657483385,0.15506425233842952,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRG3"",""ERBB2_ERBB4""]",NRG3,ERBB2_ERBB4,NRG3_ERBB2_ERBB4,0.4819282228786615,0.18313312491877543,151,20,20,0,400,sfrpEGC,sfrpEGC
0.0,"[""NRG3"",""ERBB4""]",NRG3,ERBB4,NRG3_ERBB4,0.8199025532052755,0.14618080500547043,164,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRG3"",""ERBB4""]",NRG3,ERBB4,NRG3_ERBB4,1.512224446867641,0.3991049217344878,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRG3"",""ERBB4""]",NRG3,ERBB4,NRG3_ERBB4,0.9071501538508719,0.2693538611820088,140,19,19,0,361,wntEGC,wntEGC
1.5,"[""NRG3"",""ERBB4""]",NRG3,ERBB4,NRG3_ERBB4,1.9960284389983989,0.5437857781876786,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRG3"",""ERBB4""]",NRG3,ERBB4,NRG3_ERBB4,0.8544990711535629,0.18231417910154013,190,18,18,0,324,sfrpEGC,tlNBL
2.5,"[""NRG3"",""ERBB4""]",NRG3,ERBB4,NRG3_ERBB4,1.3094140475944827,0.3076675744528647,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRG3"",""ERBB4""]",NRG3,ERBB4,NRG3_ERBB4,0.44367966520212154,0.09547346449759411,224,21,21,0,441,sfrpEGC,sfrpEGC
3.5,"[""NRG3"",""ERBB4""]",NRG3,ERBB4,NRG3_ERBB4,1.5082971700186896,0.29387111116254516,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRG3"",""ERBB4""]",NRG3,ERBB4,NRG3_ERBB4,1.4278200617715306,0.5075327954242893,157,20,20,0,400,sfrpEGC,sfrpEGC
0.0,"[""NRG4"",""ERBB2_ERBB4""]",NRG4,ERBB2_ERBB4,NRG4_ERBB2_ERBB4,0.031962708478137196,0.014038958113263991,135,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRG4"",""ERBB2_ERBB4""]",NRG4,ERBB2_ERBB4,NRG4_ERBB2_ERBB4,0.013745346757066021,0.004173192196215656,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRG4"",""ERBB2_ERBB4""]",NRG4,ERBB2_ERBB4,NRG4_ERBB2_ERBB4,0.008627731123359045,0.003961488000891952,97,19,19,0,361,wntEGC,wntEGC
1.5,"[""NRG4"",""ERBB2_ERBB4""]",NRG4,ERBB2_ERBB4,NRG4_ERBB2_ERBB4,0.019765384930403865,0.005892272038412586,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRG4"",""ERBB2_ERBB4""]",NRG4,ERBB2_ERBB4,NRG4_ERBB2_ERBB4,0.02696784184058095,0.011984070310808247,135,18,18,0,324,sfrpEGC,sfrpEGC
2.5,"[""NRG4"",""ERBB2_ERBB4""]",NRG4,ERBB2_ERBB4,NRG4_ERBB2_ERBB4,0.0162363330918225,0.003808925152207336,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRG4"",""ERBB2_ERBB4""]",NRG4,ERBB2_ERBB4,NRG4_ERBB2_ERBB4,0.008363037142782073,0.0024455311243095188,182,21,21,0,441,reaEGC,reaEGC
3.5,"[""NRG4"",""ERBB2_ERBB4""]",NRG4,ERBB2_ERBB4,NRG4_ERBB2_ERBB4,0.023974968049722694,0.0046215336512661085,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRG4"",""ERBB2_ERBB4""]",NRG4,ERBB2_ERBB4,NRG4_ERBB2_ERBB4,0.010862713070850818,0.0026530379253950566,132,20,20,0,400,tlNBL,wntEGC
0.0,"[""NRG4"",""ERBB4""]",NRG4,ERBB4,NRG4_ERBB4,0.07812511363065629,0.0298540636137761,135,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRG4"",""ERBB4""]",NRG4,ERBB4,NRG4_ERBB4,0.06457242626279744,0.01459482630825417,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRG4"",""ERBB4""]",NRG4,ERBB4,NRG4_ERBB4,0.03203844485525846,0.009859757316253636,97,19,19,0,361,wntEGC,wntEGC
1.5,"[""NRG4"",""ERBB4""]",NRG4,ERBB4,NRG4_ERBB4,0.08954441621519918,0.0203773504561433,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRG4"",""ERBB4""]",NRG4,ERBB4,NRG4_ERBB4,0.07541612124226983,0.023178208883089788,135,18,18,0,324,sfrpEGC,tlNBL
2.5,"[""NRG4"",""ERBB4""]",NRG4,ERBB4,NRG4_ERBB4,0.050384015856760896,0.010958627537594582,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRG4"",""ERBB4""]",NRG4,ERBB4,NRG4_ERBB4,0.0162012432337706,0.002913995639502608,182,21,21,0,441,wntEGC,wntEGC
3.5,"[""NRG4"",""ERBB4""]",NRG4,ERBB4,NRG4_ERBB4,0.05194970509004926,0.008758532085193433,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRG4"",""ERBB4""]",NRG4,ERBB4,NRG4_ERBB4,0.033745146583378884,0.00981159005824057,137,20,20,0,400,tlNBL,tlNBL
0.0,"[""NRTN"",""GFRA2_RET""]",NRTN,GFRA2_RET,NRTN_GFRA2_RET,4.312563852247647e-05,1.2945922337791399e-05,36,18,18,0,324,CMPN,wntEGC
0.5,"[""NRTN"",""GFRA2_RET""]",NRTN,GFRA2_RET,NRTN_GFRA2_RET,0.0008673351465527998,0.00027117598764868096,118,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRTN"",""GFRA2_RET""]",NRTN,GFRA2_RET,NRTN_GFRA2_RET,6.743176551967614e-05,3.284123744209234e-05,52,19,19,0,361,ribEGC,ribEGC
1.5,"[""NRTN"",""GFRA2_RET""]",NRTN,GFRA2_RET,NRTN_GFRA2_RET,0.0011763744526121938,0.0003163761902113052,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRTN"",""GFRA2_RET""]",NRTN,GFRA2_RET,NRTN_GFRA2_RET,9.680189205281247e-05,4.674509133259359e-05,49,18,18,0,324,tlNBL,sfrpEGC
2.5,"[""NRTN"",""GFRA2_RET""]",NRTN,GFRA2_RET,NRTN_GFRA2_RET,0.0012649659813176208,0.000243257238852088,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRTN"",""GFRA2_RET""]",NRTN,GFRA2_RET,NRTN_GFRA2_RET,0.000499256035927643,0.00023277802987862716,88,21,21,0,441,reaEGC,reaEGC
3.5,"[""NRTN"",""GFRA2_RET""]",NRTN,GFRA2_RET,NRTN_GFRA2_RET,0.0007733659784686668,0.00013883952406260744,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRTN"",""GFRA2_RET""]",NRTN,GFRA2_RET,NRTN_GFRA2_RET,0.0006793620135324058,0.0004868175281812286,61,20,20,0,400,sfrpEGC,sfrpEGC
0.0,"[""NRXN1"",""NLGN1""]",NRXN1,NLGN1,NRXN1_NLGN1,1.2886244932664388,0.2695590607252394,164,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRXN1"",""NLGN1""]",NRXN1,NLGN1,NRXN1_NLGN1,2.6334283684261295,0.890307141124899,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRXN1"",""NLGN1""]",NRXN1,NLGN1,NRXN1_NLGN1,2.1265898527944618,0.6192727716489673,140,19,19,0,361,wntEGC,wntEGC
1.5,"[""NRXN1"",""NLGN1""]",NRXN1,NLGN1,NRXN1_NLGN1,4.020176406516514,1.352813472640755,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRXN1"",""NLGN1""]",NRXN1,NLGN1,NRXN1_NLGN1,1.162245721435355,0.21660597873957363,190,18,18,0,324,sfrpEGC,sfrpEGC
2.5,"[""NRXN1"",""NLGN1""]",NRXN1,NLGN1,NRXN1_NLGN1,1.94663327999407,0.48796274274182894,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRXN1"",""NLGN1""]",NRXN1,NLGN1,NRXN1_NLGN1,1.2265170261864533,0.30943108482194875,224,21,21,0,441,wntEGC,wntEGC
3.5,"[""NRXN1"",""NLGN1""]",NRXN1,NLGN1,NRXN1_NLGN1,3.83589480595521,0.7792156882581102,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRXN1"",""NLGN1""]",NRXN1,NLGN1,NRXN1_NLGN1,2.4582243440087557,0.8875486363694488,163,20,20,0,400,wntEGC,wntEGC
0.0,"[""NRXN1"",""NLGN2""]",NRXN1,NLGN2,NRXN1_NLGN2,1.3056969812423134,0.30614152754597346,164,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRXN1"",""NLGN2""]",NRXN1,NLGN2,NRXN1_NLGN2,1.9545700785888518,0.6692690741570686,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRXN1"",""NLGN2""]",NRXN1,NLGN2,NRXN1_NLGN2,1.7066082832831357,0.48211556211081685,140,19,19,0,361,wntEGC,wntEGC
1.5,"[""NRXN1"",""NLGN2""]",NRXN1,NLGN2,NRXN1_NLGN2,2.701771194758013,0.9351767891409197,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRXN1"",""NLGN2""]",NRXN1,NLGN2,NRXN1_NLGN2,1.1547574194713384,0.23476029425485437,190,18,18,0,324,sfrpEGC,sfrpEGC
2.5,"[""NRXN1"",""NLGN2""]",NRXN1,NLGN2,NRXN1_NLGN2,1.4777195729347228,0.38438004506259965,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRXN1"",""NLGN2""]",NRXN1,NLGN2,NRXN1_NLGN2,0.9302846225543107,0.2690509715275171,224,21,21,0,441,wntEGC,wntEGC
3.5,"[""NRXN1"",""NLGN2""]",NRXN1,NLGN2,NRXN1_NLGN2,3.303555517106516,0.697506618960332,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRXN1"",""NLGN2""]",NRXN1,NLGN2,NRXN1_NLGN2,2.4455772792456836,0.9140724283687939,163,20,20,0,400,wntEGC,wntEGC
0.0,"[""NRXN1"",""NLGN3""]",NRXN1,NLGN3,NRXN1_NLGN3,1.8836460398094415,0.4157547714136996,164,18,18,0,324,sfrpEGC,wntEGC
0.5,"[""NRXN1"",""NLGN3""]",NRXN1,NLGN3,NRXN1_NLGN3,2.6984896203156907,0.9346462455552413,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRXN1"",""NLGN3""]",NRXN1,NLGN3,NRXN1_NLGN3,2.558286396563848,0.7005255334967578,140,19,19,0,361,sfrpEGC,sfrpEGC
1.5,"[""NRXN1"",""NLGN3""]",NRXN1,NLGN3,NRXN1_NLGN3,3.902028787050483,1.3676458142919072,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRXN1"",""NLGN3""]",NRXN1,NLGN3,NRXN1_NLGN3,2.097652522769654,0.5198830541174124,190,18,18,0,324,sfrpEGC,sfrpEGC
2.5,"[""NRXN1"",""NLGN3""]",NRXN1,NLGN3,NRXN1_NLGN3,2.4084977749190952,0.6959255814137859,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRXN1"",""NLGN3""]",NRXN1,NLGN3,NRXN1_NLGN3,1.4237993662973825,0.4098434629697222,224,21,21,0,441,wntEGC,sfrpEGC
3.5,"[""NRXN1"",""NLGN3""]",NRXN1,NLGN3,NRXN1_NLGN3,4.475134098768073,1.0509966558496249,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRXN1"",""NLGN3""]",NRXN1,NLGN3,NRXN1_NLGN3,4.00366291324501,1.4181451176737832,163,20,20,0,400,wntEGC,wntEGC
0.0,"[""NRXN2"",""NLGN1""]",NRXN2,NLGN1,NRXN2_NLGN1,2.322686265920121,0.51625064051337,164,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRXN2"",""NLGN1""]",NRXN2,NLGN1,NRXN2_NLGN1,5.550918020640728,1.8005085377662975,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRXN2"",""NLGN1""]",NRXN2,NLGN1,NRXN2_NLGN1,4.327944707233586,1.254311236853463,140,19,19,0,361,wntEGC,wntEGC
1.5,"[""NRXN2"",""NLGN1""]",NRXN2,NLGN1,NRXN2_NLGN1,9.198112241114377,2.941648598580316,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRXN2"",""NLGN1""]",NRXN2,NLGN1,NRXN2_NLGN1,2.8057751491989373,0.6089835142348403,190,18,18,0,324,wntEGC,sfrpEGC
2.5,"[""NRXN2"",""NLGN1""]",NRXN2,NLGN1,NRXN2_NLGN1,4.366019895061862,1.0068944521210004,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRXN2"",""NLGN1""]",NRXN2,NLGN1,NRXN2_NLGN1,2.6734643885434832,0.731473239831091,224,21,21,0,441,wntEGC,wntEGC
3.5,"[""NRXN2"",""NLGN1""]",NRXN2,NLGN1,NRXN2_NLGN1,7.521615306666462,1.337381675480554,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRXN2"",""NLGN1""]",NRXN2,NLGN1,NRXN2_NLGN1,4.720736564060925,1.4840189339274623,163,20,20,0,400,wntEGC,wntEGC
0.0,"[""NRXN2"",""NLGN2""]",NRXN2,NLGN2,NRXN2_NLGN2,2.325803404780705,0.5863121768496062,164,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRXN2"",""NLGN2""]",NRXN2,NLGN2,NRXN2_NLGN2,4.1080512120804045,1.353493223204078,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRXN2"",""NLGN2""]",NRXN2,NLGN2,NRXN2_NLGN2,3.4449054814884836,0.9765050147567387,140,19,19,0,361,wntEGC,wntEGC
1.5,"[""NRXN2"",""NLGN2""]",NRXN2,NLGN2,NRXN2_NLGN2,6.166509358819237,2.0335113057613334,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRXN2"",""NLGN2""]",NRXN2,NLGN2,NRXN2_NLGN2,2.7792825164227395,0.6655211821495338,190,18,18,0,324,wntEGC,sfrpEGC
2.5,"[""NRXN2"",""NLGN2""]",NRXN2,NLGN2,NRXN2_NLGN2,3.2937947903269786,0.7931550935730383,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRXN2"",""NLGN2""]",NRXN2,NLGN2,NRXN2_NLGN2,2.03363708534277,0.6360175026894253,224,21,21,0,441,wntEGC,wntEGC
3.5,"[""NRXN2"",""NLGN2""]",NRXN2,NLGN2,NRXN2_NLGN2,6.462802268695032,1.197142953845342,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRXN2"",""NLGN2""]",NRXN2,NLGN2,NRXN2_NLGN2,4.672025081148215,1.5283678382169137,163,20,20,0,400,wntEGC,wntEGC
0.0,"[""NRXN2"",""NLGN3""]",NRXN2,NLGN3,NRXN2_NLGN3,3.354086375102707,0.7962398535643641,164,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRXN2"",""NLGN3""]",NRXN2,NLGN3,NRXN2_NLGN3,5.637634243831491,1.8901775209700877,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRXN2"",""NLGN3""]",NRXN2,NLGN3,NRXN2_NLGN3,5.138113964873682,1.3052899411192418,140,19,19,0,361,wntEGC,wntEGC
1.5,"[""NRXN2"",""NLGN3""]",NRXN2,NLGN3,NRXN2_NLGN3,8.875836055766765,2.973901039817913,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRXN2"",""NLGN3""]",NRXN2,NLGN3,NRXN2_NLGN3,5.129405448288236,1.5002495432321858,190,18,18,0,324,wntEGC,sfrpEGC
2.5,"[""NRXN2"",""NLGN3""]",NRXN2,NLGN3,NRXN2_NLGN3,5.32566361765443,1.436018666255758,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRXN2"",""NLGN3""]",NRXN2,NLGN3,NRXN2_NLGN3,3.007793964424433,0.9688410130306068,224,21,21,0,441,wntEGC,wntEGC
3.5,"[""NRXN2"",""NLGN3""]",NRXN2,NLGN3,NRXN2_NLGN3,8.715071285585237,1.803844159845817,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRXN2"",""NLGN3""]",NRXN2,NLGN3,NRXN2_NLGN3,7.701133533597947,2.3711987371119645,163,20,20,0,400,sfrpEGC,wntEGC
0.0,"[""NRXN3"",""NLGN1""]",NRXN3,NLGN1,NRXN3_NLGN1,3.228162916249523,0.6101607351497677,164,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRXN3"",""NLGN1""]",NRXN3,NLGN1,NRXN3_NLGN1,5.737683693288492,1.5587650123789978,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRXN3"",""NLGN1""]",NRXN3,NLGN1,NRXN3_NLGN1,3.3715829906563024,0.6977151243983624,140,19,19,0,361,ribEGC,wntEGC
1.5,"[""NRXN3"",""NLGN1""]",NRXN3,NLGN1,NRXN3_NLGN1,7.759273714461259,1.992669710052661,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRXN3"",""NLGN1""]",NRXN3,NLGN1,NRXN3_NLGN1,2.6397435307767774,0.4143773145851408,190,18,18,0,324,tlNBL,tlNBL
2.5,"[""NRXN3"",""NLGN1""]",NRXN3,NLGN1,NRXN3_NLGN1,7.08255366527271,1.5046623638026626,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRXN3"",""NLGN1""]",NRXN3,NLGN1,NRXN3_NLGN1,3.319207687259346,0.5426465472542014,224,21,21,0,441,sfrpEGC,sfrpEGC
3.5,"[""NRXN3"",""NLGN1""]",NRXN3,NLGN1,NRXN3_NLGN1,7.734544386800283,1.642905870606554,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRXN3"",""NLGN1""]",NRXN3,NLGN1,NRXN3_NLGN1,4.586741876651823,1.1335787230570753,163,20,20,0,400,sfrpEGC,wntEGC
0.0,"[""NRXN3"",""NLGN2""]",NRXN3,NLGN2,NRXN3_NLGN2,3.2567922551034116,0.6929670217901674,164,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRXN3"",""NLGN2""]",NRXN3,NLGN2,NRXN3_NLGN2,4.2052629691709225,1.1717677736979657,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRXN3"",""NLGN2""]",NRXN3,NLGN2,NRXN3_NLGN2,2.7000477863755337,0.552046345715476,140,19,19,0,361,sfrpEGC,wntEGC
1.5,"[""NRXN3"",""NLGN2""]",NRXN3,NLGN2,NRXN3_NLGN2,5.168006248009683,1.3774984496774556,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRXN3"",""NLGN2""]",NRXN3,NLGN2,NRXN3_NLGN2,2.594667157159501,0.39860507092746966,190,18,18,0,324,tlNBL,tlNBL
2.5,"[""NRXN3"",""NLGN2""]",NRXN3,NLGN2,NRXN3_NLGN2,5.3015046077737695,1.1852589071712483,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRXN3"",""NLGN2""]",NRXN3,NLGN2,NRXN3_NLGN2,2.4522997220791334,0.471832300942893,224,21,21,0,441,wntEGC,wntEGC
3.5,"[""NRXN3"",""NLGN2""]",NRXN3,NLGN2,NRXN3_NLGN2,6.643179983122893,1.4706296810303356,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRXN3"",""NLGN2""]",NRXN3,NLGN2,NRXN3_NLGN2,4.525927283825785,1.1674549581535976,163,20,20,0,400,sfrpEGC,wntEGC
0.0,"[""NRXN3"",""NLGN3""]",NRXN3,NLGN3,NRXN3_NLGN3,4.6345215616790085,0.9410822113910647,164,18,18,0,324,wntEGC,wntEGC
0.5,"[""NRXN3"",""NLGN3""]",NRXN3,NLGN3,NRXN3_NLGN3,5.751044303281048,1.636394676877601,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""NRXN3"",""NLGN3""]",NRXN3,NLGN3,NRXN3_NLGN3,4.096342952875548,1.0405146026049765,140,19,19,0,361,sfrpEGC,sfrpEGC
1.5,"[""NRXN3"",""NLGN3""]",NRXN3,NLGN3,NRXN3_NLGN3,7.446249424689093,2.014517480299736,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""NRXN3"",""NLGN3""]",NRXN3,NLGN3,NRXN3_NLGN3,4.573508895963341,0.8657807661340066,190,18,18,0,324,tlNBL,sfrpEGC
2.5,"[""NRXN3"",""NLGN3""]",NRXN3,NLGN3,NRXN3_NLGN3,8.52620816656679,2.1459282413182637,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NRXN3"",""NLGN3""]",NRXN3,NLGN3,NRXN3_NLGN3,3.5928277194340192,0.8025667863882446,224,21,21,0,441,sfrpEGC,sfrpEGC
3.5,"[""NRXN3"",""NLGN3""]",NRXN3,NLGN3,NRXN3_NLGN3,9.027865243388062,2.215931483288168,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NRXN3"",""NLGN3""]",NRXN3,NLGN3,NRXN3_NLGN3,7.459585862699522,2.0977286948792533,163,20,20,0,400,sfrpEGC,wntEGC
0.0,"[""NTS"",""NTSR1""]",NTS,NTSR1,NTS_NTSR1,0.7166336586765479,0.0907498266140925,164,18,18,0,324,sfrpEGC,sfrpEGC
0.5,"[""NTS"",""NTSR1""]",NTS,NTSR1,NTS_NTSR1,1.4755711787552555,0.2691447423670715,120,19,19,0,361,sfrpEGC,wntEGC
1.0,"[""NTS"",""NTSR1""]",NTS,NTSR1,NTS_NTSR1,1.1747381344407308,0.3077080903839046,140,19,19,0,361,sfrpEGC,sfrpEGC
1.5,"[""NTS"",""NTSR1""]",NTS,NTSR1,NTS_NTSR1,1.8599978501602723,0.30453010037366607,126,19,19,0,361,ribEGC,wntEGC
2.0,"[""NTS"",""NTSR1""]",NTS,NTSR1,NTS_NTSR1,0.5946063083623905,0.14434572869006798,190,18,18,0,324,wntEGC,wntEGC
2.5,"[""NTS"",""NTSR1""]",NTS,NTSR1,NTS_NTSR1,1.4506730370621277,0.23673470335141533,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""NTS"",""NTSR1""]",NTS,NTSR1,NTS_NTSR1,0.4844040853818379,0.17279202145367306,224,21,21,0,441,wntEGC,wntEGC
3.5,"[""NTS"",""NTSR1""]",NTS,NTSR1,NTS_NTSR1,2.083326396367194,0.2563198425851532,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""NTS"",""NTSR1""]",NTS,NTSR1,NTS_NTSR1,0.9256279337366401,0.19830544312629475,163,20,20,0,400,sfrpEGC,wntEGC
0.0,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,PDGFA_PDGFRA,0.02831724592108497,0.009312586824032491,150,18,18,0,324,wntEGC,wntEGC
0.5,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,PDGFA_PDGFRA,0.029954613743695103,0.006987327025289811,120,19,19,0,361,wntEGC,wntEGC
1.0,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,PDGFA_PDGFRA,0.009076781632165696,0.00142206472946937,140,19,19,0,361,ribEGC,ribEGC
1.5,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,PDGFA_PDGFRA,0.031956519104470546,0.009763342476237134,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,PDGFA_PDGFRA,0.029535181984525864,0.005781026282666027,190,18,18,0,324,reaEGC,reaEGC
2.5,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,PDGFA_PDGFRA,0.08182586721667501,0.012489181833433246,191,22,22,0,484,sfrpEGC,sfrpEGC
3.0,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,PDGFA_PDGFRA,0.037059666759466016,0.00983411974690958,224,21,21,0,441,wntEGC,wntEGC
3.5,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,PDGFA_PDGFRA,0.14885720557581225,0.021508604756841968,197,21,21,0,441,sfrpEGC,sfrpEGC
4.0,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,PDGFA_PDGFRA,0.02255019704981586,0.008531290019940881,156,20,20,0,400,wntEGC,wntEGC
0.0,"[""PDGFA"",""PDGFRB""]",PDGFA,PDGFRB,PDGFA_PDGFRB,0.025565786957107317,0.0071997853765267865,153,18,18,0,324,wntEGC,wntEGC
0.5,"[""PDGFA"",""PDGFRB""]",PDGFA,PDGFRB,PDGFA_PDGFRB,0.018776913776121236,0.005133085883781628,120,19,19,0,361,Oligo,VLMC
1.0,"[""PDGFA"",""PDGFRB""]",PDGFA,PDGFRB,PDGFA_PDGFRB,0.007976817108621798,0.0032385754831040225,102,19,19,0,361,wntEGC,wntEGC
1.5,"[""PDGFA"",""PDGFRB""]",PDGFA,PDGFRB,PDGFA_PDGFRB,0.02476040769142454,0.008898976148738693,126,19,19,0,361,wntEGC,wntEGC
2.0,"[""PDGFA"",""PDGFRB""]",PDGFA,PDGFRB,PDGFA_PDGFRB,0.035181345599872633,0.008612360885213756,190,18,18,0,324,reaEGC,reaEGC
