trajectory_kind,pair_id,ligand,receptor,pair,cell_type,expected_n_times,observed_n_times,requested_times,observed_times,missing_times,complete_time_grid,total_score,nonzero_n_times,requested_subunits,missing_pca_subunits,inactive_pca_subunits,retained,drop_reason,expression_unavailable_times,n_expression_unavailable_times
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,0.0016682727704146185,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,0.0011251837594754613,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,0.0007575378076827898,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,8.106614764504502e-05,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,0.0005123551598358882,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.010710518780459815,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0032509420994504402,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.008939359779842344,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,0.03372175863658976,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,0.03433815996770653,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,7.868454021479135e-05,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,tlNBL,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.5,4.0]",[3.0],False,0.03273871273586341,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,CP,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.0,2.5,3.0]","[0.0,0.5,1.0,1.5,3.5,4.0]",False,0.0495671809805481,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,IMN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0]",False,0.09816232534381603,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,Oligo,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5]","[1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.06852781506297914,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,Unknown,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5]",False,0.004025599350873307,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,WSN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5]","[2.0,2.5,3.0,3.5,4.0]",False,0.05939819031501259,4,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,0.014253920792042468,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,0.009438422895101484,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,0.005946862369306029,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,0.0007096309525569998,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,0.012784999508386819,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.09325566210710241,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.03230246281160977,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.04177692315255268,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,0.4945398317916407,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,0.41838287735166274,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,0.0007521097508545428,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMB"",""NMBR""]",NMB,NMBR,NMB_NMBR,tlNBL,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.5,4.0]",[3.0],False,0.28139808410826517,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,CP,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.0,2.5,3.0]","[0.0,0.5,1.0,1.5,3.5,4.0]",False,0.004428044455081719,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,IMN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0]",False,0.005374442895598196,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,Oligo,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5]","[1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0015565794451894769,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,Unknown,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5]",False,0.00030038666452383676,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,WSN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5]","[2.0,2.5,3.0,3.5,4.0]",False,0.0016335482761566903,4,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,0.0005024632274897079,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,0.0003185037714963356,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,0.00048028442349262046,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,4.9134970127956965e-05,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,0.0003284181795779397,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0029236481470970633,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.00333545504814796,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.0054982308806543765,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,0.0281399810699969,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,0.012221769881705157,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,6.686157011326707e-05,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NMU"",""NMUR1""]",NMU,NMUR1,NMU_NMUR1,tlNBL,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.5,4.0]",[3.0],False,0.01850760330300064,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,CP,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.0,2.5,3.0]","[0.0,0.5,1.0,1.5,3.5,4.0]",False,0.00016880637096030435,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,IMN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0]",False,0.00034667741365665194,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,Oligo,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5]","[1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,2.3360250957686195e-05,1,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,Unknown,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5]",False,2.399615414205226e-06,1,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,WSN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5]","[2.0,2.5,3.0,3.5,4.0]",False,0.00031591506054331597,4,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,4.709773256895858e-05,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,1.3109008069082477e-05,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,3.446658271734522e-05,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,8.547289701874884e-06,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,9.311785301105197e-06,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0001776958225620775,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,7.877911196224506e-05,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.00013965105226847822,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,0.0008729585699771942,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,0.0011483335464989408,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,9.49549749706556e-06,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPB"",""NPBWR1""]",NPB,NPBWR1,NPB_NPBWR1,tlNBL,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.5,4.0]",[3.0],False,0.0006495123233078827,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,CP,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.0,2.5,3.0]","[0.0,0.5,1.0,1.5,3.5,4.0]",False,0.008163139970905179,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,IMN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0]",False,0.006007625327301797,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,Oligo,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5]","[1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.003154227685725444,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,Unknown,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5]",False,0.00037963947306629195,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,WSN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5]","[2.0,2.5,3.0,3.5,4.0]",False,0.00015733814001619772,4,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,0.0005412707497612838,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,0.000247220629691202,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,0.00043765408470072023,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,7.160178506457676e-05,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,0.00017233383592625198,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.004614980633002092,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0027829015769221766,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.004448923440388146,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,0.028295083448379832,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,0.021341060292206192,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""NPFF"",""NPFFR2""]",NPFF,NPFFR2,NPFF_NPFFR2,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,6.428786890341605e-05,7,,,,False,incomplete_requested_time_grid,[],0.0
