time,pair_id,ligand,receptor,pair,cell_type,incoming,outgoing,total,n_cells,n_expression_cells,expression_supported
0.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sstIN,0.00037599421186081437,0.00095796334620805,0.0013339575580688643,295,295,True
0.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,nptxEX,0.00014581928414302396,0.0003529400067397093,0.0004987592908827333,406,406,True
0.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MSN,4.68795063999988e-06,4.246541521761278e-05,4.7153365857612666e-05,797,797,True
0.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,wntEGC,0.12919527308276507,0.12078479719654725,0.24998007027931232,474,474,True
0.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sfrpEGC,0.03417461603705613,0.03660406780827973,0.07077868384533587,286,286,True
0.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,VLMC,0.018447977307337052,0.003637411731932962,0.022085389039270015,1219,1219,True
0.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,mpEX,0.009479510534257905,0.00345941600041826,0.012938926534676164,505,505,True
0.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MCG,0.004593219548697081,0.005284348195064645,0.009877567743761726,61,61,True
0.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,CMPN,0.0030804586231399267,0.0021531281900209307,0.005233586813160857,764,764,True
0.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,dpEX,0.0017708550971369363,0.001534913525413675,0.0033057686225506115,645,645,True
0.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,nptxEX,0.0011072318385763839,0.0018977298471925291,0.003004961685768913,362,362,True
0.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MSN,0.0006833721636570228,0.0003355201850032815,0.0010188923486603044,1005,1005,True
0.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sstIN,0.00013287645808102494,0.00016555794897751234,0.00029843440705853725,229,229,True
1.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,wntEGC,0.08826924335472097,0.0731660822560476,0.16143532561076857,505,505,True
1.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sfrpEGC,0.038916459514883865,0.05944690352786812,0.09836336304275198,231,231,True
1.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,VLMC,0.007842737886574124,0.003276133201762959,0.011118871088337083,929,929,True
1.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,mpEX,0.0007086686574833033,0.0017175194324804868,0.00242618808996379,815,815,True
1.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,dpEX,0.0004565757339582517,0.0013420425300760654,0.001798618264034317,381,381,True
1.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MCG,0.00041526568096898514,0.001083912029210082,0.0014991777101790672,221,221,True
1.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,CMPN,0.00022820185215256935,0.0003008489314493895,0.0005290507836019588,409,409,True
1.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,nptxEX,3.769675079446147e-05,0.0004179117271024038,0.0004556084778968653,343,343,True
1.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sstIN,6.272936852861488e-05,0.00017876202120265558,0.00024149138973127046,297,297,True
1.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MSN,6.377846605716965e-05,0.00017651321482949902,0.00024029168088666867,604,604,True
1.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,wntEGC,0.17193576114581988,0.14948012098587746,0.32141588213169736,432,432,True
1.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sfrpEGC,0.038994513879555465,0.04082718119222316,0.07982169507177862,351,351,True
1.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MCG,0.0245814924640292,0.0051832159703144,0.0297647084343436,193,193,True
1.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,mpEX,0.008474236665997394,0.00721521168628674,0.015689448352284134,868,868,True
1.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MSN,0.005644266073790619,0.0017564357313548573,0.007400701805145476,1819,1819,True
1.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,VLMC,0.003938302844281486,0.0010868457655089179,0.005025148609790404,1154,1154,True
1.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,CMPN,0.0033782572955281167,0.0015905433969536276,0.0049688006924817445,920,920,True
1.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,nptxEX,0.0019095962625713958,0.0021700896087329903,0.004079685871304386,421,421,True
1.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,dpEX,0.0006574622465843826,0.0009230303490362014,0.001580492595620584,530,530,True
1.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sstIN,0.0002264690065814424,0.00037702048386137614,0.0006034894904428185,204,204,True
2.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sfrpEGC,0.041362715146919714,0.049161752348297456,0.09052446749521717,302,302,True
2.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,wntEGC,0.036689373814011376,0.035977076125230004,0.07266644993924137,257,257,True
2.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,mpEX,0.019103246891139344,0.012086818389187475,0.03119006528032682,761,761,True
2.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MCG,0.012304242608862493,0.011537570035539384,0.023841812644401876,216,216,True
2.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,VLMC,0.010783800010117217,0.006118739096222775,0.016902539106339994,1471,1471,True
2.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,dpEX,0.0007503163469654142,0.0031049691397129894,0.0038552854866784037,278,278,True
2.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sstIN,0.0007933407910573055,0.0013544598607156848,0.0021478006517729902,239,239,True
2.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,CMPN,0.0014133896825311361,0.00036725701766693,0.001780646700198066,629,629,True
2.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MSN,0.0009790718602813715,0.00030485365132807226,0.0012839255116094438,1741,1741,True
2.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,nptxEX,9.801691217387072e-05,8.86137508072406e-05,0.00018663066298111133,450,450,True
2.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sfrpEGC,0.19122501415955265,0.11889036049102308,0.3101153746505757,962,962,True
2.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,wntEGC,0.08517528252248943,0.10858075933406569,0.19375604185655512,152,152,True
2.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,mpEX,0.022604017205099535,0.013057685930486453,0.03566170313558599,938,938,True
2.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MCG,0.01631955072399723,0.017601152031735495,0.03392070275573272,316,316,True
2.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MSN,0.0226583138212074,0.006755718508883561,0.02941403233009096,2127,2127,True
2.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,CMPN,0.011926461394819867,0.0042238215414796935,0.01615028293629956,1316,1316,True
2.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,dpEX,0.0043027187054913915,0.006078410289212867,0.01038112899470426,321,321,True
2.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,nptxEX,0.005097739871025362,0.004768132136668441,0.009865872007693802,702,702,True
2.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,VLMC,0.00565691532458144,0.0024532638325270245,0.008110179157108464,1464,1464,True
2.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sstIN,0.0016958695800051073,0.0011496157909022088,0.002845485370907316,420,420,True
3.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,wntEGC,0.06563704319420043,0.055244989975793614,0.12088203316999405,431,431,True
3.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sfrpEGC,0.04648695492202912,0.046176516270970934,0.09266347119300006,393,393,True
3.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MCG,0.008503786420162826,0.011427886505324069,0.019931672925486893,205,205,True
3.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,VLMC,0.012726318452887693,0.006857844105065283,0.019584162557952978,1406,1406,True
3.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sstIN,0.001653429437655362,0.002400017995449853,0.004053447433105215,547,547,True
3.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,dpEX,0.00020201693883577484,0.0031389769750106962,0.003340993913846471,254,254,True
3.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,mpEX,0.0008265907757457989,0.0011277995271854798,0.0019543903029312784,588,588,True
3.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,CMPN,0.0006515866837171905,0.00037173990921034617,0.0010233265929275367,1202,1202,True
3.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,nptxEX,0.00015072576826069548,0.0005223982519865693,0.0006731240202472648,536,536,True
3.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MSN,0.00032534274572153525,0.00030931898035131884,0.0006346617260728541,859,859,True
3.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sfrpEGC,0.27889282980845886,0.15877761564692652,0.43767044545538536,974,974,True
3.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,wntEGC,0.17773102162098708,0.12189552795370362,0.2996265495746907,649,649,True
3.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MCG,0.06364596463979028,0.028441690739817924,0.0920876553796082,103,103,True
3.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,nptxEX,0.06259186444098896,0.011685937743581617,0.07427780218457058,812,812,True
3.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,mpEX,0.01909267052170414,0.013093537472324605,0.03218620799402874,1012,1012,True
3.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MSN,0.021022014794971913,0.00741834708082173,0.028440361875793643,2523,2523,True
3.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,dpEX,0.01726326514255127,0.01011670142356567,0.027379966566116937,671,671,True
3.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,CMPN,0.011735804106671776,0.005874418920934807,0.017610223027606585,1352,1352,True
3.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,VLMC,0.00862258538468857,0.0018336338169065026,0.010456219201595071,1136,1136,True
3.5,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sstIN,0.0020221450079163737,0.0027076789565577187,0.004729823964474092,216,216,True
4.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,wntEGC,0.23229934437497793,0.20539945347695368,0.4376987978519316,968,968,True
4.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sfrpEGC,0.04058215266367658,0.056870620678078555,0.09745277334175514,337,337,True
4.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MCG,0.005191392825763332,0.04071390192149292,0.045905294747256256,105,105,True
4.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,VLMC,0.0036753499957304994,0.0017017149054423778,0.005377064901172877,1384,1384,True
4.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,dpEX,0.000832516016867421,0.0031222521175006015,0.003954768134368023,582,582,True
4.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,mpEX,0.0011284028108251927,0.001387992623174299,0.002516395433999492,874,874,True
4.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,CMPN,0.0008203123890828921,0.0008282375764889301,0.0016485499655718222,848,848,True
4.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,sstIN,0.00021448595898241512,0.0008377150920886223,0.0010522010510710374,246,246,True
4.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,nptxEX,0.00018996798391747568,0.0007185936258374297,0.0009085616097549054,818,818,True
4.0,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,SEMA3C_NRP1_PLXNA3,MSN,8.217933582479903e-05,0.00014625643346659074,0.00022843576929138976,1759,1759,True
0.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,wntEGC,0.10639978168261419,0.09137749385951853,0.1977772755421327,351,351,True
0.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,sfrpEGC,0.05383355854444509,0.06106963172231451,0.1149031902667596,283,283,True
0.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,VLMC,0.010332256992263195,0.00495498791994144,0.015287244912204635,1300,1300,True
0.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,dpEX,0.007210925684248772,0.005937430456689076,0.013148356140937848,633,633,True
0.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,MCG,0.004771258764392193,0.007739250024230272,0.012510508788622466,121,121,True
0.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,mpEX,0.0038782556496025,0.00424220408080462,0.00812045973040712,320,320,True
0.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,CMPN,0.0020939044277798117,0.0013346718864527456,0.0034285763142325575,669,669,True
0.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,sstIN,0.00037599421186081437,0.0010209609134680382,0.0013969551253288526,295,295,True
0.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,nptxEX,0.00014581928414302396,0.0003120550998982305,0.00045787438404125446,406,406,True
0.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,MSN,4.68795063999988e-06,4.182657443623127e-05,4.651452507623115e-05,797,797,True
0.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,wntEGC,0.14798256562000334,0.13776211088974843,0.28574467650975177,474,474,True
0.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,sfrpEGC,0.03417461603705613,0.037904011328345394,0.07207862736540152,286,286,True
0.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,VLMC,0.018447977307337052,0.003719148181355337,0.022167125488692388,1219,1219,True
0.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,mpEX,0.011851542285047142,0.004258709363485708,0.01611025164853285,505,505,True
0.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,MCG,0.004593219548697081,0.005479638140656169,0.010072857689353249,61,61,True
0.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,CMPN,0.0030804586231399267,0.002274249629719965,0.005354708252859892,764,764,True
0.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,dpEX,0.0024060533043990615,0.0018696070837923482,0.00427566038819141,645,645,True
0.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,nptxEX,0.0011072318385763839,0.002094896032838897,0.003202127871415281,362,362,True
0.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,MSN,0.0006833721636570228,0.00033687325576043395,0.0010202454194174568,1005,1005,True
0.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,sstIN,0.00013287645808102494,0.00017576022467730292,0.0003086366827583279,229,229,True
1.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,wntEGC,0.14335198014676248,0.1121080565267866,0.2554600366735491,505,505,True
1.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,sfrpEGC,0.038916459514883865,0.06526720047673287,0.10418365999161674,231,231,True
1.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,VLMC,0.007842737886574124,0.0037067115607829102,0.011549449447357033,929,929,True
1.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,mpEX,0.0007403894862988929,0.0026997116830016167,0.0034401011693005095,815,815,True
1.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,dpEX,0.0007819672927334144,0.0021217008271038514,0.002903668119837266,381,381,True
1.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,MCG,0.00041526568096898514,0.00141582647768187,0.0018310921586508551,221,221,True
1.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,CMPN,0.00022820185215256935,0.000452709005743036,0.0006809108578956053,409,409,True
1.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,nptxEX,3.769675079446147e-05,0.00047658571388064857,0.00051428246467511,343,343,True
1.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,sstIN,6.272936852861488e-05,0.00020997914010783682,0.00027270850863645173,297,297,True
1.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,MSN,6.377846605716965e-05,0.00017918914389686944,0.0002429676099540391,604,604,True
1.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,wntEGC,0.21622472783209365,0.18564357539037754,0.4018683032224712,432,432,True
1.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,sfrpEGC,0.038994513879555465,0.04165784210094845,0.08065235598050391,351,351,True
1.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,MCG,0.0245814924640292,0.005234748172865122,0.029816240636894323,193,193,True
1.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,mpEX,0.010625139533938377,0.00882364402276591,0.019448783556704284,868,868,True
1.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,MSN,0.005644266073790619,0.0017623811849026203,0.007406647258693239,1819,1819,True
1.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,CMPN,0.0033782572955281167,0.001667484526710437,0.005045741822238554,920,920,True
1.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,VLMC,0.003938302844281486,0.0010913466478834721,0.005029649492164959,1154,1154,True
1.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,nptxEX,0.0019095962625713958,0.0024704221797107523,0.004380018442282148,421,421,True
1.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,dpEX,0.0009611765470016068,0.0010871802868678128,0.0020483568338694196,530,530,True
1.5,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,sstIN,0.0002264690065814424,0.0004308528839027942,0.0006573218904842366,204,204,True
2.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,wntEGC,0.06303232674201206,0.058226034134633474,0.12125836087664554,257,257,True
2.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,sfrpEGC,0.041362715146919714,0.050369578597203125,0.09173229374412284,302,302,True
2.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,mpEX,0.025315494729262884,0.015446343939731759,0.040761838668994646,761,761,True
2.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,MCG,0.015093011752905831,0.013775437363098521,0.028868449116004353,216,216,True
2.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,VLMC,0.009659076372322394,0.00587008956245547,0.015529165934777864,1471,1471,True
2.0,"[""SEMA3C"",""NRP1_PLXNA4""]",SEMA3C,NRP1_PLXNA4,SEMA3C_NRP1_PLXNA4,dpEX,0.00105722952447293,0.0047639814341716834,0.005821210958644614,278,278,True
