module,pathway,observed_lr_score,null_mean,null_sd,empirical_p_greater,n_permutations,fold_over_null_mean,adjusted_p_value
N1_sfrpEGC_VLMC,SEMA3,1.141291696885488,0.9806732034034962,0.3672941941888932,0.277,1999,1.1637839118317437,0.4924444444444445
N1_sfrpEGC_VLMC,VEGF,0.00010263229544765936,0.0012073967280012286,0.004335329857411948,0.2935,1999,0.0850029597293682,0.4991666666666667
N1_sfrpEGC_VLMC,GALANIN,0.005209989805046247,0.004210481372128858,0.005059325876065211,0.299,1999,1.2373857867021099,0.4991666666666667
N1_sfrpEGC_VLMC,HSPG,0.10202737855647677,0.08467916044922781,0.058397598519801135,0.2995,1999,1.2048699823571192,0.4991666666666667
N1_sfrpEGC_VLMC,ESAM,0.0017347325748539,0.004959978709634495,0.011221755877448643,0.3605,1999,0.3497459719906205,0.5885714285714285
N1_sfrpEGC_VLMC,SEMATOSTATIN,0.16575941102224845,0.15110204199381158,0.07502203751398206,0.392,1999,1.097003116801275,0.6272
N1_sfrpEGC_VLMC,EGF,0.35722805083699616,0.2881067478155314,0.14942259537631558,0.4085,1999,1.2399155991504984,0.6407843137254902
N1_sfrpEGC_VLMC,CCK,0.059564460056051885,0.05798804590401015,0.030665376298179274,0.469,1999,1.0271851573452093,0.7118518518518518
N1_sfrpEGC_VLMC,PARs,8.55582145942591e-05,0.0019669268604603145,0.0030992436641444246,0.475,1999,0.04349842198719892,0.7118518518518518
N1_sfrpEGC_VLMC,CD34,0.0004913200796326132,0.001889905707942003,0.0038356480323673697,0.4805,1999,0.25997068402297807,0.7118518518518518
N1_sfrpEGC_VLMC,PTPRM,0.07132662286864613,0.07742059745821137,0.035914861430277716,0.5335,1999,0.9212874249277846,0.776
N1_sfrpEGC_VLMC,PECAM1,0.011644060332092308,0.03083805410226179,0.041488734390926714,0.5925,1999,0.37758738905767353,0.8464285714285715
N1_sfrpEGC_VLMC,CALCR,0.000928164766394612,0.0094695231634231,0.018350841531698876,0.6345,1999,0.09801599831127014,0.8905263157894736
N1_sfrpEGC_VLMC,RELN,0.009768510098025089,0.01604490832892347,0.01089220598149797,0.718,1999,0.6088230545023318,0.9903448275862069
N1_sfrpEGC_VLMC,PROS,0.2507954176458526,0.3477823528226916,0.1408675869211512,0.7375,1999,0.7211274971554252,1.0
N1_sfrpEGC_VLMC,PDGF,0.012482896949517371,0.053164472965204136,0.04938928012222737,0.825,1999,0.23479771835013508,1.0
N1_sfrpEGC_VLMC,ADIPONECTIN,0.0,9.172323696576448e-05,0.0011560453427754925,1.0,1999,0.0,1.0
N1_sfrpEGC_VLMC,AGT,0.0,0.0016644645977776091,0.0063795093841038375,1.0,1999,0.0,1.0
