niche,time,dpi,pathway,interaction_class,inj,uninj,log2_inj_over_uninj
N2_reaEGC_wntEGC,0.0,2,MAG,Cell-Cell Contact,0.0,0.0,0.0
N2_reaEGC_wntEGC,0.0,2,MPZ,Cell-Cell Contact,0.011226116728333315,0.06691431146563581,-2.5754558382427493
N2_reaEGC_wntEGC,0.0,2,MSTN,Secreted Signaling,0.0,0.01763670009894373,-34.037861600766966
N2_reaEGC_wntEGC,0.0,2,NCAM,Cell-Cell Contact,1.4204406746419191,9.848908453492507,-2.793625262746982
N2_reaEGC_wntEGC,0.0,2,NEGR,Cell-Cell Contact,0.034324428490294344,0.10541655553886117,-1.6187938537234698
N2_reaEGC_wntEGC,0.0,2,NGL,Cell-Cell Contact,0.10775674524444677,0.11721272016989026,-0.12135096208078427
N2_reaEGC_wntEGC,0.0,2,NMU,Secreted Signaling,0.0010485009286378614,0.0,29.96568099456558
N2_reaEGC_wntEGC,0.0,2,NOTCH,Cell-Cell Contact,0.008590498896323878,0.3493883870457314,-5.345945927602712
N2_reaEGC_wntEGC,0.0,2,NPFF,Secreted Signaling,0.001458325405698882,0.0011629642837752737,0.3265058829756093
N2_reaEGC_wntEGC,0.0,2,NPR2,Secreted Signaling,0.001497313859728283,0.0008466350015049185,0.8225646243842977
N2_reaEGC_wntEGC,0.0,2,NPW-B,Secreted Signaling,0.0002585534292098953,0.0,27.94588720417925
N2_reaEGC_wntEGC,0.0,2,NPY,Secreted Signaling,0.08161494310305364,0.18146438651722205,-1.1527812098955907
N2_reaEGC_wntEGC,0.0,2,NRG,Secreted Signaling,0.38759554296343357,1.4648476480494497,-1.9181267383555947
N2_reaEGC_wntEGC,0.0,2,NRXN,Cell-Cell Contact,3.9336374528026177,16.747895383705227,-2.0900439097918038
N2_reaEGC_wntEGC,0.0,2,NTS,Secreted Signaling,0.09132662858711875,0.09149336567983032,-0.002631559468597478
N2_reaEGC_wntEGC,0.0,2,PARs,Secreted Signaling,0.0068748902225677765,0.052545378062468395,-2.934155286827178
N2_reaEGC_wntEGC,0.0,2,PDGF,Secreted Signaling,0.007665426632051409,0.4932344494847306,-6.007763666786415
N2_reaEGC_wntEGC,0.0,2,PECAM1,Cell-Cell Contact,9.257638664937479e-05,0.0002901605057998232,-1.648134995692573
N2_reaEGC_wntEGC,0.0,2,PROS,Secreted Signaling,0.11323759358258842,1.1451780006692518,-3.338146959936948
N2_reaEGC_wntEGC,0.0,2,PSAP,Secreted Signaling,3.3158176661160437,29.42348642400792,-3.1495316217757434
N2_reaEGC_wntEGC,0.0,2,PTH,Secreted Signaling,0.00043654752872236257,0.0,28.701563496943844
N2_reaEGC_wntEGC,0.0,2,PTPRM,Cell-Cell Contact,0.01662305951997821,0.11982253094863962,-2.849641368491988
N2_reaEGC_wntEGC,0.0,2,RELN,ECM-Receptor,0.022181961179835057,0.060540577577989606,-1.4485155144659942
N2_reaEGC_wntEGC,0.0,2,SEMA3,Secreted Signaling,0.8534866605436746,3.0588626548951177,-1.8415548201860852
N2_reaEGC_wntEGC,0.0,2,SEMA4,Cell-Cell Contact,0.645566828877176,2.0334347942389797,-1.6552803731994792
N2_reaEGC_wntEGC,0.0,2,SEMA5,Cell-Cell Contact,3.357723797117137,11.78876038987229,-1.8118565585520576
N2_reaEGC_wntEGC,0.0,2,SEMA6,Cell-Cell Contact,1.415729604941679,5.191254649365467,-1.8745375122975
N2_reaEGC_wntEGC,0.0,2,SEMATOSTATIN,Secreted Signaling,0.34312755523561744,0.34269611612873896,0.0018151462774896696
N2_reaEGC_wntEGC,0.0,2,TAC,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,0.0,2,TENASCIN,ECM-Receptor,9.009521596246277,4.201857418153107,1.1004232934654365
N2_reaEGC_wntEGC,0.0,2,TGFb,Secreted Signaling,0.006773179974348522,0.04390839317889266,-2.6965915039197266
N2_reaEGC_wntEGC,0.0,2,THBS,ECM-Receptor,4.9710093134606845,7.166389315850442,-0.5277076141861238
N2_reaEGC_wntEGC,0.0,2,THY1,Cell-Cell Contact,0.00022496896720054847,0.0,27.74515077160458
N2_reaEGC_wntEGC,0.0,2,UCN,Secreted Signaling,0.0007934080919765296,0.0,29.563487872535656
N2_reaEGC_wntEGC,0.0,2,UROTENSIN,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,0.0,2,VEGF,Secreted Signaling,0.045852213750224954,0.08210209160916329,-0.8404275871527939
N2_reaEGC_wntEGC,0.0,2,VIP,Secreted Signaling,0.0,0.0007703487351510135,-29.52093645947462
N2_reaEGC_wntEGC,0.0,2,VISTA,Cell-Cell Contact,0.09727042020668149,2.3018565551959127,-4.5646529713628325
N2_reaEGC_wntEGC,0.0,2,WNT,Secreted Signaling,3.5246375986459797,45.27657008792599,-3.6832178382913248
N2_reaEGC_wntEGC,0.0,2,ncWNT,Secreted Signaling,0.21911528982788223,1.8119438524209777,-3.0477761866137856
N2_reaEGC_wntEGC,1.0,5,ACTIVIN,Secreted Signaling,0.014255036449690991,0.06571452174761415,-2.2047404875919647
N2_reaEGC_wntEGC,1.0,5,ADIPONECTIN,Secreted Signaling,0.024244891615046237,0.007282430978043617,1.7351887762884248
N2_reaEGC_wntEGC,1.0,5,AGRN,ECM-Receptor,4.98001968103469,4.048437339625137,0.29878629569267445
N2_reaEGC_wntEGC,1.0,5,AGT,Secreted Signaling,0.0,0.0030960611215524645,-31.527786807488248
N2_reaEGC_wntEGC,1.0,5,ANGPT,Secreted Signaling,0.007881956299389476,0.021759159890324502,-1.4649972001010076
N2_reaEGC_wntEGC,1.0,5,ANGPTL,Secreted Signaling,2.547280510438498,1.677304869196252,0.6028129012179775
N2_reaEGC_wntEGC,1.0,5,BAG,Secreted Signaling,0.10713510047179794,0.0,36.64064026877639
N2_reaEGC_wntEGC,1.0,5,BMP,Secreted Signaling,0.18508083545802598,0.18781941191522053,-0.021190662833394536
N2_reaEGC_wntEGC,1.0,5,CALCR,Secreted Signaling,0.17104050290224002,0.18698216073862145,-0.12856263453085076
N2_reaEGC_wntEGC,1.0,5,CCK,Secreted Signaling,0.07375300548937042,0.06625848574156037,0.15459660871839528
N2_reaEGC_wntEGC,1.0,5,CCL,Secreted Signaling,0.0004722414753148395,0.0002684351540780755,0.8149511334306585
N2_reaEGC_wntEGC,1.0,5,CD34,Cell-Cell Contact,0.005390770802897552,0.013863162502694183,-1.362692928874147
N2_reaEGC_wntEGC,1.0,5,CD40,Secreted Signaling,0.0016683192148157842,0.0,30.635748214119342
N2_reaEGC_wntEGC,1.0,5,CD45,Cell-Cell Contact,0.0015266621378580356,0.001245781201606417,0.2933301097241053
N2_reaEGC_wntEGC,1.0,5,CDH,Cell-Cell Contact,6.3411221127375725,4.8255400813388,0.3940477395802295
N2_reaEGC_wntEGC,1.0,5,CDH1,Cell-Cell Contact,0.0,0.0,0.0
N2_reaEGC_wntEGC,1.0,5,CDH5,Cell-Cell Contact,0.00032277840711944234,0.0,28.265968833560724
N2_reaEGC_wntEGC,1.0,5,CLDN,Cell-Cell Contact,8.834467928792783e-05,0.0011288559816921295,-3.6755743664212264
N2_reaEGC_wntEGC,1.0,5,CNTN,Cell-Cell Contact,6.154389563203218,5.7068574274488775,0.10891924580770795
N2_reaEGC_wntEGC,1.0,5,COLLAGEN,ECM-Receptor,2.0671278623211617,1.6902400827821447,0.29039944712526267
N2_reaEGC_wntEGC,1.0,5,CSPG4,Cell-Cell Contact,0.0014215087221062961,0.01324481287235229,-3.219932603756105
N2_reaEGC_wntEGC,1.0,5,CXCL,Secreted Signaling,0.010061047236073345,0.0,33.228061429474224
N2_reaEGC_wntEGC,1.0,5,EDN,Secreted Signaling,1.0440702350104845,0.0,39.925355904478096
N2_reaEGC_wntEGC,1.0,5,EGF,Secreted Signaling,0.117028555914493,0.024538852076523766,2.2537209353261414
N2_reaEGC_wntEGC,1.0,5,EPHA,Cell-Cell Contact,11.403626510730133,8.808016879916316,0.3726035554694617
N2_reaEGC_wntEGC,1.0,5,EPHB,Cell-Cell Contact,5.3943459382902805,5.410655044326852,-0.00435522112527618
N2_reaEGC_wntEGC,1.0,5,ESAM,Cell-Cell Contact,0.017417418468793723,0.014078809525403678,0.30700546214347313
N2_reaEGC_wntEGC,1.0,5,FGF,Secreted Signaling,1.74560189672933,2.2783316526776956,-0.38425319850534895
N2_reaEGC_wntEGC,1.0,5,FN1,ECM-Receptor,0.8435010646309726,0.3774954118542725,1.159930779645231
N2_reaEGC_wntEGC,1.0,5,GALANIN,Secreted Signaling,0.02324780831188669,0.022864201440099152,0.024004180339488618
N2_reaEGC_wntEGC,1.0,5,GAS,Secreted Signaling,0.36179882176078465,0.3028542405194322,0.25656409773423544
N2_reaEGC_wntEGC,1.0,5,GDF,Secreted Signaling,0.128338402347353,0.225200422646388,-0.8112566063042536
N2_reaEGC_wntEGC,1.0,5,GDNF,Secreted Signaling,0.00014540023322850548,0.0,27.115454352428145
N2_reaEGC_wntEGC,1.0,5,GPR,Secreted Signaling,0.09015382749825304,0.3733196388618157,-2.0499507571062665
N2_reaEGC_wntEGC,1.0,5,GRN,Secreted Signaling,5.799348165170844,2.3608583993155503,1.2965792398768197
N2_reaEGC_wntEGC,1.0,5,HH,Secreted Signaling,0.00435427214053022,0.008968205806862063,-1.04238780774435
N2_reaEGC_wntEGC,1.0,5,HSPG,ECM-Receptor,0.283826075149057,0.1870942404061313,0.601241989435022
N2_reaEGC_wntEGC,1.0,5,JAM,Cell-Cell Contact,3.5628352549896913,2.6155699061504487,0.4459004456551131
N2_reaEGC_wntEGC,1.0,5,L1CAM,Cell-Cell Contact,16.205033169714486,4.380321721350428,1.887333233270831
N2_reaEGC_wntEGC,1.0,5,LAMININ,ECM-Receptor,8.994321921569615,8.272862364031646,0.12062794118615322
N2_reaEGC_wntEGC,1.0,5,MAG,Cell-Cell Contact,5.916394318739988e-05,0.0,25.818214897681752
N2_reaEGC_wntEGC,1.0,5,MPZ,Cell-Cell Contact,0.0700786147520481,0.03986531809410392,0.8138400766414002
N2_reaEGC_wntEGC,1.0,5,MSTN,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,1.0,5,NCAM,Cell-Cell Contact,7.247500810189795,4.455204455971839,0.7019919488719579
N2_reaEGC_wntEGC,1.0,5,NEGR,Cell-Cell Contact,0.11431945678512592,0.08737785818817372,0.3877313183733479
N2_reaEGC_wntEGC,1.0,5,NGL,Cell-Cell Contact,0.3059582556170271,0.4793251363131581,-0.6476697707001391
N2_reaEGC_wntEGC,1.0,5,NMU,Secreted Signaling,0.00015604106736409712,0.0,27.21735054028683
N2_reaEGC_wntEGC,1.0,5,NOTCH,Cell-Cell Contact,0.011515484858813829,0.0,33.42285610599851
N2_reaEGC_wntEGC,1.0,5,NPFF,Secreted Signaling,0.0008911039606387432,0.0,29.73101851429305
N2_reaEGC_wntEGC,1.0,5,NPR2,Secreted Signaling,0.0064260094719047435,0.0031007352331146594,1.0513127653369003
N2_reaEGC_wntEGC,1.0,5,NPW-B,Secreted Signaling,0.002416909376897087,0.0,31.17051623420209
N2_reaEGC_wntEGC,1.0,5,NPY,Secreted Signaling,0.3631607415113818,0.3722364019989549,-0.03561089482797458
N2_reaEGC_wntEGC,1.0,5,NRG,Secreted Signaling,1.32732829492583,2.210163287441755,-0.7356277162214148
N2_reaEGC_wntEGC,1.0,5,NRXN,Cell-Cell Contact,21.302436792256636,19.1694185561078,0.15221189215466646
N2_reaEGC_wntEGC,1.0,5,NTS,Secreted Signaling,0.6500492669602247,0.28536460809748054,1.1877426456360118
N2_reaEGC_wntEGC,1.0,5,PARs,Secreted Signaling,0.002162603235338088,0.008305392522997756,-1.941279349078136
N2_reaEGC_wntEGC,1.0,5,PDGF,Secreted Signaling,0.5362264301873969,0.005198356889655429,6.6886428354426135
N2_reaEGC_wntEGC,1.0,5,PECAM1,Cell-Cell Contact,0.0001394419379110292,0.0,27.05508929418775
N2_reaEGC_wntEGC,1.0,5,PROS,Secreted Signaling,0.11359170755110626,0.25644885529011663,-1.1748136128499194
N2_reaEGC_wntEGC,1.0,5,PSAP,Secreted Signaling,21.11446454141327,14.754528811810548,0.5170738123327628
N2_reaEGC_wntEGC,1.0,5,PTH,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,1.0,5,PTPRM,Cell-Cell Contact,0.04381196300602229,0.12845188002078373,-1.5518312441098647
N2_reaEGC_wntEGC,1.0,5,RELN,ECM-Receptor,0.07891547502745913,0.05001435581483877,0.6579659783432441
N2_reaEGC_wntEGC,1.0,5,SEMA3,Secreted Signaling,2.8589892485248463,2.866782396411104,-0.0039272061298482866
N2_reaEGC_wntEGC,1.0,5,SEMA4,Cell-Cell Contact,2.4770149108521626,3.658169907630635,-0.5625195309817332
N2_reaEGC_wntEGC,1.0,5,SEMA5,Cell-Cell Contact,10.051602489127385,9.476830273929231,0.08494901809263644
N2_reaEGC_wntEGC,1.0,5,SEMA6,Cell-Cell Contact,4.422011383589158,7.854389463028466,-0.8287963972952941
N2_reaEGC_wntEGC,1.0,5,SEMATOSTATIN,Secreted Signaling,0.9004588208620823,0.9947516050198055,-0.14367602034822058
N2_reaEGC_wntEGC,1.0,5,TAC,Secreted Signaling,0.034916545867170086,0.017904446980218446,0.9635928884092417
N2_reaEGC_wntEGC,1.0,5,TENASCIN,ECM-Receptor,3.1847751077833304,2.023666486009326,0.6542199567999047
N2_reaEGC_wntEGC,1.0,5,TGFb,Secreted Signaling,0.027349848817301493,0.018281994206089995,0.5811094095378904
N2_reaEGC_wntEGC,1.0,5,THBS,ECM-Receptor,4.982542649698083,4.349689437138091,0.1959697564766853
N2_reaEGC_wntEGC,1.0,5,THY1,Cell-Cell Contact,0.00018757357707738183,0.0,27.48288138086827
N2_reaEGC_wntEGC,1.0,5,UCN,Secreted Signaling,0.0008253796684939816,0.006247787029120271,-2.9202154689502304
N2_reaEGC_wntEGC,1.0,5,UROTENSIN,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,1.0,5,VEGF,Secreted Signaling,0.051608212859610945,0.036771916159972315,0.48899631602640636
N2_reaEGC_wntEGC,1.0,5,VIP,Secreted Signaling,0.012101094474549563,0.0009060929689032871,3.7393346408183494
N2_reaEGC_wntEGC,1.0,5,VISTA,Cell-Cell Contact,1.2051176326736484,0.8143080887489321,0.5655273379578356
N2_reaEGC_wntEGC,1.0,5,WNT,Secreted Signaling,31.57561561655419,24.226134421784472,0.38224663852306107
N2_reaEGC_wntEGC,1.0,5,ncWNT,Secreted Signaling,4.1943252386859795,1.3311949486574919,1.6557168718655253
N2_reaEGC_wntEGC,2.0,10,ACTIVIN,Secreted Signaling,0.02576934920038771,0.058860999198001855,-1.1916559303094334
N2_reaEGC_wntEGC,2.0,10,ADIPONECTIN,Secreted Signaling,0.0,0.010215877529203403,-33.2500940838402
N2_reaEGC_wntEGC,2.0,10,AGRN,ECM-Receptor,5.193276581148626,5.541127519771507,-0.09353450676982175
N2_reaEGC_wntEGC,2.0,10,AGT,Secreted Signaling,0.01213699208736717,0.0,33.49869187154787
N2_reaEGC_wntEGC,2.0,10,ANGPT,Secreted Signaling,0.0033495022947684066,0.020095422592113978,-2.5848482707882257
N2_reaEGC_wntEGC,2.0,10,ANGPTL,Secreted Signaling,3.212345884310523,3.7174214691858602,-0.21067502440879252
N2_reaEGC_wntEGC,2.0,10,BAG,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,2.0,10,BMP,Secreted Signaling,0.02593654944008128,0.18851666478394752,-2.861633599173767
N2_reaEGC_wntEGC,2.0,10,CALCR,Secreted Signaling,0.05898989158556658,0.15341088451286367,-1.378861182942169
N2_reaEGC_wntEGC,2.0,10,CCK,Secreted Signaling,0.02249955892860235,0.03245619083954315,-0.5285969708175463
N2_reaEGC_wntEGC,2.0,10,CCL,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,2.0,10,CD34,Cell-Cell Contact,0.009794850086858473,0.00514499104962182,0.928854844278417
N2_reaEGC_wntEGC,2.0,10,CD40,Secreted Signaling,0.011459307137083883,0.003588419148805083,1.6750994963164942
N2_reaEGC_wntEGC,2.0,10,CD45,Cell-Cell Contact,0.0029849060820614725,0.0023961048696590596,0.3169944871728127
N2_reaEGC_wntEGC,2.0,10,CDH,Cell-Cell Contact,13.675791874886848,6.498977950614467,1.073339613983536
N2_reaEGC_wntEGC,2.0,10,CDH1,Cell-Cell Contact,0.00438235425900225,0.0,32.02905896736282
N2_reaEGC_wntEGC,2.0,10,CDH5,Cell-Cell Contact,0.00010397498575315132,0.0,26.63166126027779
N2_reaEGC_wntEGC,2.0,10,CLDN,Cell-Cell Contact,0.020043091079674058,0.016493543058500204,0.2812036761332382
N2_reaEGC_wntEGC,2.0,10,CNTN,Cell-Cell Contact,1.149119815811022,6.323542884363218,-2.4602038500868133
N2_reaEGC_wntEGC,2.0,10,COLLAGEN,ECM-Receptor,2.2115856677692016,4.624380947902564,-1.064179121853234
N2_reaEGC_wntEGC,2.0,10,CSPG4,Cell-Cell Contact,0.0059526592905561,0.0027645621926415064,1.1064832941495832
N2_reaEGC_wntEGC,2.0,10,CXCL,Secreted Signaling,0.23658080269970488,0.3020936554434183,-0.3526628737335882
N2_reaEGC_wntEGC,2.0,10,EDN,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,2.0,10,EGF,Secreted Signaling,0.42635583548958167,0.04362199678266136,3.2889302872509414
N2_reaEGC_wntEGC,2.0,10,EPHA,Cell-Cell Contact,5.909082625435192,12.773127103165018,-1.1121056902611433
N2_reaEGC_wntEGC,2.0,10,EPHB,Cell-Cell Contact,7.714523722742512,5.103508660043233,0.5960876503950254
N2_reaEGC_wntEGC,2.0,10,ESAM,Cell-Cell Contact,7.051590729279471e-05,0.0,26.071445428476057
N2_reaEGC_wntEGC,2.0,10,FGF,Secreted Signaling,2.597028405931173,4.720554094112932,-0.8620944175888056
N2_reaEGC_wntEGC,2.0,10,FN1,ECM-Receptor,0.5960510691324834,1.6746832332642319,-1.4903803853197106
N2_reaEGC_wntEGC,2.0,10,GALANIN,Secreted Signaling,0.013910827323591977,0.029510170146820502,-1.085004014539326
N2_reaEGC_wntEGC,2.0,10,GAS,Secreted Signaling,0.3889934348357027,0.5237498982805524,-0.4291322520199078
N2_reaEGC_wntEGC,2.0,10,GDF,Secreted Signaling,0.0749467154212257,0.3938549902320811,-2.3937273972843385
N2_reaEGC_wntEGC,2.0,10,GDNF,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,2.0,10,GPR,Secreted Signaling,0.03021373242233895,0.09099991700457027,-1.5906608125645394
N2_reaEGC_wntEGC,2.0,10,GRN,Secreted Signaling,3.095426554914752,7.014674850775639,-1.1802380036538076
N2_reaEGC_wntEGC,2.0,10,HH,Secreted Signaling,0.0,0.004991357725054331,-32.21678515816834
N2_reaEGC_wntEGC,2.0,10,HSPG,ECM-Receptor,0.44536936661686094,0.3369802249467514,0.402338398092579
N2_reaEGC_wntEGC,2.0,10,JAM,Cell-Cell Contact,3.3557807821292847,6.175981133225631,-0.8800198712159771
N2_reaEGC_wntEGC,2.0,10,L1CAM,Cell-Cell Contact,1.5395938585121802,11.261668991384237,-2.870798925779599
N2_reaEGC_wntEGC,2.0,10,LAMININ,ECM-Receptor,6.867399957102582,12.424608263558932,-0.8553644719837997
N2_reaEGC_wntEGC,2.0,10,MAG,Cell-Cell Contact,0.00016314568124657912,0.0002690206028330544,-0.721555864486067
N2_reaEGC_wntEGC,2.0,10,MPZ,Cell-Cell Contact,0.012376018246225117,0.05734191773023799,-2.2120429255663643
N2_reaEGC_wntEGC,2.0,10,MSTN,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,2.0,10,NCAM,Cell-Cell Contact,1.0279909654177615,6.521863133151989,-2.665456579874938
N2_reaEGC_wntEGC,2.0,10,NEGR,Cell-Cell Contact,0.04014856852905708,0.052603717267204045,-0.3898162015446322
N2_reaEGC_wntEGC,2.0,10,NGL,Cell-Cell Contact,0.20401039027327492,0.34941368969679887,-0.7762935020849655
N2_reaEGC_wntEGC,2.0,10,NMU,Secreted Signaling,0.0009975442035296258,0.001357814052540041,-0.44483324406397695
N2_reaEGC_wntEGC,2.0,10,NOTCH,Cell-Cell Contact,0.017341198380033257,0.07563315082396473,-2.1248151209480657
N2_reaEGC_wntEGC,2.0,10,NPFF,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,2.0,10,NPR2,Secreted Signaling,0.002369976274616785,0.0,31.142225471244256
N2_reaEGC_wntEGC,2.0,10,NPW-B,Secreted Signaling,0.0002550329251915427,0.0,27.926108278287757
N2_reaEGC_wntEGC,2.0,10,NPY,Secreted Signaling,0.08084063421032175,0.1464157835317132,-0.8569185385434611
N2_reaEGC_wntEGC,2.0,10,NRG,Secreted Signaling,0.4674126983934116,1.0054340242275959,-1.1050495822021664
N2_reaEGC_wntEGC,2.0,10,NRXN,Cell-Cell Contact,5.941161271669474,32.4223189198981,-2.448170423602837
N2_reaEGC_wntEGC,2.0,10,NTS,Secreted Signaling,0.13209239483584154,0.8657172528455274,-2.712348504758709
N2_reaEGC_wntEGC,2.0,10,PARs,Secreted Signaling,0.07492069940777318,0.20278532593591483,-1.436516986250029
N2_reaEGC_wntEGC,2.0,10,PDGF,Secreted Signaling,0.0969788622869258,0.942216380734356,-3.280316180040398
N2_reaEGC_wntEGC,2.0,10,PECAM1,Cell-Cell Contact,0.0005024204901462314,0.0,28.904320064634554
N2_reaEGC_wntEGC,2.0,10,PROS,Secreted Signaling,0.6813213102800979,0.29585105669887357,1.2034642838900556
N2_reaEGC_wntEGC,2.0,10,PSAP,Secreted Signaling,28.028167305000174,41.93193488876144,-0.5811719897385028
N2_reaEGC_wntEGC,2.0,10,PTH,Secreted Signaling,0.0,0.00725973621273893,-32.75726998209095
N2_reaEGC_wntEGC,2.0,10,PTPRM,Cell-Cell Contact,0.0964051609053687,0.1328816183149124,-0.4629592624069156
N2_reaEGC_wntEGC,2.0,10,RELN,ECM-Receptor,0.048675141665773324,0.0578732908853232,-0.24971250549114035
N2_reaEGC_wntEGC,2.0,10,SEMA3,Secreted Signaling,3.068781450628447,3.937030874420358,-0.35944212117042146
N2_reaEGC_wntEGC,2.0,10,SEMA4,Cell-Cell Contact,1.0522852744787765,4.155532137573091,-1.9815073612522156
N2_reaEGC_wntEGC,2.0,10,SEMA5,Cell-Cell Contact,7.493039933708191,13.834815325110334,-0.8846803408101748
N2_reaEGC_wntEGC,2.0,10,SEMA6,Cell-Cell Contact,2.0155561009886367,8.498370000593852,-2.0760082171086927
N2_reaEGC_wntEGC,2.0,10,SEMATOSTATIN,Secreted Signaling,0.21021432266455592,0.7864525087824533,-1.9034986800762275
N2_reaEGC_wntEGC,2.0,10,TAC,Secreted Signaling,0.05822870210643435,0.024674491511277204,1.2387101079090408
N2_reaEGC_wntEGC,2.0,10,TENASCIN,ECM-Receptor,4.300943956069739,7.673801357448118,-0.8352880878901634
N2_reaEGC_wntEGC,2.0,10,TGFb,Secreted Signaling,0.011214993979172125,0.03676469936634384,-1.7128923417195718
N2_reaEGC_wntEGC,2.0,10,THBS,ECM-Receptor,4.118096764816375,13.33696414635821,-1.6953806723430038
N2_reaEGC_wntEGC,2.0,10,THY1,Cell-Cell Contact,0.001918077306030466,0.015509804660253833,-3.015447742762904
N2_reaEGC_wntEGC,2.0,10,UCN,Secreted Signaling,0.0007021935794720574,0.014941958073493444,-4.411356601794293
N2_reaEGC_wntEGC,2.0,10,UROTENSIN,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,2.0,10,VEGF,Secreted Signaling,0.03189358491851327,0.03558168876924574,-0.1578687158314417
N2_reaEGC_wntEGC,2.0,10,VIP,Secreted Signaling,0.00748911925595766,0.00238476849132358,1.6509468437548358
N2_reaEGC_wntEGC,2.0,10,VISTA,Cell-Cell Contact,0.3542860779854861,0.6529338073150421,-0.8820219681426706
N2_reaEGC_wntEGC,2.0,10,WNT,Secreted Signaling,18.735846411747648,33.37805428120019,-0.8330987031970469
N2_reaEGC_wntEGC,2.0,10,ncWNT,Secreted Signaling,1.5629095413499972,1.5803570817736206,-0.016016292339988563
N2_reaEGC_wntEGC,3.0,15,ACTIVIN,Secreted Signaling,1.8390379068535385,0.10413316883572087,4.14244963847808
N2_reaEGC_wntEGC,3.0,15,ADIPONECTIN,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,3.0,15,AGRN,ECM-Receptor,37.39809275233908,9.624421032045099,1.958193035203593
N2_reaEGC_wntEGC,3.0,15,AGT,Secreted Signaling,0.010616490893463513,0.008607239937692615,0.3026843943244482
N2_reaEGC_wntEGC,3.0,15,ANGPT,Secreted Signaling,0.0026825749955602723,0.03902764388384381,-3.862805959321892
N2_reaEGC_wntEGC,3.0,15,ANGPTL,Secreted Signaling,4.385911393822958,4.2753685185617485,0.03682788679667329
N2_reaEGC_wntEGC,3.0,15,BAG,Secreted Signaling,0.03950696698383239,0.10613720162115199,-1.4257514191539704
N2_reaEGC_wntEGC,3.0,15,BMP,Secreted Signaling,0.16798118686032046,0.2279023638050177,-0.44011622164641584
N2_reaEGC_wntEGC,3.0,15,CALCR,Secreted Signaling,0.03344134080862615,0.12714518946862394,-1.9267722811373498
N2_reaEGC_wntEGC,3.0,15,CCK,Secreted Signaling,0.11320085689041923,0.3111999717028316,-1.4589570502309317
N2_reaEGC_wntEGC,3.0,15,CCL,Secreted Signaling,0.0006040172520765781,0.0019136027715282538,-1.6636297206824038
N2_reaEGC_wntEGC,3.0,15,CD34,Cell-Cell Contact,0.0010450245937466806,0.0,29.96088975064794
N2_reaEGC_wntEGC,3.0,15,CD40,Secreted Signaling,0.0025130136713465722,0.005254350045375453,-1.0640937960573502
N2_reaEGC_wntEGC,3.0,15,CD45,Cell-Cell Contact,0.0,0.0016942556374810389,-30.65800442673403
N2_reaEGC_wntEGC,3.0,15,CDH,Cell-Cell Contact,14.946219316201681,5.03007698112943,1.5711282126729684
N2_reaEGC_wntEGC,3.0,15,CDH1,Cell-Cell Contact,0.0,0.0007920420616316935,-29.561001808013348
N2_reaEGC_wntEGC,3.0,15,CDH5,Cell-Cell Contact,0.009885622466797337,0.0003804587805382476,4.699519743559889
N2_reaEGC_wntEGC,3.0,15,CLDN,Cell-Cell Contact,0.0032909114470636774,0.004816240012268065,-0.5494200824759455
N2_reaEGC_wntEGC,3.0,15,CNTN,Cell-Cell Contact,5.494552674808862,14.34363876706733,-1.3843371229908064
N2_reaEGC_wntEGC,3.0,15,COLLAGEN,ECM-Receptor,7.655899167083832,3.6981488353495555,1.049768540285746
N2_reaEGC_wntEGC,3.0,15,CSPG4,Cell-Cell Contact,0.011286825481493791,0.006184859371010031,0.8678270752102412
N2_reaEGC_wntEGC,3.0,15,CXCL,Secreted Signaling,0.3057841049195841,0.2787106230305703,0.1337454236824026
N2_reaEGC_wntEGC,3.0,15,EDN,Secreted Signaling,0.2493950291552111,0.0,37.85964175398409
N2_reaEGC_wntEGC,3.0,15,EGF,Secreted Signaling,0.19794445374090552,0.019463469192373843,3.3462548587388055
N2_reaEGC_wntEGC,3.0,15,EPHA,Cell-Cell Contact,13.500797886715215,13.759737035956654,-0.02740822682238962
N2_reaEGC_wntEGC,3.0,15,EPHB,Cell-Cell Contact,5.569645586707062,8.374540413848404,-0.5884244915489656
N2_reaEGC_wntEGC,3.0,15,ESAM,Cell-Cell Contact,0.0005272879890404385,0.004127310701613655,-2.968539005892948
N2_reaEGC_wntEGC,3.0,15,FGF,Secreted Signaling,1.3758648801295092,1.7839536148191588,-0.37473930982267417
