niche,time,dpi,condition,pathway,interaction_class,lr_score
N2_reaEGC_wntEGC,1.0,5,uninj,CNTN,Cell-Cell Contact,5.7068574274488775
N2_reaEGC_wntEGC,1.0,5,uninj,COLLAGEN,ECM-Receptor,1.6902400827821447
N2_reaEGC_wntEGC,1.0,5,uninj,CSPG4,Cell-Cell Contact,0.01324481287235229
N2_reaEGC_wntEGC,1.0,5,uninj,CXCL,Secreted Signaling,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,EDN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,EGF,Secreted Signaling,0.024538852076523766
N2_reaEGC_wntEGC,1.0,5,uninj,EPHA,Cell-Cell Contact,8.808016879916316
N2_reaEGC_wntEGC,1.0,5,uninj,EPHB,Cell-Cell Contact,5.410655044326852
N2_reaEGC_wntEGC,1.0,5,uninj,ESAM,Cell-Cell Contact,0.014078809525403678
N2_reaEGC_wntEGC,1.0,5,uninj,FGF,Secreted Signaling,2.2783316526776956
N2_reaEGC_wntEGC,1.0,5,uninj,FN1,ECM-Receptor,0.3774954118542725
N2_reaEGC_wntEGC,1.0,5,uninj,GALANIN,Secreted Signaling,0.022864201440099152
N2_reaEGC_wntEGC,1.0,5,uninj,GAS,Secreted Signaling,0.3028542405194322
N2_reaEGC_wntEGC,1.0,5,uninj,GDF,Secreted Signaling,0.225200422646388
N2_reaEGC_wntEGC,1.0,5,uninj,GDNF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,GPR,Secreted Signaling,0.3733196388618157
N2_reaEGC_wntEGC,1.0,5,uninj,GRN,Secreted Signaling,2.3608583993155503
N2_reaEGC_wntEGC,1.0,5,uninj,HH,Secreted Signaling,0.008968205806862063
N2_reaEGC_wntEGC,1.0,5,uninj,HSPG,ECM-Receptor,0.1870942404061313
N2_reaEGC_wntEGC,1.0,5,uninj,JAM,Cell-Cell Contact,2.6155699061504487
N2_reaEGC_wntEGC,1.0,5,uninj,L1CAM,Cell-Cell Contact,4.380321721350428
N2_reaEGC_wntEGC,1.0,5,uninj,LAMININ,ECM-Receptor,8.272862364031646
N2_reaEGC_wntEGC,1.0,5,uninj,MAG,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,MPZ,Cell-Cell Contact,0.03986531809410392
N2_reaEGC_wntEGC,1.0,5,uninj,MSTN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,NCAM,Cell-Cell Contact,4.455204455971839
N2_reaEGC_wntEGC,1.0,5,uninj,NEGR,Cell-Cell Contact,0.08737785818817372
N2_reaEGC_wntEGC,1.0,5,uninj,NGL,Cell-Cell Contact,0.4793251363131581
N2_reaEGC_wntEGC,1.0,5,uninj,NMU,Secreted Signaling,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,NOTCH,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,NPFF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,NPR2,Secreted Signaling,0.0031007352331146594
N2_reaEGC_wntEGC,1.0,5,uninj,NPW-B,Secreted Signaling,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,NPY,Secreted Signaling,0.3722364019989549
N2_reaEGC_wntEGC,1.0,5,uninj,NRG,Secreted Signaling,2.210163287441755
N2_reaEGC_wntEGC,1.0,5,uninj,NRXN,Cell-Cell Contact,19.1694185561078
N2_reaEGC_wntEGC,1.0,5,uninj,NTS,Secreted Signaling,0.28536460809748054
N2_reaEGC_wntEGC,1.0,5,uninj,PARs,Secreted Signaling,0.008305392522997756
N2_reaEGC_wntEGC,1.0,5,uninj,PDGF,Secreted Signaling,0.005198356889655429
N2_reaEGC_wntEGC,1.0,5,uninj,PECAM1,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,PROS,Secreted Signaling,0.25644885529011663
N2_reaEGC_wntEGC,1.0,5,uninj,PSAP,Secreted Signaling,14.754528811810548
N2_reaEGC_wntEGC,1.0,5,uninj,PTH,Secreted Signaling,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,PTPRM,Cell-Cell Contact,0.12845188002078373
N2_reaEGC_wntEGC,1.0,5,uninj,RELN,ECM-Receptor,0.05001435581483877
N2_reaEGC_wntEGC,1.0,5,uninj,SEMA3,Secreted Signaling,2.866782396411104
N2_reaEGC_wntEGC,1.0,5,uninj,SEMA4,Cell-Cell Contact,3.658169907630635
N2_reaEGC_wntEGC,1.0,5,uninj,SEMA5,Cell-Cell Contact,9.476830273929231
N2_reaEGC_wntEGC,1.0,5,uninj,SEMA6,Cell-Cell Contact,7.854389463028466
N2_reaEGC_wntEGC,1.0,5,uninj,SEMATOSTATIN,Secreted Signaling,0.9947516050198055
N2_reaEGC_wntEGC,1.0,5,uninj,TAC,Secreted Signaling,0.017904446980218446
N2_reaEGC_wntEGC,1.0,5,uninj,TENASCIN,ECM-Receptor,2.023666486009326
N2_reaEGC_wntEGC,1.0,5,uninj,TGFb,Secreted Signaling,0.018281994206089995
N2_reaEGC_wntEGC,1.0,5,uninj,THBS,ECM-Receptor,4.349689437138091
N2_reaEGC_wntEGC,1.0,5,uninj,THY1,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,UCN,Secreted Signaling,0.006247787029120271
N2_reaEGC_wntEGC,1.0,5,uninj,UROTENSIN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,1.0,5,uninj,VEGF,Secreted Signaling,0.036771916159972315
N2_reaEGC_wntEGC,1.0,5,uninj,VIP,Secreted Signaling,0.0009060929689032871
N2_reaEGC_wntEGC,1.0,5,uninj,VISTA,Cell-Cell Contact,0.8143080887489321
N2_reaEGC_wntEGC,1.0,5,uninj,WNT,Secreted Signaling,24.226134421784472
N2_reaEGC_wntEGC,1.0,5,uninj,ncWNT,Secreted Signaling,1.3311949486574919
N1_sfrpEGC_VLMC,2.0,10,inj,ACTIVIN,Secreted Signaling,0.036196860764600255
N1_sfrpEGC_VLMC,2.0,10,inj,ADIPONECTIN,Secreted Signaling,0.0006370771927703261
N1_sfrpEGC_VLMC,2.0,10,inj,AGRN,ECM-Receptor,17.554270531833204
N1_sfrpEGC_VLMC,2.0,10,inj,AGT,Secreted Signaling,0.192297528594684
N1_sfrpEGC_VLMC,2.0,10,inj,ANGPT,Secreted Signaling,0.021021722654856235
N1_sfrpEGC_VLMC,2.0,10,inj,ANGPTL,Secreted Signaling,10.935906626472022
N1_sfrpEGC_VLMC,2.0,10,inj,BAG,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,2.0,10,inj,BMP,Secreted Signaling,0.06181400762407924
N1_sfrpEGC_VLMC,2.0,10,inj,CALCR,Secreted Signaling,0.21015438470897224
N1_sfrpEGC_VLMC,2.0,10,inj,CCK,Secreted Signaling,0.049454857927934984
N1_sfrpEGC_VLMC,2.0,10,inj,CCL,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,2.0,10,inj,CD34,Cell-Cell Contact,0.07121926930274586
N1_sfrpEGC_VLMC,2.0,10,inj,CD40,Secreted Signaling,0.012875624552898111
N1_sfrpEGC_VLMC,2.0,10,inj,CD45,Cell-Cell Contact,0.0030405793626468456
N1_sfrpEGC_VLMC,2.0,10,inj,CDH,Cell-Cell Contact,23.8140718939719
N1_sfrpEGC_VLMC,2.0,10,inj,CDH1,Cell-Cell Contact,0.004772328615296091
N1_sfrpEGC_VLMC,2.0,10,inj,CDH5,Cell-Cell Contact,0.11443518373120933
N1_sfrpEGC_VLMC,2.0,10,inj,CLDN,Cell-Cell Contact,0.04207217918822655
N1_sfrpEGC_VLMC,2.0,10,inj,CNTN,Cell-Cell Contact,5.8468919384159665
N1_sfrpEGC_VLMC,2.0,10,inj,COLLAGEN,ECM-Receptor,13.53558986139745
N1_sfrpEGC_VLMC,2.0,10,inj,CSPG4,Cell-Cell Contact,0.04303095847543574
N1_sfrpEGC_VLMC,2.0,10,inj,CXCL,Secreted Signaling,0.5574425251878886
N1_sfrpEGC_VLMC,2.0,10,inj,EDN,Secreted Signaling,0.02890570199862762
N1_sfrpEGC_VLMC,2.0,10,inj,EGF,Secreted Signaling,0.4567393450918911
N1_sfrpEGC_VLMC,2.0,10,inj,EPHA,Cell-Cell Contact,10.42151787254503
N1_sfrpEGC_VLMC,2.0,10,inj,EPHB,Cell-Cell Contact,20.662346523772086
N1_sfrpEGC_VLMC,2.0,10,inj,ESAM,Cell-Cell Contact,0.041279621819693815
N1_sfrpEGC_VLMC,2.0,10,inj,FGF,Secreted Signaling,9.24125289905825
N1_sfrpEGC_VLMC,2.0,10,inj,FN1,ECM-Receptor,2.155869668162194
N1_sfrpEGC_VLMC,2.0,10,inj,GALANIN,Secreted Signaling,0.033577992384913845
N1_sfrpEGC_VLMC,2.0,10,inj,GAS,Secreted Signaling,1.3102834417001037
N1_sfrpEGC_VLMC,2.0,10,inj,GDF,Secreted Signaling,0.682910524286279
N1_sfrpEGC_VLMC,2.0,10,inj,GDNF,Secreted Signaling,0.0002860880705493513
N1_sfrpEGC_VLMC,2.0,10,inj,GPR,Secreted Signaling,0.04980429083933664
N1_sfrpEGC_VLMC,2.0,10,inj,GRN,Secreted Signaling,8.819643610788727
N1_sfrpEGC_VLMC,2.0,10,inj,HH,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,2.0,10,inj,HSPG,ECM-Receptor,1.681782094566654
N1_sfrpEGC_VLMC,2.0,10,inj,JAM,Cell-Cell Contact,7.803427409957882
N1_sfrpEGC_VLMC,2.0,10,inj,L1CAM,Cell-Cell Contact,5.057252946462557
N1_sfrpEGC_VLMC,2.0,10,inj,LAMININ,ECM-Receptor,17.009385964928832
N1_sfrpEGC_VLMC,2.0,10,inj,MAG,Cell-Cell Contact,0.00046521568767151207
N1_sfrpEGC_VLMC,2.0,10,inj,MPZ,Cell-Cell Contact,0.01387216425699621
N1_sfrpEGC_VLMC,2.0,10,inj,MSTN,Secreted Signaling,0.014948912373197133
N1_sfrpEGC_VLMC,2.0,10,inj,NCAM,Cell-Cell Contact,5.102565683142677
N1_sfrpEGC_VLMC,2.0,10,inj,NEGR,Cell-Cell Contact,0.2432432915923588
N1_sfrpEGC_VLMC,2.0,10,inj,NGL,Cell-Cell Contact,0.915958188339046
N1_sfrpEGC_VLMC,2.0,10,inj,NMU,Secreted Signaling,0.0027121963995110736
N1_sfrpEGC_VLMC,2.0,10,inj,NOTCH,Cell-Cell Contact,0.40249830085644495
N1_sfrpEGC_VLMC,2.0,10,inj,NPFF,Secreted Signaling,0.006308274581115507
N1_sfrpEGC_VLMC,2.0,10,inj,NPR2,Secreted Signaling,0.007101125527562114
N1_sfrpEGC_VLMC,2.0,10,inj,NPW-B,Secreted Signaling,0.0006482338997135036
N1_sfrpEGC_VLMC,2.0,10,inj,NPY,Secreted Signaling,0.25669016542539264
N1_sfrpEGC_VLMC,2.0,10,inj,NRG,Secreted Signaling,2.495496892975545
N1_sfrpEGC_VLMC,2.0,10,inj,NRXN,Cell-Cell Contact,23.976565093584277
N1_sfrpEGC_VLMC,2.0,10,inj,NTS,Secreted Signaling,1.0852511632861546
N1_sfrpEGC_VLMC,2.0,10,inj,PARs,Secreted Signaling,0.09590579755947119
N1_sfrpEGC_VLMC,2.0,10,inj,PDGF,Secreted Signaling,0.34152089326603075
N1_sfrpEGC_VLMC,2.0,10,inj,PECAM1,Cell-Cell Contact,0.03289419200166269
N1_sfrpEGC_VLMC,2.0,10,inj,PROS,Secreted Signaling,3.4866146084520753
N1_sfrpEGC_VLMC,2.0,10,inj,PSAP,Secreted Signaling,81.03046078309983
N1_sfrpEGC_VLMC,2.0,10,inj,PTH,Secreted Signaling,0.0017114204061307637
N1_sfrpEGC_VLMC,2.0,10,inj,PTPRM,Cell-Cell Contact,0.5839038158248138
N1_sfrpEGC_VLMC,2.0,10,inj,RELN,ECM-Receptor,0.18160062425834184
N1_sfrpEGC_VLMC,2.0,10,inj,SEMA3,Secreted Signaling,7.141947777546117
N1_sfrpEGC_VLMC,2.0,10,inj,SEMA4,Cell-Cell Contact,4.88019114186031
N1_sfrpEGC_VLMC,2.0,10,inj,SEMA5,Cell-Cell Contact,26.060104523192624
N1_sfrpEGC_VLMC,2.0,10,inj,SEMA6,Cell-Cell Contact,7.196555583224656
N1_sfrpEGC_VLMC,2.0,10,inj,SEMATOSTATIN,Secreted Signaling,0.6009810705906502
N1_sfrpEGC_VLMC,2.0,10,inj,TAC,Secreted Signaling,0.189120837289337
N1_sfrpEGC_VLMC,2.0,10,inj,TENASCIN,ECM-Receptor,11.302613380294822
N1_sfrpEGC_VLMC,2.0,10,inj,TGFb,Secreted Signaling,0.018936450986033342
N1_sfrpEGC_VLMC,2.0,10,inj,THBS,ECM-Receptor,14.20123334485836
N1_sfrpEGC_VLMC,2.0,10,inj,THY1,Cell-Cell Contact,0.0035551189055882315
N1_sfrpEGC_VLMC,2.0,10,inj,UCN,Secreted Signaling,0.058298243342107425
N1_sfrpEGC_VLMC,2.0,10,inj,UROTENSIN,Secreted Signaling,0.000529785753499959
N1_sfrpEGC_VLMC,2.0,10,inj,VEGF,Secreted Signaling,0.1597468922240251
N1_sfrpEGC_VLMC,2.0,10,inj,VIP,Secreted Signaling,0.023273462638404536
N1_sfrpEGC_VLMC,2.0,10,inj,VISTA,Cell-Cell Contact,0.8318979547203967
N1_sfrpEGC_VLMC,2.0,10,inj,WNT,Secreted Signaling,48.275224236506745
N1_sfrpEGC_VLMC,2.0,10,inj,ncWNT,Secreted Signaling,2.185243219935911
N2_reaEGC_wntEGC,2.0,10,inj,ACTIVIN,Secreted Signaling,0.02576934920038771
N2_reaEGC_wntEGC,2.0,10,inj,ADIPONECTIN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,inj,AGRN,ECM-Receptor,5.193276581148626
N2_reaEGC_wntEGC,2.0,10,inj,AGT,Secreted Signaling,0.01213699208736717
N2_reaEGC_wntEGC,2.0,10,inj,ANGPT,Secreted Signaling,0.0033495022947684066
N2_reaEGC_wntEGC,2.0,10,inj,ANGPTL,Secreted Signaling,3.212345884310523
N2_reaEGC_wntEGC,2.0,10,inj,BAG,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,inj,BMP,Secreted Signaling,0.02593654944008128
N2_reaEGC_wntEGC,2.0,10,inj,CALCR,Secreted Signaling,0.05898989158556658
N2_reaEGC_wntEGC,2.0,10,inj,CCK,Secreted Signaling,0.02249955892860235
N2_reaEGC_wntEGC,2.0,10,inj,CCL,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,inj,CD34,Cell-Cell Contact,0.009794850086858473
N2_reaEGC_wntEGC,2.0,10,inj,CD40,Secreted Signaling,0.011459307137083883
N2_reaEGC_wntEGC,2.0,10,inj,CD45,Cell-Cell Contact,0.0029849060820614725
N2_reaEGC_wntEGC,2.0,10,inj,CDH,Cell-Cell Contact,13.675791874886848
N2_reaEGC_wntEGC,2.0,10,inj,CDH1,Cell-Cell Contact,0.00438235425900225
N2_reaEGC_wntEGC,2.0,10,inj,CDH5,Cell-Cell Contact,0.00010397498575315132
N2_reaEGC_wntEGC,2.0,10,inj,CLDN,Cell-Cell Contact,0.020043091079674058
N2_reaEGC_wntEGC,2.0,10,inj,CNTN,Cell-Cell Contact,1.149119815811022
N2_reaEGC_wntEGC,2.0,10,inj,COLLAGEN,ECM-Receptor,2.2115856677692016
N2_reaEGC_wntEGC,2.0,10,inj,CSPG4,Cell-Cell Contact,0.0059526592905561
N2_reaEGC_wntEGC,2.0,10,inj,CXCL,Secreted Signaling,0.23658080269970488
N2_reaEGC_wntEGC,2.0,10,inj,EDN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,inj,EGF,Secreted Signaling,0.42635583548958167
N2_reaEGC_wntEGC,2.0,10,inj,EPHA,Cell-Cell Contact,5.909082625435192
N2_reaEGC_wntEGC,2.0,10,inj,EPHB,Cell-Cell Contact,7.714523722742512
N2_reaEGC_wntEGC,2.0,10,inj,ESAM,Cell-Cell Contact,7.051590729279471e-05
N2_reaEGC_wntEGC,2.0,10,inj,FGF,Secreted Signaling,2.597028405931173
N2_reaEGC_wntEGC,2.0,10,inj,FN1,ECM-Receptor,0.5960510691324834
N2_reaEGC_wntEGC,2.0,10,inj,GALANIN,Secreted Signaling,0.013910827323591977
N2_reaEGC_wntEGC,2.0,10,inj,GAS,Secreted Signaling,0.3889934348357027
N2_reaEGC_wntEGC,2.0,10,inj,GDF,Secreted Signaling,0.0749467154212257
N2_reaEGC_wntEGC,2.0,10,inj,GDNF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,inj,GPR,Secreted Signaling,0.03021373242233895
N2_reaEGC_wntEGC,2.0,10,inj,GRN,Secreted Signaling,3.095426554914752
N2_reaEGC_wntEGC,2.0,10,inj,HH,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,inj,HSPG,ECM-Receptor,0.44536936661686094
N2_reaEGC_wntEGC,2.0,10,inj,JAM,Cell-Cell Contact,3.3557807821292847
N2_reaEGC_wntEGC,2.0,10,inj,L1CAM,Cell-Cell Contact,1.5395938585121802
N2_reaEGC_wntEGC,2.0,10,inj,LAMININ,ECM-Receptor,6.867399957102582
N2_reaEGC_wntEGC,2.0,10,inj,MAG,Cell-Cell Contact,0.00016314568124657912
N2_reaEGC_wntEGC,2.0,10,inj,MPZ,Cell-Cell Contact,0.012376018246225117
N2_reaEGC_wntEGC,2.0,10,inj,MSTN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,inj,NCAM,Cell-Cell Contact,1.0279909654177615
N2_reaEGC_wntEGC,2.0,10,inj,NEGR,Cell-Cell Contact,0.04014856852905708
N2_reaEGC_wntEGC,2.0,10,inj,NGL,Cell-Cell Contact,0.20401039027327492
N2_reaEGC_wntEGC,2.0,10,inj,NMU,Secreted Signaling,0.0009975442035296258
N2_reaEGC_wntEGC,2.0,10,inj,NOTCH,Cell-Cell Contact,0.017341198380033257
N2_reaEGC_wntEGC,2.0,10,inj,NPFF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,inj,NPR2,Secreted Signaling,0.002369976274616785
N2_reaEGC_wntEGC,2.0,10,inj,NPW-B,Secreted Signaling,0.0002550329251915427
N2_reaEGC_wntEGC,2.0,10,inj,NPY,Secreted Signaling,0.08084063421032175
N2_reaEGC_wntEGC,2.0,10,inj,NRG,Secreted Signaling,0.4674126983934116
N2_reaEGC_wntEGC,2.0,10,inj,NRXN,Cell-Cell Contact,5.941161271669474
N2_reaEGC_wntEGC,2.0,10,inj,NTS,Secreted Signaling,0.13209239483584154
N2_reaEGC_wntEGC,2.0,10,inj,PARs,Secreted Signaling,0.07492069940777318
N2_reaEGC_wntEGC,2.0,10,inj,PDGF,Secreted Signaling,0.0969788622869258
N2_reaEGC_wntEGC,2.0,10,inj,PECAM1,Cell-Cell Contact,0.0005024204901462314
N2_reaEGC_wntEGC,2.0,10,inj,PROS,Secreted Signaling,0.6813213102800979
N2_reaEGC_wntEGC,2.0,10,inj,PSAP,Secreted Signaling,28.028167305000174
N2_reaEGC_wntEGC,2.0,10,inj,PTH,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,inj,PTPRM,Cell-Cell Contact,0.0964051609053687
N2_reaEGC_wntEGC,2.0,10,inj,RELN,ECM-Receptor,0.048675141665773324
N2_reaEGC_wntEGC,2.0,10,inj,SEMA3,Secreted Signaling,3.068781450628447
N2_reaEGC_wntEGC,2.0,10,inj,SEMA4,Cell-Cell Contact,1.0522852744787765
N2_reaEGC_wntEGC,2.0,10,inj,SEMA5,Cell-Cell Contact,7.493039933708191
N2_reaEGC_wntEGC,2.0,10,inj,SEMA6,Cell-Cell Contact,2.0155561009886367
N2_reaEGC_wntEGC,2.0,10,inj,SEMATOSTATIN,Secreted Signaling,0.21021432266455592
N2_reaEGC_wntEGC,2.0,10,inj,TAC,Secreted Signaling,0.05822870210643435
N2_reaEGC_wntEGC,2.0,10,inj,TENASCIN,ECM-Receptor,4.300943956069739
N2_reaEGC_wntEGC,2.0,10,inj,TGFb,Secreted Signaling,0.011214993979172125
N2_reaEGC_wntEGC,2.0,10,inj,THBS,ECM-Receptor,4.118096764816375
N2_reaEGC_wntEGC,2.0,10,inj,THY1,Cell-Cell Contact,0.001918077306030466
N2_reaEGC_wntEGC,2.0,10,inj,UCN,Secreted Signaling,0.0007021935794720574
N2_reaEGC_wntEGC,2.0,10,inj,UROTENSIN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,inj,VEGF,Secreted Signaling,0.03189358491851327
N2_reaEGC_wntEGC,2.0,10,inj,VIP,Secreted Signaling,0.00748911925595766
N2_reaEGC_wntEGC,2.0,10,inj,VISTA,Cell-Cell Contact,0.3542860779854861
N2_reaEGC_wntEGC,2.0,10,inj,WNT,Secreted Signaling,18.735846411747648
N2_reaEGC_wntEGC,2.0,10,inj,ncWNT,Secreted Signaling,1.5629095413499972
N1_sfrpEGC_VLMC,2.0,10,uninj,ACTIVIN,Secreted Signaling,0.06440216354899732
N1_sfrpEGC_VLMC,2.0,10,uninj,ADIPONECTIN,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,2.0,10,uninj,AGRN,ECM-Receptor,25.326788466228038
N1_sfrpEGC_VLMC,2.0,10,uninj,AGT,Secreted Signaling,1.2757145304585944
N1_sfrpEGC_VLMC,2.0,10,uninj,ANGPT,Secreted Signaling,0.052063291078107525
N1_sfrpEGC_VLMC,2.0,10,uninj,ANGPTL,Secreted Signaling,13.010394311863351
N1_sfrpEGC_VLMC,2.0,10,uninj,BAG,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,2.0,10,uninj,BMP,Secreted Signaling,0.587176700200731
N1_sfrpEGC_VLMC,2.0,10,uninj,CALCR,Secreted Signaling,0.24798974614287306
N1_sfrpEGC_VLMC,2.0,10,uninj,CCK,Secreted Signaling,0.07644082852365139
N1_sfrpEGC_VLMC,2.0,10,uninj,CCL,Secreted Signaling,0.0012951018683747513
N1_sfrpEGC_VLMC,2.0,10,uninj,CD34,Cell-Cell Contact,0.11303309812636209
N1_sfrpEGC_VLMC,2.0,10,uninj,CD40,Secreted Signaling,0.05153252846392143
N1_sfrpEGC_VLMC,2.0,10,uninj,CD45,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,2.0,10,uninj,CDH,Cell-Cell Contact,12.562470171038209
N1_sfrpEGC_VLMC,2.0,10,uninj,CDH1,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,2.0,10,uninj,CDH5,Cell-Cell Contact,0.06396839500927161
N1_sfrpEGC_VLMC,2.0,10,uninj,CLDN,Cell-Cell Contact,0.028067555814027353
N1_sfrpEGC_VLMC,2.0,10,uninj,CNTN,Cell-Cell Contact,13.975881130033702
N1_sfrpEGC_VLMC,2.0,10,uninj,COLLAGEN,ECM-Receptor,18.33731918566696
N1_sfrpEGC_VLMC,2.0,10,uninj,CSPG4,Cell-Cell Contact,0.011119098521189932
N1_sfrpEGC_VLMC,2.0,10,uninj,CXCL,Secreted Signaling,1.5772026553793128
N1_sfrpEGC_VLMC,2.0,10,uninj,EDN,Secreted Signaling,0.029494037923277774
N1_sfrpEGC_VLMC,2.0,10,uninj,EGF,Secreted Signaling,0.4749955313547742
N1_sfrpEGC_VLMC,2.0,10,uninj,EPHA,Cell-Cell Contact,12.19828498451341
N1_sfrpEGC_VLMC,2.0,10,uninj,EPHB,Cell-Cell Contact,59.2452324502158
N1_sfrpEGC_VLMC,2.0,10,uninj,ESAM,Cell-Cell Contact,0.03328152107736957
N1_sfrpEGC_VLMC,2.0,10,uninj,FGF,Secreted Signaling,15.954892748825207
N1_sfrpEGC_VLMC,2.0,10,uninj,FN1,ECM-Receptor,4.411124435758261
N1_sfrpEGC_VLMC,2.0,10,uninj,GALANIN,Secreted Signaling,0.04236381076672559
N1_sfrpEGC_VLMC,2.0,10,uninj,GAS,Secreted Signaling,1.4295239186035924
N1_sfrpEGC_VLMC,2.0,10,uninj,GDF,Secreted Signaling,0.5749962973620718
N1_sfrpEGC_VLMC,2.0,10,uninj,GDNF,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,2.0,10,uninj,GPR,Secreted Signaling,0.2312057062918481
N1_sfrpEGC_VLMC,2.0,10,uninj,GRN,Secreted Signaling,5.706068821970946
N1_sfrpEGC_VLMC,2.0,10,uninj,HH,Secreted Signaling,0.008608950417691599
N1_sfrpEGC_VLMC,2.0,10,uninj,HSPG,ECM-Receptor,7.700314057643624
N1_sfrpEGC_VLMC,2.0,10,uninj,JAM,Cell-Cell Contact,4.380656249095947
N1_sfrpEGC_VLMC,2.0,10,uninj,L1CAM,Cell-Cell Contact,11.350371742681286
N1_sfrpEGC_VLMC,2.0,10,uninj,LAMININ,ECM-Receptor,35.03914276678345
N1_sfrpEGC_VLMC,2.0,10,uninj,MAG,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,2.0,10,uninj,MPZ,Cell-Cell Contact,0.005898975413849575
N1_sfrpEGC_VLMC,2.0,10,uninj,MSTN,Secreted Signaling,0.007173669068314931
N1_sfrpEGC_VLMC,2.0,10,uninj,NCAM,Cell-Cell Contact,9.376881873405155
N1_sfrpEGC_VLMC,2.0,10,uninj,NEGR,Cell-Cell Contact,0.4012661154841026
N1_sfrpEGC_VLMC,2.0,10,uninj,NGL,Cell-Cell Contact,1.6358654402315513
N1_sfrpEGC_VLMC,2.0,10,uninj,NMU,Secreted Signaling,0.023316269800480918
N1_sfrpEGC_VLMC,2.0,10,uninj,NOTCH,Cell-Cell Contact,0.07943389686330234
N1_sfrpEGC_VLMC,2.0,10,uninj,NPFF,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,2.0,10,uninj,NPR2,Secreted Signaling,0.017795437207618482
N1_sfrpEGC_VLMC,2.0,10,uninj,NPW-B,Secreted Signaling,2.266053478713853e-06
N1_sfrpEGC_VLMC,2.0,10,uninj,NPY,Secreted Signaling,0.23977773533621885
N1_sfrpEGC_VLMC,2.0,10,uninj,NRG,Secreted Signaling,7.059688402879914
N1_sfrpEGC_VLMC,2.0,10,uninj,NRXN,Cell-Cell Contact,56.982479534654125
N1_sfrpEGC_VLMC,2.0,10,uninj,NTS,Secreted Signaling,0.9736605029375032
N1_sfrpEGC_VLMC,2.0,10,uninj,PARs,Secreted Signaling,0.45764350353217526
N1_sfrpEGC_VLMC,2.0,10,uninj,PDGF,Secreted Signaling,0.7321587874603797
N1_sfrpEGC_VLMC,2.0,10,uninj,PECAM1,Cell-Cell Contact,0.04212704862721852
N1_sfrpEGC_VLMC,2.0,10,uninj,PROS,Secreted Signaling,2.9720910767099373
N1_sfrpEGC_VLMC,2.0,10,uninj,PSAP,Secreted Signaling,113.79702999467298
N1_sfrpEGC_VLMC,2.0,10,uninj,PTH,Secreted Signaling,0.005709520875315026
N1_sfrpEGC_VLMC,2.0,10,uninj,PTPRM,Cell-Cell Contact,1.4249531581688961
N1_sfrpEGC_VLMC,2.0,10,uninj,RELN,ECM-Receptor,0.08708458596012626
N1_sfrpEGC_VLMC,2.0,10,uninj,SEMA3,Secreted Signaling,10.464661464854052
N1_sfrpEGC_VLMC,2.0,10,uninj,SEMA4,Cell-Cell Contact,9.750921298164245
N1_sfrpEGC_VLMC,2.0,10,uninj,SEMA5,Cell-Cell Contact,53.728675548612614
N1_sfrpEGC_VLMC,2.0,10,uninj,SEMA6,Cell-Cell Contact,19.952569829019122
N1_sfrpEGC_VLMC,2.0,10,uninj,SEMATOSTATIN,Secreted Signaling,0.7517761547893184
N1_sfrpEGC_VLMC,2.0,10,uninj,TAC,Secreted Signaling,0.08863778397424606
