s12_layout_index,time,source,row_index_within_panel,source_id,celltype,x,y,nearest_neighbor_distance,panel_nn_median,panel_nn_mad,robust_nn_z,finite_coordinates,source_id_matches_panel,canonical_palette_label,malformed_or_wrong_source,legacy_46189_roster_extra,objective_display_isolation_flag,computation_excluded,flag_z_gt_15,flag_z_gt_20,flag_z_gt_30,flag_z_gt_50,flag_z_gt_100
0,0.0,Observed,30,Injury_2DPI_rep1_SS200000147BL_D5|CELL.40,VLMC,0.8650209903717041,-0.28445327281951904,0.005394245461147313,0.006643751136562626,0.0026948192270965883,-0.3127408412063342,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,31,Injury_2DPI_rep1_SS200000147BL_D5|CELL.41,VLMC,0.9243583679199219,-0.17989163100719452,0.004488516149916178,0.006643751136562626,0.0026948192270965883,-0.5394373278833625,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,32,Injury_2DPI_rep1_SS200000147BL_D5|CELL.42,VLMC,0.8901013135910034,-0.3771580159664154,0.0187991478196383,0.006643751136562626,0.0026948192270965883,3.042394331340853,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,33,Injury_2DPI_rep1_SS200000147BL_D5|CELL.43,VLMC,0.907353401184082,-0.003242865204811096,0.005263047232455254,0.006643751136562626,0.0026948192270965883,-0.3455786627650859,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,34,Injury_2DPI_rep1_SS200000147BL_D5|CELL.44,VLMC,0.9377438426017761,-0.15241870284080505,0.00617057214194409,0.006643751136562626,0.0026948192270965883,-0.11843275283162008,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,35,Injury_2DPI_rep1_SS200000147BL_D5|CELL.45,VLMC,0.872464656829834,-0.3706498444080353,0.014878653468570112,0.006643751136562626,0.0026948192270965883,2.0611273187758927,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,36,Injury_2DPI_rep1_SS200000147BL_D5|CELL.46,VLMC,0.9201365113258362,-0.0215633362531662,0.005734535168257824,0.006643751136562626,0.0026948192270965883,-0.22756916784020442,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,37,Injury_2DPI_rep1_SS200000147BL_D5|CELL.47,VLMC,0.8962468504905701,-0.2823975086212158,0.010823739505385786,0.006643751136562626,0.0026948192270965883,1.0462161992693157,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,38,Injury_2DPI_rep1_SS200000147BL_D5|CELL.49,VLMC,0.9222760796546936,0.021077491343021393,0.007168377872357189,0.006643751136562626,0.0026948192270965883,0.13130969302495601,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,39,Injury_2DPI_rep1_SS200000147BL_D5|CELL.50,VLMC,0.9196957349777222,-0.03801443427801132,0.011453832619303597,0.006643751136562626,0.0026948192270965883,1.203923246433769,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,40,Injury_2DPI_rep1_SS200000147BL_D5|CELL.52,VLMC,0.929428219795227,0.02059527486562729,0.007168377872357189,0.006643751136562626,0.0026948192270965883,0.13130969302495601,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,41,Injury_2DPI_rep1_SS200000147BL_D5|CELL.53,obNBL,0.8949950933456421,-0.30031120777130127,0.009551400630277698,0.006643751136562626,0.0026948192270965883,0.7277603987635952,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,42,Injury_2DPI_rep1_SS200000147BL_D5|CELL.54,VLMC,0.8887239694595337,-0.33254289627075195,0.006601279092110127,0.006643751136562626,0.0026948192270965883,-0.010630398221610644,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,43,Injury_2DPI_rep1_SS200000147BL_D5|CELL.55,VLMC,0.8977816700935364,-0.3326948881149292,0.009058975786252497,0.006643751136562626,0.0026948192270965883,0.6045105704663754,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,44,Injury_2DPI_rep1_SS200000147BL_D5|CELL.56,reaEGC,0.939091682434082,-0.004317708313465118,0.025626357423119594,0.006643751136562626,0.0026948192270965883,4.751187909869433,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,45,Injury_2DPI_rep1_SS200000147BL_D5|CELL.57,VLMC,0.8789514303207397,-0.2973421812057495,0.008968310723093596,0.006643751136562626,0.0026948192270965883,0.5818178619191205,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,46,Injury_2DPI_rep1_SS200000147BL_D5|CELL.58,VLMC,0.9221768379211426,-0.1675366461277008,0.008127278580742818,0.006643751136562626,0.0026948192270965883,0.3713145365997516,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,47,Injury_2DPI_rep1_SS200000147BL_D5|CELL.59,reaEGC,0.8612929582595825,0.01186370849609375,0.013529174492003096,0.006643751136562626,0.0026948192270965883,1.7233639947465287,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,48,Injury_2DPI_rep1_SS200000147BL_D5|CELL.60,VLMC,0.9047058820724487,-0.1924336552619934,0.010995755519405234,0.006643751136562626,0.0026948192270965883,1.0892703717984016,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,49,Injury_2DPI_rep1_SS200000147BL_D5|CELL.61,VLMC,0.937119722366333,0.04920195788145065,0.01117982213311189,0.006643751136562626,0.0026948192270965883,1.13534070884548,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,50,Injury_2DPI_rep1_SS200000147BL_D5|CELL.62,VLMC,0.8725759983062744,-0.3861502408981323,0.01188874021882224,0.006643751136562626,0.0026948192270965883,1.3127769885148362,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,51,Injury_2DPI_rep1_SS200000147BL_D5|CELL.63,reaEGC,0.8975979685783386,-0.029129929840564728,0.01650224252470064,0.006643751136562626,0.0026948192270965883,2.4674981077832245,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,52,Injury_2DPI_rep1_SS200000147BL_D5|CELL.64,VLMC,0.8973279595375061,-0.012629896402359009,0.00900776236393711,0.006643751136562626,0.0026948192270965883,0.5916922783280497,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,53,Injury_2DPI_rep1_SS200000147BL_D5|CELL.65,VLMC,0.8576411008834839,-0.36937057971954346,0.014878653468570112,0.006643751136562626,0.0026948192270965883,2.0611273187758927,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,54,Injury_2DPI_rep1_SS200000147BL_D5|CELL.66,VLMC,0.8822543025016785,-0.3338544964790344,0.006601279092110127,0.006643751136562626,0.0026948192270965883,-0.010630398221610644,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,55,Injury_2DPI_rep1_SS200000147BL_D5|CELL.67,VLMC,0.8983736038208008,0.012931138277053833,0.0010966489303969192,0.006643751136562626,0.0026948192270965883,-1.3883933817564755,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,56,Injury_2DPI_rep1_SS200000147BL_D5|CELL.68,VLMC,0.9027281403541565,-0.0007315650582313538,0.005263047232455254,0.006643751136562626,0.0026948192270965883,-0.3455786627650859,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,57,Injury_2DPI_rep1_SS200000147BL_D5|CELL.70,VLMC,0.861260175704956,-0.3897963762283325,0.01188874021882224,0.006643751136562626,0.0026948192270965883,1.3127769885148362,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,58,Injury_2DPI_rep1_SS200000147BL_D5|CELL.71,VLMC,0.9257524013519287,0.06986843794584274,0.022746429264516043,0.006643751136562626,0.0026948192270965883,4.0303659299003405,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,59,Injury_2DPI_rep1_SS200000147BL_D5|CELL.72,VLMC,0.9122934937477112,0.0404743030667305,0.011110254323446466,0.006643751136562626,0.0026948192270965883,1.1179284667534901,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,60,Injury_2DPI_rep1_SS200000147BL_D5|CELL.73,VLMC,0.8996220231056213,-0.1440495252609253,0.024983286612037112,0.006643751136562626,0.0026948192270965883,4.590232653426658,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,61,Injury_2DPI_rep1_SS200000147BL_D5|CELL.74,VLMC,0.9222191572189331,0.045466192066669464,0.004786515646367551,0.006643751136562626,0.0026948192270965883,-0.464850541258092,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,62,Injury_2DPI_rep1_SS200000147BL_D5|CELL.75,VLMC,0.9268472194671631,0.044244810938835144,0.004786515646367551,0.006643751136562626,0.0026948192270965883,-0.464850541258092,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,63,Injury_2DPI_rep1_SS200000147BL_D5|CELL.77,VLMC,0.8471627235412598,-0.3840234875679016,0.015233660131217217,0.006643751136562626,0.0026948192270965883,2.1499825232736285,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,64,Injury_2DPI_rep1_SS200000147BL_D5|CELL.78,VLMC,0.8858512043952942,-0.30307137966156006,0.008968310723093596,0.006643751136562626,0.0026948192270965883,0.5818178619191205,True,True,True,False,False,False,False,False,False,False,False,False
