"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","pattern","significant_fdr_0p05"
"GO:0106058","positive regulation of calcineurin-mediated signaling","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Nrg1/Slc9a1",2,1,FALSE
"GO:0140374","antiviral innate immune response","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Nmb/Nmbr",2,1,FALSE
"GO:1900077","negative regulation of cellular response to insulin stimulus","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Mstn/Ptpn2",2,1,FALSE
"GO:1903367","positive regulation of fear response","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Penk/Ucn",2,1,FALSE
"GO:1903523","negative regulation of blood circulation","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Adra1a/Adra1d",2,1,FALSE
"GO:1903725","regulation of phospholipid metabolic process","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Erbb4/Htr2a",2,1,FALSE
"GO:1903909","regulation of receptor clustering","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Grip2/Sorbs1",2,1,FALSE
"GO:1903963","arachidonate transport","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Nmb/Ntsr1",2,1,FALSE
"GO:1904424","regulation of GTP binding","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Cln5/Tgfb2",2,1,FALSE
"GO:2000191","regulation of fatty acid transport","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Ntsr1/P2rx7",2,1,FALSE
"GO:2000288","positive regulation of myoblast proliferation","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Fgf7/Paxbp1",2,1,FALSE
"GO:2000739","regulation of mesenchymal stem cell differentiation","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Slc4a11/Sox6",2,1,FALSE
"GO:2000987","positive regulation of behavioral fear response","2/376","5/1691",0.308966666993315,0.961797942032148,0.931355892875825,"Penk/Ucn",2,1,FALSE
"GO:0050678","regulation of epithelial cell proliferation","27/376","110/1691",0.309102131640909,0.961797942032148,0.931355892875825,"Bmp6/Cav2/Cdh1/Cyp7b1/Dab2ip/Dlx6/Efnb2/Erbb2/Erbb4/Fgf10/Fgf7/Fgf9/Ift80/Ihh/Jun/Lrp6/Ngfr/Pax6/Plxnb3/Ptprm/Sema5a/Tgfb2/Tie1/Vash2/Vegfa/Wfdc1/Wnt3a",27,1,FALSE
"GO:0002793","positive regulation of peptide secretion","7/376","25/1691",0.312123763155494,0.961797942032148,0.931355892875825,"Adcyap1/Adora1/C1qtnf12/Npy2r/Tfr2/Trh/Ucn",7,1,FALSE
"GO:0009755","hormone-mediated signaling pathway","7/376","25/1691",0.312123763155494,0.961797942032148,0.931355892875825,"Adipor1/Cyp7b1/Lbh/Rnf14/Rxfp1/Rxfp2/Trh",7,1,FALSE
"GO:0016052","carbohydrate catabolic process","7/376","25/1691",0.312123763155494,0.961797942032148,0.931355892875825,"Gpd1/Htr2a/Jmjd8/Man2b2/P2rx7/Pgam1/Prkaa2",7,1,FALSE
"GO:0019827","stem cell population maintenance","7/376","25/1691",0.312123763155494,0.961797942032148,0.931355892875825,"Cdh2/Cul4a/Fgf10/Lbh/Lrp5/Med7/Tead4",7,1,FALSE
"GO:0051047","positive regulation of secretion","20/376","80/1691",0.312365909598717,0.961797942032148,0.931355892875825,"Acvr2a/Adcyap1/Adora1/Bmp6/C1qtnf12/Cartpt/Gab2/Gpr158/Grin2b/Nmb/Nppc/Npy2r/Ntsr1/P2rx7/Slc6a1/Syt10/Tfr2/Tgfb2/Trh/Ucn",20,1,FALSE
"GO:0023057","negative regulation of signaling","54/376","228/1691",0.312494693789659,0.961797942032148,0.931355892875825,"Acvr1c/Adamts12/Adipor1/Adora1/Adra1a/Arhgap24/Cartpt/Cav2/Cbl/Ccdc22/Cdh1/Cdh2/Cdkn2d/Chga/Cyp7b1/Dab2ip/Dlc1/Fgf10/Fgf9/Fst/Fstl4/Fzd6/Grik2/Grm2/Htr2a/Ift80/Igf1r/Lbh/Lrp6/Mstn/Ngfr/Nmb/Npy2r/Nrg1/P2rx7/Penk/Prkaa2/Ptch2/Ptpn2/Ptprt/Rassf2/Rgs9/Sall3/Sema6a/Sh3glb1/Sla2/Slc6a1/Tgfb2/Thy1/Tnr/Ucn/Vegfa/Wnt4/Wwc2",54,1,FALSE
"GO:0006366","transcription by RNA polymerase II","51/376","215/1691",0.314833582596473,0.961797942032148,0.931355892875825,"Acvr2a/Adcyap1/Auts2/Bhlhe40/Bmp6/Creb3l2/Dab2ip/Dlx6/Ebf2/Ercc2/Fgf10/Fgf9/Fst/Gmeb2/Hdac9/Ihh/Jun/Kat5/Lhx6/Lmo2/Lrp5/Lrp6/Med16/Med7/Mier1/Myo1c/Myt1l/Neurod6/Pax6/Paxbp1/Pknox1/Polr2l/Ppp1r12a/Ptpn2/Relb/Sall3/Sbno2/Scaf8/Setx/Sla2/Slc9a1/Sox6/Sox7/Tead4/Tfr2/Tshz1/Ucn/Vegfa/Wnt3a/Wwc2/Zfp1",51,1,FALSE
"GO:0006397","mRNA processing","6/376","21/1691",0.31690786641611,0.961797942032148,0.931355892875825,"Khdrbs2/Paxbp1/Scaf8/Setx/Srrm4/Tent4a",6,1,FALSE
"GO:0007281","germ cell development","6/376","21/1691",0.31690786641611,0.961797942032148,0.931355892875825,"Ihh/Kat5/Nppc/Npr2/Rxfp2/Wnt4",6,1,FALSE
"GO:0007565","female pregnancy","6/376","21/1691",0.31690786641611,0.961797942032148,0.931355892875825,"Acvr1c/Cdh1/Csmd1/Tead4/Vegfa/Wnt4",6,1,FALSE
"GO:0055088","lipid homeostasis","6/376","21/1691",0.31690786641611,0.961797942032148,0.931355892875825,"Adora1/Ccdc22/Cyp7b1/Hdac9/Lrp5/Prkaa2",6,1,FALSE
"GO:1990823","response to leukemia inhibitory factor","6/376","21/1691",0.31690786641611,0.961797942032148,0.931355892875825,"Abcd4/Nrp2/Pax6/Pcolce2/Pmm1/Sbno2",6,1,FALSE
"GO:0046483","heterocycle metabolic process","105/376","454/1691",0.31810660546891,0.961797942032148,0.931355892875825,"Abcd4/Acvr2a/Adcyap1/Auts2/Bard1/Bhlhe40/Bmp6/Calcr/Ccdc117/Ccdc22/Cd40lg/Cdh1/Cdkn2d/Cnp/Creb3l2/Crebl2/Cul4a/Dab2ip/Ddc/Dlx6/Ebf2/Entpd5/Epha5/Erbb2/Erbb4/Ercc2/Exosc1/Fgf10/Fgf7/Fgf9/Fst/Fzd6/Gmeb2/Gpd1/Gucy1a1/Hdac9/Ifnar1/Igf1r/Ihh/Il1rap/Jun/Kat5/Khdrbs2/Larp6/Lbh/Lhx6/Lin54/Lmo2/Lrp5/Lrp6/Map3k10/Med16/Med7/Mier1/Mstn/Mterf3/Myo1c/Myt1l/Neurod6/Ngfr/Nppc/Npr1/Npr2/Nrg1/Nts/Pax6/Paxbp1/Pds5b/Pknox1/Pmm1/Polr2l/Ppp1r12a/Primpol/Ptpn2/Rasl11a/Relb/Reln/Ret/Rnf14/Sall3/Sbno2/Scaf8/Setx/Sla2/Slc5a6/Slc9a1/Sox6/Sox7/Srrm4/Swap70/Tead4/Telo2/Tent4a/Tfr2/Tgfb2/Trh/Trmt9b/Tshz1/Ucn/Uvssa/Vegfa/Wnt3a/Wnt4/Wwc2/Zfp1",105,1,FALSE
"GO:0010647","positive regulation of cell communication","75/376","321/1691",0.318268467682533,0.961797942032148,0.931355892875825,"Acvr2a/Adcyap1/Adgrv1/Adipor1/Adora1/Adra1a/Auts2/Bmp6/C1qtnf12/Calb2/Calcr/Cartpt/Cav2/Cbl/Ccdc22/Ccl19/Cdh2/Chga/Dab2ip/Edar/Epha8/Erbb2/Erbb4/Fgf10/Fgf9/Gpr158/Grik2/Grin2b/Grip2/Gucy1a1/Htr2a/Igf1r/Igsf11/Ihh/Il7r/Jag2/Jmjd8/Jun/Map3k10/Myo1c/Ngfr/Nmb/Nppc/Npr1/Npr2/Npy/Nrg1/Nrxn1/Nts/P2rx7/Prlr/Ptpn2/Ramp3/Rassf2/Rell2/Reln/Ret/Rxfp2/Scgn/Scube2/Selp/Sema4c/Sema5a/Sh3glb1/Slc9a1/Sorbs1/Telo2/Tfr2/Tgfb2/Tnr/Trh/Ucn/Vav3/Vegfa/Wnt3a",75,1,FALSE
"GO:0010604","positive regulation of macromolecule metabolic process","98/376","423/1691",0.319205646566843,0.961797942032148,0.931355892875825,"Acvr1c/Acvr2a/Adcyap1/Adora1/Adra1a/Auts2/Bmp6/Calcr/Cartpt/Cav2/Ccdc117/Ccdc22/Ccl19/Cd40lg/Cdh1/Chga/Cngb1/Cntn1/Creb3l2/Crebl2/Cul4a/Dab2ip/Dlc1/Ebf2/Edar/Efna3/Erbb2/Erbb4/Ercc2/Fgf10/Fgf17/Fgf7/Fgf9/Gmeb2/Grin2b/Htr2a/Ifnar1/Igf1r/Ihh/Il17b/Il1rap/Il7r/Itga5/Jun/Kat5/Larp6/Lbh/Lmo2/Lrp5/Lrp6/Map3k10/Med16/Med7/Mstn/Myo1c/Myt1l/Neurod6/Ngfr/Nmb/Nmbr/Nrg1/Nrxn1/Nts/Ntsr1/P2rx7/Pax6/Paxbp1/Pknox1/Plp1/Plxnb2/Ppp1r12a/Prkaa2/Prlr/Prr16/Ramp3/Rasl11a/Rassf2/Relb/Reln/Ret/Rnf14/Sbno2/Scaf8/Setx/Sgms1/Slc9a1/Sorbs1/Sox6/Sox7/Tead4/Telo2/Tent4a/Tfr2/Tgfb2/Ucn/Vegfa/Wnt3a/Wnt4",98,1,FALSE
"GO:0060341","regulation of cellular localization","34/376","141/1691",0.320192745097976,0.961797942032148,0.931355892875825,"Acvr1c/Adcyap1/Bard1/C1qtnf12/Cacna1e/Cartpt/Cav2/Cdh1/Cdh2/Chga/Cnr1/Dnajc13/Epha3/Epha5/Erbb2/Erbb4/Grip2/Lrp5/Myo1c/Ngfr/Nrxn1/P2rx7/Ppp1r12a/Prkaa2/Ramp3/Sh3glb1/Sorbs1/Stac/Swap70/Tcaf2/Tgfb2/Trh/Vegfa/Wnt3a",34,1,FALSE
"GO:0006694","steroid biosynthetic process","5/376","17/1691",0.320968568506262,0.961797942032148,0.931355892875825,"Bmp6/Cyp7b1/Igf1r/Prkaa2/Wnt4",5,1,FALSE
"GO:0008645","hexose transmembrane transport","5/376","17/1691",0.320968568506262,0.961797942032148,0.931355892875825,"C1qtnf12/Crebl2/Erbb4/Slc26a5/Sorbs1",5,1,FALSE
"GO:0010660","regulation of muscle cell apoptotic process","5/376","17/1691",0.320968568506262,0.961797942032148,0.931355892875825,"Adcyap1/Erbb4/Igf1r/Lrp6/Nrg1",5,1,FALSE
"GO:0010712","regulation of collagen metabolic process","5/376","17/1691",0.320968568506262,0.961797942032148,0.931355892875825,"Ihh/Larp6/Nppc/Ucn/Wnt4",5,1,FALSE
"GO:0015749","monosaccharide transmembrane transport","5/376","17/1691",0.320968568506262,0.961797942032148,0.931355892875825,"C1qtnf12/Crebl2/Erbb4/Slc26a5/Sorbs1",5,1,FALSE
"GO:0015872","dopamine transport","5/376","17/1691",0.320968568506262,0.961797942032148,0.931355892875825,"Cnr1/Grm2/Htr2a/Npy2r/Syt10",5,1,FALSE
"GO:0033628","regulation of cell adhesion mediated by integrin","5/376","17/1691",0.320968568506262,0.961797942032148,0.931355892875825,"Epha8/Podxl/Ret/Swap70/Tgfb2",5,1,FALSE
"GO:0034219","carbohydrate transmembrane transport","5/376","17/1691",0.320968568506262,0.961797942032148,0.931355892875825,"C1qtnf12/Crebl2/Erbb4/Slc26a5/Sorbs1",5,1,FALSE
"GO:1902106","negative regulation of leukocyte differentiation","5/376","17/1691",0.320968568506262,0.961797942032148,0.931355892875825,"Cartpt/Cul4a/Erbb2/Ihh/Ptpn2",5,1,FALSE
"GO:0006091","generation of precursor metabolites and energy","11/376","42/1691",0.321827123327285,0.961797942032148,0.931355892875825,"Cox7a2l/Dnajc15/Gpd1/Htr2a/Ifnar1/Jmjd8/P2rx7/Pgam1/Prkaa2/Sorbs1/Ucn",11,1,FALSE
"GO:0045664","regulation of neuron differentiation","11/376","42/1691",0.321827123327285,0.961797942032148,0.931355892875825,"Alk/Bmp6/Brinp2/Efna3/Fuom/Grip2/Ngfr/Pax6/Reln/Ret/Wnt3a",11,1,FALSE
"GO:0050680","negative regulation of epithelial cell proliferation","11/376","42/1691",0.321827123327285,0.961797942032148,0.931355892875825,"Cav2/Cdh1/Dab2ip/Efnb2/Ift80/Lrp6/Ngfr/Pax6/Ptprm/Tgfb2/Wfdc1",11,1,FALSE
"GO:0008544","epidermis development","15/376","59/1691",0.322078998845233,0.961797942032148,0.931355892875825,"Cdh1/Edar/Ercc2/Fgf10/Fgf7/Fst/Fzd6/Igf1r/Jag2/Ngfr/Pax6/Pcdh15/Ptch2/St14/Tgfb2",15,1,FALSE
"GO:0048771","tissue remodeling","15/376","59/1691",0.322078998845233,0.961797942032148,0.931355892875825,"Angpt2/Cartpt/Fgf10/Ihh/Lrp5/Lrp6/Nppc/Npr2/P2rx7/Pth1r/Rassf2/Sema3c/Tgfb2/Tie1/Vegfa",15,1,FALSE
"GO:0001702","gastrulation with mouth forming second","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Acvr2a/Lrp5/Lrp6",3,1,FALSE
"GO:0001881","receptor recycling","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Ache/Ptpn2/Ramp3",3,1,FALSE
"GO:0002068","glandular epithelial cell development","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Bmp6/Cdh2/Pax6",3,1,FALSE
"GO:0003382","epithelial cell morphogenesis","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Cdh1/Ihh/St14",3,1,FALSE
"GO:0003401","axis elongation","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Fgf10/Lrp6/Wnt3a",3,1,FALSE
"GO:0006476","protein deacetylation","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Hdac9/Mier1/Prkaa2",3,1,FALSE
"GO:0010770","positive regulation of cell morphogenesis","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Ache/Reln/Sh3glb1",3,1,FALSE
"GO:0016601","Rac protein signal transduction","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Arhgap24/Auts2/Garre1",3,1,FALSE
"GO:0017145","stem cell division","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Lbh/Tgfb2/Wnt3a",3,1,FALSE
"GO:0021575","hindbrain morphogenesis","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Dlc1/Lrp6/Nrxn1",3,1,FALSE
"GO:0022010","central nervous system myelination","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Cntn1/Ercc2/Plp1",3,1,FALSE
"GO:0030901","midbrain development","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Fzd6/Lrp6/Wnt3a",3,1,FALSE
"GO:0032006","regulation of TOR signaling","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Prkaa2/Reln/Telo2",3,1,FALSE
"GO:0032291","axon ensheathment in central nervous system","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Cntn1/Ercc2/Plp1",3,1,FALSE
"GO:0032941","secretion by tissue","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Adora1/Aqp4/Fgf10",3,1,FALSE
"GO:0033631","cell-cell adhesion mediated by integrin","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Itga5/Podxl/Swap70",3,1,FALSE
"GO:0038128","ERBB2 signaling pathway","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Erbb2/Erbb4/Nrg1",3,1,FALSE
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Cbl/Dab2ip/Ptpn2",3,1,FALSE
"GO:0043484","regulation of RNA splicing","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Khdrbs2/Setx/Srrm4",3,1,FALSE
"GO:0045599","negative regulation of fat cell differentiation","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Lrp6/Vegfa/Wnt3a",3,1,FALSE
"GO:0045600","positive regulation of fat cell differentiation","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Cds1/Crebl2/Htr2a",3,1,FALSE
"GO:0045620","negative regulation of lymphocyte differentiation","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Erbb2/Ihh/Ptpn2",3,1,FALSE
"GO:0045739","positive regulation of DNA repair","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Ccdc117/Fgf10/Kat5",3,1,FALSE
"GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Cbl/Ptpn2/Thy1",3,1,FALSE
"GO:0050775","positive regulation of dendrite morphogenesis","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Ache/Reln/Sh3glb1",3,1,FALSE
"GO:0050879","multicellular organismal movement","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Comp/Nppc/Stac",3,1,FALSE
"GO:0051882","mitochondrial depolarization","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Kcnq3/Ngfr/P2rx7",3,1,FALSE
"GO:0051894","positive regulation of focal adhesion assembly","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Thy1/Vegfa/Wnt4",3,1,FALSE
"GO:0060033","anatomical structure regression","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Lrp5/Slc17a6/Th",3,1,FALSE
"GO:0060512","prostate gland morphogenesis","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Cyp7b1/Fgf10/Igf1r",3,1,FALSE
"GO:0060740","prostate gland epithelium morphogenesis","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Cyp7b1/Fgf10/Igf1r",3,1,FALSE
"GO:0090183","regulation of kidney development","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Ret/Vegfa/Wnt4",3,1,FALSE
"GO:1900744","regulation of p38MAPK cascade","3/376","9/1691",0.322079800547782,0.961797942032148,0.931355892875825,"Dab2ip/Rell2/Vegfa",3,1,FALSE
"GO:0002090","regulation of receptor internalization","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Efnb2/Nrg1/Vegfa/Wnt3a",4,1,FALSE
"GO:0002673","regulation of acute inflammatory response","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Adcyap1/Adora1/Cnr1/Npy",4,1,FALSE
"GO:0006986","response to unfolded protein","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Comp/Creb3l2/Dab2ip/Ptpn2",4,1,FALSE
"GO:0009152","purine ribonucleotide biosynthetic process","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Gucy1a1/Nppc/Npr1/Npr2",4,1,FALSE
"GO:0009260","ribonucleotide biosynthetic process","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Gucy1a1/Nppc/Npr1/Npr2",4,1,FALSE
"GO:0030890","positive regulation of B cell proliferation","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Cd40lg/Prlr/Vav3/Wnt3a",4,1,FALSE
"GO:0032479","regulation of type I interferon production","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Ifnar1/Nmb/Nmbr/Relb",4,1,FALSE
"GO:0032606","type I interferon production","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Ifnar1/Nmb/Nmbr/Relb",4,1,FALSE
"GO:0042632","cholesterol homeostasis","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Ccdc22/Cyp7b1/Hdac9/Lrp5",4,1,FALSE
"GO:0042733","embryonic digit morphogenesis","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Fzd6/Ihh/Lrp5/Lrp6",4,1,FALSE
"GO:0045124","regulation of bone resorption","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Cartpt/Lrp6/P2rx7/Vegfa",4,1,FALSE
"GO:0045471","response to ethanol","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Cnr1/Grin2b/Igf1r/Th",4,1,FALSE
"GO:0045582","positive regulation of T cell differentiation","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Ccl19/Ihh/Il7r/Kat5",4,1,FALSE
"GO:0060998","regulation of dendritic spine development","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Fstl4/Ngfr/Ppfia2/Reln",4,1,FALSE
"GO:0062009","secondary palate development","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Jag2/Tgfb2/Tshz1/Wnt3a",4,1,FALSE
"GO:0071346","cellular response to type II interferon","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Aqp4/Ccl19/Myo1c/Ptpn2",4,1,FALSE
"GO:1903670","regulation of sprouting angiogenesis","4/376","13/1691",0.323441343960482,0.961797942032148,0.931355892875825,"Itga5/Jmjd8/Sema6a/Vegfa",4,1,FALSE
"GO:0006357","regulation of transcription by RNA polymerase II","49/376","207/1691",0.325952154677197,0.968440683862497,0.937788384024097,"Acvr2a/Adcyap1/Auts2/Bhlhe40/Bmp6/Creb3l2/Dab2ip/Dlx6/Ebf2/Fgf10/Fgf9/Fst/Gmeb2/Hdac9/Ihh/Jun/Kat5/Lhx6/Lmo2/Lrp5/Lrp6/Med16/Med7/Mier1/Myo1c/Myt1l/Neurod6/Pax6/Paxbp1/Pknox1/Ppp1r12a/Ptpn2/Relb/Sall3/Sbno2/Scaf8/Setx/Sla2/Slc9a1/Sox6/Sox7/Tead4/Tfr2/Tshz1/Ucn/Vegfa/Wnt3a/Wwc2/Zfp1",49,1,FALSE
"GO:0010648","negative regulation of cell communication","54/376","229/1691",0.326251201598287,0.968506325967071,0.937851948477964,"Acvr1c/Adamts12/Adipor1/Adora1/Adra1a/Arhgap24/Cartpt/Cav2/Cbl/Ccdc22/Cdh1/Cdh2/Cdkn2d/Chga/Cyp7b1/Dab2ip/Dlc1/Fgf10/Fgf9/Fst/Fstl4/Fzd6/Grik2/Grm2/Htr2a/Ift80/Igf1r/Lbh/Lrp6/Mstn/Ngfr/Nmb/Npy2r/Nrg1/P2rx7/Penk/Prkaa2/Ptch2/Ptpn2/Ptprt/Rassf2/Rgs9/Sall3/Sema6a/Sh3glb1/Sla2/Slc6a1/Tgfb2/Thy1/Tnr/Ucn/Vegfa/Wnt4/Wwc2",54,1,FALSE
"GO:0071824","protein-DNA complex organization","10/376","38/1691",0.328917182854339,0.97559235660867,0.944713697819211,"Hdac9/Kat5/Lin54/Med16/Med7/Mier1/Myo1c/Pax6/Primpol/Prkaa2",10,1,FALSE
"GO:0023056","positive regulation of signaling","75/376","322/1691",0.330289735550168,0.97883322476181,0.947851988639509,"Acvr2a/Adcyap1/Adgrv1/Adipor1/Adora1/Adra1a/Auts2/Bmp6/C1qtnf12/Calb2/Calcr/Cartpt/Cav2/Cbl/Ccdc22/Ccl19/Cdh2/Chga/Dab2ip/Edar/Epha8/Erbb2/Erbb4/Fgf10/Fgf9/Gpr158/Grik2/Grin2b/Grip2/Gucy1a1/Htr2a/Igf1r/Igsf11/Ihh/Il7r/Jag2/Jmjd8/Jun/Map3k10/Myo1c/Ngfr/Nmb/Nppc/Npr1/Npr2/Npy/Nrg1/Nrxn1/Nts/P2rx7/Prlr/Ptpn2/Ramp3/Rassf2/Rell2/Reln/Ret/Rxfp2/Scgn/Scube2/Selp/Sema4c/Sema5a/Sh3glb1/Slc9a1/Sorbs1/Telo2/Tfr2/Tgfb2/Tnr/Trh/Ucn/Vav3/Vegfa/Wnt3a",75,1,FALSE
"GO:0060284","regulation of cell development","43/376","181/1691",0.330883689413175,0.979763134528257,0.948752465655496,"Ache/Acvr2a/Adcyap1/Bhlhe40/Cartpt/Ccl19/Cd40lg/Cdh1/Cul4a/Erbb2/Fstl4/Grip2/Hdac9/Ihh/Il7r/Jun/Kat5/Lmo2/Lrp6/Man2a1/Nppc/Npr2/Nrg1/Pax6/Plxna3/Plxnb2/Plxnb3/Ptpn2/Rassf2/Reln/Ret/Sema3a/Sema3c/Sema3f/Sema4c/Sema5a/Sema5b/Sema6a/Sh3glb1/Thy1/Tnr/Vegfa/Wnt3a",43,1,FALSE
"GO:0046883","regulation of hormone secretion","17/376","68/1691",0.333051376353194,0.985225692206896,0.954042126884573,"Acvr1c/Acvr2a/Adcyap1/Adora1/Bmp6/C1qtnf12/Cacna1e/Cartpt/Chga/Cnr1/Epha5/Lrp5/Nmb/Nrg1/Tfr2/Trh/Ucn",17,1,FALSE
"GO:0051173","positive regulation of nitrogen compound metabolic process","86/376","371/1691",0.33329196279118,0.985225692206896,0.954042126884573,"Acvr1c/Acvr2a/Adcyap1/Adora1/Adra1a/Auts2/Bmp6/Calcr/Cartpt/Cav2/Ccdc117/Ccdc22/Ccl19/Cdh1/Chga/Cntn1/Creb3l2/Crebl2/Cul4a/Dab2ip/Dlc1/Ebf2/Efna3/Erbb2/Erbb4/Ercc2/Fgf10/Fgf17/Fgf7/Fgf9/Gmeb2/Grin2b/Htr2a/Ifnar1/Igf1r/Ihh/Itga5/Jun/Kat5/Larp6/Lbh/Lmo2/Lrp5/Lrp6/Map3k10/Med16/Med7/Mstn/Myo1c/Myt1l/Neurod6/Ngfr/Npy/Nrg1/Nrxn1/P2rx7/Pax6/Paxbp1/Pknox1/Plxnb2/Ppp1r12a/Prkaa2/Prlr/Prr16/Ramp3/Rasl11a/Rassf2/Relb/Reln/Ret/Rnf14/Sbno2/Scaf8/Setx/Slc9a1/Sox6/Sox7/Tead4/Telo2/Tent4a/Tfr2/Tgfb2/Ucn/Vegfa/Wnt3a/Wnt4",86,1,FALSE
"GO:0048589","developmental growth","37/376","155/1691",0.335410784668059,0.990651616540712,0.959296314257776,"Acvr1c/Adra1a/Auts2/Cdh1/Comp/Erbb4/Ercc2/Fgf10/Fgf7/Fgf9/Fstl4/Ift80/Igf1r/Ihh/Lrp6/Mstn/Nppc/Npr2/Nrg1/Nrp2/Pcdh15/Plxna3/Prkg1/Prlr/Sema3a/Sema3c/Sema3f/Sema4c/Sema5a/Sema5b/Sema6a/Sh3glb1/Tgfb2/Tnr/Vegfa/Wnt3a/Wwc2",37,1,FALSE
"GO:0006898","receptor-mediated endocytosis","13/376","51/1691",0.336769687282963,0.991316158609867,0.959939822779809,"Ache/Cav2/Cbl/Ccl19/Dnajc13/Dnajc6/Efnb2/Lrp6/Nrg1/Ramp3/Tfr2/Vegfa/Wnt3a",13,1,FALSE
"GO:0007265","Ras protein signal transduction","13/376","51/1691",0.336769687282963,0.991316158609867,0.959939822779809,"Adra1a/Arhgap24/Auts2/Cbl/Cdh2/Dab2ip/Dlc1/Erbb2/Fgf10/Garre1/Ngfr/Nrg1/Tgfb2",13,1,FALSE
"GO:0031667","response to nutrient levels","13/376","51/1691",0.336769687282963,0.991316158609867,0.959939822779809,"Acvr1c/Cartpt/Cdkn2d/Dnajc15/Jun/Kat5/Lrp6/Nppc/Npy/Prkaa2/Sh3glb1/Ucn/Wnt4",13,1,FALSE
