dataset,target,method,space,sliced_w2,projection_sd,n_projection_repeats,input_manifest_sha256,display_name,source_role,source_file_sha256,cytobridge_sliced_w2,relative_difference_pct
zebrafish,3,CytoBridge-0.015,joint,0.06105614279424,0.0005485193972303,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,CytoBridge,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.06105614279424,0.0
zebrafish,3,CytoBridge-0.015,state,0.062311069141354,0.0005430953089202,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,CytoBridge,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.062311069141354,0.0
zebrafish,3,CytoBridge-0.015,spatial,0.0587325608790056,0.0003841997895703,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,CytoBridge,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0587325608790056,0.0
zebrafish,3,stvcr,joint,0.070882667228182,0.0006468450718101,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,stVCR,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.06105614279424,16.0942437308192
zebrafish,3,stvcr,state,0.0712636424668186,0.0004578382767481,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,stVCR,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.062311069141354,14.367548894331271
zebrafish,3,stvcr,spatial,0.1341144847910313,0.0012091783874767,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,stVCR,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0587325608790056,128.34775597018373
zebrafish,3,moscot,joint,0.045771893791608,0.000708840657498,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,MOSCOT,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.06105614279424,-25.033106094074952
zebrafish,3,moscot,state,0.0485600670909451,0.000227936753504,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,MOSCOT,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.062311069141354,-22.068313447189393
zebrafish,3,moscot,spatial,0.0947106972735624,0.0007040334386979,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,MOSCOT,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0587325608790056,61.257564553800115
zebrafish,3,paste,joint,0.041869477990011,0.0007268355282389,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,PASTE,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.06105614279424,-31.42462646041745
zebrafish,3,paste,state,0.0392016885027574,0.0003635788296465,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,PASTE,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.062311069141354,-37.08711944289141
zebrafish,3,paste,spatial,0.0979658451070127,0.0004894622508696,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,PASTE,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0587325608790056,66.79988687847482
zebrafish,3,spateo,joint,0.0750034000557719,0.0013033168439419,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,Spateo,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.06105614279424,22.843331765215403
zebrafish,3,spateo,state,0.0465375354736608,0.000205902962419,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,Spateo,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.062311069141354,-25.31417593222578
zebrafish,3,spateo,spatial,0.3025047903992165,0.0026604261842166,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,Spateo,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0587325608790056,415.05465770921137
zebrafish,3,mioflow,state,0.0447346970625378,0.0003617834140496,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,MIOFlow,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.062311069141354,-28.2074634908668
zebrafish,3,stories,state,0.046772717381654,0.0003212857476467,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,STORIES,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.062311069141354,-24.936743942638696
zebrafish,3,wot,state,0.0470935226069548,0.0002738245574502,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,Waddington-OT,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.062311069141354,-24.421899261394266
mosta,1,CytoBridge-0.015,joint,0.0514374029147412,0.0008494246121392,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,CytoBridge,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514374029147412,0.0
mosta,1,CytoBridge-0.015,state,0.0514480657495216,0.0017612560362374,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,CytoBridge,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514480657495216,0.0
mosta,1,CytoBridge-0.015,spatial,0.0497369884807773,0.0004247317832341,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,CytoBridge,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0497369884807773,0.0
mosta,1,stvcr,joint,0.0477289420720834,0.0006251379491769,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,stVCR,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514374029147412,-7.2096580163751085
mosta,1,stvcr,state,0.0470402262098625,0.0008422581787108,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,stVCR,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514480657495216,-8.567551521021155
mosta,1,stvcr,spatial,0.082949906724098,0.0005362834444793,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,stVCR,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0497369884807773,66.77709941396441
mosta,1,moscot,joint,0.0553766484244678,0.0005946859968833,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,MOSCOT,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514374029147412,7.658328932850678
mosta,1,moscot,state,0.0606636546765634,0.0008499328414162,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,MOSCOT,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514480657495216,17.912410880340033
mosta,1,moscot,spatial,0.0498491355716361,0.0003927633287156,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,MOSCOT,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0497369884807773,0.22548025983146758
mosta,1,paste,joint,0.0494975217136216,0.000690884852919,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,PASTE,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514374029147412,-3.7713435966722497
mosta,1,paste,state,0.0466187636633024,0.0011021658801147,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,PASTE,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514480657495216,-9.386751505354907
mosta,1,paste,spatial,0.1054477757864182,0.0007124345263063,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,PASTE,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0497369884807773,112.01077710439264
mosta,1,spateo,joint,0.0626494659007107,0.0006260618869403,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,Spateo,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514374029147412,21.797490445918854
mosta,1,spateo,state,0.0615208560424906,0.0008258253017271,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,Spateo,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514480657495216,19.578559749960412
