source_obs_id,time_point_processed,Annotation,Batch,CellID
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.21989,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.21989
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.21990,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.21990
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.21991,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.21991
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.21998,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.21998
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.21999,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.21999
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22000,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22000
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22006,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22006
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22009,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22009
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22010,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22010
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22011,2.0,VLMC,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22011
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22017,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22017
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22018,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22018
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22019,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22019
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22025,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22025
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22026,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22026
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22027,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22027
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22033,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22033
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22034,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22034
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22035,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22035
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22036,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22036
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22037,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22037
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22038,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22038
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22039,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22039
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22040,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22040
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22043,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22043
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22044,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22044
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22045,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22045
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22048,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22048
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22049,2.0,VLMC,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22049
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22052,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22052
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22053,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22053
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22054,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22054
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22057,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22057
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22058,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22058
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22059,2.0,VLMC,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22059
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22061,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22061
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22062,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22062
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22069,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22069
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22070,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22070
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22071,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22071
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22072,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22072
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22078,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22078
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22079,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22079
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22080,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22080
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22081,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22081
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22082,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22082
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22086,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22086
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22087,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22087
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22092,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22092
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22093,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22093
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22095,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22095
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22096,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22096
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22099,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22099
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22100,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22100
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22101,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22101
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22102,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22102
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22104,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22104
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22105,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22105
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22106,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22106
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22107,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22107
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22112,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22112
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22113,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22113
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22114,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22114
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22115,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22115
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22116,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22116
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22120,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22120
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22121,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22121
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22122,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22122
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22123,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22123
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22124,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22124
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22125,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22125
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22126,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22126
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22129,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22129
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22130,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22130
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22131,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22131
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22132,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22132
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22133,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22133
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22141,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22141
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22142,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22142
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22143,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22143
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22144,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22144
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22147,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22147
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22151,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22151
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22152,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22152
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22153,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22153
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22154,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22154
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22157,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22157
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22158,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22158
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22159,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22159
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22161,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22161
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22162,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22162
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22163,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22163
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22164,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22164
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22177,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22177
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22178,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22178
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22184,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22184
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22185,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22185
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22186,2.0,VLMC,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22186
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22195,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22195
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22196,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22196
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22197,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22197
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22198,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22198
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22199,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22199
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22204,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22204
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22205,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22205
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22206,2.0,VLMC,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22206
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22211,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22211
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22212,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22212
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22213,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22213
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22214,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22214
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22215,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22215
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22218,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22218
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22221,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22221
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22222,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22222
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22223,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22223
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22226,2.0,VLMC,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22226
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22230,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22230
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22231,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22231
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22232,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22232
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22236,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22236
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22237,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22237
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22240,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22240
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22241,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22241
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22242,2.0,scgnIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22242
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22246,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22246
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22247,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22247
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22248,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22248
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22249,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22249
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22250,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22250
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22251,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22251
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22257,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22257
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22258,2.0,scgnIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22258
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22259,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22259
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22262,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22262
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22263,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22263
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22264,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22264
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22265,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22265
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22266,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22266
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22267,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22267
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22268,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22268
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22269,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22269
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22270,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22270
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22274,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22274
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22275,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22275
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22285,2.0,VLMC,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22285
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22286,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22286
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22287,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22287
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22288,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22288
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22295,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22295
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22296,2.0,tlNBL,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22296
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22304,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22304
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22310,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22310
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22313,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22313
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22314,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22314
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22315,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22315
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22316,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22316
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22317,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22317
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22322,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22322
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22323,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22323
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22324,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22324
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22325,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22325
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22326,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22326
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22332,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22332
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22333,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22333
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22336,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22336
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22337,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22337
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22338,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22338
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22339,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22339
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22342,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22342
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22343,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22343
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22346,2.0,VLMC,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22346
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22347,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22347
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22348,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22348
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22349,2.0,nptxEX,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22349
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22352,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22352
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22353,2.0,cckIN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22353
Batch=Injury_10DPI_rep1_SS200000147BL_B5|CellID=CELL.22354,2.0,MSN,Injury_10DPI_rep1_SS200000147BL_B5,CELL.22354
