dataset,target,method,space,sliced_w2,projection_sd,n_projection_repeats,input_manifest_sha256,display_name,source_role,source_file_sha256
chicken_heart,1,CytoBridge-0.015,spatial,0.060678575963213674,0.0003477372414187103,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,CytoBridge,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,stvcr,joint,0.13988799141343453,0.0013412808298244035,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,stVCR,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,stvcr,state,0.13358660337399242,0.0011224725170943862,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,stVCR,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,stvcr,spatial,0.22810493271138754,0.0007042440373449689,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,stVCR,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,moscot,joint,0.09729138826292381,0.0005763020951371906,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,MOSCOT,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,moscot,state,0.10013422612383911,0.0006939445019271658,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,MOSCOT,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,moscot,spatial,0.08184475721635778,0.0002866235869669034,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,MOSCOT,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,paste,joint,0.09509082067071675,0.0004469421381603804,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,PASTE,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,paste,state,0.09240563315745934,0.0007946230362868581,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,PASTE,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,paste,spatial,0.1561013638371332,0.0003658649777835486,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,PASTE,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,spateo,joint,0.10936261009126631,0.00031366699145022356,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Spateo,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,spateo,state,0.10397218819354606,0.0008380430063023165,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Spateo,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,spateo,spatial,0.1949295773149631,0.000692296170948288,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Spateo,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,random_independent_pairs,joint,0.08945301336939379,0.0006975257858108565,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Random interpolation,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,random_independent_pairs,state,0.08830314381431255,0.0008471357180119138,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Random interpolation,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,random_independent_pairs,spatial,0.12211310945295091,0.0004994020506816339,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Random interpolation,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,mioflow,state,0.08871261932090904,0.0006154942275976315,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,MIOFlow,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,stories,state,0.09649897256365846,0.0008407474955716222,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,STORIES,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,1,wot,state,0.10298470179669009,0.0007210430235173655,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Waddington-OT,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,CytoBridge-0.015,joint,0.07224303759157198,0.0010018773422817249,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,CytoBridge,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,CytoBridge-0.015,state,0.07343863896339146,0.0004474887441978852,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,CytoBridge,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,CytoBridge-0.015,spatial,0.06371391295789999,0.00046747818341403327,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,CytoBridge,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,stvcr,joint,0.27897060061536594,0.003982681911394794,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,stVCR,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,stvcr,state,0.28908558454782485,0.004229063856471544,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,stVCR,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,stvcr,spatial,0.1942842091890406,0.0016563708852427763,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,stVCR,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,moscot,joint,0.06534291565067224,0.0006545689251564868,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,MOSCOT,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,moscot,state,0.07207144375662677,0.0006372024020678987,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,MOSCOT,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,moscot,spatial,0.0569256759618945,0.0005658739903489853,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,MOSCOT,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,paste,joint,0.06251365794544703,0.0006646663301570721,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,PASTE,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,paste,state,0.060132073762333205,0.0007622147093133142,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,PASTE,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,paste,spatial,0.11399888800270515,0.0006428556995624313,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,PASTE,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,spateo,joint,0.08319704053824328,0.0009707768698046862,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Spateo,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,spateo,state,0.07603034322018812,0.0007298652380205837,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Spateo,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,spateo,spatial,0.1859590452704177,0.0009878955806395448,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Spateo,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,random_independent_pairs,joint,0.06884621295786504,0.0006213243528594412,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Random interpolation,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,random_independent_pairs,state,0.06474598649091866,0.0006929722397624864,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Random interpolation,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,random_independent_pairs,spatial,0.13744198157513082,0.0007429751241246859,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Random interpolation,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,mioflow,state,0.06034381450049416,0.0006856866114718392,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,MIOFlow,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,stories,state,0.06640354705987613,0.0006993058153333827,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,STORIES,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
chicken_heart,2,wot,state,0.07158051551818549,0.0007446888732710373,5,f2f90b51525c6c9dab8a0ec7864eb43e12333bd7d899be39c70f7528ea9d20e3,Waddington-OT,refreshed_matched_formal_evaluation,36ab9a2db6c3b310710528c4c1d23b3e6dedff9c8c0ddd294d21007e905a4b30
