pair_id,center_time,normalized_prominence
"[""Col6a2"",""Itga2_Itgb1""]",0.5,-0.04286100726063091
"[""Col6a2"",""Itga3_Itgb1""]",0.5,-0.02052789778186037
"[""Col6a2"",""Itga9_Itgb1""]",0.5,-0.06778300106807111
"[""Col6a2"",""Itgav_Itgb8""]",0.5,-0.059897678720277736
"[""Col6a2"",""Sdc1""]",0.5,-0.03605252015294802
"[""Col6a2"",""Sdc4""]",0.5,0.10170329540648426
"[""Col6a3"",""Cd44""]",0.5,0.28776753112241105
"[""Col6a3"",""Gp6""]",0.5,-0.054048360528548445
"[""Col6a3"",""Itga10_Itgb1""]",0.5,-8.082520840935192e-05
"[""Col6a3"",""Itga11_Itgb1""]",0.5,-0.08535800390186576
"[""Col6a3"",""Itga1_Itgb1""]",0.5,-0.08004966313092432
"[""Col6a3"",""Itga2_Itgb1""]",0.5,-0.09494473978207241
"[""Col6a3"",""Itga3_Itgb1""]",0.5,-0.07337145155419544
"[""Col6a3"",""Itga9_Itgb1""]",0.5,-0.1203682804251654
"[""Col6a3"",""Itgav_Itgb8""]",0.5,-0.11231951611071345
"[""Col6a3"",""Sdc1""]",0.5,-0.09281857099576551
"[""Col6a3"",""Sdc4""]",0.5,0.0071338009065125
"[""Col6a4"",""Cd44""]",0.5,0.22233516041555945
"[""Col6a4"",""Gp6""]",0.5,-0.034043969831878296
"[""Col6a4"",""Itga10_Itgb1""]",0.5,0.06997940037561268
"[""Col6a4"",""Itga11_Itgb1""]",0.5,-0.05443276769258354
"[""Col6a4"",""Itga1_Itgb1""]",0.5,-0.05329232990990829
"[""Col6a4"",""Itga2_Itgb1""]",0.5,-0.07141214685697239
"[""Col6a4"",""Itga3_Itgb1""]",0.5,-0.04870255260919687
"[""Col6a4"",""Itga9_Itgb1""]",0.5,-0.08971996402004223
"[""Col6a4"",""Itgav_Itgb8""]",0.5,-0.09001448499129194
"[""Col6a4"",""Sdc1""]",0.5,-0.06174241490954102
"[""Col6a4"",""Sdc4""]",0.5,0.055928584605903775
"[""Col6a5"",""Cd44""]",0.5,0.2909400115726386
"[""Col6a5"",""Gp6""]",0.5,-0.04907566346874981
"[""Col6a5"",""Itga10_Itgb1""]",0.5,0.04210581230856525
"[""Col6a5"",""Itga11_Itgb1""]",0.5,-0.06547408684894396
"[""Col6a5"",""Itga1_Itgb1""]",0.5,-0.07080964362566045
"[""Col6a5"",""Itga2_Itgb1""]",0.5,-0.08234990033927447
"[""Col6a5"",""Itga3_Itgb1""]",0.5,-0.06607862562705369
"[""Col6a5"",""Itga9_Itgb1""]",0.5,-0.1080479505619708
"[""Col6a5"",""Itgav_Itgb8""]",0.5,-0.09999456735582357
"[""Col6a5"",""Sdc1""]",0.5,-0.07822480661380748
"[""Col6a5"",""Sdc4""]",0.5,0.030296933392124026
"[""Col6a6"",""Cd44""]",0.5,0.31704460835645754
"[""Col6a6"",""Gp6""]",0.5,-0.0899852938419119
"[""Col6a6"",""Itga10_Itgb1""]",0.5,0.029204439957491113
"[""Col6a6"",""Itga11_Itgb1""]",0.5,-0.08038707776192378
