stage,stage_label,sender_type,receiver_type,n_sender_cells_mean,n_sender_cells_std,n_sender_cells_min,n_sender_cells_max,n_receiver_cells_mean,n_receiver_cells_std,n_receiver_cells_min,n_receiver_cells_max,edge_count_mean,edge_count_std,edge_count_min,edge_count_max,G_AB_attention_mean_mean,G_AB_attention_mean_std,G_AB_attention_mean_min,G_AB_attention_mean_max,A_AB_mass_attention_mean,A_AB_mass_attention_std,A_AB_mass_attention_min,A_AB_mass_attention_max,edge_predictor_probability_mean_mean,edge_predictor_probability_mean_std,edge_predictor_probability_mean_min,edge_predictor_probability_mean_max,spatial_distance_mean_mean,spatial_distance_mean_std,spatial_distance_mean_min,spatial_distance_mean_max,D_AB_joint_mean,D_AB_joint_std,D_AB_joint_min,D_AB_joint_max,D_AB_spatial_mean,D_AB_spatial_std,D_AB_spatial_min,D_AB_spatial_max,D_AB_state_mean,D_AB_state_std,D_AB_state_min,D_AB_state_max,n_grouping_seeds
4.0,terminal_4,Fast Muscle Cell,Slow Muscle Cell,274.0,0.0,274,274,41.0,0.0,41,41,4.8,1.6431676725154984,3,7,4.041084174315135,0.16331209463583563,3.840947687625885,4.211579203605652,0.08169212898116292,0.021926529453962226,0.04854244491556878,0.1063595097645374,0.6923546608005251,0.005940191374651716,0.6871322095394135,0.7019742727279663,0.07920361028185913,0.0019131343077912553,0.07731075336535771,0.08211775682866573,0.4322856817942594,0.1172909600057601,0.2484031151798112,0.5458593854530652,0.005454823285622661,0.002018043195567911,0.0030661179073435707,0.007385463018080334,0.43224952123655935,0.11727840900883012,0.24837828994967395,0.5458082632513221,5
4.0,terminal_4,Fast Muscle Cell,Spinal Cord Anterior Region,274.0,0.0,274,274,64.0,0.0,64,64,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Fast Muscle Cell,Spinal Cord Dorsal Region,274.0,0.0,274,274,272.0,0.0,272,272,0.6,0.5477225575051662,0,1,1.3981707572937012,1.2763494383564016,0.0,2.330284595489502,0.0005174948411200971,0.00047636570457584886,0.0,0.0009519135852098515,0.37459827661514283,0.34195987684112283,0.0,0.624330461025238,0.09019908308982849,0.0,0.09019908308982849,0.09019908308982849,0.0034685796360803115,0.0031929059772131665,0.0,0.006380330203410355,8.557577730485998e-08,7.877442737612511e-08,0.0,1.5741346703473548e-07,0.0034685796350246616,0.003192905976241417,0.0,0.0063803302014685285,5
4.0,terminal_4,Fast Muscle Cell,Spinal Cord Ventral Region,274.0,0.0,274,274,232.0,0.0,232,232,179.6,7.733045971672478,171,191,3.8875710109665604,0.04500567598826122,3.819404869051705,3.942718920413028,0.4195332802734149,0.018696802491284366,0.4033021717425881,0.4442668940429934,0.8126625291913033,0.006125940722880299,0.805260304381086,0.8221583924974714,0.06999722100772059,0.001194350258065974,0.06912936032697391,0.07206924646352118,1.96059093331831,0.10100753385811947,1.858297615629721,2.0790173686608253,0.036942705851547096,0.002977612691891834,0.03335732273419376,0.041212849106552596,1.9600264314952063,0.100970088148181,1.857725474901537,2.0783867863396304,5
4.0,terminal_4,Fast Muscle Cell,Yolk Syncytial Layer,274.0,0.0,274,274,27.0,0.0,27,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Anterior Erythroid Lineage Cell,47.0,0.0,47,47,23.0,0.0,23,23,4.0,1.8708286933869707,2,6,1.3735305531819662,0.16600229451378315,1.1667692363262177,1.5777243971824646,0.04762034180239062,0.023000463999060066,0.017149177208073504,0.08014571696861857,0.7849384383360545,0.07333165943060181,0.6737050116062164,0.8767618238925934,0.07023402707030377,0.004743566379475144,0.06594569273293019,0.07648756727576256,0.2553517191065144,0.11963860836548547,0.06967981200391173,0.3986678948383763,0.0028995718597531277,0.0020422753611530732,0.000793404157239588,0.005737529380064236,0.25530822106797985,0.11962466436836659,0.06967529483786743,0.39860384388510417,5
4.0,terminal_4,Forebrain,Epidermis,47.0,0.0,47,47,47.0,0.0,47,47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Eye,47.0,0.0,47,47,71.0,0.0,71,71,52.6,2.7018512172212583,48,55,2.0358330564779847,0.042435561204474934,1.9626387481419545,2.073006858980214,0.21474820775477593,0.02608622157940133,0.17624608054863747,0.23985066876811606,0.8051408905662549,0.010107213925427789,0.7943837091607867,0.8202719837427139,0.06390436961531637,0.002668683501563431,0.05998617648341072,0.06625344497942419,1.1839524454743104,0.13915171964412013,0.9749245872283154,1.3240663000688289,0.0781990945020545,0.020083897747486004,0.049551484509933956,0.10019555458639708,1.1807444819582096,0.13834322041719943,0.9730350989549008,1.319875614398722,5
4.0,terminal_4,Forebrain,Fast Muscle Cell,47.0,0.0,47,47,274.0,0.0,274,274,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Forebrain,47.0,0.0,47,47,47.0,0.0,47,47,75.4,10.237187113655782,67,93,1.160111892103493,0.030600612980421178,1.1337223966275491,1.2102403667435717,0.31201048855217806,0.022513568435710625,0.2892204118715159,0.34415719402610534,0.8110192905967519,0.00724787554094652,0.8044262133853536,0.820006822472188,0.06367230113063613,0.0013481544172111914,0.06164568442274147,0.06521983077721809,1.7048382268519862,0.11097764081220973,1.5856911466880699,1.8589481739370302,0.07560396360159408,0.004586791658410716,0.06862608346684967,0.08074682466268311,1.701789220508232,0.11087074248671736,1.5827990442080366,1.855496560905157,5
4.0,terminal_4,Forebrain,Hatching Gland,47.0,0.0,47,47,22.0,0.0,22,22,2.0,0.7071067811865476,1,3,0.6262705822785695,0.015071158866489971,0.6016141772270203,0.64298877120018,0.023183016742083108,0.0044777103923342495,0.019053828303061883,0.028580744158137928,0.726266489426295,0.019149659642838348,0.6994990408420563,0.7407216429710388,0.047037213171521826,0.007321987988496778,0.041760947555303574,0.05740691162645817,0.12047632543210048,0.017637964458453597,0.09525266573866116,0.14287899795381195,0.002871780893202506,0.0009232594418417588,0.0018358586127258485,0.004337296463856701,0.1204397297905138,0.01763397494552123,0.09520876735364756,0.14281315035972708,5
4.0,terminal_4,Forebrain,"Musculature System, Yolk Syncytial Layer",47.0,0.0,47,47,438.0,0.0,438,438,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Myotome,47.0,0.0,47,47,128.0,0.0,128,128,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Nervous System,47.0,0.0,47,47,824.0,0.0,824,824,37.6,5.89915248150105,28,42,1.7969413214590815,0.05354290675209294,1.7160821242464914,1.8487715565022969,0.013484330953809015,0.0026096734459650356,0.009233165509744247,0.016193617653097417,0.7746612646702735,0.00912209265880789,0.7678952046803066,0.7887375028360457,0.06974306358763623,0.0011164445314401528,0.06823256777392493,0.07119867092530642,0.07802109273891637,0.014142291808839816,0.05401806450267412,0.09093582805114606,0.006768738240847935,0.0012339847466048693,0.004652429166536252,0.007662065571204831,0.07768848870995529,0.014079526756158658,0.053794473520787804,0.09055423521552286,5
4.0,terminal_4,Forebrain,Notochord,47.0,0.0,47,47,171.0,0.0,171,171,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Otic Vesicle,47.0,0.0,47,47,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Pigment Cell,47.0,0.0,47,47,103.0,0.0,103,103,68.6,5.983310120660635,60,76,0.8376447372912897,0.06004722830632804,0.7773903876543045,0.9178010279933612,0.0898470719395622,0.005069047747451089,0.08403646078501886,0.097991648473549,0.7946574917566047,0.005228985014527017,0.7899516560661961,0.8035273517881121,0.06497547744926731,0.000892471018720613,0.06356199994417173,0.06596127319031618,0.5622851651083183,0.04125919064101699,0.5044258556140561,0.6175709727159994,0.011973538862232559,0.0024110348047014277,0.009937306482052408,0.01498161683406333,0.561888740054369,0.041196960555590495,0.5040890540052538,0.6170110353772248,5
4.0,terminal_4,Forebrain,Posterior Erythroid Lineage Cell,47.0,0.0,47,47,5.0,0.0,5,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Pronephros,47.0,0.0,47,47,210.0,0.0,210,210,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Slow Muscle Cell,47.0,0.0,47,47,41.0,0.0,41,41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Spinal Cord Anterior Region,47.0,0.0,47,47,64.0,0.0,64,64,1.0,0.0,1,1,2.1361212730407715,0.0,2.1361212730407715,2.1361212730407715,0.003289841301384988,0.0005852658472502838,0.002567453300141853,0.004172111612730511,0.9147902131080627,0.0,0.9147902131080627,0.9147902131080627,0.07135831564664841,0.0,0.07135831564664841,0.07135831564664841,0.01792734258249279,0.003189290707662718,0.01399083039568046,0.02273509894393166,0.0019812290201462195,0.0003524625025461566,0.0015461879320287674,0.002512555428090314,0.01781752911151795,0.003169754785828503,0.013905129918110971,0.02259583566082778,5
4.0,terminal_4,Forebrain,Spinal Cord Dorsal Region,47.0,0.0,47,47,272.0,0.0,272,272,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Spinal Cord Ventral Region,47.0,0.0,47,47,232.0,0.0,232,232,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Forebrain,Yolk Syncytial Layer,47.0,0.0,47,47,27.0,0.0,27,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Anterior Erythroid Lineage Cell,22.0,0.0,22,22,23.0,0.0,23,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Epidermis,22.0,0.0,22,22,47.0,0.0,47,47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Eye,22.0,0.0,22,22,71.0,0.0,71,71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Fast Muscle Cell,22.0,0.0,22,22,274.0,0.0,274,274,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Forebrain,22.0,0.0,22,22,47.0,0.0,47,47,6.0,1.5811388300841898,4,8,0.6542887118174916,0.06504465586426439,0.5649700239300728,0.7212453961372376,0.015612211985052419,0.006663793661487363,0.005014399597925603,0.022763380391455666,0.7317282538470768,0.009859070893407252,0.7171506136655807,0.7430203159650167,0.05929126886207433,0.001643378263583204,0.05758085325360298,0.061898541636765,0.09500611128221145,0.03119697471970344,0.0434763366503439,0.11953824172450629,0.0005651510761437828,0.00025968263765274166,0.00012433268962837554,0.0007838768253948279,0.09500246762304451,0.031195191177771024,0.04347614057554944,0.11953555669895247,5
4.0,terminal_4,Hatching Gland,Hatching Gland,22.0,0.0,22,22,22.0,0.0,22,22,0.4,0.5477225575051662,0,1,0.2809450149536133,0.38469980527180053,0.0,0.7023625373840332,0.006385113976218483,0.00874317739254092,0.0,0.015962784940546208,0.25074310302734376,0.3433441341672952,0.0,0.6268577575683594,0.06117353215813637,0.0,0.06117353215813637,0.06117353215813637,0.07684306623523665,0.10522170191225673,0.0,0.19210766558809161,0.00018478531245177282,0.0002530277098136906,0.0,0.00046196328112943204,0.07684284405734387,0.1052213976826476,0.0,0.19210711014335968,5
4.0,terminal_4,Hatching Gland,"Musculature System, Yolk Syncytial Layer",22.0,0.0,22,22,438.0,0.0,438,438,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Myotome,22.0,0.0,22,22,128.0,0.0,128,128,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Nervous System,22.0,0.0,22,22,824.0,0.0,824,824,3.2,1.3038404810405297,1,4,0.3349381034572919,0.045165853982281,0.2570589780807495,0.36135032773017883,0.00020698783699485702,0.00010504937542598978,4.456639437566582e-05,0.0003162227302697878,0.7394273579120636,0.04542462654595061,0.6617847084999084,0.7665738165378571,0.04578304071910679,0.006096394315379901,0.03781147766858339,0.05498175323009491,0.00259683412869943,0.0012969515995753507,0.0007208081383140929,0.004157490969429393,1.8475416840472135e-05,9.22820251375931e-06,2.2801376072239705e-06,2.3943091267469752e-05,0.0025967444246789715,0.0012969313517884207,0.0007208045319171631,0.004157402415354191,5
4.0,terminal_4,Hatching Gland,Notochord,22.0,0.0,22,22,171.0,0.0,171,171,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Otic Vesicle,22.0,0.0,22,22,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Pigment Cell,22.0,0.0,22,22,103.0,0.0,103,103,13.8,2.7748873851023217,11,18,0.9131527817550331,0.08460518291629518,0.7704839327118613,0.9721770584583282,0.016250261492006757,0.003728235614346752,0.011126538533524181,0.01979695035729963,0.7889972431555957,0.02674043600776938,0.7607279578844707,0.824864910199092,0.05882089538805089,0.00830830372529008,0.045953006060286,0.06723521334620622,0.12555629004360225,0.03461438359814885,0.08303663492132088,0.1593739660136909,0.00041221225543034963,0.0001702936890920474,0.00013198213359269097,0.0005725445375155651,0.1255518896705282,0.03461280617834523,0.08303651566608629,0.15936902101070588,5
4.0,terminal_4,Hatching Gland,Posterior Erythroid Lineage Cell,22.0,0.0,22,22,5.0,0.0,5,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Pronephros,22.0,0.0,22,22,210.0,0.0,210,210,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Slow Muscle Cell,22.0,0.0,22,22,41.0,0.0,41,41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Spinal Cord Anterior Region,22.0,0.0,22,22,64.0,0.0,64,64,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Spinal Cord Dorsal Region,22.0,0.0,22,22,272.0,0.0,272,272,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Spinal Cord Ventral Region,22.0,0.0,22,22,232.0,0.0,232,232,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Hatching Gland,Yolk Syncytial Layer,22.0,0.0,22,22,27.0,0.0,27,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Anterior Erythroid Lineage Cell,438.0,0.0,438,438,23.0,0.0,23,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Epidermis,438.0,0.0,438,438,47.0,0.0,47,47,5.2,2.7748873851023217,2,9,1.2989055765999686,0.07064102398907893,1.2137984832127888,1.410610145992703,0.043830103225904214,0.013188877240298923,0.027414326972149787,0.05697627368606318,0.6900038633081648,0.026024815479461363,0.6585449775060018,0.7306336462497711,0.06647322159260512,0.010746732602955587,0.051984467543661594,0.07476078222195308,0.12880199255557767,0.03662606705412567,0.08899225043143306,0.1662213931942419,0.0022521179974528006,0.0011408754094760195,0.00037085998944078063,0.00323106285491638,0.12877629265535964,0.0366151313323405,0.08899147768027639,0.16618520899531222,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Eye,438.0,0.0,438,438,71.0,0.0,71,71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Fast Muscle Cell,438.0,0.0,438,438,274.0,0.0,274,274,38.6,4.560701700396551,31,43,5.757967571692898,0.12429630717274204,5.620781825138972,5.931466371782364,0.1848513479858262,0.030345580438843518,0.14423655021937778,0.22596423846428346,0.7554461311489299,0.01656533082546306,0.7375718034230746,0.7738963808768835,0.07086385960225525,0.001558528252979812,0.06937582958943961,0.07339544696432929,0.9528283896940675,0.15735693181329866,0.7486629748681612,1.13942582451117,0.010904022715578655,0.0019457512366758624,0.008013310847899517,0.013280112469523535,0.9527604439963235,0.15734487811134515,0.7486145016949716,1.13934117797525,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Forebrain,438.0,0.0,438,438,47.0,0.0,47,47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Hatching Gland,438.0,0.0,438,438,22.0,0.0,22,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer","Musculature System, Yolk Syncytial Layer",438.0,0.0,438,438,438.0,0.0,438,438,1316.6,36.76003264416398,1266,1351,8.243628212346467,0.05790978100851289,8.141006131061715,8.281762631534207,4.1895391001376705,0.05581516050646077,4.104232403845687,4.261081471656938,0.7627007340612817,0.003335395022778149,0.7594346480346968,0.7681762706695179,0.06488884735071562,0.0005275903365350034,0.06435270345288713,0.06574098730970418,25.65574070802657,0.2279641667903023,25.319250874529622,25.951362536283252,0.12014655624067108,0.004072916759278928,0.11798561548351408,0.12740769762225732,25.655318038450854,0.22796934411833872,25.318827794738887,25.950946131766614,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Myotome,438.0,0.0,438,438,128.0,0.0,128,128,15.8,2.3874672772626644,13,19,3.7381570002549593,0.47646918752014217,3.060859906046014,4.30888382345438,0.13766109879643845,0.016183043123742732,0.11806038278293171,0.15996705506817543,0.7491730115505973,0.01587750354301203,0.7281445860862732,0.7662076291285063,0.06295119092135096,0.003322352982282321,0.05783595990103025,0.06585900339164905,0.4498087180030802,0.05802913324959408,0.36883897848088826,0.510910258210238,0.004867288382575662,0.0011847630059284014,0.003144795741226931,0.006119712247596349,0.44977705181374744,0.05802099767340574,0.3688188496204783,0.5108705853171873,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Nervous System,438.0,0.0,438,438,824.0,0.0,824,824,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Notochord,438.0,0.0,438,438,171.0,0.0,171,171,9.4,1.5165750888103104,8,12,2.8597979227701824,0.26245860983183966,2.573330283164978,3.2444265948401556,0.027962795011788905,0.007326673715090898,0.018429169870997433,0.03589795536019179,0.7743231319718891,0.03072302019003216,0.7415868904855516,0.8237898945808411,0.07046592868864536,0.0034854301810256657,0.06508328951895237,0.07446783801747693,0.11765825027753869,0.03263132888218236,0.07864061662360851,0.1567687875473935,0.0007243694355860295,0.00027888449494294933,0.00046112604125464506,0.0011866752879285923,0.11765468965473944,0.03263052778886609,0.07863697873547822,0.1567657323862802,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Otic Vesicle,438.0,0.0,438,438,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Pigment Cell,438.0,0.0,438,438,103.0,0.0,103,103,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Posterior Erythroid Lineage Cell,438.0,0.0,438,438,5.0,0.0,5,5,2.4,0.8944271909999159,1,3,2.5248522043228148,1.1776608411812106,1.4790565967559814,4.312260627746582,0.7072206370142528,0.4564726509137056,0.2218584895133972,1.168377161026001,0.6528460443019867,0.015246989483663051,0.628291130065918,0.6701332628726959,0.08075155764818191,0.006187787625906818,0.07516868164141972,0.09015590697526932,2.9916312474686086,2.0920799118155493,0.7342813576345575,4.946845640595003,0.04008107572599335,0.026256305322030726,0.011922046968254784,0.06539775497138135,2.9913607760395466,2.0919169077351265,0.73418456600894,4.946411863714219,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Pronephros,438.0,0.0,438,438,210.0,0.0,210,210,52.6,3.7815340802378064,49,58,7.89033698249595,0.19418089425187482,7.60293301414041,8.133284228188652,0.37282495060495846,0.04092946035609497,0.3146272558221055,0.42106050787006105,0.7955052950411752,0.01392716539049966,0.7835138475193697,0.8159054708480835,0.06861045804750224,0.002366955151615215,0.06524233194914732,0.07183040332581316,1.8391077457334575,0.23178122313819963,1.4745865334971027,2.079163114680299,0.011264475082679734,0.002880124117042771,0.0073455350577647715,0.015086577112740354,1.839058343384632,0.2317681215436107,1.4745576106805478,2.0791052585565906,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Slow Muscle Cell,438.0,0.0,438,438,41.0,0.0,41,41,3.0,0.0,3,3,5.843598302205403,0.2650194804338296,5.531736850738525,6.127091725667317,0.1210071996405458,0.019096185989595792,0.10119030824521692,0.1458769067793064,0.66645321448644,0.02714987094305571,0.638333241144816,0.6998781561851501,0.06784403423468272,0.006067146055305265,0.0597304068505764,0.07553426176309586,0.5476600695467368,0.09220661119458244,0.46528822237145734,0.6809596090934975,0.00625952385152576,0.0017271105736500222,0.0036393265159342884,0.008398861395130257,0.5476226762326546,0.09220246473466782,0.4652376281327043,0.6809078119276016,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Spinal Cord Anterior Region,438.0,0.0,438,438,64.0,0.0,64,64,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
